;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
4549;107420;10761;16132;66393;74319;7257;77041
4550;fail;4619;10476;25953;71821;88096;35659
4551;fail;32887;3103;15931;169675;48341;59352
4552;3689;31369;73613;59704;764286;28943;105948
4553;fail;4133;58687;174373;140271;70624;24351
4554;11988;1546;107300;6155;2292;20836;21847
4555;fail;100467;50796;55501;62032;25159;121981
4556;75633;6782;53296;153062;61076;76809;85636
4557;71227;37970;198859;223633;187520;180837;45595
4558;3419;34877;76731;201189;459231;190246;185484
4559;26356;234660;12154;513327;50925;38079;246194
4560;6696;25366;41314;27832;77683;67225;164242
4561;49969;78105;79040;162929;11692;5261;32114
4562;68315;111079;34330;28288;37649;126458;256945
4563;fail;198141;610352;133547;194560;75765;9095
4564;fail;21980;62440;40898;3852;328913;63669
4565;37118;41803;163186;314328;76593;279507;234698
4566;fail;17178;60068;35098;68219;98880;272966
4567;9682;9368;23981;8060;101261;24012;117866
4568;fail;51245;40360;143888;28858;20560;16510
4569;fail;192446;173770;774920;40749;242068;227694
4570;fail;22307;109703;45734;858;173988;47197
4571;7067;30621;57978;34314;25443;3099;5899
4572;fail;82316;6866;132943;110289;146363;75953
4573;37265;39254;63989;11169;50432;110666;10255
4574;fail;346129;203870;57621;396422;35888;280584
4575;fail;475205;207838;93969;302409;159755;123958
4576;138673;211409;365674;618549;68269;157229;9349
4577;fail;65465;26591;128620;48421;18497;359385
4578;fail;37047;4286;99832;1914;59446;140523
4579;fail;11333;84047;508404;53483;6399;56940
4580;16836;13478;100556;80050;131833;129724;8317
4581;8008;7843;39502;9747;116189;87579;148132
4582;90683;9311;109500;220031;22760;5436;34583
4583;fail;262867;43522;69923;209182;29005;129212
4584;fail;30160;89748;130875;22621;94007;2815
4585;fail;58048;74704;208420;361869;429967;18578
4586;96452;27035;31758;141497;17844;23666;37000
4587;33895;17406;8343;17503;14746;45364;3318
4588;1030;130061;233025;160494;84813;73985;214665
4589;fail;232142;147564;35945;283200;194891;184302
4590;56704;231408;51011;150903;47903;11637;127739
4591;10142;141444;133468;10260;40596;7633;345013
4592;fail;4503;137779;675324;917767;377844;41247
4593;fail;39850;9793;129608;143591;93591;87431
4594;2183;24404;37204;61448;1969;22398;7599
4595;fail;163874;125424;398967;85044;37081;18620
4596;27410;23455;18600;45116;17878;48583;37483
4597;60129;48634;7462;117422;110616;366944;45456
4598;16127;93605;79604;223114;134212;10903;160796
4599;fail;166902;57681;6785;26238;135475;20401
4600;50497;146855;17911;8558;89559;23819;143792
4601;52259;197756;477;132517;184932;210739;308103
4602;fail;27975;17323;403158;3948;6159;85701
4603;92242;60547;29731;33331;2943;138272;47112
4604;136628;50866;1602;45745;165322;27028;41556
4605;fail;48996;34607;335652;83430;232367;569616
4606;81752;14483;49681;32228;48815;45591;170353
4607;21681;22201;6368;64159;37445;65501;30044
4608;2020;75240;110774;148472;278964;92255;19069
4609;11126;137128;63264;75799;18882;65919;28302
4610;48424;13382;26461;401707;15667;120948;306015
4611;fail;37568;209677;68301;164156;62793;41071
4612;fail;58676;78923;129483;290410;52327;30565
4613;fail;179776;49913;84991;512964;328973;8230
4614;49503;118552;69831;110765;6677;50421;65728
4615;fail;212384;312839;74054;356897;75236;3278
4616;fail;141377;31629;242383;79316;123218;3283
4617;51148;120044;139749;212331;12946;401036;101658
4618;77209;525;44044;123636;7934;14347;27884
4619;fail;97506;10361;19162;94539;154907;31941
4620;81812;66977;265505;331084;34708;53587;131319
4621;1000;284578;37561;10171;3116;63603;78003
4622;11657;52298;19022;207285;10371;43557;16202
4623;6268;23;61705;80211;67219;19222;60329
4624;7336;22389;151498;136829;17791;252697;61091
4625;fail;204254;3188;171920;78738;115406;4648
4626;fail;55827;10946;10797;162528;25163;53081
4627;17267;22876;42344;265127;74250;74119;77238
4628;87207;9753;324533;119490;252918;266259;27612
4629;38816;63439;41228;22143;46729;4751;41478
4630;69217;53298;78625;283226;169749;79176;81642
4631;fail;58153;83702;51879;45976;21309;7401
4632;220712;73400;104384;18547;34427;71777;6095
4633;fail;145820;101676;9008;415020;134831;487808
4634;35272;20475;19282;39084;8319;120345;60447
4635;78784;61306;4880;14259;150470;41183;22568
4636;50678;138374;371489;227423;154762;37156;20558
4637;35694;37414;22708;44931;69718;14416;7903
4638;fail;2829;22158;4772;3634;127266;16400
4639;15208;11949;30187;14710;11584;11930;9659
4640;8341;24462;75409;70945;10922;75526;168909
4641;fail;66726;9501;318919;46392;7303;42161
4642;81861;41696;17927;24287;15304;23220;46530
4643;73760;14729;70442;203726;149421;14237;335144
4644;179825;3918;4674;49990;60621;5248;85766
4645;3458;5553;83063;34005;73784;2778;13252
4646;fail;67088;24256;2904;39659;42145;137990
4647;fail;85035;36653;301865;154691;87892;64819
4648;25477;107471;53195;38247;61641;37086;33123
4649;fail;4082;47975;6718;1759;222181;157539
4650;1905;111330;52415;10991;49680;38409;64959
4651;126869;2428;65600;138060;69094;66144;25918
4652;fail;111839;49226;10856;439373;27270;50313
4653;12917;80966;9159;113846;9278;212342;168697
4654;fail;22915;269920;121900;29085;1030;38894
4655;fail;6417;99840;149258;4103;18223;5461
4656;149010;82358;290327;368800;384576;42148;150231
4657;4954;20875;145682;194682;60540;78658;5078
4658;72556;21369;163282;73186;23455;160907;23393
4659;59080;16291;65087;37676;30735;45418;10412
4660;9127;69497;7968;3928;43578;6908;5984
4661;41389;30961;69575;994;27413;5661;20901
4662;fail;9758;45166;76563;11536;77770;18904
4663;30060;2115;105041;101259;55950;116297;120782
4664;349;12702;156119;371957;28211;95605;18893
4665;fail;91771;33929;1074;35638;18066;138017
4666;fail;39852;128107;6431;262259;10816;79176
4667;26297;57765;118167;181898;88279;39386;99855
4668;26545;124183;32171;156220;52655;299;104287
4669;13915;87998;75864;3143;9864;97502;113001
4670;110808;71899;7367;205494;22543;91328;294765
4671;26416;68433;86196;41175;19797;79547;71689
4672;18170;38302;421809;10397;376789;75883;41917
4673;111674;22369;80729;186;3822;64578;8131
4674;136112;57063;208279;22892;10634;180288;28500
4675;fail;3393;36933;67338;7684;205271;8249
4676;fail;21265;244282;625300;106739;39064;71590
4677;40130;63187;3593;59130;7608;164942;23025
4678;1448;36202;16424;36421;112262;41777;240816
4679;597;7883;46374;28551;26491;50540;16888
4680;64830;332728;143346;61425;111027;374179;20751
4681;fail;57161;44897;33156;10306;311381;24910
4682;44219;26770;104152;86436;534916;177067;21175
4683;74755;15029;134482;275958;21084;91726;194748
4684;fail;76609;53593;73417;62162;33141;70167
4685;56479;74747;58262;125344;10677;45743;99773
4686;46649;131106;17209;29664;6265;64931;3746
4687;fail;51802;75178;9885;11948;71619;1689
4688;19251;251389;160416;150528;255727;108766;121575
4689;212201;213396;153904;141114;167722;91059;19048
4690;fail;112564;116316;163773;50182;210743;377144
4691;3023;7464;20826;27786;36093;16688;61214
4692;63080;50261;26908;127346;10173;95683;44164
4693;fail;1383;222694;23955;18081;38776;8562
4694;fail;43826;2909;141183;12654;61993;10431
4695;74677;244305;397487;44788;66157;350961;12322
4696;14072;7952;47389;43922;18202;6723;50994
4697;39729;8922;236759;26897;21572;40729;24153
4698;fail;117885;303236;40826;31411;96415;27006
4699;4476;10653;18769;29516;36740;42168;177032
4700;50308;2194;156660;1254;18624;701093;142599
4701;24787;3377;56039;90643;126424;64024;27604
4702;9629;6554;151340;15462;9330;48089;31749
4703;fail;74818;282190;46537;27744;106765;116856
4704;fail;829;30829;143925;65098;3521;179323
4705;127411;86438;115163;73493;65709;8832;53281
4706;83916;96519;128941;505984;358176;80103;34594
4707;fail;51014;57267;65785;137391;111188;27596
4708;63673;13678;109639;30354;29590;26137;9720
4709;fail;11192;167773;5149;39856;40327;55873
4710;fail;121625;10044;266870;263749;213864;931
4711;144470;67412;16513;199753;43075;6988;160448
4712;fail;22880;101157;68948;37854;260937;259337
4713;fail;33620;195867;302781;94559;28389;9798
4714;fail;164518;21601;345919;277918;126418;61732
4715;54828;134319;40180;310;525;27015;255024
4716;8802;14154;75342;6208;3505;28802;58605
4717;30879;9467;5352;172392;138660;14821;261008
4718;fail;52834;11660;21355;7513;56115;20748
4719;45297;5738;26875;47101;37389;57541;166638
4720;fail;27261;429386;382602;525;59198;26781
4721;61540;24081;8824;151446;8986;2260;775
4722;16511;76826;77145;25204;52055;17380;72753
4723;32793;101161;155818;37763;16581;157313;15459
4724;fail;47026;150454;110542;418512;17023;5942
4725;fail;26669;108983;207470;6918;77226;76385
4726;fail;63952;529763;117044;91479;71623;363147
4727;59832;24642;281208;329608;213451;17097;15618
4728;fail;10417;37096;11926;99031;56530;53496
4729;915;292896;178317;136481;131868;383963;206918
4730;8191;106558;107492;18991;3399;27375;127532
4731;42288;225;15069;36569;22008;4377;64205
4732;200421;109992;58539;114285;40714;58318;64875
4733;192348;5560;249270;67505;122937;9527;69252
4734;63458;42934;2929;13329;369744;76586;34956
4735;38777;6397;58699;29098;98061;17883;56287
4736;fail;77434;72601;42802;8743;373347;302506
4737;fail;62011;19737;230209;289189;46756;9807
4738;fail;2656;33239;181108;20570;41918;133862
4739;fail;49112;444783;89769;44452;40793;46205
4740;fail;30426;48195;49581;71316;276157;334176
4741;19619;3188;30305;59414;166194;15915;81753
4742;132339;18712;91468;42260;23960;34198;33202
4743;44241;27789;11788;100841;2770;17977;45528
4744;fail;115752;202772;43774;153906;37476;17284
4745;fail;47000;200589;33820;12386;29090;65622
4746;6504;82923;87475;42225;2626;37571;77180
4747;fail;21511;22620;390096;17499;294023;42910
4748;71929;52770;37050;98515;5590;9805;58955
4749;fail;50348;105682;105396;29201;81114;238090
4750;fail;62966;20791;93210;19615;22361;66663
4751;fail;38538;73543;53301;34549;136989;15315
4752;17694;76411;130041;22109;89304;7632;36008
4753;fail;92503;113652;107411;4992;25688;382152
4754;79333;23331;45828;57666;21402;40820;175325
4755;fail;250676;38319;33928;30893;37548;29171
4756;1321;3306;67564;81931;129177;22259;1690
4757;37169;61218;5546;10656;161313;12770;11153
4758;29524;57580;65207;3785;28089;50471;320329
4759;1286;9875;194426;141187;518503;29175;194273
4760;fail;33395;81378;159799;18599;128962;60609
4761;25743;128210;105040;168408;34525;2602;19813
4762;fail;60370;206749;28520;139144;40990;116102
4763;fail;9427;115132;176726;34453;52669;88753
4764;fail;41709;74317;65098;77210;191192;54809
4765;fail;1779;69329;68932;12808;134019;6273
4766;231426;27888;146892;70369;48258;146497;133360
4767;64006;130142;97130;324345;121312;499174;868
4768;10075;27673;27267;64932;3944;64318;17622
4769;fail;64758;255214;120879;324062;63666;156685
4770;7461;83008;36481;541802;20445;340230;115613
4771;68948;119516;16887;112656;264369;167544;69621
4772;fail;166055;350413;6423;94213;343057;71213
4773;fail;81218;49184;12941;37294;134176;793116
4774;fail;56368;62677;5264;9310;16397;54742
4775;23024;83807;27273;877;74457;137738;124460
4776;107397;13941;19132;2549;112587;6748;34412
4777;28130;14316;184451;47234;43630;6850;31892
4778;9422;10985;175931;42445;249093;163446;100333
4779;7365;17442;1370;77502;86747;4691;15624
4780;103744;8945;60824;89764;168783;56175;147703
4781;81913;17102;40756;13115;88416;71862;28190
4782;fail;335314;18504;179943;70024;61430;36875
4783;137523;4278;51277;44957;130668;72990;5896
4784;39678;27589;146904;107948;632;208777;42737
4785;19602;29685;48512;138424;21493;6336;42928
4786;fail;74116;260314;425460;118352;269927;138069
4787;fail;45428;291156;442085;110399;21238;9963
4788;fail;31426;19269;295215;143834;178648;158000
4789;6146;152641;41627;153915;85358;1673;8089
4790;2236;9760;87119;149733;30573;7134;19544
4791;fail;797;87330;63104;167305;40392;121634
4792;20138;21808;146656;16327;71501;8836;338771
4793;79467;22486;6168;104010;11424;10388;603
4794;fail;161859;635763;8245;103412;211715;28466
4795;4245;61970;57266;5389;36483;151246;51967
4796;fail;92556;34659;592309;26457;8996;5674
4797;8021;23211;79488;58982;90182;55096;203187
4798;26309;102552;3327;83617;149881;15190;98032
4799;fail;48410;66719;22042;87353;1996;57298
4800;fail;279176;76107;4018;57644;518726;52402
4801;35610;82529;14275;60153;32412;111005;113278
4802;fail;160535;60833;257703;47647;36347;21036
4803;fail;57144;84114;52245;5014;28844;20485
4804;fail;236153;99773;158018;216858;5668;18854
4805;41685;136453;15290;139584;97732;23878;18126
4806;41383;9321;138192;45865;3379;151574;212566
4807;32208;25247;133904;233963;53737;5431;29597
4808;41151;17055;57644;135721;22200;694;45300
4809;62135;12419;57290;74934;47132;256744;38382
4810;1812;61219;214389;70522;59327;1801;37272
4811;fail;213541;20174;110551;461;107966;735943
4812;45327;93460;3279;14254;57066;42195;170963
4813;1705;41212;8810;96277;809;16591;73748
4814;35984;18784;212245;237889;188279;19276;21641
4815;13056;172656;202966;145268;77877;197216;386110
4816;43825;89874;118117;63442;151399;2030;24068
4817;30867;28871;5620;19781;30455;7661;37068
4818;112;77648;110960;9582;12915;30656;74827
4819;17023;120224;368423;30643;48550;31376;299950
4820;9220;82257;26108;101508;24004;282805;79834
4821;21229;62322;37086;400812;56478;17951;6425
4822;fail;222505;103188;71679;243365;934025;265758
4823;66261;15616;137089;49019;46035;53920;11393
4824;3544;3804;118545;12273;38871;52655;9284
4825;15847;7250;53220;111908;2945;27114;22920
4826;127009;61787;153496;108810;62063;123556;73481
4827;fail;42015;56796;105882;79378;26817;45567
4828;54097;276;340641;149794;44824;94624;56197
4829;fail;109887;424092;125876;20047;268573;164823
4830;692;106871;8558;110597;32556;66629;55594
4831;9302;105412;161698;7475;38929;20057;12532
4832;25690;387305;344331;40925;35188;3831;67395
4833;92801;267543;19230;230421;178303;12755;249101
4834;26970;181725;71674;107609;16451;5044;44302
4835;2980;171141;35760;73314;4453;23174;25341
4836;29104;9561;176671;75440;185021;387088;2853
4837;fail;15213;32911;129621;11778;109356;168856
4838;7531;54714;112345;5310;68598;10151;18129
4839;73590;101720;191684;318862;9146;108143;168143
4840;fail;236;25503;182534;139346;51609;24423
4841;fail;79027;2936;276633;14295;7704;106383
4842;fail;2501;33931;24411;49305;4038;1983
4843;fail;75089;38117;2729;32981;12830;93739
4844;97818;72549;76930;12910;76877;19450;16335
4845;8665;20748;62393;25490;34056;8709;9979
4846;fail;223021;22119;108379;41640;170856;81362
4847;14751;176606;8459;283597;84767;38959;48013
4848;7641;43103;66295;134715;28260;206270;163089
4849;2555;50116;145848;187963;87334;74923;83577
4850;9350;3000;14887;58783;21953;25370;117420
4851;31265;61408;264561;16414;98904;238912;24212
4852;14821;139857;57282;186287;319791;190200;145616
4853;11008;6832;113914;26410;25297;99461;36927
4854;fail;123170;15328;112076;62278;106906;207676
4855;fail;33146;8214;161032;26905;696740;690575
4856;58030;55408;81421;58440;11553;1649;7818
4857;fail;161195;526882;262730;376379;31629;3373
4858;fail;139439;196982;18798;87510;104049;67534
4859;20069;5691;73111;66782;115139;51193;18607
4860;116401;171959;24644;179337;15063;22352;125916
4861;fail;37736;20121;265208;55541;35134;64581
4862;fail;69904;34006;54159;221611;111600;175568
4863;fail;191399;609287;21537;264458;275868;35460
4864;fail;1639;7648;153323;49757;86579;37401
4865;31901;27730;129815;6449;11467;3207;7029
4866;28112;38869;152232;144165;24012;17561;131303
4867;fail;289666;5835;54714;271057;1151;442054
4868;10728;80646;86189;55837;27287;3451;62825
4869;1096;4937;186863;106695;39721;6247;144880
4870;72777;60037;33176;34683;58464;88596;48306
4871;54365;11882;10845;168017;37995;12463;135117
4872;142633;7678;7208;43803;96604;28414;55585
4873;fail;141371;151583;52768;64747;1610;22758
4874;fail;229472;68813;14385;26858;56689;33449
4875;fail;59319;170554;14965;31861;908;106023
4876;37323;26218;127829;83137;26797;47726;4127
4877;50146;66984;172198;209808;109049;43768;27240
4878;fail;114031;8415;7430;210345;436669;257001
4879;fail;322040;38042;91681;32556;30888;45080
4880;fail;45416;201838;15949;414080;90290;173756
4881;36134;110507;35602;360217;49388;129259;103459
4882;fail;327929;105362;226459;541758;249644;14772
4883;fail;51221;10800;26660;45903;12724;525
4884;9068;96558;73301;197973;21160;15793;268
4885;105513;38371;18016;26172;251034;20545;360711
4886;5325;34476;10131;295008;57283;33321;45909
4887;fail;7572;9093;181916;71061;11089;277794
4888;fail;22750;33740;54782;63100;3844;38091
4889;fail;190081;419613;748016;40333;311031;30811
4890;fail;112578;111445;130315;176970;43484;45490
4891;fail;50636;410555;426253;37425;11659;475965
4892;fail;69930;91624;10158;97350;258621;263834
4893;fail;87966;16055;68533;241409;65145;125437
4894;19130;56855;38175;82982;75991;225318;205455
4895;65096;5539;50177;6837;125867;7715;4102
4896;57496;64212;298962;352854;50995;260855;108666
4897;49774;21172;8255;75995;15677;7671;38299
4898;68407;9306;361376;51328;78481;199425;635210
4899;24943;1854;121970;166454;62328;267265;55333
4900;19380;40042;34877;41076;14234;59282;135873
4901;29396;53567;68075;17593;62175;45136;14482
4902;78846;14832;40745;14916;31904;69550;41113
4903;fail;29382;175934;247498;454153;132720;165498
4904;53275;37785;10601;55199;163547;27553;62486
4905;fail;89160;94120;508461;47451;105231;59920
4906;56569;69740;60792;243843;24707;29051;15349
4907;fail;50457;105403;60385;1651;64532;6737
4908;fail;21751;84560;316471;58339;362864;21016
4909;126126;15146;20145;27004;93834;27683;125271
4910;fail;31954;704;2449;73211;97877;46455
4911;24709;49069;82956;420648;14837;73004;67281
4912;fail;21658;37834;36263;274664;96462;90434
4913;fail;15121;133280;325182;24776;42983;137934
4914;fail;65467;120824;34006;33938;193011;29018
4915;fail;147164;34079;89269;84183;35608;111309
4916;fail;7674;47543;152255;3003;8228;171452
4917;fail;184480;268516;520896;30585;7453;44705
4918;fail;53155;513319;48149;389475;161404;70771
4919;fail;34062;87923;70706;15947;145124;19514
4920;79626;35188;17371;75201;17655;14404;36762
4921;1777;80007;6874;198219;37605;6500;2098
4922;167910;159371;258446;132387;39236;463266;84738
4923;50977;35012;9646;55803;32123;165972;26854
4924;12829;13549;29216;29792;9867;117694;6583
4925;fail;14872;15028;72983;20204;9041;218551
4926;47528;133727;52327;92829;24350;24877;19325
4927;22936;19026;287061;59570;84889;29984;254084
4928;199549;279592;125435;72943;46881;191570;123034
4929;fail;66829;49255;88639;593130;108135;5917
4930;30131;35697;19807;54828;97785;14654;239460
4931;13867;123852;82999;183532;61245;86091;2900
4932;83215;23136;226189;54368;40953;35568;79559
4933;18334;279;30194;136914;48756;19679;78269
4934;129690;68284;9969;68640;100445;23025;471
4935;15934;45170;28040;5311;96054;30106;81170
4936;9405;88;65205;206881;24333;3710;100118
4937;38032;273740;32807;122725;37755;215047;20824
4938;6244;54678;33522;32117;85455;33198;31450
4939;fail;39144;10888;234607;234880;43945;209715
4940;20216;97654;57898;65101;14326;75166;142153
4941;fail;7689;910725;37211;85325;213725;101764
4942;6251;132367;24355;8631;94882;15149;77804
4943;fail;46385;60459;211891;53876;543;29802
4944;29757;54629;26613;17680;8703;6344;43031
4945;18188;63654;121961;4327;9643;69560;62134
4946;3918;32924;42925;19902;18524;65068;34267
4947;23109;285499;98679;32932;293388;103401;252967
4948;11355;31540;29649;13733;200069;37964;87024
4949;fail;11581;30427;97807;36313;60802;573060
4950;fail;5538;97848;27092;22665;180302;19304
4951;91123;73564;4146;57561;123769;31466;73583
4952;fail;47456;111695;273832;7874;42694;155788
4953;fail;73108;14903;111636;7003;69348;51936
4954;54167;15096;40193;225823;36298;49160;32030
4955;63735;9053;20173;108529;54031;18270;3502
4956;fail;24131;45605;172649;284545;6231;69495
4957;fail;16047;46174;19975;2820;12516;10802
4958;fail;51179;63143;73943;58924;1274;39031
4959;63809;1934;56672;231514;520536;200715;38930
4960;19175;33325;99422;76600;76601;764800;52661
4961;41031;91144;63942;15385;33937;111469;11212
4962;fail;147728;251092;96953;67626;145686;28522
4963;fail;12707;21753;19293;128184;48775;122006
4964;fail;65720;117283;36951;52612;36027;103714
4965;6067;100279;79995;15423;68662;30662;275891
4966;1004;31309;19847;176133;155527;12247;65636
4967;fail;122134;92149;11484;43838;157985;129737
4968;fail;35072;85494;121141;38324;179968;149896
4969;32751;93142;3259;117432;21905;34886;14215
4970;fail;381687;140475;254145;251779;101043;82561
4971;fail;353864;4793;202796;31824;26269;90595
4972;20749;300389;265;207574;12346;12859;32676
4973;11740;78661;3116;184301;37172;114682;130161
4974;32096;8282;27968;45821;45741;17036;155149
4975;48466;726;6870;45287;90550;84124;71404
4976;fail;54167;148517;17230;5388;251;202336
4977;21171;71433;450377;147936;49164;155224;148890
4978;fail;23609;83669;88753;132173;47070;119683
4979;fail;146354;231268;162947;88400;197720;187760
4980;121938;37152;27981;12072;8766;103569;8728
4981;fail;84633;252998;249657;11409;186;119521
4982;fail;69106;109139;17968;66374;164221;252532
4983;8438;51845;12195;152264;8188;85045;100077
4984;190934;227426;63137;30338;9189;15230;59280
4985;52277;172633;268630;197751;41228;128519;20597
4986;17075;89014;193602;14535;18861;92724;4302
4987;fail;55346;54458;26482;177874;442773;86520
4988;32582;67840;109079;64680;32461;252811;58625
4989;fail;92312;49765;91356;190047;36329;48308
4990;fail;13225;190923;117378;153234;32912;48650
4991;65556;204687;249592;39252;66658;50297;398203
4992;71856;131435;210575;135279;190265;83021;203435
4993;13380;21798;27945;21373;20603;3168;107469
4994;fail;196835;84133;325217;48672;14448;1917
4995;51299;62811;87382;170906;93233;39211;2183
4996;12746;30769;82191;22235;74829;8170;35429
4997;fail;2921;6619;176941;144551;194963;35808
4998;6506;91295;32700;30133;29565;5406;114104
4999;2741;47670;246439;1532872;83893;681523;166785
5000;fail;125233;31238;55230;63325;126038;125377
5001;fail;51535;300792;19772;109975;117000;22538
5002;fail;107297;29520;38813;179819;54497;39608
5003;54869;133674;17819;24981;13917;67698;29212
5004;149593;53397;25555;157828;6461;25218;22770
5005;5491;58839;62484;31236;31026;228857;73610
5006;53228;150554;13990;152454;3245;11265;31727
5007;14278;50412;12811;112683;17758;32846;38142
5008;fail;36589;1366;61306;80613;17056;138282
5009;101063;92756;214453;565240;53783;12962;141940
5010;10318;645;100816;301302;90358;61017;165803
5011;122275;40725;119093;42221;217728;50783;193071
5012;fail;23956;93577;70146;43013;75305;540964
5013;7877;106753;210696;606031;32903;258724;761759
5014;13650;92471;201335;165551;834087;26488;314944
5015;14591;28605;99214;485994;270772;35553;124233
5016;fail;87328;374978;153254;860;89627;116996
5017;37018;218564;29744;120668;323890;34680;296105
5018;15807;4285;45427;156946;2820;82628;61352
5019;fail;156583;43071;244461;84460;109596;55894
5020;fail;42124;18399;23955;13219;59086;115058
5021;4914;292;40136;3526;27173;47108;49201
5022;121290;25075;48203;39788;32429;42231;98609
5023;71068;71859;9373;57336;5824;37075;19568
5024;fail;18027;166750;197290;59677;46666;48768
5025;fail;328924;68669;676487;10120;47001;67448
5026;14070;89605;60002;33635;9116;9158;8777
5027;3824;66312;89499;199001;29251;34837;54166
5028;fail;48123;101617;23403;34759;53603;107949
5029;fail;15157;32948;3162;87844;16378;39843
5030;48491;100855;39895;169079;140164;7894;163587
5031;4745;92339;32793;47639;187807;287761;75295
5032;195839;14413;43388;70598;80035;63728;59728
5033;fail;88270;16709;60257;88134;48469;58746
5034;206240;115758;183704;165877;54078;23943;31277
5035;fail;228895;50957;246564;37101;295587;162337
5036;fail;109273;58026;4789;333791;6557;592241
5037;9280;98814;107214;112923;128988;191266;40070
5038;fail;279021;248280;45668;94471;87850;90388
5039;39868;93688;202873;143927;578188;115947;83322
5040;fail;25464;170600;120207;43564;349805;11876
5041;12835;3822;119049;49748;74449;4245;28139
5042;15738;48838;140367;8817;5835;28529;6305
5043;90221;41572;4493;73284;20627;24715;5775
5044;121721;111776;446404;71496;127976;66920;23124
5045;106585;43956;139757;73381;355038;95781;89873
5046;fail;105728;119844;445505;99318;112125;139035
5047;fail;5321;350433;142674;4259;58921;175687
5048;22110;42391;91122;42128;549823;230740;128232
5049;fail;11300;22121;100604;48178;990;5990
5050;13814;99153;38083;541227;42101;7897;101729
5051;1779;54037;24869;55867;43941;201040;2806
5052;189473;29447;78952;101863;152;20918;16781
5053;74011;7678;8617;2588;10676;9645;122516
5054;6502;29153;91948;24122;76218;1000;1448
5055;58423;7563;4643;31440;65207;9707;42025
5056;13817;21050;13950;63089;53839;11749;44858
5057;30665;79202;18641;74742;100694;345509;48901
5058;2775;40176;3879;41934;6959;522;14322
5059;22700;21684;75133;147397;4178;195580;43459
5060;fail;19949;17160;190332;41464;70400;5165
5061;13851;37153;45455;2514;109289;38071;22820
5062;120868;64783;8779;102612;75319;79009;9917
5063;18129;268745;72013;75010;117382;13426;11883
5064;25477;23353;71018;29069;54953;63006;173698
5065;17593;22132;97891;103923;83511;64474;33166
5066;fail;59249;7230;77945;828;131260;19312
5067;145845;23025;94746;5978;3602;125769;30301
5068;180865;126878;52308;418430;213152;15451;8002
5069;5099;8946;75718;142396;330451;36923;32554
5070;61396;1064;111899;3960;9913;13994;51514
5071;51927;6574;46378;444705;76964;6710;14995
5072;fail;20620;75131;475859;3993;431844;9043
5073;33483;101797;142578;185972;68912;1899;8460
5074;68778;12428;157350;15875;54211;25300;99194
5075;14822;24609;24944;101730;12376;13250;4591
5076;fail;14540;86440;100623;137654;185070;119637
5077;fail;193850;113961;75618;179592;115366;165173
5078;34285;63450;56404;262;121785;11277;36262
5079;14838;8486;71743;35960;61945;6538;12005
5080;18190;48603;26868;6205;70207;10259;18406
5081;74035;82021;70183;22883;143043;174990;37777
5082;47204;62742;108432;143108;58090;5967;7847
5083;fail;162473;432735;51846;44548;435052;56434
5084;fail;5214;52998;278957;9916;103602;213390
5085;fail;215887;115541;165093;128888;50319;197
5086;5217;127861;219482;61043;24571;5050;23270
5087;58079;1343;39460;77316;65821;49333;19861
5088;8046;83104;16171;80829;124490;9102;15303
5089;97581;36874;123292;57089;568490;60948;171028
5090;4499;5015;49878;25163;46693;46365;109554
5091;fail;151532;38536;11813;5181;42284;15289
5092;108633;102631;11424;1713;93184;51557;59477
5093;22233;62798;71040;785;37430;49630;93814
5094;fail;110415;80684;61348;169200;211103;238153
5095;22312;1072;85199;42025;7082;28558;10158
5096;34957;24490;4114;117995;28936;26337;1520
5097;fail;129745;312380;131088;3822;73068;173540
5098;27225;7245;145930;516432;110604;24534;14664
5099;11360;232691;125465;141165;179543;234752;31099
5100;283;12688;45684;51160;113609;34942;53282
5101;26330;45267;75651;40855;31642;22283;19370
5102;fail;26969;64454;134898;412133;275959;56844
5103;fail;158399;59722;197190;64154;153386;640104
5104;fail;100365;161455;227556;25972;348269;573307
5105;62089;38741;80979;28761;8055;84340;131181
5106;24185;191896;63969;50051;27961;84080;5826
5107;fail;8862;75288;84875;521576;37468;127804
5108;38792;23000;51418;111171;68611;46727;70101
5109;122857;46106;226394;24017;93210;62423;98976
5110;4276;25147;92193;70266;171721;55181;100502
5111;17119;64423;4500;36066;32940;62958;40656
5112;fail;18752;252175;30241;306337;104602;506397
5113;152060;100020;18054;26952;7959;23569;23853
5114;31216;11647;16063;2579;508357;14935;47833
5115;fail;83609;43558;169585;13582;70148;55732
5116;fail;136639;52335;47019;75745;9126;250042
5117;4056;52544;272266;30283;64377;205393;61974
5118;54456;253944;124980;18035;133765;119592;23386
5119;fail;8559;53524;233193;27314;17550;13914
5120;64439;451621;89294;77557;232380;98471;3032
5121;fail;50863;11837;276771;123487;129483;68314
5122;fail;97655;82084;99783;143562;268430;450396
5123;17313;25214;52424;66520;50815;14490;79772
5124;21085;169594;178472;46751;59988;42300;450828
5125;17877;136482;59449;64876;34565;1962;65926
5126;11216;37503;7948;22110;62587;65563;213694
5127;16455;150620;235362;327213;335022;18252;185196
5128;35404;54049;263185;4900;151306;28504;305292
5129;2795;43001;249866;11274;342963;225027;109272
5130;48860;29907;142074;95919;32852;25899;35153
5131;29256;1530;26715;5588;16614;55985;134097
