;RLS-N2;EA4;pmut2.0
4938;50035;412440;74534
4939;110470;174790;34430
4940;44551;2275;8950
4941;27133;79428;432921
4942;3404;50072;121651
4943;140133;89102;56049
4944;29983;101991;310856
4945;24868;21669;29249
4946;2560;30845;272942
4947;229596;26204;4002
4948;29835;10239;97119
4949;55321;153715;35299
4950;125340;127398;105242
4951;2747;38152;8019
4952;81911;248518;338228
4953;13700;43187;320710
4954;6955;133974;39579
4955;17173;126781;41462
4956;34297;14685;117373
4957;187509;670717;78662
4958;216279;128806;182799
4959;106636;90595;260406
4960;9079;86875;21463
4961;7221;105081;270155
4962;77098;54726;167557
4963;155281;160350;41309
4964;29465;534375;38644
4965;483;49709;23940
4966;127175;23716;7904
4967;442748;17133;163152
4968;13926;216318;172967
4969;71151;97460;21915
4970;313599;215413;278858
4971;10072;186842;37221
4972;44239;16039;152397
4973;51057;41943;11996
4974;4417;165000;33985
4975;30482;11355;88675
4976;37653;57863;695
4977;4274;145622;38872
4978;310522;102975;826255
4979;39751;17311;122663
4980;47245;112463;31314
4981;23021;92143;17348
4982;16251;14279;22565
4983;29274;69246;1989
4984;305114;25225;51743
4985;554;22689;1213
4986;87713;764266;588247
4987;53966;328541;215931
4988;11650;241971;21107
4989;23546;75696;26418
4990;28036;186749;220130
4991;27841;431739;18911
4992;48564;69880;13218
4993;22007;198734;12667
4994;66724;43685;17693
4995;60723;43775;138291
4996;29551;171782;4038
4997;172162;157121;39094
4998;170867;32334;69845
4999;7551;32090;92179
5000;102520;126517;17216
5001;7876;26245;33652
5002;134941;541411;338416
5003;150568;57106;3605
5004;209844;2113;71373
5005;3546;262277;384207
5006;118664;124467;36938
5007;26661;25850;1123
5008;38877;3399;7347
5009;25833;111883;25682
5010;144856;140451;77309
5011;5855;4954;5945
5012;187299;136507;396399
5013;8754;78414;88060
5014;65410;229343;196663
5015;23129;12378;4539
5016;16262;26387;107839
5017;4396;28430;5165
5018;89256;31157;246863
5019;87245;27334;122297
5020;28011;194344;249595
5021;250072;51133;138924
5022;38320;62765;92055
5023;258546;407566;20430
5024;46793;13412;639906
5025;18888;23561;576
5026;179046;409455;21149
5027;5295;56917;893
5028;46421;64279;305949
5029;27043;42508;60807
5030;109770;262163;278412
5031;27084;16952;65667
5032;233548;199804;39912
5033;16444;188419;105295
5034;134100;135358;118880
5035;213850;86507;302996
5036;30791;126771;95693
5037;59850;95461;27737
5038;449176;727690;146436
5039;909;29914;49222
5040;22352;105396;409212
5041;2989;9515;211245
5042;148697;57034;264527
5043;51727;72370;208964
5044;5962;80412;43215
5045;160648;22631;1047
5046;4956;15069;108355
5047;2748;142161;133104
5048;22620;96101;63645
5049;44699;64494;194352
5050;36420;198856;240617
5051;248866;17281;79942
5052;23809;84517;99878
5053;36120;44869;52676
5054;124509;437375;44158
5055;22990;41456;18723
5056;60695;139109;98967
5057;30074;68832;37511
5058;38402;2077;20070
5059;253136;3705;18733
5060;78349;130190;32213
5061;39062;143862;10647
5062;19781;35680;86828
5063;152614;379075;28953
5064;11602;422442;98827
5065;109466;414681;278795
5066;11878;21959;26766
5067;103868;51977;59775
5068;105757;16044;11446
5069;16270;184749;190889
5070;1174;90912;30016
5071;51259;202454;159613
5072;74516;13538;24899
5073;135729;69178;60175
5074;17487;63112;55502
5075;272235;168759;292
5076;50678;68755;54839
5077;20360;73078;148965
5078;8274;6463;77862
5079;21703;97938;12028
5080;3529;46679;229605
5081;17509;100128;35949
5082;41162;32667;114407
5083;4654;29537;57753
5084;34655;755066;326723
5085;109898;86535;135123
5086;21479;48257;90146
5087;2090;52371;82786
5088;119494;170915;48021
5089;28288;175909;220145
5090;53926;134045;24533
5091;79269;123534;162901
5092;59412;563;11229
5093;2573;146094;22963
5094;161291;274541;12861
5095;25910;53792;662070
5096;37621;17119;24680
5097;66756;136882;18293
5098;23902;1926;94556
5099;80473;29397;529964
5100;156303;65129;178025
5101;7962;41108;100332
5102;22331;37161;323728
5103;572;30345;45242
5104;81115;121761;125144
5105;7651;6192;58899
5106;11412;44025;46622
5107;32279;129749;20510
5108;55072;165053;3172
5109;20281;166998;135147
5110;207481;245824;36728
5111;126632;355696;39258
5112;179778;28628;22619
5113;56931;141779;91847
5114;226562;154070;25732
5115;55625;80906;43929
5116;10587;191080;45839
5117;7328;278571;2487
5118;47761;6989;89774
5119;19288;66262;45716
5120;81258;166539;20496
5121;47052;3068;2964
5122;130992;85911;284292
5123;36364;106704;228177
5124;32453;243379;45221
5125;26040;23800;92915
5126;130239;11394;1065
5127;1110;158939;28711
5128;23690;1503;48748
5129;239154;110435;147109
5130;28787;29874;14814
5131;1269;17334;5295
5132;52640;50306;4291
5133;4543;5226;6271
5134;28579;4028;39358
5135;23973;26458;34342
5136;2770;42561;5565
5137;66767;184445;26433
5138;26322;22248;304066
5139;31437;45875;478
5140;81439;88968;4629
5141;127336;115147;59829
5142;52416;131443;198995
5143;16174;69889;39988
5144;108218;67354;42699
5145;38235;31694;153048
5146;17339;159536;129250
5147;100533;227602;222890
5148;7773;31378;207229
5149;16722;220869;148485
5150;14221;9332;20140
5151;30827;61761;26554
5152;44478;83659;36420
5153;141631;18269;446194
5154;224057;323881;29821
5155;93883;79661;268070
5156;7708;118813;26209
5157;43983;112409;135944
5158;8106;16351;11898
5159;44238;90456;11176
5160;30917;23884;9417
5161;8941;732;41350
5162;101580;189784;83254
5163;18076;40796;70847
5164;143120;198355;154412
5165;35632;231045;137575
5166;67045;11754;897
5167;9278;202622;39579
5168;84385;54740;12241
5169;27431;48712;101626
5170;164939;104695;344106
5171;44195;32466;57349
5172;71974;174945;362564
5173;53199;60876;24025
5174;118127;5360;53606
5175;27733;107467;20056
5176;263151;40057;50668
5177;413141;68418;95551
5178;17440;11100;35460
5179;34325;6540;198675
5180;98262;22555;150708
5181;5533;21575;9867
5182;60199;14017;100314
5183;24209;26519;7709
5184;42847;59207;205278
5185;14524;19950;274691
5186;1425;84920;274016
5187;16993;51229;4619
5188;115904;125887;575691
5189;5180;31977;36500
5190;123896;74720;12970
5191;13308;160427;16636
5192;44413;208382;348338
5193;40411;30639;114452
5194;129452;55711;59805
5195;117116;162801;310296
5196;144641;117996;128162
5197;66177;14377;79796
5198;84697;149139;28399
5199;313546;137741;578224
5200;56470;24095;198685
5201;29150;223355;40442
5202;47849;33649;283883
5203;106499;127014;3675
5204;80480;392516;213290
5205;75918;188954;18281
5206;44809;80427;84001
5207;17802;133290;52426
5208;44807;15241;27684
5209;86057;49814;382627
5210;132864;211975;2924
5211;12559;29923;73915
5212;66713;52832;8635
5213;20695;80221;206625
5214;13944;3416;37853
5215;246303;12090;57266
5216;59044;64443;8288
5217;21561;76392;21990
5218;82287;159853;593197
5219;156491;250392;96831
5220;221416;9044;82490
5221;13114;27281;39726
5222;66912;76;2543
5223;49196;9006;231494
5224;28241;137107;48625
5225;36517;249714;138213
5226;39478;141597;55698
5227;55259;33543;49863
5228;86753;46767;3064
5229;17367;16647;19676
5230;54668;134833;4252
5231;145229;56813;9236
5232;106592;64453;150899
5233;177863;54860;310526
5234;80402;122047;157984
5235;2543;138000;71075
5236;67705;93806;47319
5237;269191;39433;1139053
5238;235328;102375;107147
5239;5024;339126;288594
5240;14677;64271;13657
5241;71452;21614;224453
5242;42098;175815;146289
5243;5133;111630;16072
5244;15943;18591;85286
5245;22146;76318;16215
5246;63969;58985;295689
5247;111894;41782;121478
5248;13851;25987;44203
5249;57808;98278;162360
5250;8900;32353;41701
5251;10936;91397;31371
5252;29848;131623;111116
5253;28252;14013;41291
5254;65471;422;36126
5255;103251;135138;38456
5256;15666;25274;23687
5257;39730;31107;69876
5258;66308;33713;199773
5259;228505;10599;31667
5260;7749;29016;35873
5261;1004;19057;14903
5262;35008;47790;68243
5263;94268;11289;64715
5264;34873;51085;20291
5265;20063;34035;80832
5266;375965;10673;31041
5267;111561;101998;95498
5268;18721;102801;143682
5269;450612;40849;551066
5270;59474;111284;603861
5271;5783;439818;8520
5272;21945;21693;44016
5273;680;45530;371030
5274;39538;62628;65677
5275;11652;25627;95736
5276;17604;29163;289847
5277;48814;41594;268239
5278;179728;46849;106494
5279;21228;83207;5615
5280;33659;82174;48969
5281;33587;25368;20323
5282;1007;18648;79373
5283;4246;813;24691
5284;37132;3475;88317
5285;10692;26578;33408
5286;39810;7495;28863
5287;197132;1080502;67717
5288;15031;11325;11359
5289;60165;182729;293250
5290;8248;109;4220
5291;14960;77812;36938
5292;44906;65548;501216
5293;7314;41597;56992
5294;37763;207005;21616
5295;7782;22223;26070
5296;4409;34057;28004
5297;15979;44975;38248
5298;14550;42133;155261
5299;144555;103619;4743
5300;29716;46073;43475
5301;51730;40947;7675
5302;3095;24058;33789
5303;19280;14072;19359
5304;116931;73627;121858
5305;452226;333105;13515
5306;49765;94387;45685
5307;4646;94740;65970
5308;8803;84818;84494
5309;20768;21971;9276
5310;48871;41135;85058
5311;93370;111074;8056
5312;45232;241374;127046
5313;22613;26209;26238
5314;127010;8947;29208
5315;20652;47586;8537
5316;532;214889;14506
5317;65210;56316;136451
5318;36995;123759;42831
5319;26074;99732;177609
5320;3224;168409;30915
5321;89957;237687;59818
5322;5257;477759;59227
5323;12037;5558;140247
5324;27202;31055;385871
5325;26336;23069;23785
5326;121862;5294;215196
5327;23074;94949;44406
5328;246305;38380;63474
5329;29763;126781;41757
5330;6815;166733;440084
5331;424316;194413;84914
5332;403768;10245;4077
5333;8768;28496;137930
5334;84124;44035;240901
5335;75294;30780;241408
5336;146993;78603;83631
5337;71677;37916;90962
5338;87149;33691;265930
5339;13199;27883;39835
5340;59158;508388;8046
5341;64651;531892;17166
5342;77109;80596;37669
5343;635;216040;101843
5344;8751;11428;222026
5345;172417;26312;288620
5346;5014;66298;61400
5347;487;83337;17025
5348;134902;38342;31342
5349;1184;58059;252858
5350;35271;65401;146537
5351;96205;23593;427535
5352;133977;169913;8791
5353;55101;26672;515599
5354;166250;3162;9540
5355;4998;29304;123497
5356;118998;173083;17818
5357;19133;66333;70007
5358;34992;294186;39315
5359;105977;27732;23601
5360;118233;89499;57104
5361;17124;32189;11135
5362;19796;176074;151661
5363;305792;183043;21800
5364;40373;162637;69715
5365;184115;117263;204708
5366;2260;15026;92256
5367;7137;78439;44811
5368;5076;220101;38341
5369;31565;37641;139736
5370;93506;52941;20098
5371;17485;28815;30359
5372;5058;182324;498560
5373;61919;319429;34112
5374;50522;78876;16265
5375;70969;31878;91607
5376;108006;113075;7063
5377;72214;20454;468585
5378;194005;88977;35976
5379;46125;151314;325466
5380;79504;10769;77515
5381;81534;36412;52349
5382;28112;38121;8978
5383;53012;68390;42356
5384;9293;15190;233755
5385;87291;87666;32063
5386;66239;170445;27606
5387;62603;69123;667227
5388;58595;66967;50099
5389;73346;17267;201206
5390;56873;110712;460858
5391;21990;94650;63289
5392;60611;384867;69226
5393;117102;226930;323161
5394;116105;89063;40056
5395;78342;169787;120298
5396;420201;18235;128270
5397;185874;47808;162945
5398;1102;96852;32642
5399;30440;2674;11081
5400;19369;13229;99328
5401;9595;140361;79307
5402;2609;150507;16701
5403;66341;65514;5278
5404;17402;77864;239232
5405;3479;8252;59108
5406;177222;138959;109836
5407;73346;42120;437300
5408;52936;35220;5861
5409;178017;104687;41940
5410;17858;168124;331769
5411;143508;144277;84335
5412;16711;413416;346609
5413;26198;81241;109053
5414;2543;229999;15848
5415;65323;95206;104816
5416;107220;108762;299047
5417;80672;17051;100746
5418;185342;70581;312312
5419;111649;65361;25277
5420;37984;28478;5922
5421;62403;234801;38306
5422;23007;25086;43594
5423;117775;79749;18284
5424;47370;18033;10908
5425;261071;11409;8495
5426;65643;145882;615650
5427;10560;82994;194890
5428;117327;14244;3539
5429;596074;115407;47077
5430;30259;199704;46449
5431;9212;431008;124021
5432;27602;57173;25616
5433;104671;96456;165634
5434;2581;152059;129775
5435;240463;146764;249562
5436;34102;19171;24409
5437;31815;6289;244246
5438;339020;95009;19490
5439;8711;25221;51539
5440;31689;11108;21639
5441;242155;218691;41303
5442;67923;30418;58058
5443;92678;91614;12006
5444;159879;4250;3831
5445;75196;47445;59638
5446;38623;126028;11561
5447;83843;111029;361365
5448;236876;46391;55521
5449;29943;17455;3868
5450;49097;413102;223165
5451;184603;67340;49149
5452;35354;46483;97112
5453;27971;405452;379
5454;39741;73144;9012
5455;123112;23818;200217
5456;26189;28604;443023
5457;158829;144849;269724
5458;107134;243327;51037
5459;53639;162210;109446
5460;58538;46871;824
5461;82104;762521;19353
5462;790;331099;21933
5463;76953;51048;291960
5464;39644;14788;89626
5465;101947;78438;150642
5466;125972;259975;89022
5467;7670;69164;14885
5468;141568;277654;65034
5469;39237;95636;119617
5470;62066;132398;3812
5471;31250;115235;45111
5472;4378;428682;77492
5473;325334;2491;19915
5474;7054;78453;120795
5475;132351;3026;64913
5476;66010;395229;22349
5477;163391;35855;124410
5478;18933;7747;43822
5479;95029;75522;75536
5480;43712;58256;37240
5481;10018;251355;34260
5482;153728;83075;2183
5483;30786;144945;99083
5484;128994;26810;69006
5485;37935;72760;14569
5486;229696;1730;15963
5487;23467;168506;210868
5488;33048;54456;30508
5489;23486;24328;32282
5490;129156;219787;28643
5491;125295;39184;85149
5492;10621;704;24709
5493;6530;104376;10535
5494;132464;102270;35121
5495;58667;409976;24378
5496;3991;79346;193381
5497;129339;105313;9916
5498;119162;40000;84794
5499;127635;117796;3032
5500;28119;94637;18617
5501;77759;1092;40609
5502;22326;170967;23674
5503;23209;23424;63639
5504;60958;25602;238959
5505;47227;51036;584
5506;384100;78411;104667
5507;22747;408089;86971
5508;21533;180089;3704
5509;66328;2849;868
5510;32648;104773;109784
5511;13781;74593;142075
5512;7165;40876;54573
5513;15880;139698;287816
5514;28826;121266;19493
5515;22947;275561;125222
5516;213620;146935;139052
5517;71723;72766;4142
5518;256608;35231;102144
5519;25632;72834;1213
5520;66007;151045;83891
5521;24552;14669;21667
5522;6753;13835;197204
5523;261446;99680;285443
5524;109620;168930;424278
5525;7670;51180;20430
5526;187798;25971;375646
5527;53738;40584;7711
5528;27190;87555;20062
5529;1228;119075;35943
5530;162348;7718;5023
5531;76047;75567;135962
5532;14355;69595;5252
5533;11934;8882;8853
5534;151811;25069;2591
5535;16777;127270;169391
5536;17432;117712;80796
5537;31952;160635;149613
5538;254200;626354;59163
5539;105378;44976;86367
5540;57065;94329;32631
5541;56507;17628;34801
5542;68357;143098;67625
5543;34146;20408;13568
5544;38595;26809;66445
5545;62718;423526;130055
5546;4064;16489;16185
5547;50419;87092;21797
5548;123149;95778;20500
5549;187827;339322;243435
5550;24856;77618;398193
5551;27436;604;80281
5552;45618;86274;23943
5553;74427;39088;9977
5554;48905;3082;5126
5555;7087;85395;15177
5556;9774;188163;120635
5557;12707;164291;39655
5558;12071;22165;61
5559;76491;101579;265192
5560;8100;19386;9912
5561;204030;9356;82914
5562;220293;101326;12778
5563;31263;12912;1859
5564;302301;22888;16528
5565;56013;123434;36399
5566;437920;21298;111051
5567;157200;32357;3297
5568;106520;32763;12737
5569;54653;9886;10598
5570;9211;68098;134210
5571;51709;334353;98175
5572;90473;324231;161063
5573;12233;21740;46490
5574;9163;13256;130330
5575;9591;229016;47507
5576;45523;15988;61399
5577;44358;195616;85863
5578;49991;41002;479
5579;47170;289455;66678
5580;17040;125476;33182
5581;92813;44567;70217
5582;16303;96556;37388
5583;9545;146032;43482
5584;152841;4377;95940
5585;102987;378714;53443
5586;10590;20030;29781
5587;144404;19680;32099
5588;112250;158235;220963
5589;171450;289049;148404
5590;121422;29501;107635
5591;27932;14995;99721
5592;74552;16796;143627
5593;82829;7968;43719
5594;158575;197395;185358
5595;41853;75666;126949
5596;42759;123887;42218
5597;247155;66789;226983
5598;21746;13535;32482
5599;162733;168690;116752
5600;6327;43089;47141
5601;46258;47752;262548
5602;201227;135481;94877
5603;17412;162010;50476
5604;61732;40704;66609
5605;3805;33036;55892
5606;114093;23815;40536
5607;2829;118749;67725
5608;71481;152254;94816
5609;194915;13321;45750
5610;39485;36424;87475
5611;126726;97638;23067
5612;355152;162394;421036
5613;53875;274242;155119
5614;29961;59156;390903
5615;135774;10646;8308
5616;29512;3901;991
5617;199703;282599;74195
5618;31761;24756;396873
5619;36432;160407;61493
5620;272980;81946;107960
5621;32966;24325;40973
5622;146705;179797;421900
5623;4907;70854;45546
5624;103508;151688;56302
5625;9120;49015;110342
5626;115202;46436;127350
5627;311201;16602;28310
5628;31753;16528;13570
5629;16392;290936;68872
5630;138078;25129;8964
5631;58807;29845;7071
5632;57256;114882;65639
5633;4253;153477;12134
5634;8024;38521;9737
5635;37182;8791;276095
5636;38046;37506;32494
5637;154639;604;13918
5638;21814;15817;40213
5639;50462;120682;29693
5640;94518;87669;317982
5641;68412;8830;197216
5642;151;199316;240225
5643;196653;397788;812351
5644;400999;279142;105047
5645;18557;5250;459768
5646;85491;76048;122402
5647;52464;75140;272147
5648;10846;20145;89606
5649;1311;21013;235596
5650;35788;190895;114319
5651;10607;28784;16723
5652;29004;8532;10685
5653;83042;77421;100279
5654;169134;63257;154784
5655;92676;41919;347622
5656;25686;7237;19838
5657;21680;37865;79650
5658;119696;173917;86083
5659;51;106515;148724
5660;78443;27862;18140
5661;161021;64426;50208
5662;11577;45348;9139
5663;27578;56288;30387
5664;62217;88475;95023
5665;2994;144090;75529
5666;15318;469821;46103
5667;32660;11015;158543
5668;3620;15279;8582
5669;195330;253227;25697
5670;272245;21428;72043
5671;47366;10062;19292
5672;40638;26316;4058
5673;61937;108409;84772
5674;25826;82148;4564
5675;44563;217050;31502
5676;47146;21224;74651
5677;69349;12724;184914
5678;107449;181147;116142
5679;30987;5262;84761
5680;101029;86332;94553
5681;18517;46825;17325
5682;5138;39953;43293
5683;18665;14645;158529
5684;82229;102771;162485
5685;20875;143342;81328
5686;95043;33731;79188
5687;91953;93704;13132
5688;69294;50533;58427
5689;21199;34414;128751
5690;24268;43456;63869
5691;5699;49543;31603
5692;211629;9535;156742
5693;63023;20870;37380
5694;5147;299707;157668
5695;186306;75254;386468
5696;139498;374415;2311
5697;7602;291369;69323
5698;6891;65399;257050
5699;28503;136496;4669
5700;10894;8183;287971
5701;24882;26609;92761
5702;11404;364917;30507
5703;102725;156275;184432
5704;65645;43597;124003
5705;116788;408411;248650
5706;76167;13973;108665
5707;3292;56925;6469
5708;50035;87348;198712
5709;25780;82116;24637
5710;82254;36967;70031
5711;11311;23182;174609
5712;96169;11475;64748
5713;31271;125547;10040
5714;44450;13194;273638
5715;49432;26979;246631
5716;61896;8612;275
5717;136959;48355;53836
5718;45355;27239;41671
5719;2761;118312;24957
5720;91173;78109;85821
5721;13024;27131;69200
5722;46133;96396;3495
5723;23975;5824;2842
5724;21147;159182;56600
5725;67269;126224;18169
5726;151927;80073;1482
5727;1516;88829;315445
5728;11453;37775;472215
5729;15396;61954;118895
5730;37184;33809;48053
5731;53586;218184;108500
5732;118300;27818;18554
5733;1318;150022;452
5734;36473;90003;6358
5735;91844;377804;85417
5736;7271;44295;24373
5737;24068;387616;104778
5738;39960;70333;27695
5739;92379;125109;3821
5740;111861;115612;8059
5741;61889;1784;138123
5742;11105;70420;5738
5743;35824;176815;109493
5744;251887;84336;30766
5745;31293;80625;52829
5746;20012;178131;9193
5747;50348;533909;52034
5748;254111;793199;222702
5749;36122;101525;35203
5750;68211;41942;252977
5751;62816;110917;292095
5752;33495;127162;154640
5753;82873;153554;148
5754;199311;184665;14098
5755;37832;4994;16278
5756;6167;41681;25506
5757;10154;5076;2039
5758;18621;23039;14977
5759;45186;68005;337739
5760;39437;115508;477957
5761;49293;273047;196362
5762;139507;420196;32821
5763;715;41249;52766
5764;1381;193697;11832
5765;21704;142458;49103
5766;65151;110101;36229
5767;151678;99198;155728
5768;40467;188979;23181
5769;17474;26124;101266
5770;36313;85225;8697
5771;43693;16353;172853
5772;414414;258370;300077
5773;25908;20835;1808
5774;29724;55896;44083
5775;17358;204681;4928
5776;22935;31644;23980
5777;87910;142861;2567
5778;246324;212;47942
5779;47679;44343;338604
5780;256874;26350;82474
5781;11592;244312;68763
5782;31090;10180;393577
5783;26261;86508;102751
5784;12012;67417;12725
5785;38334;34564;54805
5786;6663;120046;78519
5787;2805;57206;113332
5788;38026;28392;2592
5789;240;16871;42468
5790;49763;52119;12802
5791;45818;102536;25566
5792;83582;99505;21072
5793;39573;17598;14351
5794;52567;292809;82621
5795;118041;27408;181289
5796;42706;149604;30397
5797;48480;30450;72945
5798;151104;105507;4128
5799;93453;112470;93056
5800;33067;8846;12697
5801;96783;117199;506836
5802;62105;197462;261152
5803;106299;106372;152529
5804;347174;79650;32596
5805;25965;115312;25591
5806;16274;23881;80495
5807;52208;52267;60319
5808;36792;39831;42501
5809;94249;47966;70134
5810;93744;213223;30651
5811;60220;349632;176386
5812;14589;66991;3889
5813;165933;34490;517961
5814;62726;159342;500087
5815;135661;141290;93367
5816;59789;20320;951833
5817;40065;48596;48248
5818;91836;21713;41468
5819;37991;66602;84605
5820;97945;126467;70633
5821;26037;52729;89211
5822;181702;6839;310026
5823;123851;835;19975
5824;29642;43499;142126
5825;18577;29633;251077
5826;84074;106571;33238
5827;97702;155902;54803
5828;101822;16063;337794
5829;34659;9302;20642
5830;155746;258829;34710
5831;196661;13321;2484
5832;18360;969;17590
5833;60956;15828;220403
5834;82180;80345;19713
5835;189031;2355;20682
5836;26230;120493;36477
5837;72852;411523;915
5838;49806;13413;23384
5839;14347;26472;7413
5840;48912;218500;111146
5841;73043;432386;89042
5842;30568;185883;29986
5843;6811;70895;959
5844;59479;31722;3023
5845;2828;49086;7292
5846;2116;22525;54732
5847;71230;460628;120024
5848;12626;20570;59417
5849;80118;105584;51268
5850;96537;9928;52888
5851;20197;18555;209898
5852;50075;59967;96817
5853;22902;34232;136957
5854;279463;23028;79625
5855;20445;54084;16613
5856;7300;161295;4168
5857;64263;131102;40911
5858;41409;13960;5675
5859;3837;146127;58161
5860;37206;17906;314950
5861;120531;85151;33729
5862;30412;242765;33671
5863;234089;18504;40753
5864;58581;167893;56175
5865;10709;152533;59149
5866;143650;319715;131737
5867;56617;108007;119056
5868;387;78578;5280
5869;39404;29944;4111
5870;64055;32204;87987
5871;1457;71140;27779
5872;230474;14211;593515
5873;237115;113596;69228
5874;8919;71668;4872
5875;11384;143834;176105
5876;50985;16452;262232
5877;42637;23565;348221
5878;54643;38666;609
5879;11035;14899;599172
5880;5176;22069;163796
5881;5627;141285;63911
5882;40251;201018;36576
5883;109309;84298;2464
5884;49176;15473;126304
5885;18946;102213;97507
5886;13900;160041;355989
5887;46002;14598;22227
5888;12265;190988;114487
5889;50983;586809;24944
5890;33005;117010;233405
5891;14969;96890;52764
5892;47169;80041;263812
5893;18059;115316;51972
5894;53502;185816;229259
5895;91380;12275;17555
5896;85074;68083;108377
5897;95071;109043;34093
5898;51743;142690;24706
5899;133625;210766;35084
5900;25113;30251;3497
5901;48746;283438;35939
5902;102656;188925;44029
5903;84774;123183;88878
5904;95421;19682;6527
5905;98968;127491;54483
5906;62740;306846;54926
5907;121726;18932;119139
5908;181371;106755;80481
5909;64837;58545;17625
5910;115859;75513;39875
5911;30729;117887;34679
5912;59891;73838;74581
5913;231472;174912;57688
5914;69974;23574;9450
5915;56638;67771;64986
5916;57907;7451;73556
5917;1316;8973;4402
5918;7165;16042;77133
5919;100277;141501;141072
5920;2255;73522;130156
5921;15539;28855;137703
5922;45520;8572;4669
5923;5993;72441;15328
5924;41187;78522;24343
5925;21911;119851;19950
5926;254549;59550;14922
5927;72797;125117;120577
5928;3993;167045;2502
5929;85650;102901;5577
5930;42495;90078;33163
5931;49602;59511;224690
5932;103935;43816;26852
5933;49086;98855;89603
5934;9844;54146;52980
5935;9851;18754;62525
5936;38849;85804;59216
5937;64353;132153;903996
5938;82048;355472;4639
5939;70744;65165;147106
5940;36631;13708;2423
5941;169112;52436;97111
5942;36826;12246;17188
5943;43983;263685;25426
5944;15899;142410;33453
5945;68809;267683;65354
5946;11438;80386;120870
5947;294739;94886;533223
5948;64485;78787;2034
5949;36635;53985;24012
5950;24756;90799;7309
5951;67326;78410;73303
5952;21724;438280;34579
5953;14920;25989;29718
5954;3367;369560;824088
5955;2057;56318;137106
5956;57923;154887;4353
5957;241857;106520;65302
5958;51634;112771;5366
5959;14789;168833;15360
5960;159791;282872;11128
5961;7204;15507;62366
5962;199345;15751;59711
5963;16321;24148;5616
5964;50700;105529;128739
5965;3630;25439;59881
5966;34701;150347;73245
5967;30230;11896;57180
5968;68796;47021;8296
5969;34721;14654;109707
5970;9736;255999;150391
5971;40448;68831;203392
5972;37944;12580;2988
5973;5819;33910;40348
5974;46019;307877;319060
5975;43385;55473;178379
5976;74841;51201;278859
5977;114832;21820;12043
5978;16283;20703;58298
5979;117973;154354;27744
5980;22866;212043;170487
5981;64256;54525;4514
5982;4508;83102;182757
5983;88429;6146;34819
5984;86328;128509;264860
5985;720;109409;26888
5986;9825;145061;182467
5987;12278;16886;134904
5988;10531;326726;18885
5989;22125;169955;123239
5990;36777;32128;12004
5991;49082;7344;9288
5992;50717;115812;13435
5993;66191;245956;11957
5994;6595;38919;63837
5995;4514;118909;102542
5996;28454;44430;80263
5997;21269;62162;15775
5998;19534;49507;124227
5999;250122;23595;218445
6000;23685;108039;62322
6001;47973;187092;102921
6002;12378;641303;26423
6003;35187;7172;113866
6004;69224;47858;16100
6005;132435;23412;60844
6006;7221;497423;458004
6007;95005;197132;48535
6008;22682;88393;6275
6009;23387;15765;1132
6010;33732;130247;42548
6011;54249;10315;13150
6012;84039;46481;58570
6013;4382;26927;12190
6014;127827;19716;95076
6015;75009;84529;10050
6016;52619;14316;46505
6017;89550;89663;25237
6018;237130;251912;141490
6019;37070;294071;11615
6020;105124;261758;697929
6021;13931;55869;65729
6022;67100;25898;28395
6023;67332;63468;3190
6024;66395;129370;19934
6025;30213;22407;18660
6026;238500;75797;148759
6027;32399;37925;24800
6028;76287;21440;314751
6029;68463;36332;29002
6030;6656;169062;110050
6031;159568;135245;31574
6032;12251;27551;21081
6033;24843;44485;67613
6034;168239;70594;102794
6035;131123;56942;73205
6036;39361;93188;72431
6037;24855;41172;133850
6038;67346;202174;46066
6039;50508;122524;604872
6040;131551;51053;391466
6041;53339;17821;31276
6042;30220;32562;116930
6043;4606;57345;12240
6044;48781;80953;3263
6045;36899;24404;85664
6046;61312;42511;63529
6047;123474;71424;111456
6048;145495;69294;20515
6049;29558;29360;46793
6050;21172;29873;62745
6051;41797;87261;77082
6052;8058;202214;31949
6053;22668;79356;2390
6054;219233;44606;153708
6055;29937;66297;17342
6056;25435;159697;19527
6057;233173;187332;6195
6058;15584;72690;6622
6059;114878;289765;57159
6060;54720;199332;30324
6061;88658;40412;40721
6062;9404;1137;194010
6063;14330;547968;100133
6064;1786;25763;102930
6065;24888;44537;67266
6066;493851;104582;259620
6067;93510;53073;72531
6068;114800;24560;5600
6069;921;121840;122025
6070;153487;206579;11728
6071;56889;15726;95053
6072;336143;135730;406320
6073;143949;159995;132034
6074;59333;469940;120387
6075;79572;265112;72511
6076;58873;55350;75408
6077;153725;4512;6724
6078;19390;62420;58398
6079;4658;5110;52815
6080;40748;39188;70327
6081;104488;3321;975
6082;22301;85593;3537
6083;23102;130766;5617
6084;13054;97959;7623
6085;47553;43321;11193
6086;68997;32452;3657
6087;9175;194022;85562
6088;269836;15859;9963
6089;180583;7677;27394
6090;89228;19559;33166
6091;26947;171930;42842
6092;55513;139137;150181
6093;49997;336701;16618
6094;64654;193885;42179
6095;71211;19083;32430
6096;87988;93931;53274
6097;55583;42595;3758
6098;20925;8729;83889
6099;182927;223249;13056
6100;32981;44438;467858
6101;20689;290724;33132
6102;8402;7339;25647
6103;6401;2576;2683
6104;14829;157290;50095
6105;2981;138673;59048
