;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
4574;688;488;595;364;160;5218;164238;3340
4575;636;573;277;560;585;6184;8547;91285
4576;612;546;1322;878;1024;30562;69990;2943
4577;421;248;248;946;1257;3028;134517;260167
4578;170;320;640;519;1543;11627;16747;81023
4579;1099;318;1387;642;2216;11573;55008;501227
4580;476;245;828;1177;2695;3927;9857;560315
4581;452;521;592;786;1887;23291;61053;225702
4582;688;419;978;910;1439;17566;362872;655371
4583;533;1104;763;1116;389;17425;190719;325813
4584;532;184;423;493;2378;25214;163377;249719
4585;575;749;1037;2271;1603;15653;105463;58096
4586;197;740;259;552;1770;32364;128222;245992
4587;233;426;353;501;484;10135;18938;339240
4588;1527;1246;405;4025;3504;7379;465227;525180
4589;679;175;435;223;821;1175;272010;538652
4590;427;581;732;921;319;13125;222682;22757
4591;472;735;536;220;1578;20829;43883;515185
4592;260;999;737;709;714;6262;282425;72611
4593;448;858;719;982;1095;59259;42510;432856
4594;259;456;601;1159;920;5104;101067;242302
4595;400;310;400;1105;2217;18272;480072;74153
4596;475;651;423;134;2528;56850;44596;355960
4597;432;616;204;526;684;9638;108006;159322
4598;630;597;76;645;1593;422;26706;98443
4599;367;628;79;722;609;10318;50045;82387
4600;952;1998;144;565;4999;34036;fail;326602
4601;287;444;427;348;1668;16431;10292;203114
4602;550;428;416;733;1202;237;10050;76201
4603;434;467;605;233;311;44853;226555;143928
4604;417;471;432;1193;1757;7114;49242;229844
4605;459;288;1146;739;178;38216;40807;75838
4606;571;351;689;376;2978;34773;187260;233797
4607;566;387;460;923;1267;94410;368508;306449
4608;297;128;536;1205;1661;9727;128986;123113
4609;315;859;666;1178;2278;19100;88482;329601
4610;269;426;687;724;1592;2462;39063;122587
4611;547;600;774;1345;978;22737;658762;20448
4612;489;408;411;752;1002;7090;33953;250882
4613;402;483;731;1787;1437;23047;136423;369388
4614;401;559;1509;1286;981;7371;123208;510772
4615;346;256;203;743;2965;8436;288924;78125
4616;434;306;1493;3230;274;14596;129112;111861
4617;788;369;521;1412;2606;34901;28482;50735
4618;664;269;396;911;1069;21553;224156;857115
4619;601;901;254;381;1026;4499;75661;176925
4620;1201;687;1138;2613;797;270;21046;907284
4621;509;133;485;1010;1079;7024;65605;13582
4622;271;556;1040;767;961;8017;64907;223401
4623;874;626;521;1095;1240;22512;18086;329116
4624;767;374;319;1112;573;18381;186334;231269
4625;597;625;467;344;682;29927;211777;10244
4626;489;138;581;1290;543;4910;2969;192650
4627;244;342;665;320;1313;8753;24104;38058
4628;924;188;1037;1594;2467;9327;462248;584241
4629;617;369;542;1053;2834;5550;119262;24109
4630;430;275;603;509;499;1486;151536;129361
4631;274;618;618;804;1564;18687;34930;77266
4632;334;211;470;613;851;18592;290736;96954
4633;898;746;1082;520;1061;172352;321524;495342
4634;419;690;294;1312;484;25571;123099;10916
4635;173;694;276;622;3295;14631;118224;492367
4636;1031;1071;894;1379;2119;12537;417115;212464
4637;425;761;552;1030;450;10197;88675;15054
4638;230;644;552;371;1262;68391;52782;831953
4639;499;142;801;291;1972;7068;436672;503104
4640;426;144;559;617;735;3392;45638;fail
4641;394;706;493;1120;1676;38191;193011;333450
4642;417;347;161;1111;3415;14298;44367;293678
4643;540;897;295;659;1983;4790;146664;716318
4644;586;347;533;124;3564;17841;98580;173405
4645;369;735;694;578;2269;8847;443728;69075
4646;190;520;531;146;1312;21467;90591;210208
4647;248;861;177;1351;2937;25186;26400;200817
4648;915;479;712;397;1194;46413;576018;172102
4649;811;336;348;509;1746;53537;115133;242270
4650;641;465;270;534;1691;59527;144580;61019
4651;596;534;439;491;1467;14640;140099;36466
4652;658;647;345;1782;1472;8589;201312;167799
4653;447;453;207;845;819;13721;44402;8289
4654;88;936;919;1260;2538;1921;15965;156977
4655;664;1387;303;633;1684;15872;143990;232025
4656;354;317;466;743;1587;11850;97547;86210
4657;418;725;974;630;249;891;140430;533113
4658;834;666;223;1868;486;13025;706098;46350
4659;482;594;467;1175;652;5298;320041;114648
4660;909;704;712;1291;1706;24150;2520;118627
4661;562;682;192;1022;1330;6294;112997;501160
4662;450;487;641;5969;570;10758;13186;70170
4663;282;589;354;744;572;3920;62672;288594
4664;437;388;1296;1228;393;31835;274704;3837
4665;625;432;424;1092;224;98315;839169;670708
4666;638;259;632;727;1910;44607;41445;105679
4667;851;787;233;703;172;8728;248037;70721
4668;990;436;185;493;783;39723;63632;131807
4669;667;356;801;597;1218;3043;239211;364499
4670;572;112;1249;3410;5371;998;413114;166725
4671;227;423;465;579;1048;4935;305792;156062
4672;436;334;980;595;1265;5020;15856;140051
4673;260;265;619;2412;796;35224;43928;71604
4674;441;427;2907;1813;1434;67111;741965;126644
4675;1117;230;1451;1457;891;10493;309521;59542
4676;223;288;564;3215;1564;15910;10766;34648
4677;451;108;414;549;3648;5588;376182;326607
4678;1618;438;164;977;420;48040;442325;281767
4679;434;330;795;2412;1914;48897;84739;147580
4680;168;836;602;611;317;12425;1329;29223
4681;510;623;717;667;568;20594;144549;191871
4682;813;323;443;321;949;278;6912;297934
4683;804;385;627;1386;3573;20268;60475;479069
4684;335;913;767;2704;2020;16204;fail;298625
4685;642;716;566;1613;1377;15778;61007;142795
4686;362;474;274;719;4058;12422;543791;804518
4687;541;943;584;1274;3002;82658;fail;30980
4688;755;1766;818;1030;2190;11394;68925;770030
4689;255;1333;575;373;709;9122;443463;125512
4690;1420;229;603;1182;3353;143650;86306;690530
4691;481;224;205;456;467;3843;68630;391186
4692;294;566;304;590;634;3982;108513;14424
4693;296;730;1414;167;1609;16422;348342;47157
4694;887;269;1537;898;4127;7637;15546;71140
4695;311;184;1508;1614;1348;75673;136991;449086
4696;134;221;881;662;1264;6266;138484;29346
4697;556;169;517;307;1588;10689;119586;8713
4698;744;653;440;1458;2749;838;322563;567343
4699;361;921;1060;1733;3624;18330;819614;21672
4700;635;577;650;896;2074;9173;80636;295894
4701;522;432;499;1419;913;23941;311869;97987
4702;648;433;580;522;1245;52924;130638;193231
4703;127;314;591;1143;1206;21750;70398;55408
4704;385;1042;254;2975;1276;44704;fail;338636
4705;772;340;328;411;2149;11528;231513;255789
4706;549;366;621;603;490;7516;300109;358620
4707;345;391;487;419;1383;5711;139909;106862
4708;413;1075;612;671;518;23398;370973;150001
4709;926;427;1270;742;456;21817;484282;72280
4710;531;196;388;1504;2124;2200;17038;11407
4711;280;435;417;300;1711;63817;5724;210203
4712;420;308;358;531;295;5142;258092;fail
4713;451;540;972;563;2230;23121;36699;24759
4714;422;141;421;913;681;1151;9716;180742
4715;266;725;217;913;1966;66617;76908;123537
4716;272;370;1455;1585;1882;3149;735041;105263
4717;419;366;1101;609;1559;16361;247807;128986
4718;333;219;426;158;497;10517;111450;302216
4719;590;156;911;402;652;12026;307666;12979
4720;1432;583;255;2774;1171;18610;126469;604282
4721;290;510;495;896;990;11664;49776;88653
4722;300;285;84;468;1315;24742;8074;228374
4723;472;232;661;1704;271;14674;355909;138586
4724;171;412;370;886;792;2466;72421;54696
4725;935;294;462;268;718;8638;131670;36380
4726;631;469;500;337;2286;50148;361658;126706
4727;657;506;633;1885;1487;4707;233953;fail
4728;572;758;1183;1043;3063;38845;233757;265777
4729;474;317;549;291;3086;7058;259738;224852
4730;715;402;491;597;775;25265;29597;25060
4731;391;900;573;858;3590;4720;266849;357159
4732;355;539;875;1191;1086;71867;21183;91812
4733;827;351;505;2700;1558;11451;10257;87715
4734;435;298;331;735;1088;20109;139046;278510
4735;447;683;930;1015;1238;9125;2649;884713
4736;236;395;803;816;4850;22887;17081;98274
4737;558;565;216;854;1456;3959;136856;430910
4738;1170;388;147;1571;9144;11235;95900;433930
4739;630;273;375;1064;530;25367;388871;168345
4740;704;276;952;818;3639;3514;219850;384116
4741;461;727;1564;205;2166;3241;775184;335972
4742;515;343;849;204;604;3890;225094;83970
4743;255;734;1019;370;4411;30581;147886;191187
4744;475;462;1919;906;1152;38028;201614;174186
4745;438;367;361;499;2012;19786;70263;14456
4746;813;331;1038;2890;1008;97152;539412;63864
4747;482;201;1321;1040;3485;19739;438727;fail
4748;409;388;961;1494;402;4943;796;149189
4749;355;394;99;215;3703;2267;353558;249784
4750;683;278;1613;1208;295;6531;468989;fail
4751;639;202;635;898;1662;51177;46241;277109
4752;203;239;472;735;792;16879;301775;503247
4753;864;342;1950;170;1040;61352;46226;123116
4754;375;487;400;427;3060;58325;179574;102329
4755;347;137;927;688;1116;66116;16633;714646
4756;394;427;515;184;2072;11739;36003;680653
4757;548;403;326;1013;302;8484;60279;240276
4758;431;774;72;954;4132;32319;338563;71770
4759;115;251;400;657;3312;39915;24183;21553
4760;589;827;1252;597;2762;22676;136228;215074
4761;645;383;1640;1230;481;1133;302447;315397
4762;517;207;268;585;1107;1072;47301;566827
4763;534;329;459;935;2356;670;62487;19820
4764;242;289;1413;95;839;3224;55124;454942
4765;522;282;997;527;1131;33735;12606;187692
4766;556;413;317;758;624;38689;87218;75107
4767;647;312;826;3070;862;3708;85949;164684
4768;1093;538;674;248;2779;9629;39641;659337
4769;987;186;111;475;1337;53115;3573;126736
4770;560;246;342;623;421;3982;10033;176405
4771;674;667;809;399;3068;76967;726216;38856
4772;621;439;247;860;8187;9228;733462;34324
4773;763;1282;224;2900;760;35526;35849;723764
4774;381;475;2917;301;2485;1006;197165;160332
4775;830;147;470;636;542;8986;79110;580446
4776;181;405;220;390;3045;16584;18233;436242
4777;382;378;170;771;1414;31187;39229;23253
4778;307;504;454;330;1330;3374;11751;307967
4779;595;353;666;478;371;20103;94746;34286
4780;466;395;588;1007;1319;38713;838518;275901
4781;241;281;276;726;4607;9987;24939;89658
4782;430;143;388;886;263;2521;72287;280278
4783;357;374;274;945;2322;19524;6151;112661
4784;449;249;504;282;685;1873;74033;149845
4785;625;691;768;435;1083;17701;182004;224538
4786;439;716;1802;770;1880;6738;285793;173898
4787;456;694;1028;2360;2679;17014;fail;122810
4788;329;388;242;151;691;23247;822862;56066
4789;296;870;218;1468;668;9140;419838;54189
4790;358;708;354;706;721;22234;123846;2232
4791;943;130;1324;1275;4134;59308;24166;43328
4792;456;685;805;131;3424;10148;137184;107245
4793;172;364;819;759;2035;12105;fail;63736
4794;421;365;463;215;377;13411;13512;885633
4795;504;248;885;476;361;16459;474525;fail
4796;315;451;907;1165;214;12761;324492;235249
4797;565;706;621;568;7570;26837;6651;262345
4798;297;441;103;138;131;8490;63543;28392
4799;298;287;634;455;372;23186;77366;192396
4800;527;619;265;454;990;24281;63943;19922
4801;500;735;565;1513;1530;18031;27639;142116
4802;615;554;199;826;5998;41730;42577;550301
4803;252;391;925;852;684;7825;40067;126912
4804;334;153;483;339;517;8808;116906;252202
4805;263;479;591;1381;1226;8524;731133;796396
4806;184;342;940;1224;560;50404;331415;197618
4807;241;511;422;752;1182;11306;17897;94217
4808;337;576;573;772;413;120127;264137;113143
4809;414;406;271;1330;4817;6068;738811;780538
4810;830;399;485;824;2202;8802;10495;123450
4811;350;707;859;1438;1861;19687;255319;270237
4812;441;521;648;1013;792;33799;511636;16379
4813;936;707;453;1290;1362;30805;307803;362848
4814;391;404;781;1806;2309;4172;47763;266353
4815;770;505;646;682;1067;9805;51334;70715
4816;256;773;641;451;1232;17802;25900;352851
4817;618;745;399;1170;654;52178;100899;257021
4818;398;391;769;1717;2488;48154;82727;235862
4819;338;404;1350;424;2405;27528;211126;fail
4820;235;276;289;413;504;35012;155203;142683
4821;677;620;262;492;1472;39763;54704;208774
4822;227;250;330;1156;2628;34494;206466;92738
4823;670;657;405;617;2657;40610;47680;14311
4824;143;141;971;869;2050;10438;41104;26252
4825;516;111;755;568;169;43009;240369;29613
4826;769;348;977;1579;1382;31482;52756;165040
4827;391;307;316;210;3277;8450;137530;36075
4828;149;107;324;1171;2593;29692;4413;78631
4829;687;491;658;776;2380;17012;268617;169187
4830;563;888;580;994;3165;2992;288039;600789
4831;463;552;827;1666;1201;36358;38167;409050
4832;281;199;518;1196;1707;53965;282975;32328
4833;239;447;358;1457;299;16139;72821;717346
4834;732;504;567;598;1061;47312;348115;27901
4835;1230;345;293;1142;1228;72205;72489;108764
4836;667;327;1115;806;233;32769;113434;593700
4837;399;628;581;945;1422;30316;513966;270608
4838;179;307;628;476;213;10658;45408;52772
4839;207;140;674;332;898;8235;229340;158528
4840;383;323;1360;365;3065;7074;6182;393226
4841;301;363;835;211;3214;16641;63453;572871
4842;810;509;773;1459;449;25413;49770;588210
4843;315;291;514;857;1941;5125;299253;87167
4844;260;553;78;1329;1909;5710;77002;282762
4845;133;1366;408;754;1933;28134;721517;fail
4846;1282;713;509;1262;461;69244;8127;671990
4847;615;126;426;870;1402;14179;9494;264876
4848;254;496;586;226;1380;22579;118083;28288
4849;424;127;691;1022;516;33256;72517;231209
4850;394;165;233;808;1759;9035;50416;66696
4851;299;350;192;697;1314;12823;68645;567873
4852;454;616;494;210;2318;11915;797876;5933
4853;1114;222;674;1314;1295;71217;5701;48468
4854;540;265;252;916;520;18907;48400;47096
4855;305;199;862;116;860;3560;233214;102514
4856;526;371;571;339;3461;12816;197886;86820
4857;470;585;274;959;671;9862;71460;165072
4858;454;235;661;839;4441;3349;289160;219953
4859;385;818;777;3237;1631;123204;424801;84380
4860;393;276;144;652;904;7036;100990;276225
4861;846;279;510;220;2465;14530;350311;33418
4862;819;399;326;661;1631;2953;70375;319636
4863;809;366;430;394;340;9993;382913;69979
4864;713;777;1132;1495;1367;10304;85471;166797
4865;744;613;525;883;1473;4459;24499;483323
4866;566;1108;117;334;983;21241;276129;3975
4867;614;449;586;541;950;22828;65588;219558
4868;436;444;826;293;2374;5931;32125;409558
4869;393;236;444;1688;572;9548;66779;110004
4870;397;297;429;411;711;11812;220649;107411
4871;215;611;616;542;1418;8993;53456;216972
4872;647;406;741;769;1764;23132;722857;fail
4873;606;694;604;1597;3396;61488;17979;140585
4874;617;286;925;739;3037;6311;101858;103221
4875;888;598;935;1286;4290;108180;317430;10989
4876;532;391;865;435;585;15037;14313;4021
4877;303;348;734;798;3356;36565;644509;128440
4878;374;572;927;740;2444;9505;104357;25970
4879;215;373;648;535;2634;8394;180541;1593
4880;361;368;423;325;1115;5403;150758;451436
4881;673;212;382;764;593;928;73892;193372
4882;442;488;675;650;4712;13914;107549;2766
4883;690;815;840;579;1570;87018;34338;26712
4884;242;333;1558;1575;981;42374;162033;772454
4885;702;755;475;816;479;5059;112019;130716
4886;376;302;241;1633;840;31567;52316;232241
4887;748;460;630;447;1409;11620;48190;234262
4888;280;173;117;1476;137;70991;127632;23680
4889;567;633;1071;395;3729;10345;133060;2754
4890;419;504;180;916;1120;5354;1292;48666
4891;451;892;464;2644;4413;29015;239519;571133
4892;488;365;250;2045;2863;10433;135601;194499
4893;450;548;332;437;778;380;26138;422922
4894;548;436;272;1229;1096;19616;114992;340370
4895;283;231;276;651;2372;38913;21760;101844
4896;545;550;397;488;829;2937;31357;878834
4897;912;303;1152;295;284;41106;89722;31664
4898;310;419;571;1931;1185;2563;18699;124732
4899;282;184;472;223;724;9185;213655;84038
4900;283;965;793;1741;1087;8481;158320;420452
4901;407;262;292;1565;368;14473;61448;135774
4902;580;544;673;649;852;19990;87844;280389
4903;991;209;266;1735;3257;1811;167954;545511
4904;282;327;221;341;2526;38141;38392;223998
4905;318;273;590;598;1390;6034;3680;840588
4906;1173;298;1263;2667;3074;5336;181402;140044
4907;507;193;911;806;719;24219;58828;191948
4908;621;234;246;1414;1285;12761;6367;56496
4909;499;273;723;1580;4139;36303;14300;fail
4910;692;530;577;118;2977;48229;343940;89275
4911;1204;318;457;1529;751;28463;258398;38156
4912;269;530;543;474;2452;848;104957;222312
4913;324;465;1049;1201;442;9998;41532;229946
4914;418;196;203;1420;750;3296;105353;500538
4915;897;726;1705;1664;207;43012;15318;280046
4916;485;309;530;772;3338;25378;45435;73027
4917;259;1178;359;903;1299;45065;90449;54159
4918;887;847;555;439;862;19525;165900;142756
4919;488;412;140;1184;3532;76838;133261;468265
4920;470;719;638;2550;5562;31570;324813;170892
4921;748;458;550;766;5484;23519;fail;579691
4922;409;1877;734;763;695;46088;128252;379993
4923;276;298;459;1054;657;8301;41370;17886
4924;207;480;216;397;1676;15422;3489;65020
4925;329;523;483;372;1523;106134;546088;162126
4926;894;343;551;298;123;14212;49031;258585
4927;505;411;1335;3188;1062;51079;193843;138634
4928;892;499;898;1368;1990;29775;43316;67745
4929;855;662;732;381;1939;18722;172331;26690
4930;549;106;880;889;628;1577;122014;70591
4931;541;444;489;1497;688;9782;66392;265267
4932;525;696;500;208;657;55803;48008;77984
4933;354;589;484;1452;919;52659;124640;889916
4934;1058;523;583;907;1391;41903;23537;644017
4935;310;741;494;726;3154;11699;148322;50122
4936;648;405;324;236;1358;36457;249149;9854
4937;656;567;745;781;1320;16383;370681;757239
4938;367;664;545;514;1343;41278;187789;115334
4939;718;914;385;1121;1954;16562;206387;55103
4940;515;770;790;893;2150;13713;183448;48470
4941;644;280;217;831;794;8223;177484;181684
4942;291;448;592;2116;2198;8651;11747;55095
4943;207;202;478;448;1315;4896;16346;265098
4944;80;617;777;1740;2064;84246;188632;fail
4945;256;323;263;1915;1054;15678;27832;49381
4946;372;343;206;268;2859;22515;556763;315378
4947;451;168;526;987;1050;5394;102295;28635
4948;491;530;415;967;283;15277;202434;266740
4949;555;670;285;561;3236;10659;172476;4223
4950;170;304;457;1923;1278;2156;512902;2923
4951;930;509;850;345;3843;11938;350752;110916
4952;141;844;414;1824;7081;3150;147168;73035
4953;779;779;341;2051;5139;15251;184232;145143
4954;397;156;789;3074;1969;2970;597162;699851
4955;366;615;678;250;484;6943;353950;15897
4956;275;449;859;426;6240;9733;216109;222639
4957;650;596;646;1386;2907;40763;49655;392111
4958;408;181;641;1030;642;68486;25228;fail
4959;754;1423;184;1471;2406;120135;191741;491478
4960;739;495;430;1853;1504;36207;50363;407820
4961;801;271;1026;1642;2741;17528;10923;266452
4962;718;375;503;564;1620;9571;200181;242660
4963;310;883;399;387;2587;12286;31685;28668
4964;249;111;998;869;1790;147434;196985;680055
4965;388;286;752;535;602;15166;75854;159350
4966;406;703;506;912;422;8159;271618;125782
4967;572;407;487;532;1200;14007;160036;47035
4968;1056;406;343;1026;4929;221;38404;33288
4969;248;283;319;301;1463;5251;62018;223945
4970;449;193;626;552;1429;6732;144645;166348
4971;741;542;615;1243;2988;6953;426504;785384
4972;539;483;698;1361;1321;8268;112954;58538
4973;308;573;548;3159;5982;112614;171211;174636
4974;870;517;1249;2169;3409;16726;55925;4369
4975;258;980;475;1002;724;12151;389147;707713
4976;794;108;613;1382;687;14784;46265;51651
4977;447;536;241;341;1597;23324;173184;192413
4978;391;481;1648;418;3700;7463;195180;399941
4979;191;671;1168;296;1139;52861;80614;13193
4980;400;423;482;1723;1046;424;104437;476598
4981;278;209;465;1310;1676;1547;251738;22101
4982;757;277;613;830;880;108;34137;227446
4983;624;312;208;460;1180;21415;11715;27326
4984;699;722;355;1528;944;24881;335517;445700
4985;510;177;305;1668;7676;6277;234936;611501
4986;533;576;434;672;521;991;105244;478447
4987;539;555;831;1536;1523;16091;15703;133830
4988;600;1384;539;1997;1907;39928;470787;132458
4989;396;107;1541;1715;1313;38757;884847;160838
4990;394;509;570;736;2439;41120;12560;54714
4991;458;666;297;333;2629;7036;161718;456695
4992;277;312;1425;830;3151;39526;237406;247858
4993;525;317;1105;526;885;47213;173529;182258
4994;910;350;781;598;1862;63166;26715;387119
4995;498;384;1547;1939;999;39163;59177;258873
4996;338;811;1465;1123;675;21409;146975;144815
4997;716;168;313;1034;1701;27115;205470;389946
4998;604;292;304;362;690;20377;186125;166857
4999;710;547;476;863;1199;59595;154096;526622
5000;640;308;504;712;710;4783;249586;660966
5001;412;359;327;735;369;5675;75000;676
5002;438;240;201;789;562;958;95475;38437
5003;196;216;543;692;931;10003;44687;73413
5004;267;655;566;505;752;26304;356510;296750
5005;400;178;819;849;2015;1774;163712;140333
5006;889;191;358;569;3777;2339;256594;134218
5007;193;547;398;1011;1850;1780;41957;133222
5008;214;220;674;711;384;14288;25004;122586
5009;556;590;370;1121;2119;48717;132226;408031
5010;287;495;577;1341;508;12917;37788;168516
5011;905;171;387;2458;1204;7009;22034;22096
5012;808;249;903;1881;937;109813;203798;213609
5013;304;703;236;889;1000;1386;86805;167941
5014;518;474;1083;3455;688;32464;10348;63154
5015;543;293;264;323;941;45824;136749;73818
5016;249;356;318;1336;3305;25684;7085;408866
5017;465;248;309;689;540;10314;133521;52801
5018;496;347;255;1197;2485;28312;29295;173017
5019;278;581;364;545;1493;3212;2696;332659
5020;100;212;552;664;663;9991;107757;10433
5021;233;526;843;458;1873;28579;278979;328768
5022;590;358;203;434;439;24960;210011;331664
5023;637;392;947;1300;664;19809;443115;323916
5024;443;399;477;882;1205;37629;52364;403012
5025;367;131;354;1033;1767;30233;177494;516615
5026;406;416;972;1691;521;25120;234499;fail
5027;772;1125;180;1359;2577;44525;220051;15113
5028;368;145;224;821;1354;2957;59193;279916
5029;1098;576;619;1780;424;18391;150373;164987
5030;509;290;888;241;690;18750;120325;93128
5031;902;417;113;662;914;32816;202928;102380
5032;271;213;258;1448;2845;4452;815232;556677
5033;708;222;438;1622;1172;8536;507153;71544
5034;863;767;115;179;926;71561;72721;381622
5035;469;162;307;617;2115;4912;187539;52141
5036;408;341;2102;519;4666;61955;326055;544721
5037;626;511;226;633;2147;18446;270312;23406
5038;246;287;1123;1117;805;110217;125897;348014
5039;203;436;780;1231;2711;107073;156841;366019
5040;206;757;508;2292;528;3347;41045;18021
5041;674;436;341;539;557;2456;55360;209125
5042;389;1094;630;761;2759;1077;114949;50436
5043;490;710;471;3259;1429;14642;329417;301384
5044;443;458;975;785;1604;53751;85860;38128
5045;226;584;1644;1969;1813;756;308050;113035
5046;379;152;775;1274;3417;31034;55685;166231
5047;664;666;368;596;3857;4979;704331;129748
5048;428;388;480;3039;420;10195;535541;203829
5049;655;377;1425;1329;1107;22514;102362;73038
5050;401;899;827;1717;1163;53225;fail;605874
5051;201;567;928;853;1582;52555;31957;9022
5052;545;511;391;1398;1071;9476;37167;5953
5053;842;94;354;1398;822;2498;292640;253644
5054;924;534;1139;592;3260;33556;149775;472021
5055;550;194;700;1465;1666;70799;200615;282251
5056;522;310;435;622;3715;792;180220;57930
5057;949;543;587;828;1443;14167;166800;70425
5058;276;839;224;718;2076;2400;17263;864928
5059;876;386;524;698;1358;11976;242872;87780
5060;380;568;517;767;312;15445;74359;113825
5061;683;749;625;575;1081;5970;8444;222224
5062;416;571;296;1052;1022;62968;19164;76733
5063;484;222;614;1697;1680;24530;52546;540539
5064;744;621;481;575;723;62110;82425;846119
5065;321;253;206;492;1150;51348;51472;97892
5066;455;308;1083;701;3770;2941;73092;233346
5067;636;546;1060;948;368;6881;232685;239537
5068;300;242;831;472;161;3826;208318;162978
5069;88;482;471;629;377;2960;17144;188640
5070;207;757;319;1311;2146;4915;102162;699623
5071;954;230;784;2791;4093;32148;60274;739530
5072;626;982;351;776;152;17164;127564;128800
5073;399;314;553;1304;3537;63532;220739;4806
5074;715;339;200;872;204;816;176206;70817
5075;487;536;460;80;3084;22270;62775;195589
5076;243;169;757;1166;1779;6397;31310;515911
5077;341;495;608;278;1941;1371;173877;50885
5078;813;283;430;1052;1807;51527;10175;891136
5079;300;349;286;1409;3080;2726;213875;11861
5080;257;223;657;1080;900;7575;40719;222270
5081;337;514;702;556;4916;16155;357021;159453
5082;512;542;473;1284;4892;51064;220184;122430
5083;357;161;425;538;4086;2239;38499;175942
5084;478;521;852;664;68;7020;284073;fail
5085;556;132;357;928;1652;6435;36106;88549
5086;364;367;382;331;882;10660;96482;17127
5087;327;505;843;659;1347;34418;105537;182203
5088;591;345;345;803;1655;6433;379704;23075
5089;539;413;675;1072;969;65290;532798;79370
5090;248;419;1279;95;209;10285;297828;782592
5091;242;217;239;614;3632;8742;37467;31408
5092;509;527;183;514;494;54884;61099;470932
5093;338;266;53;560;1994;21615;75488;fail
5094;301;600;278;227;1032;60852;226740;121700
5095;730;430;466;1039;2277;18884;152344;809858
5096;704;337;889;1740;898;11710;454619;385456
5097;345;578;116;776;1372;27163;288364;11579
5098;321;522;477;1339;792;12044;630018;280074
5099;762;768;569;633;645;12722;508073;fail
5100;950;443;604;726;3392;7383;437564;79740
5101;400;1011;599;1230;1165;3957;117816;192347
5102;357;429;473;565;1080;5138;64203;24962
5103;502;364;883;948;1949;87741;178749;637483
5104;502;1011;2469;945;1770;12837;35176;fail
5105;166;246;511;232;2104;1283;137576;236470
5106;673;452;2125;575;1431;19474;108893;fail
5107;654;412;1034;1567;1308;4481;66277;348867
5108;760;677;960;348;1707;12696;154173;96179
5109;780;395;398;761;518;2412;42440;21660
5110;430;741;507;1226;447;18848;65776;55815
5111;655;436;295;1664;375;18274;176982;182880
5112;582;394;564;731;1265;5972;316619;179053
5113;344;267;509;219;4114;2238;33505;888621
5114;326;743;167;219;720;56236;103304;65852
5115;433;422;204;1724;1576;9477;118401;51760
5116;695;295;368;1320;152;49997;48158;208633
5117;650;573;259;609;4839;47125;140727;26248
5118;457;704;490;726;410;25790;400489;772735
5119;347;522;737;353;2139;87;285546;50893
5120;321;435;1410;929;442;14596;65367;180849
5121;285;562;301;704;1277;55639;108339;72841
5122;247;357;483;345;1217;6334;27670;885683
5123;815;799;324;1253;723;20468;675662;303446
5124;214;422;649;1122;2688;7442;554748;8486
5125;406;489;575;369;1725;6906;9854;161751
5126;304;442;940;1484;1064;7902;94361;198717
5127;427;577;1125;523;3069;32846;137605;625020
5128;447;583;682;514;5508;87469;345301;621682
5129;716;374;656;740;1812;14359;99361;79848
5130;351;509;407;999;1644;22470;78245;105372
5131;802;229;329;178;703;43428;31662;571572
5132;798;272;241;752;1509;12356;311730;611904
5133;662;493;371;238;232;54458;36481;151463
5134;609;661;713;892;390;39817;52683;138897
5135;526;630;323;142;2828;21247;322680;91123
5136;367;610;120;514;1314;9145;31669;34056
5137;342;266;243;203;664;16801;152091;186008
5138;478;208;737;727;2095;53284;108446;571488
5139;296;762;416;714;1534;21350;53768;234235
5140;502;691;359;541;792;60206;42017;11978
5141;626;653;241;720;290;21270;23602;39309
5142;655;436;480;1370;2099;157963;69395;150208
5143;614;198;360;823;4460;746;172;53402
5144;396;640;425;843;215;7655;280879;82007
5145;349;287;475;2321;620;6032;21178;45846
5146;998;335;136;233;1775;86726;49400;302365
5147;545;750;583;505;2085;5324;266;251796
5148;322;531;456;28;1214;38307;13687;fail
5149;361;368;467;154;449;5897;80583;93878
5150;608;253;826;909;2678;5223;134160;114606
5151;678;379;833;561;919;1640;23368;465804
5152;812;498;469;238;570;1373;76425;101085
5153;859;387;150;115;1973;33689;6111;127562
5154;367;702;935;788;4748;14698;432087;490318
5155;635;221;103;1406;897;602;163602;167122
5156;309;853;1460;377;3118;18124;253905;188786
5157;322;400;695;988;1620;12965;312596;874708
5158;357;682;206;2436;2074;21088;181019;2800
5159;177;204;184;1388;1701;47926;361110;15850
5160;401;571;833;3617;699;5088;7962;209826
5161;132;1464;278;359;3344;7963;484240;50908
5162;562;751;402;2389;529;56214;263235;49083
5163;722;232;1260;198;2746;8659;11912;117238
5164;870;431;1085;165;662;24116;289798;31709
5165;628;1051;240;610;76;30556;30393;313745
5166;343;398;374;1176;554;7620;48917;406880
5167;311;304;521;723;1180;7011;377844;14338
5168;643;395;635;1330;1319;12497;41202;468491
5169;1058;268;368;601;459;57742;125926;216013
5170;675;232;682;2191;1161;13938;6043;217548
5171;103;520;609;679;2086;81382;96992;76039
5172;237;642;427;2352;1045;63522;88899;292785
5173;706;493;552;1715;2026;5663;121035;23099
5174;686;142;1101;1328;1202;8232;80749;267147
5175;298;893;742;162;1383;45546;33555;892
5176;791;496;397;373;1339;30879;18461;253519
