;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
2282;1260;2808;740;762;593;872;948;752;585
2283;1883;756;375;1277;573;973;627;289;815
2284;821;766;1060;931;1043;765;446;250;275
2285;1601;4674;549;1385;739;499;214;816;409
2286;2359;840;570;695;1082;903;384;596;347
2287;1334;1228;1686;927;614;385;445;725;709
2288;416;581;307;2110;333;635;64;604;726
2289;2040;2039;747;943;849;530;321;421;739
2290;1220;1020;767;437;1161;975;528;438;495
2291;2068;871;1372;639;289;140;591;586;368
2292;1147;306;767;871;940;656;319;259;100
2293;2573;1843;375;1456;436;235;810;992;446
2294;3241;2834;666;625;1030;970;1584;535;2072
2295;1465;1043;920;657;308;1330;287;329;325
2296;442;1452;727;460;235;168;237;646;768
2297;1073;1479;409;1278;585;498;577;550;398
2298;5513;1971;1862;533;1008;1297;828;173;332
2299;602;672;458;492;904;260;827;537;390
2300;1311;2384;1398;294;619;926;603;447;234
2301;553;935;1322;374;851;734;515;489;1424
2302;2037;577;891;793;320;449;354;833;378
2303;672;938;292;730;304;855;571;452;410
2304;1591;1343;432;681;679;451;1072;121;342
2305;1275;2069;3719;195;1230;379;511;881;293
2306;4201;788;2025;721;1160;1737;1073;421;236
2307;1792;699;431;670;322;976;716;651;399
2308;2311;807;936;531;718;1118;142;425;604
2309;875;1323;775;247;747;530;565;471;232
2310;1960;2575;1478;2244;972;893;860;492;535
2311;3599;562;1366;430;355;382;478;427;426
2312;293;1528;784;375;457;821;204;547;349
2313;2788;747;2986;744;360;534;1167;651;1363
2314;4002;2238;376;912;236;306;322;507;299
2315;772;632;382;561;474;1388;1499;596;968
2316;427;1030;735;375;524;506;524;469;612
2317;886;1162;910;514;831;576;140;756;473
2318;1194;1158;1480;82;681;601;202;389;448
2319;2617;390;605;672;756;246;492;564;429
2320;1800;575;806;1085;1497;862;399;414;477
2321;2160;966;2852;1012;279;672;528;781;803
2322;1784;1246;498;386;838;487;306;831;234
2323;598;1659;1132;995;353;60;345;599;278
2324;1054;1881;1346;494;244;906;275;442;725
2325;680;980;2005;150;200;295;560;838;446
2326;5797;635;420;1188;1377;343;695;1088;625
2327;865;508;535;892;614;671;961;558;462
2328;1716;1255;1212;564;474;921;575;594;390
2329;2500;2028;672;764;960;579;789;485;531
2330;1271;636;209;524;833;658;836;733;569
2331;1284;759;702;558;266;142;254;290;248
2332;1143;1236;550;1285;715;931;637;122;360
2333;2008;1029;948;1026;732;659;177;574;304
2334;1269;1228;1948;460;316;328;436;402;157
2335;1646;1282;987;319;1001;569;248;417;1558
2336;885;285;421;883;423;837;382;430;230
2337;3156;1615;1539;335;787;121;1025;635;648
2338;2162;975;448;610;803;1132;668;225;542
2339;1704;694;730;1411;587;538;973;387;396
2340;2239;1000;286;631;307;312;230;642;731
2341;829;658;1255;1423;558;182;525;393;329
2342;1653;653;1192;1295;546;467;517;181;313
2343;1219;672;1680;211;1041;741;468;329;569
2344;2172;1870;629;728;1243;657;541;249;461
2345;2402;522;1303;762;693;737;93;457;404
2346;4843;1131;110;207;1086;624;649;472;849
2347;700;2183;512;612;1253;170;371;262;277
2348;1754;1015;607;223;858;606;522;807;115
2349;1215;527;479;1320;293;81;606;359;335
2350;1954;527;770;726;730;574;821;320;447
2351;1944;601;465;186;483;876;555;804;627
2352;3872;756;2011;1030;2093;878;221;352;724
2353;1417;778;1243;1420;1320;652;1042;550;101
2354;2144;763;1186;264;86;229;662;1234;571
2355;1135;643;399;764;432;724;373;296;284
2356;1021;960;2075;223;827;614;1217;1190;750
2357;1566;3304;325;811;419;571;955;249;516
2358;1410;4082;334;177;586;324;476;228;726
2359;4172;647;251;564;602;506;395;539;90
2360;1485;729;230;1071;665;639;644;497;291
2361;1120;1147;958;740;717;295;1048;467;476
2362;766;1226;1380;1382;702;627;600;169;398
2363;256;2229;1594;1499;1013;1190;468;868;1157
2364;1416;2263;738;1081;611;238;716;384;452
2365;6397;1988;856;306;742;328;495;373;315
2366;4191;1094;1198;735;428;420;381;887;366
2367;1383;840;799;537;753;891;609;730;766
2368;1373;1026;513;1653;658;401;816;312;491
2369;1417;975;1399;1470;1376;295;530;686;833
2370;2198;2222;970;362;232;612;733;538;407
2371;1390;3557;440;968;960;706;552;1241;324
2372;2012;930;914;319;1031;829;451;833;437
2373;3540;3330;468;483;811;672;456;656;597
2374;607;411;1278;918;845;660;578;1088;256
2375;3551;949;1527;1113;550;373;545;456;1058
2376;2524;1594;333;537;415;321;829;388;649
2377;874;3213;734;886;1205;333;451;419;618
2378;1354;1191;344;431;512;484;863;770;389
2379;1156;659;1006;915;921;885;193;556;669
2380;1882;785;558;566;779;258;787;371;300
2381;849;824;1249;550;617;711;505;514;1014
2382;1111;1436;2759;1280;520;833;566;281;374
2383;1635;739;760;781;218;582;430;202;400
2384;1091;1031;1625;885;326;700;866;324;422
2385;2459;1397;1293;612;586;791;407;314;492
2386;2320;533;2967;191;976;2520;847;405;155
2387;1753;798;987;590;688;190;397;289;441
2388;951;387;528;1508;1195;215;470;550;334
2389;262;1395;716;442;406;293;1363;603;251
2390;1417;1030;691;349;846;605;288;772;931
2391;1155;496;286;448;436;315;352;697;592
2392;1861;808;1334;405;497;712;596;527;349
2393;1141;294;285;797;512;334;352;497;306
2394;7159;1111;1465;1909;784;461;718;425;270
2395;1308;707;1203;764;597;614;786;490;443
2396;3509;828;913;536;338;1327;1234;939;793
2397;3809;813;1015;456;1497;598;623;535;386
2398;3584;253;314;2342;727;721;288;475;743
2399;2162;1839;1327;370;1099;466;528;259;536
2400;3993;592;922;166;773;717;692;634;446
2401;1905;1645;1041;664;726;1313;523;510;288
2402;5980;1008;1051;1929;2357;246;426;619;740
2403;1475;448;608;894;756;1158;841;344;766
2404;1586;1327;234;893;1194;653;759;317;627
2405;481;784;1279;258;117;577;343;563;378
2406;2719;893;1602;1068;490;1005;349;746;342
2407;2426;1080;533;222;446;313;792;542;520
2408;3496;2331;1157;252;774;520;317;580;561
2409;1283;786;462;475;255;527;772;410;525
2410;433;557;657;748;317;528;265;711;729
2411;5566;856;2533;1379;825;647;615;542;215
2412;1130;1283;1290;1780;866;895;418;950;398
2413;3030;363;867;342;338;515;133;326;287
2414;2031;1092;1012;317;1120;465;446;899;234
2415;2378;1034;972;911;1052;559;498;363;443
2416;866;315;160;497;1431;629;923;856;136
2417;3745;1629;2176;1201;224;840;508;344;479
2418;2559;1221;1777;642;347;725;480;442;385
2419;3070;1125;369;535;653;705;439;535;489
2420;2907;2151;1436;1164;439;225;303;492;340
2421;1658;817;957;540;883;833;441;270;618
2422;2159;3256;558;165;662;880;686;774;2407
2423;2493;990;501;1157;771;408;559;480;436
2424;1087;1207;1473;932;253;739;981;381;740
2425;1595;1486;749;2271;438;206;1172;358;199
2426;2451;878;3141;1048;530;1097;458;475;647
2427;3730;936;315;583;454;400;460;652;717
2428;2014;1327;1387;373;776;444;469;229;463
2429;886;3051;972;338;952;743;838;975;408
2430;4006;432;347;504;2557;537;256;1118;435
2431;757;443;648;102;410;395;480;338;94
2432;1458;936;193;916;1512;621;505;384;530
2433;950;907;782;548;490;527;776;812;858
2434;981;914;338;680;324;288;474;563;498
2435;1353;1415;1003;1040;1171;788;420;471;321
2436;5289;1526;356;1497;927;707;940;457;958
2437;1561;1681;794;636;495;191;529;354;288
2438;2363;589;868;631;624;363;803;602;288
2439;3626;1232;212;856;966;762;192;652;287
2440;2224;1147;292;419;364;317;1147;338;208
2441;172;573;148;1161;783;977;1017;270;531
2442;1076;435;902;859;756;458;617;382;153
2443;3792;792;901;343;650;1053;749;874;703
2444;1911;1477;1106;371;512;387;818;565;635
2445;2180;267;904;1076;1416;473;643;193;471
2446;594;680;1161;846;217;362;450;644;653
2447;1264;941;1077;737;1951;1118;1629;1617;844
2448;2545;1247;894;625;680;1109;968;932;279
2449;1354;2356;960;382;829;469;488;453;326
2450;1237;1467;959;903;326;965;1101;373;672
2451;839;967;507;836;470;440;345;990;698
2452;1330;180;1478;749;1455;1478;749;1233;610
2453;1677;1387;751;384;1061;304;490;240;447
2454;1471;1052;1682;503;690;873;333;500;370
2455;2426;1041;811;916;692;522;641;379;434
2456;879;799;1028;337;971;211;750;550;393
2457;2068;1949;615;326;896;485;2432;699;682
2458;2232;1605;1921;540;1126;1306;376;396;734
2459;1495;826;1265;645;563;835;1545;383;984
2460;1930;1283;512;1087;282;365;1017;931;553
2461;1284;530;952;882;1183;1015;788;796;596
2462;13151;1795;1887;1969;854;979;1257;391;291
2463;2503;1307;1211;1228;423;258;680;261;403
2464;2027;766;1091;1270;385;1068;607;456;417
2465;1805;1023;251;426;498;543;220;710;412
2466;1746;1198;323;346;823;749;468;720;337
2467;1243;230;689;665;1413;284;492;455;338
2468;1125;660;1159;588;724;1703;183;601;531
2469;988;1032;663;548;779;445;445;206;500
2470;1338;808;1317;1691;677;581;725;826;362
2471;1569;1326;760;631;520;501;512;604;278
2472;953;1917;184;2983;1299;522;707;1124;545
2473;944;2625;558;1632;504;649;266;861;847
2474;1760;1945;436;2079;337;386;1132;206;959
2475;2607;1365;1118;490;465;426;283;452;465
2476;3681;698;894;616;252;865;400;1243;707
2477;3423;601;701;1400;398;1120;647;590;487
2478;2528;1528;1466;295;909;1250;190;219;744
2479;3184;767;709;608;500;276;344;387;527
2480;3674;2875;2505;1433;743;730;816;241;179
2481;1388;1267;747;561;827;567;472;615;226
2482;762;564;952;857;511;993;405;309;571
2483;3334;928;298;575;518;960;609;289;425
2484;2369;960;1396;915;722;270;863;375;610
2485;388;1207;1669;412;436;522;546;1240;445
2486;411;637;1379;755;166;714;240;381;538
2487;1278;1012;989;328;301;428;531;811;66
2488;2432;807;468;1055;570;609;342;820;967
2489;4375;784;584;991;1219;607;390;434;481
2490;1755;744;249;608;335;514;378;381;528
2491;2489;2154;998;344;507;873;1090;509;1247
2492;2614;1422;1119;367;618;678;293;320;340
2493;7214;1033;583;1357;969;599;291;173;397
2494;2160;1149;613;529;919;778;371;206;917
2495;484;965;470;422;263;234;267;632;364
2496;1448;853;1233;1216;316;575;707;417;307
2497;2995;1493;1376;2364;403;348;384;1872;889
2498;2974;749;681;1628;1579;912;1517;914;1104
2499;2311;2390;1559;1001;543;561;709;469;266
2500;2266;1135;669;334;543;736;658;606;175
2501;805;1163;1001;572;655;1093;283;272;360
2502;1862;1288;1020;916;619;300;538;308;232
2503;1803;3982;782;218;530;313;598;82;454
2504;609;1782;685;681;516;284;533;89;517
2505;2179;991;1735;1115;707;322;1716;976;411
2506;1460;1114;1151;849;309;342;524;1302;127
2507;2172;2087;1589;248;834;842;227;612;562
2508;2292;3301;1496;794;572;379;110;867;580
2509;1503;1392;272;125;955;488;252;350;567
2510;449;1761;393;907;938;705;334;351;353
2511;1274;1374;162;992;846;665;777;812;157
2512;1335;1932;893;1124;897;645;965;946;400
2513;3217;200;634;529;971;323;668;324;1007
2514;1100;1497;1434;1268;1507;514;925;356;537
2515;518;737;922;709;631;890;443;277;526
2516;4473;438;313;569;528;362;771;577;477
2517;3385;650;487;447;1236;106;341;136;642
2518;848;1014;1102;425;505;1096;815;770;2575
2519;1427;1274;552;634;197;986;457;323;408
2520;1089;994;418;588;878;528;501;285;676
2521;1888;2317;563;962;1296;286;198;345;162
2522;2125;1506;943;913;1230;348;427;2116;401
2523;1923;744;1036;315;532;304;384;537;596
2524;2297;1126;1483;863;385;313;504;516;115
2525;2474;1176;708;871;1354;701;1330;532;607
2526;672;1899;473;722;2236;642;656;475;892
2527;3442;273;290;400;1577;984;513;244;770
2528;405;583;950;367;487;549;187;642;692
2529;2215;2739;352;1529;535;531;723;360;677
2530;2564;584;1549;746;524;605;840;642;218
2531;2751;691;2161;895;741;777;550;560;571
2532;3031;405;861;1423;741;434;667;2093;528
2533;1143;1544;831;1469;317;350;747;235;156
2534;4250;1556;1207;902;959;411;822;448;698
2535;4871;2343;1008;204;471;1669;184;661;940
2536;2866;344;938;426;363;478;619;427;633
2537;1128;3073;1992;897;341;663;900;1233;136
2538;1648;793;622;938;166;704;491;503;196
2539;5441;612;857;1630;755;657;271;392;246
2540;923;686;959;665;541;952;919;155;317
2541;2192;885;431;401;686;567;474;313;514
2542;3180;1549;1781;579;457;327;982;638;717
2543;1994;372;731;820;478;551;252;811;397
2544;3978;3193;632;1526;395;151;900;359;884
2545;218;2447;1607;1238;685;327;413;581;557
2546;3622;2358;449;440;798;444;306;699;136
2547;908;851;820;465;338;604;355;891;332
2548;1272;1952;478;799;542;655;905;192;196
2549;4858;3805;1589;745;799;774;737;553;822
2550;4005;1569;217;359;836;428;1143;1051;536
2551;9292;506;724;351;562;353;810;970;457
2552;1151;1529;1012;581;781;1174;441;528;203
2553;2644;985;2404;939;744;360;670;796;203
2554;2940;303;334;697;680;430;516;665;1258
2555;701;1762;1438;982;576;1102;918;945;607
2556;3760;1024;954;280;1002;610;914;664;663
2557;1047;583;1673;488;1715;869;1025;236;405
2558;1362;762;990;794;223;767;546;427;600
2559;2483;1110;82;844;487;328;765;315;488
2560;4260;1213;277;741;539;411;495;638;334
2561;1761;1039;1350;1213;305;763;579;636;753
2562;2486;1183;838;825;324;727;404;269;427
2563;1172;1544;1392;704;953;558;722;372;307
2564;1941;783;169;720;682;320;1014;1351;1133
2565;589;1750;1088;449;441;992;788;922;1250
2566;4312;2427;752;149;755;664;292;552;175
2567;1361;1153;473;477;456;511;567;441;373
2568;4214;1207;1086;1088;611;774;830;101;301
2569;1968;1559;511;942;560;487;565;774;248
2570;3424;1076;920;283;253;439;448;887;535
2571;3011;1346;882;699;1711;421;1162;780;499
2572;878;2542;592;316;831;811;601;803;714
2573;1232;1580;305;505;140;247;471;245;417
2574;1603;1703;1032;687;566;625;458;755;675
2575;89;2547;1449;342;1620;649;547;592;538
2576;250;569;1385;580;849;703;590;649;484
2577;3553;59;520;1706;472;840;904;892;260
2578;2248;1508;771;942;766;539;222;589;710
2579;3274;1867;1455;1435;546;934;721;195;470
2580;2137;228;576;269;449;334;817;641;777
2581;2200;984;1022;893;552;272;822;238;727
2582;1646;2789;689;1179;1226;439;1254;365;523
2583;1443;1394;679;749;579;549;444;375;368
2584;1107;345;667;236;113;1113;613;555;617
2585;622;596;310;561;564;385;137;279;283
2586;3181;2460;2333;527;660;644;826;332;1149
2587;809;1206;1307;1084;188;861;763;704;364
2588;5523;3877;308;433;491;875;330;875;996
2589;1712;1385;291;579;1037;690;309;488;416
2590;4000;408;624;406;846;1241;513;890;1685
2591;1251;1857;178;1512;511;655;714;615;462
2592;198;1634;229;436;756;782;327;296;716
2593;2322;1058;294;467;506;260;301;726;940
2594;3097;1639;900;349;2574;311;359;646;338
2595;3600;898;535;1778;688;687;613;427;303
2596;835;442;975;1046;840;895;784;572;768
2597;1825;1704;295;1401;821;1068;841;753;208
2598;1368;1889;1155;1498;552;1526;460;547;889
2599;1541;910;368;691;314;515;502;429;557
2600;2461;1267;1410;621;395;1273;745;570;662
2601;2645;1141;943;1214;611;591;1164;365;608
2602;1691;684;765;490;198;712;462;482;498
2603;1603;1018;1364;315;671;778;663;582;462
2604;823;220;755;848;576;375;983;501;303
2605;3158;1284;3130;585;772;1163;513;274;451
2606;1360;2584;266;797;395;219;599;470;751
2607;3088;1321;551;398;446;775;747;191;484
2608;1179;1371;400;328;568;960;324;691;586
2609;2661;716;1056;983;595;946;1476;568;313
2610;1348;404;970;456;984;548;550;290;667
2611;631;926;907;555;476;933;1153;423;292
2612;1031;2869;553;912;499;607;470;660;669
2613;1319;537;1658;505;669;647;995;341;835
2614;1593;278;728;782;843;739;125;200;683
2615;6419;1696;654;415;530;398;737;463;620
2616;2267;1370;1018;775;1211;1054;553;1030;748
2617;2351;2124;450;640;731;506;390;231;157
2618;4920;2397;1345;449;977;257;520;556;497
2619;1277;1331;1307;345;1190;1367;996;861;568
2620;1181;933;1243;567;268;433;1073;561;534
2621;2048;532;783;503;523;646;473;526;509
2622;1646;1863;971;344;248;466;634;325;350
2623;5053;2539;1050;1910;348;372;677;690;354
2624;3885;1666;744;379;933;571;298;1325;528
2625;2046;344;684;750;1339;1599;201;410;731
2626;1656;255;1729;629;636;1191;373;587;679
2627;950;1210;2650;1017;1445;520;593;724;243
2628;1356;1236;1256;1364;801;222;649;455;369
2629;2712;1443;592;392;401;840;183;604;282
2630;5424;1627;748;1109;710;1023;310;1288;326
2631;2249;706;683;321;305;928;499;679;490
2632;2148;768;778;443;878;1508;627;1077;517
2633;1742;1686;294;950;673;531;76;716;408
2634;3935;284;805;424;633;1605;120;516;438
2635;1803;420;1073;1467;404;224;1032;886;405
2636;1713;452;895;793;490;458;311;597;728
2637;1710;1088;267;892;234;832;447;728;574
2638;850;1380;1792;912;453;652;1024;238;535
2639;945;2950;683;456;786;1156;590;247;719
2640;2297;3313;930;260;452;710;516;1044;1119
2641;1704;1870;1414;381;936;615;440;588;365
2642;2539;1393;1091;702;687;1059;826;280;1180
2643;702;970;462;928;813;658;991;513;246
2644;3087;2435;892;441;709;446;569;934;590
2645;1590;2268;1214;227;1842;550;850;585;325
2646;2601;1203;1767;695;672;618;945;254;529
2647;899;2069;395;477;930;993;506;1431;315
2648;2095;399;1045;299;301;255;554;529;526
2649;2145;1065;196;258;861;588;599;453;333
2650;941;2035;1660;1065;700;320;626;619;527
2651;328;742;913;718;408;941;987;132;456
2652;2405;945;752;675;1032;156;575;500;211
2653;4595;1154;635;1137;1139;815;78;554;393
2654;1327;822;500;736;513;726;776;848;715
2655;581;1590;870;396;756;574;580;1168;270
2656;789;1647;528;435;570;883;240;579;278
2657;990;2546;812;1323;476;128;523;587;723
2658;2379;2126;541;796;909;1151;519;668;175
2659;3113;2576;713;793;502;564;605;1029;562
2660;2370;1692;346;386;781;616;774;864;418
2661;1180;947;519;771;570;971;585;420;688
2662;654;373;420;185;515;1138;589;546;411
2663;233;2573;693;358;396;507;1084;349;777
2664;1139;1143;1476;1128;301;244;261;624;749
2665;581;669;1443;1549;426;1203;522;650;519
2666;2768;1925;1614;400;554;761;670;672;169
2667;1372;975;358;256;641;303;453;561;863
2668;1758;1322;1295;1194;597;258;244;837;257
2669;1133;1508;1396;472;1024;924;199;1563;384
2670;4811;1811;658;1143;988;822;894;978;821
2671;2784;1354;1266;868;578;962;577;754;191
2672;1516;1143;1625;467;735;677;713;465;427
2673;1904;817;1316;362;502;1000;255;434;553
2674;2648;2192;2462;1652;1234;817;771;201;843
2675;2464;2327;1909;798;726;494;1998;813;774
2676;1915;1906;562;419;820;546;442;614;873
2677;1923;2501;555;905;301;610;358;573;631
2678;5018;713;530;1174;369;690;366;255;846
2679;3010;2471;654;574;531;934;267;383;214
2680;4448;653;1460;1640;1120;327;352;454;676
2681;2483;463;1089;569;530;568;552;451;184
2682;3927;1578;534;2551;552;826;748;542;493
2683;1176;959;360;1805;1500;704;174;935;569
2684;642;1979;1046;1169;597;366;1078;724;254
2685;1951;721;431;1333;290;680;698;694;540
2686;893;836;517;553;261;325;450;523;413
2687;1408;834;670;383;1050;1688;470;448;421
2688;1034;1410;718;395;552;771;405;158;600
2689;1301;785;141;682;711;426;612;596;378
2690;937;1724;373;1220;850;346;1316;584;490
2691;1040;979;1352;821;1399;303;648;982;640
2692;1745;491;2297;1287;1629;390;1190;164;641
2693;1239;1769;1140;450;679;516;591;237;1048
2694;1046;1615;623;233;1129;266;208;385;372
2695;3929;2530;2347;2016;1240;983;450;1164;328
2696;1904;1062;680;948;607;312;227;673;573
2697;1619;514;982;285;1992;340;830;557;381
2698;3563;1881;1368;856;304;272;287;371;254
2699;1187;471;1157;598;1095;474;722;823;710
2700;421;625;792;222;302;446;333;427;747
2701;824;860;1206;352;730;843;344;436;579
2702;4136;1277;714;1538;849;1186;311;1207;144
2703;2610;1685;977;458;387;1477;425;538;602
2704;1139;1388;1363;1283;342;483;570;2196;616
2705;1269;371;317;370;506;1059;338;578;579
2706;71;2344;787;661;438;422;463;261;461
2707;4348;945;839;805;902;899;454;434;866
2708;2998;357;1348;682;610;107;670;475;480
2709;1828;880;371;1129;933;577;126;333;246
2710;1477;1047;1288;316;1820;814;680;568;566
2711;783;1145;968;209;827;371;419;882;777
2712;1585;1094;365;987;409;514;547;682;142
2713;1912;940;938;332;660;509;279;543;182
2714;728;3532;597;506;289;574;505;606;736
2715;1067;1109;1490;1767;209;656;852;722;1119
2716;2976;157;1754;1410;523;1038;1334;303;1330
2717;2156;785;331;1081;297;219;420;472;487
2718;829;638;1161;421;681;595;741;594;488
2719;2563;1561;1091;378;303;574;330;493;624
2720;2161;1372;759;297;250;450;176;288;352
2721;6752;654;1609;850;322;769;993;1623;960
2722;690;959;392;775;968;499;537;779;358
2723;3194;772;521;1019;352;475;213;348;636
2724;2688;1002;584;577;830;1308;831;390;1136
2725;1505;389;933;1159;1087;276;478;706;202
2726;2699;2447;709;989;913;1060;466;286;193
2727;1234;1200;780;1740;646;816;355;318;1077
2728;3462;2069;365;673;1449;1060;1010;502;489
2729;1667;118;952;688;393;515;626;178;320
2730;2055;1468;458;1181;761;742;663;271;817
2731;1553;1122;753;845;237;949;663;294;307
2732;1033;613;894;414;252;271;204;363;320
2733;1263;1251;1289;524;645;504;490;387;1075
2734;2622;539;2523;121;317;399;281;539;1217
2735;911;917;727;1590;658;1418;690;499;697
2736;1263;1577;996;314;1273;468;381;866;371
2737;1381;562;1499;299;491;530;42;397;214
2738;3007;649;357;367;375;438;884;473;266
2739;1811;1650;557;1700;622;745;955;243;537
2740;1991;929;932;1483;1091;772;1106;285;806
2741;865;1191;466;432;254;380;455;127;602
2742;473;552;444;498;588;664;364;463;222
2743;2973;1002;631;1544;1048;490;461;453;237
2744;1621;516;715;316;815;968;343;425;246
2745;871;2157;768;631;529;980;301;283;421
2746;4096;2124;1563;802;1770;467;508;274;736
2747;3369;528;662;814;525;628;941;424;446
2748;558;2102;1430;1640;490;414;623;651;523
2749;1412;653;890;322;928;300;619;371;623
2750;945;1112;468;502;229;196;390;633;280
2751;739;2238;459;875;882;512;138;547;346
2752;2212;1111;630;1085;418;935;961;687;858
2753;2717;1240;237;581;606;733;863;740;412
2754;4320;437;929;1214;474;2522;553;597;298
2755;6044;730;671;674;505;271;441;272;712
2756;2021;628;1141;1199;965;231;765;463;246
2757;149;1390;812;549;337;224;386;475;104
2758;2349;578;692;913;994;567;402;473;578
2759;1756;1189;1557;853;522;497;853;142;597
2760;1633;1513;267;669;602;890;740;829;314
2761;1235;2409;927;586;909;536;460;588;247
2762;926;476;291;1566;708;802;656;196;708
2763;1199;1917;553;1906;1133;569;474;740;311
2764;1207;1783;1106;463;419;300;454;785;394
2765;1350;1133;1260;544;307;340;651;96;427
2766;1755;1110;755;161;734;535;282;924;499
2767;657;1176;860;1654;709;503;1032;755;657
2768;2923;399;1476;649;434;308;1301;754;483
2769;1221;1059;1915;949;1146;579;703;291;101
2770;2323;2742;763;2155;1088;2091;675;653;683
2771;849;266;1090;464;264;384;411;617;512
2772;2518;1427;1181;792;575;960;765;1131;349
2773;2552;366;1115;1172;260;508;469;529;320
2774;1822;1608;999;295;556;505;755;418;162
2775;2897;1169;924;592;1002;764;903;488;1028
2776;896;573;221;489;242;759;800;1253;350
2777;828;1665;154;499;156;617;717;745;313
2778;1886;1832;498;1394;862;275;672;1379;455
2779;1627;625;822;925;756;591;431;412;424
2780;873;1040;917;1900;864;946;764;845;1217
2781;2463;1739;627;1615;338;591;303;716;494
2782;1058;1949;1359;1120;730;573;751;479;158
2783;2714;801;1453;1611;945;458;1191;181;464
2784;2026;4413;1371;1630;934;932;1116;1048;378
2785;5086;2050;1100;1633;653;244;410;909;775
2786;4397;1848;619;729;404;402;441;220;951
2787;2887;1662;959;1602;828;480;928;907;233
2788;2114;2286;1174;550;1661;205;571;429;516
2789;1248;708;454;850;779;1084;408;665;203
2790;1634;663;133;1010;237;482;1595;278;156
2791;3325;2528;1362;469;684;613;917;281;386
2792;282;1374;617;1152;548;394;283;722;444
2793;1141;740;952;387;564;625;1216;591;329
2794;1881;1716;500;1287;590;700;1240;376;418
2795;763;1268;1391;722;834;590;154;556;409
2796;923;1664;1629;428;496;1143;613;570;973
2797;2208;810;914;574;445;863;566;607;627
2798;683;2519;759;653;1427;489;423;477;306
2799;1798;1036;481;526;506;774;504;566;304
2800;1790;1145;1231;820;603;396;641;456;346
2801;1448;1407;2866;668;1272;327;795;275;674
2802;2412;494;684;221;342;707;363;663;448
2803;1924;567;1084;612;273;401;396;472;1334
2804;1818;4619;1485;786;987;466;797;750;1037
2805;3176;1803;1995;337;781;321;916;351;128
2806;1516;907;975;869;643;487;472;484;900
2807;761;1775;966;656;603;332;553;709;341
2808;5868;1553;2238;1134;509;588;288;391;448
2809;476;1176;891;531;720;364;376;413;344
2810;3311;1912;1240;1659;909;400;306;633;638
2811;1715;1001;493;891;614;205;788;444;391
2812;2016;1640;1041;1951;1017;554;748;590;1206
2813;2587;2084;692;193;776;435;624;104;498
2814;1180;600;596;1177;719;272;97;625;253
2815;1449;631;1379;1814;515;519;178;632;232
2816;1610;2611;1506;403;170;425;431;873;267
2817;1486;1992;873;450;402;515;788;703;365
2818;1472;1993;674;1742;496;553;894;1127;667
2819;406;1667;1048;366;1315;370;485;438;359
2820;4070;616;1321;964;1850;299;497;437;203
2821;3590;5355;407;640;354;592;1256;702;431
2822;2534;1093;1421;630;379;395;996;661;668
2823;2005;888;756;704;870;795;540;273;643
2824;388;1456;462;474;407;269;521;417;402
2825;2000;886;324;670;610;701;456;488;292
2826;2161;1434;618;1306;242;456;705;588;282
2827;1853;369;948;452;114;286;541;793;603
2828;2515;1545;383;702;1542;639;706;850;207
2829;1425;2614;818;427;706;472;244;580;730
2830;1254;2114;860;648;545;525;673;441;284
2831;1104;1096;1316;487;876;284;449;84;278
2832;2253;1507;1306;345;551;529;414;378;242
2833;485;757;897;1405;780;337;86;467;272
2834;4870;1421;696;1091;481;242;274;692;1134
2835;5989;1120;1818;1604;899;1088;550;680;288
2836;347;532;284;1131;894;295;228;386;61
2837;154;261;1477;995;573;708;416;190;297
2838;1485;1062;1593;1060;570;820;801;336;501
2839;1360;669;742;552;465;1354;510;554;274
2840;1001;2162;602;1064;700;308;258;356;113
2841;1367;955;359;451;496;420;231;596;478
2842;2119;1997;446;412;522;620;225;874;479
2843;5462;1032;2664;2338;374;1023;182;655;1295
2844;1311;1123;510;435;533;349;664;404;274
2845;2852;1197;1886;947;538;872;714;436;541
2846;1108;242;809;542;240;555;254;504;693
2847;2151;551;923;584;1024;484;543;413;446
2848;1745;1105;894;247;1670;658;351;587;491
2849;3705;1169;982;502;955;683;354;295;387
2850;1721;1050;2554;1008;355;774;465;529;263
2851;1731;345;388;463;494;841;641;447;428
2852;2359;1796;1614;975;1046;1192;733;659;592
2853;1933;733;1724;970;835;430;564;632;500
2854;2693;1144;682;806;606;1659;788;364;343
2855;2216;1573;1097;261;299;480;302;496;146
2856;2360;1591;2991;1541;399;590;570;601;362
2857;176;2303;1346;832;339;459;844;535;271
2858;1332;784;3001;506;1893;783;812;642;389
2859;1405;3019;684;1936;799;433;381;727;485
2860;2780;1761;1843;590;1692;1802;1839;1632;572
2861;1486;1810;431;592;466;487;306;399;352
2862;369;794;657;567;835;234;533;953;315
2863;1422;2363;191;522;820;526;1042;266;888
2864;2462;2208;113;607;280;592;666;745;688
2865;1968;290;431;1259;573;360;427;949;760
2866;2193;1994;555;515;738;453;589;413;258
2867;1304;608;1348;802;407;383;646;732;270
2868;2799;1924;512;609;740;837;551;424;296
2869;7236;877;658;913;375;417;1063;700;442
2870;1450;2278;543;256;748;434;616;492;339
2871;3175;2762;206;657;361;199;1053;667;952
2872;1429;1736;1143;783;581;381;730;269;345
2873;1950;1323;1063;295;398;781;440;545;747
