;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
109;fail;fail;8390;55096;fail;fail;fail;fail;219;7537;fail;fail;fail;4671;2583;3944;179;1475;104;354;695;930;653;1012;167;761;1165;974;374;430;406;415;1014;636;1175;566;706;263;472;1171;161;412;265;305;2714;1341;810;548
110;fail;fail;fail;fail;fail;fail;fail;494;1196;6097;fail;55783;335;1176;636;fail;fail;11329;161;831;716;1753;379;305;260;683;812;330;658;502;99;646;506;368;491;439;449;508;544;1459;340;600;462;451;1690;930;1185;483
111;fail;fail;fail;337;fail;fail;fail;fail;846;4525;44316;6546;223;708;7636;2261;40866;259;709;467;1646;713;1707;261;230;348;1010;257;1005;241;356;830;739;599;608;292;513;623;1249;334;421;1107;997;1105;2297;650;813;716
112;fail;fail;fail;440;fail;34295;fail;fail;553;1795;720;707;183;371;303;7725;200;1659;415;709;823;910;272;410;348;87;1429;1782;443;670;572;378;896;865;699;488;1034;690;794;866;456;291;764;149;1253;1157;770;1234
113;fail;1108;6370;fail;2255;fail;fail;fail;fail;40762;2302;7892;fail;2066;fail;509;309;fail;79;1434;1311;1041;436;655;240;336;535;1089;513;179;367;1265;854;2567;241;440;372;542;392;473;450;627;518;1451;1348;1553;755;333
114;fail;fail;fail;fail;fail;35437;112;3978;945;3960;fail;41;fail;fail;13950;479;2356;71242;229;375;617;279;395;816;396;1004;616;346;1061;1019;250;437;404;1039;503;196;659;463;1189;1695;841;416;411;912;1066;797;877;493
115;fail;fail;fail;7593;fail;fail;fail;472;3429;1682;1034;147;fail;3136;323;7482;537;1557;452;570;2178;440;817;361;130;278;174;716;505;530;381;406;475;1421;420;632;453;449;1125;808;498;437;459;666;900;1303;676;1091
116;fail;fail;1701;fail;fail;fail;fail;fail;fail;1127;fail;fail;228;548;33726;6403;5692;286;490;1094;1164;752;206;183;687;687;389;1745;518;1623;316;519;175;741;604;379;397;1968;910;2090;312;1088;301;469;980;762;812;458
117;fail;fail;3526;fail;fail;fail;fail;1438;fail;463;2796;fail;214;fail;1102;fail;11208;fail;62;548;569;524;203;492;421;259;554;1128;454;441;356;297;410;1071;148;404;741;1166;333;784;220;731;642;412;1154;377;531;1041
118;fail;fail;fail;2526;fail;fail;fail;fail;2042;4658;197;758;fail;382;fail;10212;10432;1110;348;261;1974;1017;608;271;223;278;557;1277;463;431;416;200;479;773;647;233;209;573;1521;516;1183;366;576;603;789;2674;1116;630
119;fail;fail;fail;fail;fail;fail;fail;fail;77605;3847;25389;fail;fail;758;3013;fail;6782;244;228;465;2494;1158;732;2403;201;451;1835;2276;203;647;274;470;344;1557;543;1186;615;540;749;775;692;860;463;76;879;580;788;583
120;fail;fail;fail;fail;15054;fail;fail;fail;fail;fail;fail;fail;fail;5106;22830;2861;fail;45125;42;665;518;211;328;177;303;221;960;729;326;480;176;683;250;854;655;395;229;550;793;1035;2110;495;285;597;2632;361;1236;415
121;fail;655;fail;fail;fail;fail;fail;fail;43304;1001;309;2768;166;3681;576;37970;10771;638;671;236;1233;611;247;645;352;177;487;94;418;618;473;375;241;915;277;300;295;620;539;738;312;1218;657;312;1071;789;380;1183
122;fail;fail;fail;fail;fail;fail;fail;1174;36664;30116;fail;fail;fail;fail;868;163;479;429;313;330;98;355;453;589;244;945;1109;1368;334;493;411;484;456;501;220;331;943;657;890;1402;524;366;684;795;1899;1005;513;565
123;fail;fail;fail;fail;fail;fail;fail;fail;5830;fail;fail;6877;fail;734;7436;1282;395;2180;541;961;1091;299;832;705;389;581;614;1318;513;724;228;300;836;678;94;353;513;371;1325;238;1122;550;437;338;1391;383;692;876
124;fail;fail;fail;28666;37172;59937;fail;fail;fail;13570;fail;2154;122;3742;5540;1566;1416;364;fail;164;501;664;1215;385;635;1155;1636;1017;681;616;300;361;700;1133;616;340;310;810;678;916;759;437;477;665;529;1158;571;435
125;fail;fail;fail;fail;fail;fail;fail;fail;4345;1039;434;303;fail;14829;75;7279;18478;157;445;458;517;1105;408;199;832;537;1253;1141;264;115;818;530;1060;807;1293;565;797;640;1048;678;148;535;401;424;1672;946;977;1338
126;fail;fail;fail;fail;fail;fail;fail;223;69054;330;fail;273;fail;5948;22288;fail;688;7375;431;1231;2171;334;910;397;498;139;584;129;326;448;577;580;608;798;252;699;469;440;1021;716;476;346;505;991;1573;687;218;650
127;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;425;37001;12626;88215;295;586;640;1281;2278;459;252;429;445;935;1735;340;418;442;300;378;286;158;1080;331;207;707;1319;514;428;525;1145;679;1134;494;483
128;fail;fail;fail;fail;52655;fail;fail;fail;7111;5403;1597;538;69;194;1015;823;47459;847;590;169;871;1040;1331;257;181;390;186;1589;334;150;350;545;822;963;473;1403;485;978;606;1143;252;718;194;754;1317;1595;342;430
129;fail;fail;fail;fail;fail;3783;fail;611;5439;44687;17022;1608;fail;109;11984;639;4337;263;374;378;163;1918;299;1085;154;542;720;1616;367;405;272;565;883;1078;519;570;271;488;607;788;269;282;363;1175;1136;1053;459;483
130;fail;fail;fail;fail;25246;fail;fail;fail;7558;272;fail;fail;fail;fail;15599;700;6176;1086;314;449;1246;966;224;672;340;675;2560;266;670;341;664;520;332;2057;121;412;347;428;924;658;594;1080;920;517;536;1355;641;411
131;fail;fail;fail;fail;fail;fail;62;1437;5020;6145;fail;66214;416;103;3738;2879;10965;9794;166;469;231;720;179;941;510;824;146;729;137;399;439;372;899;1529;657;409;230;443;529;971;458;677;701;887;1130;1250;1103;665
132;fail;fail;fail;fail;fail;fail;fail;4360;69904;8572;5978;35021;fail;260;801;33444;fail;3027;121;820;434;1019;480;392;274;625;751;2861;305;120;648;497;1053;441;514;369;488;281;282;1930;429;495;379;380;1341;1057;694;506
133;fail;fail;fail;fail;16;fail;fail;887;fail;387;26960;88566;570;117;3399;14890;12535;979;186;376;4399;1081;18028;492;220;810;710;2057;262;812;238;277;583;330;931;335;426;647;1532;1203;114;346;292;260;875;966;961;331
134;fail;fail;fail;fail;fail;fail;fail;2167;fail;6854;fail;fail;445;1048;96159;36779;139;1208;144;510;998;721;31;424;372;168;341;646;271;504;538;1012;1251;281;493;866;168;1308;1560;733;259;992;429;1095;1805;644;395;703
135;fail;fail;fail;67;1204;77029;fail;fail;2202;92706;fail;4825;fail;fail;12236;1245;2938;3288;388;78;412;616;251;280;243;324;468;1402;298;463;209;401;563;1167;520;746;392;207;723;1382;561;219;340;333;1107;629;404;516
136;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;50678;178;606;7113;435;170;fail;396;3596;3240;523;1128;516;341;1451;438;392;557;64;362;1431;468;1531;828;287;741;605;582;429;533;647;1604;574;683;600;444;801
137;fail;fail;fail;fail;fail;97939;fail;2960;85478;4357;fail;10195;fail;fail;6092;613;fail;481;545;1843;922;2005;722;476;552;750;723;397;410;1658;819;552;1147;312;1336;248;506;1022;1711;534;646;829;468;705;1105;1911;424;969
138;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;349;fail;fail;3563;fail;9041;5598;243;115;953;637;1034;505;615;3004;309;920;2732;609;322;243;614;378;639;570;492;419;1007;506;411;300;804;521;524;766;971;701;671
139;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;601;1933;636;2018;164;132;fail;829;633;442;1094;810;197;541;709;482;583;258;309;248;66;831;384;494;410;176;716;1563;790;134;803;590;1274;527;708;1074
140;fail;fail;fail;389;fail;837;fail;941;fail;3407;618;1109;fail;5468;84636;961;198;1187;375;250;1068;942;708;530;523;190;720;731;532;413;291;1018;1682;844;446;807;510;859;915;596;762;1361;475;622;1867;351;387;658
141;fail;fail;45216;fail;fail;fail;fail;fail;1536;6489;11385;436;fail;281;fail;7463;263;987;291;466;1679;654;198;250;290;1592;798;436;853;655;552;262;690;1248;401;656;468;929;774;1375;237;479;497;444;541;1347;622;190
142;fail;fail;fail;fail;fail;125;fail;fail;9001;fail;107;fail;232;fail;2558;34648;456;1103;230;668;892;666;457;861;137;329;575;713;321;1279;158;459;546;2059;767;528;229;1417;1344;789;547;698;1230;881;274;1709;896;357
143;fail;fail;fail;fail;10894;6152;fail;fail;4242;fail;10429;fail;270;13518;668;4879;fail;441;750;732;485;239;1290;307;604;627;937;1244;321;240;195;905;587;543;405;204;515;378;1926;1180;721;369;805;587;505;1151;793;753
144;fail;fail;fail;fail;fail;fail;fail;2068;fail;fail;fail;3222;fail;419;502;28429;17725;905;294;703;622;1181;374;454;173;740;1900;706;873;603;321;700;820;1451;456;1340;571;391;1221;1535;310;201;535;516;846;642;536;754
145;fail;fail;fail;785;93260;fail;fail;3044;20517;82870;fail;5049;fail;1913;270;11174;fail;26562;250;466;1300;240;293;426;294;364;1121;907;548;436;389;268;951;986;219;978;618;515;302;1153;409;713;327;910;1209;1511;434;1809
146;fail;fail;fail;14333;fail;26155;fail;fail;99450;fail;104;2633;547;8441;7230;332;7312;492;203;270;979;1606;687;403;161;787;459;1333;1159;1384;941;311;1136;1290;857;494;179;249;1134;517;624;985;317;856;1111;950;593;781
147;fail;fail;fail;fail;fail;fail;fail;154;52317;525;6712;fail;fail;529;1066;4330;222;288;246;1208;981;1772;431;304;165;288;281;539;192;543;593;418;1523;1678;396;339;419;454;932;758;26;557;463;774;675;501;665;992
148;fail;fail;fail;fail;fail;60584;fail;fail;fail;fail;fail;9619;164;2409;7201;4094;1080;12932;190;392;2343;724;238;959;475;595;244;642;428;274;175;470;197;884;507;246;430;489;670;915;196;269;763;984;601;1315;546;1125
149;fail;fail;fail;9092;21231;fail;fail;fail;fail;fail;fail;fail;fail;846;1104;2734;1017;436;308;722;541;293;159;588;196;234;503;387;195;303;408;786;526;704;598;758;982;623;1283;2191;431;327;709;998;799;1392;820;441
150;fail;fail;fail;fail;fail;318;fail;fail;fail;45551;fail;fail;fail;681;3644;22001;6806;44176;488;511;2919;3009;232;201;602;470;1230;946;382;776;230;552;428;987;433;387;389;319;1109;565;989;1330;848;757;1022;2729;624;1141
151;fail;fail;89203;fail;2991;fail;fail;fail;6429;1310;2406;74671;fail;826;fail;234;8482;49419;152;439;340;1094;612;1178;260;2945;1261;579;1257;213;278;186;598;967;819;368;569;284;894;1016;551;773;308;730;355;453;821;739
152;fail;9;fail;fail;2001;21089;fail;4037;fail;1296;fail;542;fail;2325;5396;325;10467;29971;166;744;9069;1548;1961;1826;154;574;831;1199;981;678;569;392;291;1179;364;479;317;500;816;2102;705;577;636;550;810;670;931;218
153;fail;fail;fail;fail;fail;fail;fail;fail;fail;32037;1672;2623;453;9244;1478;2569;5604;189;280;580;1041;1598;1592;857;488;1161;869;1123;815;319;337;573;713;818;1135;1069;286;588;1405;714;243;398;651;471;866;836;923;610
154;fail;fail;fail;45696;fail;6197;fail;619;14630;13480;270;3097;427;42287;4035;593;6036;2554;384;170;292;1820;1208;481;255;447;2159;1095;595;1431;574;192;729;746;143;504;102;655;1032;1348;626;514;613;274;746;1142;422;476
155;fail;fail;fail;8617;fail;fail;fail;fail;fail;fail;fail;fail;fail;701;4748;134;fail;32890;77;6798;3968;3328;11096;1836;293;1307;966;1012;978;451;218;515;445;333;345;477;278;245;864;637;561;653;492;539;496;884;603;403
156;fail;fail;fail;fail;fail;fail;fail;fail;fail;48648;9755;fail;94;10325;9506;334;27864;71919;380;130;325;640;324;290;774;1211;998;1121;629;1582;300;79;231;1510;1058;520;156;445;454;516;424;400;543;1032;1417;2207;1017;547
157;fail;fail;fail;65718;fail;fail;fail;fail;fail;25859;fail;fail;fail;fail;8839;35609;22648;371;314;984;515;1036;516;441;383;929;704;3644;794;278;275;713;472;523;103;432;691;306;2122;456;191;244;1332;669;1061;1320;560;664
158;fail;fail;fail;fail;fail;fail;fail;fail;9581;7879;fail;fail;fail;467;1432;1986;307;336;313;376;833;467;430;576;232;725;206;566;1509;309;475;390;288;1375;197;390;302;456;661;260;249;450;442;875;1332;813;729;636
159;fail;fail;fail;fail;fail;fail;fail;fail;fail;99300;3217;fail;326;537;2287;14837;3721;291;699;480;9;1593;651;451;208;396;559;1692;283;438;81;345;461;802;182;1056;695;799;692;428;301;391;621;665;412;836;335;439
160;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;692;3925;8744;4169;24284;101;428;904;272;369;257;433;496;368;606;554;242;279;617;740;542;220;408;256;622;284;734;234;701;468;589;725;715;402;829
161;fail;fail;331;fail;fail;fail;fail;2226;2417;14514;706;fail;fail;172;478;18072;165;291;245;290;338;310;2662;465;311;626;616;886;390;366;515;627;2124;2063;814;671;448;468;1025;992;442;450;463;463;732;1067;223;397
162;fail;fail;fail;7007;fail;fail;fail;4406;1952;38877;fail;17427;fail;1728;fail;3224;1275;5114;539;625;1701;1667;848;806;347;516;943;644;164;546;60;575;1341;808;1348;241;441;535;652;1181;171;294;190;668;530;923;868;488
163;fail;fail;17867;fail;fail;fail;fail;fail;8377;40954;fail;4821;172;1121;7528;475;611;43486;1281;492;592;4986;339;335;1237;634;881;1455;752;437;653;1054;1655;1206;564;816;620;562;1625;668;540;715;682;979;1121;1210;731;298
164;fail;fail;fail;10242;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;2686;14333;fail;881;245;346;928;240;588;464;334;395;504;433;391;882;301;1249;710;606;227;424;481;834;420;1844;639;567;550;464;608;1109;732;642
165;fail;fail;fail;144;fail;71125;fail;fail;fail;fail;fail;fail;fail;265;953;6979;833;fail;247;882;713;715;1717;525;158;63;221;1616;199;287;310;164;1581;688;476;599;665;1348;1730;827;559;712;378;2773;301;1859;1870;632
166;fail;fail;fail;fail;fail;fail;fail;fail;67451;72211;fail;1340;fail;568;fail;3159;5305;fail;218;312;3514;2006;481;202;722;310;884;1797;447;358;217;890;697;3442;850;918;448;730;906;488;347;118;646;435;888;1467;508;515
167;fail;fail;fail;fail;fail;92731;fail;fail;5564;fail;fail;fail;fail;627;17074;5322;527;1372;537;92;808;871;620;13577;533;353;845;838;631;2248;449;259;431;947;614;336;177;599;792;1122;80;481;784;341;1901;1303;1020;696
168;fail;fail;fail;69844;fail;fail;fail;fail;44464;6084;18960;3780;fail;2122;9597;4816;1145;2872;901;258;2995;348;306;383;160;78;1429;508;477;459;403;1190;1270;800;437;426;429;413;1256;589;514;1130;746;957;1587;725;688;402
169;fail;fail;fail;fail;fail;fail;151;829;fail;1253;3790;fail;fail;809;1811;49468;6096;17725;65;968;535;465;1639;73;243;320;1204;303;725;922;632;348;657;72;255;360;277;848;1054;452;184;697;190;857;799;976;487;755
170;fail;fail;35142;fail;fail;fail;fail;fail;73;fail;fail;fail;fail;fail;fail;6096;933;7166;830;330;664;2956;280;383;182;470;1619;229;1035;657;395;1733;991;1244;382;445;405;317;936;529;709;736;269;514;1845;1090;902;700
171;fail;fail;fail;23654;fail;fail;fail;fail;fail;fail;fail;12067;fail;926;2033;53833;40407;1740;186;318;493;861;290;464;167;207;760;752;539;137;265;172;1001;697;579;456;465;982;1288;1308;308;520;376;295;1752;534;454;1171
172;fail;fail;fail;72483;27;14712;fail;85;24025;fail;248;659;fail;176;1002;291;171;5430;620;1544;378;1462;3712;233;646;606;1663;2577;438;431;351;427;346;817;506;331;403;725;1500;653;761;300;600;901;1845;1986;987;644
173;fail;fail;fail;42265;19689;4567;fail;fail;fail;fail;6975;2742;fail;304;18323;2403;565;11785;259;717;1184;465;369;327;1103;393;953;2201;985;367;407;403;874;1893;295;135;347;979;1077;1043;755;1062;917;783;1612;1718;520;1821
174;fail;fail;fail;2827;fail;fail;fail;fail;1226;39705;250;180;fail;24890;8609;1253;fail;31163;172;445;1632;1976;235;1253;578;508;509;253;345;356;336;186;541;891;202;447;421;1161;1056;1046;633;831;968;202;1350;1084;1519;593
175;fail;fail;fail;fail;fail;fail;fail;215;fail;164;fail;11887;fail;2337;1983;659;3937;77082;430;791;1832;1531;282;568;823;136;1083;698;255;1215;479;770;1062;362;414;277;779;1469;886;803;525;782;869;773;714;2637;1040;846
176;fail;fail;fail;fail;fail;fail;fail;fail;fail;68652;84083;fail;361;282;fail;669;22704;13565;292;411;773;1584;278;570;425;383;1280;583;577;173;363;1306;649;550;861;371;429;897;883;671;332;320;732;471;1910;1055;199;446
177;fail;fail;fail;880;35325;15593;fail;220;fail;fail;fail;fail;fail;22804;2396;1755;fail;5893;1071;689;199;1360;251;149;257;569;589;1194;827;577;205;1921;1220;750;454;353;373;693;1003;1614;192;960;778;668;1689;1279;449;626
178;fail;fail;fail;4477;fail;9523;fail;116;87373;13808;21271;fail;fail;2112;2745;4362;318;5866;563;342;710;740;427;15;290;202;741;1130;641;1060;303;780;887;341;740;305;161;380;561;887;585;647;212;1087;1227;1212;845;769
179;fail;fail;fail;fail;fail;fail;236;fail;fail;687;26013;3618;fail;489;648;9457;5087;1434;418;200;204;937;713;358;455;1151;882;553;1406;519;455;411;374;597;647;1092;326;179;706;399;468;451;446;517;1008;225;506;461
180;fail;fail;fail;fail;10016;fail;fail;537;3139;556;93;11110;fail;493;13467;1780;367;18724;1754;633;579;2022;4950;2032;330;685;1177;1464;743;425;588;563;433;463;383;405;293;448;319;993;258;1016;652;2051;563;722;858;1569
181;fail;fail;fail;fail;18820;fail;fail;fail;4428;fail;2291;3276;68;3128;5758;1347;1184;3869;296;501;301;608;894;423;549;910;1616;861;336;878;279;346;811;452;296;223;469;712;371;1083;1139;509;567;916;699;1640;570;532
182;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;27479;264;fail;581;1152;593;450;498;366;664;449;851;190;419;1043;476;1002;953;572;503;450;737;700;530;368;791;252;231;684;1283;576;553;307;1258;847;1940;284;296
183;61;fail;fail;fail;fail;fail;fail;360;934;30308;8084;12158;fail;9866;1311;fail;12533;23895;341;479;634;1010;325;529;577;374;901;523;455;311;85;903;566;1612;497;805;945;501;1069;1089;788;592;640;506;945;1366;184;316
184;fail;fail;73429;813;fail;fail;fail;1097;120;79784;fail;fail;fail;1762;fail;98063;1924;fail;1063;507;279;880;232;441;277;348;1163;3177;196;328;555;495;180;604;865;956;254;868;523;1698;1137;569;640;293;1828;1279;908;794
185;fail;fail;fail;fail;fail;fail;fail;1606;fail;1082;fail;fail;139;7802;816;1041;fail;fail;fail;10360;677;1342;791;197;729;1307;936;403;855;547;191;233;869;786;524;156;417;394;1134;1655;1027;645;448;1150;1292;684;611;559
186;fail;fail;fail;8023;46148;30632;fail;fail;fail;27649;fail;95405;109;796;971;2116;7302;1098;412;56;673;607;194;723;264;578;942;1248;862;147;291;490;1152;674;740;937;509;638;428;905;433;419;257;405;953;303;545;491
187;fail;174;fail;44982;fail;fail;fail;489;fail;1377;fail;fail;fail;14573;31115;2544;585;15390;309;850;1368;1506;712;1996;373;84;1989;2729;169;455;363;683;1036;1456;1562;881;234;366;1339;1168;500;682;578;705;1315;1985;463;363
188;fail;fail;fail;fail;12895;fail;fail;fail;321;24561;177;fail;fail;fail;6711;36238;68936;15281;651;256;708;791;370;786;557;304;590;1819;444;643;357;300;423;1333;713;296;570;675;809;1773;904;1036;694;844;1328;627;1012;1112
189;fail;fail;784;fail;149;fail;fail;1076;42120;fail;89184;fail;fail;1072;419;2427;15345;2819;381;665;249;1096;642;236;378;650;977;1106;1547;736;358;487;882;472;315;607;429;1037;1459;1109;670;490;333;845;1447;604;278;363
190;fail;fail;fail;4776;fail;fail;fail;fail;7783;21583;1283;6742;fail;190;fail;fail;fail;19106;564;490;1119;714;876;436;488;431;718;1994;431;727;480;410;664;1864;360;603;403;919;841;1047;775;774;365;1244;1388;761;540;691
191;fail;fail;fail;23875;fail;193;fail;fail;fail;fail;2737;2513;fail;272;733;673;794;376;178;1147;2704;944;1102;915;1005;898;1396;1756;511;267;451;295;565;40;796;291;375;464;1012;509;267;437;405;350;664;587;775;205
192;fail;fail;5885;fail;fail;fail;fail;fail;68512;fail;2567;2574;fail;fail;5383;1194;29531;15221;334;250;1138;579;197;496;267;965;579;1039;454;296;131;446;937;439;466;510;196;455;495;619;308;420;1244;471;152;1818;400;331
193;fail;fail;fail;55674;fail;93804;313;1757;1102;34080;7289;405;734;1537;3935;1205;2479;399;383;600;843;9019;1661;431;412;443;641;571;401;267;292;209;1153;1225;508;458;317;385;1423;415;299;493;902;687;327;1074;323;688
194;fail;fail;fail;fail;fail;fail;fail;fail;2770;fail;38425;466;715;327;682;1182;6065;2314;280;163;661;793;131;339;286;1182;973;646;254;873;538;592;736;875;265;478;530;555;930;878;695;282;420;724;1583;2038;674;800
195;fail;fail;fail;73264;91484;fail;fail;fail;789;11238;22911;fail;fail;4120;3791;31766;4424;620;932;892;995;2422;658;807;469;649;2187;1951;386;555;330;442;1118;1058;509;448;236;506;1045;1120;179;449;670;614;732;602;850;454
196;fail;fail;fail;fail;57647;fail;fail;fail;2739;2054;99964;17;fail;226;3329;2466;2431;69;443;310;1056;309;987;31;130;308;1324;473;560;506;252;1039;680;1006;287;857;405;732;1037;1134;272;247;350;475;1268;1377;561;470
197;fail;fail;fail;4033;59160;fail;fail;6897;7372;1944;5079;20;fail;1989;fail;526;1248;fail;481;341;576;1075;953;896;548;162;560;942;305;356;463;1033;755;2290;564;771;474;730;908;1253;433;788;504;1133;1561;1538;384;750
198;fail;fail;fail;fail;fail;fail;fail;687;5240;65868;fail;fail;fail;6695;fail;1119;28909;452;354;1927;1340;295;418;303;589;207;261;1043;284;973;320;567;504;726;513;192;271;712;813;1274;453;624;665;797;1249;634;366;1097
199;fail;fail;fail;fail;fail;fail;fail;645;142;fail;53111;49732;fail;304;23316;34695;14405;fail;173;559;817;783;267;89;130;595;605;293;735;383;342;596;831;615;193;702;449;453;650;1889;662;975;706;524;1341;1102;527;495
200;fail;fail;fail;fail;fail;fail;fail;104;94067;1182;12386;7463;fail;399;243;1475;214;56043;442;542;916;1049;74;95;435;466;381;703;564;496;240;244;984;1173;573;451;475;999;1708;1078;977;926;546;548;1417;932;803;308
201;fail;fail;fail;fail;7591;fail;fail;1806;11178;1468;472;25942;fail;20928;478;251;258;61758;568;357;733;1045;851;377;182;534;541;834;248;480;295;211;408;1160;283;240;582;528;964;385;693;858;533;720;487;651;447;270
202;fail;fail;fail;91736;fail;fail;fail;fail;379;2995;fail;110;263;378;358;2801;3756;1619;498;649;826;2616;865;535;328;460;721;263;168;76;540;335;735;1065;983;722;637;594;571;628;583;483;1009;745;1585;516;369;270
