;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
414;225;2211;3073;30429;824;396;248
415;476;3500;55637;105521;69;656;1211
416;234;8549;29659;23924;510;1822;1043
417;160;250;18589;7783;508;546;587
418;439;8101;9088;13025;314;516;691
419;515;1258;6666;9918;949;802;376
420;384;529;59384;1047;534;502;589
421;381;1746;10641;41130;623;328;874
422;439;4302;8499;17133;330;511;504
423;460;1367;1881;212592;456;117;574
424;217;1680;448;95273;623;197;986
425;377;7527;1674;30758;689;1045;1376
426;354;1864;9433;5870;401;351;917
427;414;3095;75692;102375;241;928;943
428;295;9028;2941;35875;746;197;2076
429;429;2179;4666;1303;251;356;1034
430;239;488;5021;199;318;498;906
431;310;8031;31170;11497;379;661;848
432;568;8422;29398;4349;367;1647;653
433;429;123;6612;41034;738;649;1191
434;1065;5931;7163;30690;330;1229;387
435;305;875;78110;55813;824;869;1046
436;268;1419;4652;10831;264;511;860
437;202;1725;3769;9020;649;1162;440
438;541;3853;25417;105147;396;532;322
439;270;1506;26463;136547;697;740;395
440;440;9163;1461;8779;89;1309;911
441;395;348;2576;8236;1147;423;2157
442;459;5637;13084;20862;479;984;699
443;259;760;61475;41330;949;1720;848
444;334;2075;25679;3017;438;435;1739
445;881;10525;65255;45979;418;578;1306
446;623;2259;65522;12952;589;552;1197
447;213;2420;14674;1890;362;499;912
448;564;1010;26668;12479;420;1170;847
449;381;4640;8755;63289;629;871;1607
450;849;931;23796;91105;277;1806;1197
451;462;4449;29411;11327;276;535;1261
452;633;5343;10126;5587;793;2092;553
453;647;809;22013;77682;657;1566;709
454;297;2685;12600;77767;172;520;910
455;230;6019;5140;215371;723;613;403
456;545;1213;4066;16926;409;326;337
457;336;1774;7782;5577;174;1014;482
458;285;1437;1391;10390;146;430;492
459;515;10046;37474;32128;357;523;909
460;1038;405;5559;83394;1457;699;546
461;428;399;6035;5166;403;1318;855
462;287;1278;12714;23144;277;277;452
463;896;1777;7636;24775;529;1118;584
464;502;677;7909;69874;738;629;456
465;391;6038;10596;67402;263;217;1057
466;355;4340;14816;550;455;688;1474
467;500;2607;10316;9471;805;825;657
468;271;1795;989;32587;361;185;298
469;463;102;24654;272528;582;1118;1383
470;431;603;22234;43743;933;527;923
471;221;6917;2726;57720;422;1306;2420
472;356;804;12999;6927;246;1021;231
473;394;63;3857;66570;981;1001;1028
474;275;7361;17734;10495;790;664;2357
475;534;2740;11758;26515;347;853;676
476;484;988;8417;55267;914;789;1300
477;507;2432;2583;54642;725;394;1085
478;255;148;8626;10583;206;478;996
479;653;7520;1651;5310;319;1248;579
480;468;1341;51866;4721;526;1005;1153
481;440;4065;39219;34200;428;252;1380
482;682;765;35150;10372;1192;1136;1695
483;472;4582;3978;20129;144;1060;1462
484;275;3242;6666;35943;492;678;631
485;565;1053;48348;53154;934;1057;513
486;275;1239;22209;93110;334;323;1310
487;405;3180;44400;7155;402;517;788
488;358;1459;12565;66129;1729;1409;1005
489;356;2321;9291;6308;491;552;373
490;590;2391;1587;31483;1091;1458;191
491;573;855;5154;6163;257;1572;836
492;516;477;410;5243;211;782;1777
493;470;2349;4201;19577;478;592;616
494;397;9432;10488;77851;930;579;839
495;510;4913;16666;57056;694;543;1500
496;222;1014;24886;92025;684;422;591
497;134;313;6198;12142;415;1105;511
498;666;3448;39603;95460;557;1429;1272
499;546;1867;13656;125997;341;1207;1535
500;361;1106;6231;257117;202;653;1464
501;561;4614;1060;116406;1279;536;631
502;277;2147;4063;11732;238;448;1053
503;324;3394;19540;243252;377;263;1083
504;364;936;1068;88032;1048;886;450
505;142;1999;1703;67164;589;980;1818
506;379;3606;53270;141200;430;1745;583
507;226;635;5464;25123;318;681;1047
508;139;956;11090;49226;292;949;1026
509;524;679;7450;57684;459;444;850
510;455;1752;2120;93901;998;335;876
511;466;13270;1443;9977;148;461;1038
512;361;3712;8387;168397;618;516;1446
513;411;963;29746;43680;157;539;492
514;223;993;7590;14797;610;666;1036
515;411;177;1441;35933;329;425;1378
516;240;2433;2017;30695;119;931;651
517;199;2249;2103;30080;663;1162;349
518;315;1663;6763;2107;426;638;432
519;458;1259;6828;48589;658;635;306
520;376;7709;12163;78556;534;446;169
521;507;2118;45301;25708;754;865;988
522;541;1718;5349;11398;911;637;1229
523;386;1324;81133;7022;575;527;2277
524;591;8590;29478;44443;528;417;713
525;628;1378;3700;7796;390;409;718
526;252;1745;16256;28867;529;740;770
527;811;2196;1521;79600;382;255;1290
528;249;1545;5257;24652;542;552;763
529;464;4101;3304;12538;646;773;1292
530;317;2575;3439;77617;436;859;617
531;201;2182;8481;42636;673;699;556
532;295;4744;43102;71368;460;736;497
533;693;1782;106524;88473;531;567;750
534;261;6269;17507;322183;922;782;763
535;231;703;9624;45065;154;570;421
536;315;2560;3464;33749;907;540;531
537;420;3014;12977;9189;962;982;871
538;120;1870;4562;18672;190;717;2368
539;546;295;2190;35397;471;652;716
540;243;535;30099;15702;374;906;865
541;406;1107;29047;139436;756;295;770
542;634;3216;6415;24186;186;860;1397
543;240;1185;10417;208121;474;934;979
544;192;497;17674;135250;230;920;474
545;314;598;701;42444;104;273;1007
546;93;5390;12373;7149;374;1104;354
547;569;1134;39785;40905;784;553;477
548;349;866;8303;22570;235;548;1500
549;429;1767;2369;15210;1338;701;479
550;762;5587;24146;67242;570;292;613
551;488;5630;845;56294;859;45;602
552;420;2289;12366;2736;600;912;777
553;519;2532;20906;2564;165;735;766
554;484;2761;16496;396033;732;607;2486
555;351;11351;6146;118275;276;1038;485
556;374;2424;7130;8921;823;696;893
557;658;1074;1910;5792;327;872;1303
558;651;4083;3323;3230;600;1565;856
559;144;1686;2623;116588;862;646;832
560;955;535;33540;6914;365;794;1208
561;245;1454;9875;58549;695;752;908
562;319;4700;23871;217189;1395;458;881
563;143;3045;5389;24912;456;528;608
564;506;10892;2274;58082;1138;2414;777
565;412;11089;24657;13575;575;703;590
566;792;1352;7086;104958;906;600;1469
567;315;7747;776;18348;666;408;318
568;516;5140;12272;35232;257;484;1107
569;737;1836;4728;50478;374;477;704
570;308;1947;5937;9049;207;156;694
571;261;980;12316;26663;1183;740;762
572;415;158;4328;14407;431;878;606
573;159;5837;12685;169007;625;795;300
574;431;1792;12856;26955;554;1109;755
575;496;1665;843;33794;1104;403;362
576;785;2469;16727;43922;402;668;1185
577;253;2456;82488;30876;1017;871;712
578;480;186;12713;3158;724;797;392
579;374;3189;4293;6256;343;437;906
580;159;4132;2456;126894;691;952;1087
581;170;1211;21114;87699;105;850;1162
582;562;5171;18691;21014;418;1025;1770
583;241;5749;6336;40043;416;511;595
584;454;2218;18589;143568;472;439;2122
585;382;240;5295;53334;514;1053;1576
586;627;974;23538;208865;503;548;341
587;356;1123;24741;185855;253;1371;343
588;597;1597;11601;13532;482;539;410
589;281;3184;28570;25907;548;220;757
590;198;1850;15434;4798;590;1287;585
591;556;528;6779;11188;1022;374;302
592;493;1690;10570;64863;486;564;542
593;856;2773;54226;44907;1347;773;1739
594;256;2605;31936;111990;380;940;1718
595;614;3993;45338;257479;664;532;498
596;315;298;3520;7225;614;414;537
597;830;5300;29416;85068;890;344;337
598;438;8730;20592;93578;401;1926;1966
599;685;2092;13257;120094;1327;704;1567
600;587;1982;6669;119175;384;695;1370
601;595;855;6561;34657;193;537;418
602;574;1769;4835;24985;709;1285;2021
603;730;4152;7013;3345;531;927;812
604;468;703;14051;53879;687;1507;767
605;527;2032;12501;88284;1169;889;858
606;503;7770;1213;46711;410;1153;1246
607;163;1574;18275;17958;471;244;905
608;316;2131;26022;36901;1672;737;961
609;385;1024;8618;21348;833;1077;1285
610;601;2803;8538;8991;233;1189;1754
611;426;1607;18223;10720;874;588;474
612;318;3843;4157;114032;1045;957;1932
613;457;495;10441;130156;152;264;1894
614;539;1313;1087;123632;1102;694;2853
615;420;9649;4926;775;445;981;327
616;622;2232;2188;37670;274;849;199
617;552;3603;7651;75897;531;498;638
618;404;1856;9172;33841;412;1322;961
619;508;5657;15917;135721;225;751;978
620;450;1637;65753;58347;715;711;1534
621;371;4591;10669;2777;574;585;2416
622;293;3086;5765;9582;499;1383;914
623;423;4490;1112;49295;258;537;999
624;437;1243;34603;60677;865;465;872
625;348;1191;6551;58212;558;698;612
626;211;4283;7633;15025;640;476;741
627;425;1430;22456;163698;630;606;1529
628;517;2856;8389;9938;349;775;888
629;160;629;3823;40399;433;1217;2686
630;153;1794;30933;31769;592;620;837
631;1143;1951;26036;15683;419;376;1238
632;444;1730;90616;33390;462;1545;1792
633;567;5818;64506;564;498;766;1758
634;115;992;18352;169920;591;816;312
635;517;2178;6740;14745;620;695;82
636;249;1039;14538;6528;413;155;691
637;621;6056;75464;175795;461;575;594
638;344;1489;23213;5344;407;688;605
639;326;2413;79581;345183;885;880;1572
640;415;3496;18333;45727;273;794;3455
641;457;2286;25793;93371;740;145;813
642;171;1237;26830;14638;980;786;1201
643;600;3758;3384;149447;584;2523;711
644;305;2428;18148;17564;722;474;706
645;213;2408;847;48322;525;453;1699
646;631;1274;8386;37833;747;506;719
647;202;3962;3917;3628;319;457;780
648;237;6412;56078;19591;1013;1078;810
649;555;1371;40510;127417;1192;882;355
650;666;1242;4124;15750;1041;1042;322
651;416;678;1949;53529;442;1124;442
652;350;1107;3083;115506;552;547;269
653;288;4307;6247;24102;537;701;573
654;138;2877;39671;180180;698;992;948
655;481;1457;16127;7808;115;427;950
656;439;707;34100;27813;634;710;889
657;562;746;2146;113790;1336;621;1626
658;448;1863;4231;47074;924;420;370
659;198;1876;16475;52844;402;837;224
660;423;1104;5640;4395;478;1029;1070
661;239;2047;11164;74342;235;684;1095
662;615;610;49663;28041;559;943;1458
663;610;468;9860;115378;408;1847;1412
664;536;142;7073;80100;281;401;781
665;461;8021;5092;1094;285;471;2333
666;198;475;24410;59629;677;402;949
667;368;985;4298;53498;375;296;737
668;402;2129;7475;7119;198;2128;608
669;179;1255;25122;6125;338;1623;2139
670;172;923;15001;146521;425;1306;725
671;193;1255;7614;3381;686;631;1262
672;242;1872;4133;51091;404;945;465
673;227;1228;20718;121038;1247;210;2838
674;320;364;26481;23213;729;273;954
675;418;5760;21747;14841;186;452;888
676;760;3225;11887;118590;588;483;660
677;475;2429;24179;19517;586;247;1267
