;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
600;fail;176212;49036;90538;222095;82307;212293
601;fail;89379;5372;44958;9282;18268;315567
602;fail;17398;281649;1481;61448;76640;143894
603;fail;24203;61914;75554;289036;8502;68999
604;fail;49819;114496;13140;90491;9133;93783
605;fail;12987;150509;48826;233368;40997;209555
606;fail;24494;187761;52346;40717;121463;1959
607;fail;335;16831;75965;71885;237399;30591
608;fail;20278;320500;46416;469759;54936;117487
609;fail;13079;11685;74068;88523;12964;28567
610;fail;13972;42124;36823;112409;24746;177358
611;fail;221533;430640;71331;58419;112295;112271
612;fail;19106;12883;33285;126602;215757;311955
613;fail;1272;32430;37503;79495;85834;11771
614;fail;48321;333492;21137;39723;115001;125161
615;fail;43803;84188;288123;48228;77063;262415
616;fail;79564;262996;30552;32897;126057;35138
617;fail;328960;339366;802295;207107;22661;375408
618;fail;82694;29204;332447;988;149716;269591
619;fail;5054;5900;82041;210007;130158;242396
620;fail;261543;357842;346479;4368;23050;109429
621;fail;114859;59778;102879;29668;21659;222891
622;fail;63496;176257;185805;101601;169423;252314
623;fail;68638;132007;34819;99054;26632;70657
624;fail;45212;307732;18268;57028;212293;189728
625;fail;155430;503489;129554;92454;55092;127580
626;fail;56648;47999;143132;158830;135919;260882
627;fail;17160;4043;203059;87298;101899;51659
628;fail;57794;89062;59611;394921;55767;72924
629;fail;29045;99028;65763;77492;61579;5946
630;fail;51996;40274;23281;91020;19617;68410
631;fail;5511;108111;96635;10083;41048;263431
632;fail;4018;196337;90885;197576;203616;4736
633;fail;129812;426599;206634;197075;105;303
634;fail;32016;243798;8783;70489;9192;465903
635;fail;107711;311500;46963;9100;29395;258014
636;fail;97258;648288;2014;341773;38804;8363
637;fail;40795;202236;13769;93070;41852;101451
638;fail;285575;194398;28607;188513;222175;35051
639;fail;56889;188128;156661;71557;179705;236612
640;fail;65864;182164;239068;233143;78158;64972
641;fail;2798;57861;24305;120521;36107;28337
642;fail;2942;16596;200807;114620;128735;25698
643;fail;14488;860;56816;69395;124554;199229
644;fail;32109;37558;104365;259752;23340;39316
645;fail;139491;353198;471872;7252;5929;3295
646;fail;27599;22120;3614;379161;57077;273525
647;fail;45292;46723;237015;202858;35043;183216
648;fail;43677;358795;34243;32636;160272;46258
649;fail;27233;67053;51955;6397;8365;406164
650;fail;44091;437117;34231;64200;59867;908
651;fail;43950;64508;26068;11697;164348;19937
652;fail;51689;14829;109835;45888;262097;32011
653;fail;42731;28405;34509;32545;3919;303846
654;fail;4775;71927;147673;241390;46485;54264
655;fail;168016;87792;268103;194491;712422;84075
656;fail;119173;23664;99497;85351;105538;83568
657;fail;111240;14584;68349;83933;22490;20306
658;fail;156197;314757;193502;97557;552521;145212
659;fail;41360;7154;1313;64016;44157;1259
660;fail;63069;136833;95215;28115;153504;88585
661;fail;69808;125747;35580;49198;163024;25878
662;fail;5810;478407;166393;38701;350911;35029
663;fail;79077;29562;19543;180248;171360;757797
664;fail;12351;11420;1436;16800;39521;3166
665;fail;83211;81160;42640;113278;79589;14690
666;fail;130696;140186;53337;209101;10878;167514
667;fail;7202;84865;27922;1224;94455;59662
668;fail;25120;300674;10457;5674;805729;286212
669;fail;19150;269093;78464;8324;154549;20169
670;fail;3772;229197;43239;13529;139370;58118
671;fail;70900;98592;64671;53344;273630;139309
672;fail;77946;119299;32959;168514;57837;43629
673;fail;146901;452927;33716;152735;188414;121113
674;fail;11025;8406;107046;293877;152945;143284
675;fail;18710;490811;163875;88726;174112;95799
676;fail;1476;60033;373023;65996;330022;318404
677;fail;137631;10933;63986;74114;41154;137223
678;fail;48971;7358;246736;546469;111065;103540
679;fail;21343;9983;145629;83654;49059;2409
680;fail;14382;282072;26107;63095;104279;190129
681;fail;21410;246402;58996;2588;220358;30664
682;fail;5381;321222;34908;36761;116524;46368
683;fail;17076;102239;25513;12288;4592;82231
684;fail;65677;13399;9972;197148;59161;25695
685;fail;3264;33799;316001;258858;132510;138754
686;fail;17121;373873;74948;145467;31289;33728
687;fail;100627;191446;52865;414052;103287;408939
688;fail;689;257620;297807;21165;24247;75268
689;fail;60122;210573;6552;54405;1326;208680
690;fail;109332;334871;69069;152526;61906;212071
691;fail;87270;9371;42706;4282;72637;23267
692;fail;172309;523134;585664;109311;74988;193050
693;fail;52216;20321;115542;41593;194249;292624
694;fail;40856;29526;100698;38346;206321;47329
695;fail;5011;51075;228239;16261;40647;34871
696;fail;64096;81126;18567;9292;117837;37553
697;fail;33660;3568;251611;362776;27638;38835
698;fail;107527;69107;21949;174817;143247;118026
699;fail;79271;103850;46252;84165;365840;25830
700;fail;6169;700987;45800;66301;644567;17486
701;fail;20928;104782;7421;67411;31524;191749
702;fail;49233;47362;266258;118474;108508;46929
703;fail;6714;89309;62718;735;4738;21012
704;fail;103084;43035;96176;45646;127163;579943
705;fail;108049;26599;265741;348626;155666;57962
706;fail;2106;166434;177565;5633;121333;140431
707;fail;40683;67152;35698;265805;113216;1678
708;fail;34261;12897;36462;68553;34044;1386
709;fail;83779;539228;27348;112957;113198;96704
710;fail;62735;32463;525;232282;88420;62897
711;fail;99797;3132;170075;351547;23229;279165
712;fail;1340;70289;284400;126175;92019;376812
713;fail;67658;60871;71594;34107;221291;13407
714;fail;55279;555;19852;114536;219885;321970
715;fail;50736;391589;37977;50616;178566;316384
716;fail;22628;49384;58996;73699;59197;48184
717;fail;8500;255097;49287;533147;829289;111077
718;fail;26629;41453;36265;9231;25096;89587
719;fail;51392;88593;185228;145058;13545;212698
720;fail;6008;101117;90367;79280;8797;69516
721;fail;2429;98414;14170;50539;9808;17419
722;fail;188121;83766;263548;396960;203375;79639
723;fail;33674;607209;841237;93113;43515;235905
724;fail;3562;94486;197242;88060;53632;4616
725;fail;16270;15136;57434;70686;152697;67405
726;fail;15482;141388;280498;144729;61076;30233
727;fail;93150;34925;236215;32967;19272;38859
728;fail;118813;193806;14453;12855;295268;22098
729;fail;33461;257926;335373;94382;25962;105435
730;fail;9775;10619;107889;155351;57708;228329
731;fail;9516;105558;305387;27838;30344;4623
732;fail;22894;6268;50186;45963;80500;93904
733;fail;178558;45289;34472;125421;52807;24627
734;fail;42952;123411;16086;279283;15609;11793
735;fail;702;31986;9857;55922;72916;105256
736;fail;16573;52377;204246;72650;89449;323681
737;fail;38033;121549;184408;75272;47205;67525
738;fail;55169;209272;78684;92272;109551;62422
739;fail;2033;75380;85998;100139;53540;1126
740;fail;19030;18062;228042;131496;195839;25527
741;fail;1155;37297;7234;30502;95168;15332
742;fail;109077;336981;69654;17447;4634;166758
743;fail;79729;fail;9604;74422;61093;461273
744;fail;199860;57941;29410;225743;56670;66578
745;fail;75900;71190;35783;54364;68537;3697
746;fail;126234;435539;200559;43516;209337;18440
747;fail;34638;254476;242850;2766;175884;50141
748;fail;29557;41480;18265;28618;43840;85826
749;fail;118066;6221;175974;38011;494683;67524
750;fail;951;59788;581;85481;49366;12443
751;fail;79127;78968;50272;22601;69931;234951
752;fail;31580;68904;108906;199945;95689;42072
753;fail;28657;151553;94762;207760;171866;4883
754;fail;121288;121551;160473;170868;5807;19752
755;fail;20141;29835;205366;88998;60132;9594
756;fail;21794;123316;9763;8809;166142;78117
757;fail;76522;105290;153973;118791;218275;335589
758;fail;91582;57071;22303;89457;27962;4196
759;fail;40323;503026;277718;17191;139096;140726
760;fail;38140;113988;18238;50098;81298;222165
761;fail;17662;349;110217;173336;58371;51948
762;fail;99536;232180;19342;217311;59062;9569
763;fail;241556;61485;22568;160432;52832;145673
764;fail;20564;3106;146032;106486;2727;27822
765;fail;44452;58210;85831;67570;13906;18759
766;fail;46439;163865;36499;201822;43688;20776
767;fail;120374;73203;58958;39521;38813;8060
768;fail;15431;7308;29364;220857;52784;241194
769;fail;216039;2758;186656;95882;20859;53422
770;fail;19648;208047;8773;62667;27146;350492
771;fail;37676;572082;152648;317879;152502;108466
772;fail;55329;34229;39598;23663;25552;414455
773;fail;41986;288933;62415;25647;53465;87355
774;fail;17019;178050;70560;116922;67103;12172
775;fail;32607;21191;57440;40290;69791;26454
776;fail;3856;150441;1065;98202;241522;90904
777;fail;24659;85874;37802;53980;429683;319400
778;fail;484;175242;15061;58107;339507;53031
779;fail;53554;269380;174341;208061;30798;50084
780;fail;27970;250821;108410;206702;12528;2208
781;fail;16197;316588;283731;213395;162291;6274
782;fail;1718;23771;181603;53983;1550;62968
783;fail;55365;62595;95902;2531;100677;33563
784;fail;20301;23993;98404;52859;29015;36013
785;fail;69571;6906;63107;79779;91404;57456
786;fail;81222;212898;6128;260092;19921;25629
787;fail;4087;68941;133351;76911;12215;33683
788;fail;32484;674;42014;3996;301377;122203
789;fail;66680;507139;30217;197682;155130;18093
790;fail;20596;70527;66286;101953;12923;63901
791;fail;45950;113433;3513;6005;136839;26084
792;fail;49058;148636;23527;76565;73777;86422
793;fail;17558;41071;105422;17520;159337;181803
794;fail;92605;59377;4728;321500;494543;185463
795;fail;21130;229843;107600;24623;214308;28989
796;fail;21445;212047;167750;96207;129283;69188
797;fail;44314;477983;3139;105729;255701;57115
798;fail;68771;43449;23003;56699;92717;27818
799;fail;130444;165503;271057;467967;105588;65403
800;fail;112918;119807;344607;38683;60961;53315
801;fail;65246;29982;164967;43168;54483;284258
802;fail;46496;6107;194001;26922;17219;20822
803;fail;25805;330246;191635;17591;44029;173696
804;fail;32625;249315;163507;160365;122423;6020
805;fail;77447;289850;42972;63966;43198;316966
806;fail;26240;53877;1576;148479;239832;82795
807;fail;40796;225974;5857;260090;53309;27486
808;fail;280975;299625;6630;13352;fail;31370
809;fail;205175;45114;276861;95096;289571;124032
810;fail;123946;46742;146295;78008;75435;57926
811;fail;74015;147605;44399;111715;256726;12660
812;fail;15716;6387;42787;51852;49174;96787
813;fail;88988;58047;85597;74395;34820;22058
814;fail;7143;107605;31349;72505;8395;168123
815;fail;80602;44371;20110;55035;5468;311944
816;fail;51585;38626;106777;8745;206;52862
817;fail;161789;70227;46167;43594;149161;129330
818;fail;12958;188649;26897;40681;171679;101744
819;fail;55693;321238;405220;270814;45664;99673
820;fail;51113;227551;18403;58676;1798;197836
821;fail;200326;227517;294681;200395;fail;155416
822;fail;67621;84929;62998;42076;70264;24734
823;fail;34827;199994;24707;143268;81765;56822
824;fail;25023;205573;145649;71408;33475;40377
825;fail;81504;11114;72960;26185;201905;136646
826;fail;29034;39045;197821;76454;13516;35527
827;fail;35913;fail;638297;84030;251896;75390
828;fail;14087;151609;30460;76172;206486;36094
829;fail;15661;92724;1450;78465;138150;167814
830;fail;3217;92049;67607;93265;109609;89157
831;fail;95633;147902;56889;166213;484268;193655
832;fail;51550;37383;93272;9560;25734;6814
833;fail;9431;280413;161600;84834;45556;63977
834;fail;43587;38607;81514;149525;60687;1347
835;fail;171133;121936;186855;66575;107762;580361
836;fail;24302;61726;60645;69051;7782;16206
837;fail;192518;120847;24657;50226;46417;3196
838;fail;5161;351559;25240;47113;96383;64864
839;fail;74831;198681;21001;121055;58824;16987
840;fail;7238;193596;163682;112511;130620;1881
841;fail;16186;27873;25116;40490;9160;38987
842;fail;123832;116414;45787;129681;29823;239727
843;fail;133408;900812;305830;233562;476828;35349
844;fail;121337;189814;155758;30146;143906;3309
845;fail;1287;68532;80238;25147;13231;8889
846;fail;79438;622;42467;86627;75596;19491
847;fail;82559;166719;230927;26919;152053;28029
848;fail;113385;95594;66518;56707;157308;1643
849;fail;32014;217040;82407;13468;98325;50672
850;fail;17672;32915;1684;3925;25427;18460
851;fail;28634;11572;30951;81332;16773;50322
852;fail;14272;19004;41537;23397;9366;10224
853;fail;26528;78196;67141;237203;38342;101085
854;fail;86642;81952;43287;179970;10876;110124
855;fail;2090;144406;21283;66402;75783;31942
856;fail;34232;58865;37436;38789;52249;12611
857;fail;174730;80361;83213;31535;84818;110851
858;fail;33831;20180;41160;218037;144886;4202
859;fail;28953;99342;386586;32602;43119;38797
860;fail;13086;134592;158669;2341;87044;152719
861;fail;47377;97552;388072;214653;38989;20329
862;fail;39867;233914;14939;48205;158693;58563
863;fail;50475;82870;13879;24784;6435;4383
864;fail;18059;8357;79829;48621;99470;8923
865;fail;3129;68640;235007;251726;52002;20563
866;fail;77453;38658;83068;15969;13877;35316
867;fail;146705;14143;123270;173821;63672;426825
868;fail;352;57219;136730;52122;14850;15524
869;fail;123967;155620;51713;129815;277144;86199
870;fail;48260;142230;139422;19005;58754;28026
871;fail;708;126654;214797;175221;76197;25802
872;fail;22348;26192;42467;6503;59998;50343
873;fail;1733;302343;319354;19760;18867;118519
874;fail;236915;18999;35251;179115;244708;20514
875;fail;13438;156410;448782;133364;71456;98209
876;fail;29304;23182;20272;8887;327391;274316
877;fail;5340;31536;5321;17615;235713;15561
878;fail;51806;67834;433489;276048;204191;99601
879;fail;61123;357047;77123;315671;261365;310077
880;fail;42795;7660;77305;175360;4491;151024
881;fail;13162;177731;41514;12968;102031;472500
882;fail;37012;122894;28719;8851;53825;220943
883;fail;12447;124911;141674;204362;101843;177660
884;fail;26879;40342;27236;205892;210216;27771
885;fail;42364;73616;87949;114748;77282;126245
886;fail;133251;65793;96988;159884;631923;256630
887;fail;6574;268542;221274;2458;89681;172904
888;fail;66759;23225;813229;17292;143493;119133
889;fail;49645;521491;21443;40623;118471;147847
890;fail;27845;509485;31293;129438;115460;99448
891;fail;10713;88230;17721;91759;210487;6355
892;fail;61240;4566;12487;147436;28116;126798
893;fail;50726;150829;14394;18443;27549;51230
894;fail;90515;209014;93269;41213;151603;39036
895;fail;26970;154301;75501;48957;70398;50897
896;fail;89272;79046;102468;621064;197003;476617
897;fail;77314;19658;66573;127614;290496;20936
898;fail;53884;33416;19636;238529;1604;79247
899;fail;11815;101364;13856;237719;13554;68136
900;fail;69202;285294;87852;288695;366695;304239
901;fail;1177;46750;236798;278474;35134;15611
902;fail;122194;215665;189510;531260;76781;26730
903;fail;45448;343604;249492;154902;125348;118047
904;fail;436060;183221;243517;45601;205740;17290
905;fail;352760;112679;264231;29463;28354;213566
906;fail;17589;142441;33829;16341;18031;13395
907;fail;42212;166053;40846;58093;17308;45206
908;fail;20281;332103;46724;44339;62131;21040
909;fail;7152;181619;77741;33595;50471;63039
910;fail;42436;60966;128257;51467;88144;32348
911;fail;9010;33707;82047;41067;57080;76151
912;fail;165248;207290;158899;410167;60376;74504
913;fail;53381;196428;23367;70584;93506;185532
914;fail;47076;52235;33616;23873;24512;214413
915;fail;81633;191928;24045;17657;201859;478728
916;fail;46609;49181;192362;6930;70652;9262
917;fail;146353;459113;291918;381411;68191;204049
918;fail;235379;544685;275493;148078;176979;194595
919;fail;23132;44045;14622;145811;9494;8403
920;fail;49857;96057;130936;91258;88462;52669
921;fail;180680;37768;280458;99364;22939;532353
922;fail;226995;204742;17904;237865;104966;69671
923;fail;80395;61577;16682;66986;13146;141012
924;fail;52431;15714;6997;6472;29374;80156
925;fail;44920;188520;13131;82114;81724;133192
926;fail;24874;357980;79710;209957;54914;9346
927;fail;24569;206417;262475;181951;8462;280243
928;fail;140969;128651;143464;106627;137414;132630
929;fail;11383;430568;101013;102263;449396;87540
930;fail;4473;76480;35942;30989;10645;24122
931;fail;26483;199948;125195;134728;69724;208943
932;fail;38081;197287;37115;22396;35466;743284
933;fail;201564;46602;62112;136572;282688;77297
934;fail;7619;153984;29315;38432;70148;18774
935;fail;152055;25438;110648;100860;102878;24611
936;fail;56720;73014;31428;35875;93240;293150
937;fail;66678;194942;101986;92441;45251;328436
938;fail;190664;166039;47304;36692;2395;73850
939;fail;3046;29499;174535;17157;253670;8481
940;fail;11324;29371;72459;187027;213368;30800
941;fail;62058;253993;133811;63311;641;217168
942;fail;51329;128798;242693;13377;249196;238659
943;fail;4131;12253;113667;530463;565389;289953
944;fail;124759;316239;349746;731134;73852;67105
945;fail;56296;95165;21562;60317;71174;109805
946;fail;38718;74936;74987;62295;267331;42447
947;fail;22266;328665;182846;8709;220215;3996
948;fail;41449;305653;195292;16310;25545;151864
949;fail;12230;120702;360028;240128;18548;80203
950;fail;36930;91814;72589;260604;119711;1685
951;fail;12322;49314;479002;65725;339030;126247
952;fail;48211;71437;409155;156138;205905;180706
953;fail;21746;106359;61275;43267;98237;111311
954;fail;62300;219920;44851;19282;6256;59962
955;fail;5719;184616;40511;13242;110025;130083
956;fail;38434;40529;76374;85626;72565;13638
957;fail;25757;394043;10757;205667;386658;32020
958;fail;107719;16656;29729;122071;19278;62384
959;fail;8424;234519;3583;21170;479787;382988
960;fail;67926;72268;4348;242956;22452;15689
961;fail;151348;573442;347368;20272;234978;116950
962;fail;29736;257230;36268;101051;328719;52914
963;fail;43139;23441;12398;57408;28533;62807
964;fail;21227;39477;45166;82498;5535;35372
965;fail;31029;130314;166698;149117;215665;42274
966;fail;86984;21789;74038;127564;43867;198049
967;fail;568315;480581;260713;194499;112131;6313
968;fail;29033;132631;94995;86676;567376;46576
969;fail;8842;42281;36664;48551;61291;63519
970;fail;64409;54746;4258;10378;19299;37179
971;fail;50356;14774;56279;33516;187865;119842
972;fail;62006;131495;19603;767;6164;85905
973;fail;21936;17174;128100;70362;69556;39841
974;fail;77422;60656;12899;87245;171401;37905
975;fail;5501;193575;34847;135652;201095;342567
976;fail;72144;105844;36374;28355;108452;10016
977;fail;148431;184519;148913;20276;138351;484562
978;fail;54762;392734;21857;381425;251123;19988
979;fail;243505;6117;60376;59192;177479;229006
980;fail;129485;98166;241028;223816;17666;383946
981;fail;326274;99155;134662;98213;183615;298749
982;fail;212566;133268;45362;151522;293746;65686
983;fail;355573;290238;49483;40166;508504;44731
984;fail;44960;71143;68696;135592;2169;78804
985;fail;61197;181269;16468;188574;312028;241662
986;fail;68241;169794;76603;22271;90214;32122
987;fail;48138;152574;194117;52132;40274;52680
988;fail;7338;33676;132733;47256;281314;278656
989;fail;14533;74004;246620;77653;132419;33841
990;fail;3138;69624;38075;57263;144632;162976
991;fail;96198;121210;193331;382672;10446;55533
992;fail;5327;137948;6325;163022;187414;8759
993;fail;74394;46917;6887;24479;146582;368747
994;fail;79610;9243;118177;97261;17039;578508
995;fail;13056;344380;273815;15476;80776;17008
996;fail;61607;16913;57516;20993;139267;41906
997;fail;68047;189525;129604;48233;166270;20632
998;fail;52853;44264;71697;9680;71020;126091
999;fail;88830;56204;381223;148178;16737;60054
