;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
938;348405;24476;124695;264569;157073;9265;248064;104775;36803
939;125291;451368;472742;6139;415171;8219;85074;130044;324663
940;12793;150472;65939;83065;27871;84856;7719;28211;29465
941;94139;17308;225339;38589;11501;81711;69815;11736;28596
942;16893;21716;178052;22563;93754;6860;337091;61913;61295
943;218535;139044;89443;17770;11817;80368;15451;184777;33113
944;28547;72672;83026;200488;55597;114611;103951;34225;286392
945;418428;38720;124298;127035;108233;60487;58812;9181;189845
946;25928;65852;81180;224339;1918;54168;182146;15433;165738
947;782822;355130;347618;11121;137291;37769;343333;28601;426598
948;373983;663156;153224;671790;4844;11811;183582;130070;170725
949;518560;95446;63248;17024;78802;39009;122689;fail;43583
950;20173;183198;11311;146579;96796;17408;34784;8788;80869
951;31086;195943;100216;68901;37468;225675;220571;242216;88655
952;167026;47081;124210;6152;181251;184109;239064;16810;117226
953;93671;134743;41500;53418;64843;94929;269589;283654;49465
954;35003;fail;135914;144169;172111;594750;fail;199900;212029
955;213479;309879;303070;112998;491086;112481;288554;112453;297332
956;928;117512;264892;282116;34457;22235;79429;8656;159677
957;144831;218259;347716;424603;64289;110968;11363;1035;298223
958;227396;43809;209638;186495;122104;414254;101498;273904;260594
959;307724;58044;361342;227039;37825;322855;353904;93753;17883
960;308619;97332;127110;254015;10718;110810;40153;172634;135764
961;176906;26454;69625;169392;71711;173618;128704;124061;138475
962;9974;177567;215304;492919;14161;249065;208875;164191;32257
963;443249;10940;22010;182782;160254;34260;1762;113884;5854
964;70634;3885;260410;56786;108510;215;149704;67368;61208
965;47200;368087;202804;205878;2620;604185;727682;445472;153230
966;175516;72091;351764;93933;113086;25710;9162;66786;44203
967;702374;241270;63375;99312;307218;58508;187663;330888;313257
968;53415;110785;99486;131109;260864;17185;76668;1973;73799
969;57998;2134;141490;63930;83374;130634;22288;106709;62413
970;395646;113045;349771;59677;171606;87288;208720;111798;13191
971;119264;246377;592066;633053;259027;215902;734438;37076;115900
972;18615;188291;41200;252803;43696;70565;298494;90002;20710
973;317912;13948;420745;7527;331803;29099;56095;15495;248505
974;13579;94684;3154;43481;130599;44924;287452;332691;207369
975;47059;136587;44404;78335;16615;1012;175124;55436;1232
976;133290;104366;230590;606809;31444;73086;135371;507864;213956
977;130628;42251;109466;63081;71634;217608;131751;1354;96958
978;81036;98293;67080;60252;91365;291744;2675;195402;88849
979;243786;242420;82929;56831;82307;23454;227546;69250;147305
980;422706;57595;129699;57541;183072;6419;28143;18407;39313
981;49790;18825;53005;343365;63524;10093;14456;53652;42712
982;8874;18609;7198;121091;82002;3930;42203;195515;18063
983;293036;130954;59309;119841;229855;29101;314213;109101;117857
984;310392;110196;86107;53138;85341;16064;90275;112442;107306
985;80543;200610;174183;171014;209062;405985;fail;59341;243368
986;18274;57889;22776;299237;3668;69555;122564;405406;265172
987;96975;368918;157213;119503;118335;85737;311303;40936;192751
988;92502;6311;23586;23695;193162;10617;30489;30310;40958
989;545178;8943;2062;16218;262073;168058;750997;267461;611195
990;554576;275201;85042;185163;134010;520240;5680;156074;81432
991;137008;144433;63747;76607;51245;74677;75825;32066;566239
992;7935;154884;42768;153916;11088;90956;30150;10459;22379
993;179137;317973;106986;489897;89376;86670;395164;322316;400362
994;86992;366421;185013;157070;106253;35415;88816;41248;878586
995;94354;125408;28892;148734;285351;391419;fail;586537;224120
996;669382;484273;112065;328999;216439;104346;3032;879371;86241
997;171813;11947;77970;36440;47499;380143;42719;138406;35008
998;177936;167390;23837;349482;215827;92746;131581;114725;358973
999;3544;364538;51148;57677;41096;34849;334183;154874;58107
