610;8051;807605;150690;53156;79734;5628;42371
611;3734;328879;6043;37691;54336;307676;15013
612;fail;502859;31735;31284;871414;105645;11316
613;fail;4843;24340;102384;118851;227451;311507
614;fail;257649;42616;116660;75455;25425;4706
615;fail;219096;331721;144772;37382;65779;33115
616;fail;37663;98581;297972;39725;130007;155762
617;fail;430823;35410;143146;438322;134045;317950
618;fail;417168;9905;37420;55860;291579;329512
619;fail;16228;705;393;154718;169626;249742
620;fail;5053;89781;42214;461134;37588;15222
621;fail;fail;194610;53004;282374;20678;193
622;fail;757446;604885;30227;245003;136084;183615
623;14686;4349;32294;162059;5131;131351;150530
624;fail;7217;11718;213499;148825;99412;28235
625;13306;158476;85684;200949;19789;25464;12426
626;fail;485668;406312;13797;305550;18620;269381
627;fail;182188;68175;fail;20960;12362;37033
628;fail;45582;1040;26587;248041;9323;68441
629;fail;112250;189358;51697;2822;153777;595031
630;fail;147071;562394;48000;228458;12922;23676
631;fail;26132;13969;61378;48191;24739;214381
632;4437;9266;46646;574303;110355;132011;4773
633;31672;fail;52048;58259;14708;136087;32039
634;fail;23832;618998;240653;98581;246463;105991
635;fail;29402;365580;155142;14811;41865;50056
636;fail;78883;326241;63291;263729;32608;36561
637;fail;866174;3792;3674;141276;81363;117955
638;fail;7055;128080;256571;131057;126595;8351
639;fail;72706;408050;132831;20861;124988;40598
640;17508;212913;117301;5590;252943;40593;236814
641;fail;44042;744541;53042;72195;350454;126107
642;fail;193911;264183;305343;21858;45141;156920
643;fail;11500;249832;116108;12662;25373;434
644;fail;3088;269666;61883;167248;82761;42092
645;fail;290983;65024;103019;128053;146247;111781
646;fail;fail;384488;23554;85016;106696;53992
647;fail;535872;61877;299937;90730;111197;fail
648;8789;67002;90995;346789;45295;27186;170879
649;fail;491860;102341;319725;95274;102364;34441
650;fail;173414;62518;143412;81083;32957;111357
651;33213;137581;513716;78037;70828;557315;8706
652;fail;145403;295117;1042;211669;87603;76128
653;fail;684250;30092;29657;156280;102357;60026
654;fail;117705;14136;19400;538888;64049;38274
655;fail;23290;261201;13099;274496;32273;139369
656;fail;229672;69057;194569;251638;57037;198545
657;fail;46880;90588;34250;148704;4643;26780
658;fail;606045;503853;305560;3212;55194;26539
659;fail;95507;88439;193611;1495;143335;28829
660;fail;fail;467317;175732;39186;537667;360903
661;fail;2557;118833;532;10836;27417;89931
662;fail;126178;1744;427913;29706;416129;274309
663;fail;620659;4162;10493;15964;15799;112382
664;1267;fail;29530;305030;49747;164493;16121
665;5633;65526;5136;3357;34006;1002;94721
666;fail;71098;fail;109973;9696;64888;120396
667;fail;210515;182118;79312;112860;101854;471095
668;fail;296119;267365;45348;76606;461490;111113
669;fail;357832;59423;20591;246100;90269;769964
670;3943;8893;6309;232719;180157;435011;776714
671;fail;18482;46130;233429;478174;88763;138865
672;fail;11879;360485;225671;100888;208013;11425
673;fail;12731;492349;12008;116558;33168;69287
674;fail;2134;11002;35093;72173;9600;35172
675;fail;140114;345704;505050;108955;79708;224781
676;fail;107775;42767;5283;824254;87213;458789
677;fail;136588;156234;47691;45819;26890;85533
678;fail;215246;497;431056;7444;171389;1297
679;fail;405725;209473;381550;359910;136165;187361
680;fail;fail;130120;103052;39058;80353;92923
681;fail;773725;127907;680846;487447;86;117866
682;fail;107488;88220;234561;11080;66903;233254
683;fail;14883;82532;5110;71737;140905;73095
684;fail;49108;58968;782729;191995;40769;25080
685;fail;124474;62573;77636;160082;2987;149324
686;fail;6184;679463;211514;59697;96992;8337
687;fail;93282;794999;10276;45336;147980;698329
688;fail;84286;27738;79184;210684;23127;4272
689;fail;418676;438165;160698;45266;46756;74329
690;fail;17598;71907;353898;39791;320853;119849
691;fail;51926;231927;13075;273193;132626;65623
692;fail;271818;42764;49131;210750;112047;74150
693;fail;25182;246545;202558;54371;115461;33895
694;fail;191959;223974;156403;112042;184836;114727
695;14120;12520;193194;41151;147574;14828;336328
696;fail;123192;551750;93182;69035;21789;12536
697;fail;118928;311372;116671;21443;7821;2586
698;fail;690552;321632;227981;47998;100257;19422
699;27247;20619;8448;141837;15342;11080;204853
700;fail;366350;120027;113430;108793;277938;190732
701;fail;105393;352760;148663;38772;32544;91903
702;fail;751060;8469;113903;17062;8275;140584
703;29450;4616;147745;24681;39635;355386;239408
704;fail;87049;12019;86073;40191;53295;173161
705;fail;248320;98662;3139;376569;134336;831641
706;fail;36923;8793;127516;237745;53028;3491
707;fail;2145;33951;450842;98272;239285;22191
708;11279;142118;13975;28472;26200;5623;39045
709;fail;845066;27621;35207;52619;20471;56092
710;fail;96137;575773;86001;3345;347727;183747
711;fail;fail;9492;100898;83421;71768;33441
712;fail;222048;521632;91338;38415;20451;281666
713;fail;1644;259811;1555;198693;205930;260583
714;fail;89994;147793;602220;98260;171830;206357
715;7254;40060;362361;228285;32982;250332;54791
716;4446;37871;11033;38860;2011;268435;940
717;fail;647057;461954;32542;145277;140484;103633
718;18676;1766;330;184828;5092;152137;268101
719;fail;41675;302792;30348;141000;77495;95663
720;1139;101401;308051;353464;119773;384175;513633
721;fail;574096;163247;79255;7954;151612;72487
722;fail;487;527656;125805;135287;61820;93930
723;28533;6151;478424;21723;400022;483706;165231
724;fail;fail;411070;254719;54280;48969;589957
725;1612;24220;22783;34591;41836;5308;81637
726;fail;75132;261157;16496;112026;8337;9375
727;fail;621389;151034;21632;62600;19449;69079
728;17171;40635;167259;98539;128275;118312;164282
729;fail;550898;35041;17458;13322;121760;382070
730;fail;fail;71045;529445;42481;149551;122239
731;fail;4299;92672;10397;20405;20466;4614
732;fail;86552;191649;68266;205814;17487;68045
733;fail;12907;45064;20082;797608;103733;54499
734;fail;22602;25779;7452;33025;201140;280927
735;fail;17250;478297;47280;13303;387903;137393
736;fail;272919;62805;262793;7818;12232;67595
737;fail;234001;197101;23;262327;51082;69574
738;1288;26650;351510;50236;60916;259981;91512
739;fail;111845;794372;48453;157935;145755;200460
740;fail;178668;85902;83189;97501;122759;63825
741;fail;90892;48037;16525;124608;50762;33326
742;fail;726749;190085;150701;245050;250292;238910
743;fail;55508;11975;39295;27623;104232;103597
744;fail;203338;14400;38294;210002;42503;156351
745;fail;1243;34190;60938;2149;106973;39622
746;fail;27503;108642;207159;70925;116947;78550
747;fail;143621;163479;43044;151252;58898;127449
748;fail;fail;29474;7774;26468;1657;10897
749;fail;52411;69983;1414;801092;62257;611806
750;fail;606735;187285;37342;153296;55095;322146
751;fail;426943;158640;82654;58270;22738;540611
752;fail;717266;73031;159535;93917;113063;87625
753;fail;36320;122341;321877;114119;196749;443028
754;fail;166856;9594;61302;226559;292119;105164
755;fail;56861;7367;120000;92656;172628;67288
756;fail;26251;3866;13572;36706;39479;227898
757;5220;521765;59072;321788;1358;210037;99843
758;fail;134170;39368;9623;54922;78789;186058
759;fail;42061;216033;723064;159862;48596;119346
760;fail;184404;133835;145989;338383;349297;127937
761;fail;63084;740129;11454;27447;37459;627203
762;fail;fail;147299;707813;104213;3995;163445
763;fail;70090;50860;356191;673116;439639;812087
764;fail;646293;183877;124561;35989;856387;129406
765;fail;125106;377980;108157;6965;152290;34069
766;fail;358685;27256;171454;120693;182093;99666
767;fail;407892;222291;187552;11175;75837;135007
768;fail;54123;165266;26868;58696;51215;19207
769;fail;15350;106753;270546;458159;73522;7965
770;fail;169734;426123;256886;83612;10784;36104
771;9459;399419;25167;114711;150203;305058;32876
772;fail;612355;309435;58755;84942;197558;20778
773;fail;40447;899;45907;252051;66665;314351
774;fail;205402;5512;331848;14837;144191;93668
775;fail;25154;271117;160763;355403;68215;720976
776;fail;425684;180705;235918;677703;49309;403672
777;fail;23869;27316;149040;155408;661109;216100
778;5261;100792;206933;64833;149292;60702;180155
779;fail;441034;138121;26334;157354;114850;194861
780;fail;14589;1593;788533;5207;76403;51519
781;fail;897305;1782;25965;159817;158389;22133
782;1380;fail;350141;104346;226423;162816;125284
783;fail;4908;42876;33541;31026;36097;15174
784;fail;220287;179578;268108;25169;611767;108589
785;767;134217;228063;171873;3222;28912;239578
786;fail;58297;226565;97067;392504;4998;51526
787;fail;600000;309280;86531;308;107182;312578
788;fail;148463;35828;5299;208246;16181;22320
789;fail;210538;595384;19034;585;31616;70688
790;fail;33016;344739;35615;151421;154159;181105
791;fail;543219;244084;64260;48415;273467;430024
792;fail;262717;60547;69710;10264;227801;403670
793;fail;118381;619446;87263;223915;108238;353309
794;fail;339671;195331;93421;57733;20058;119208
795;1171;14357;50950;13905;7020;43792;159936
796;fail;460318;330347;69015;158430;24755;78595
797;fail;19144;247390;56233;133340;2598;11007
798;fail;472464;fail;142151;344367;340344;8575
799;fail;fail;282823;249666;310498;102136;174930
800;fail;46445;112364;7152;79538;113338;121916
801;fail;148078;448318;103067;105844;185477;349430
802;fail;43376;695280;40556;96934;127497;92020
803;fail;7144;234527;347482;5955;3581;681172
804;fail;123426;71168;21721;13766;240513;48104
805;7579;379506;94452;803874;131696;16643;67063
806;fail;104462;64812;10245;91030;6041;98368
807;fail;432176;254452;24171;159999;42723;200768
808;fail;352670;29057;29021;35087;231430;600940
809;fail;128087;93939;68823;22716;681472;35358
810;fail;42310;204;28145;89615;117027;456093
811;fail;70685;175612;98941;122716;422866;422643
812;26867;31733;12292;142575;4789;2366;69608
813;fail;460584;65979;138673;129694;66893;75538
814;fail;77717;58829;308980;263728;144671;454284
815;17223;8597;465049;10330;170482;155408;510089
816;fail;2474;394378;598150;285697;131018;140965
817;32976;48028;572199;459041;803029;3288;200388
818;fail;56114;58272;20916;37402;92703;4086
819;31581;261460;42281;32097;16480;10457;6974
820;fail;fail;301416;34165;146456;3013;46846
821;fail;385679;97062;62793;211543;105835;208994
822;fail;153737;50319;182772;228230;28869;3147
823;fail;411238;748664;43642;58188;113785;51144
824;1285;895390;755304;341273;24977;15933;20662
825;fail;8153;703545;64257;324826;248599;52075
826;fail;429059;106049;65164;421079;16711;107429
827;fail;297828;507594;16457;531309;443770;812270
828;fail;62481;158921;219047;232586;492393;118775
829;fail;267;47910;7051;51997;49502;290733
830;fail;79130;174662;190734;68781;121823;737733
831;fail;310123;132604;53257;23586;174584;23820
832;fail;5949;634;10618;7072;373859;131694
833;fail;657654;742541;250658;74974;65187;2324
834;fail;273988;184431;7094;159181;7843;85566
835;fail;762807;50828;260671;143303;39430;28604
836;fail;108686;336869;63632;507140;134799;228448
837;22471;12910;103814;112736;292289;156695;39356
838;fail;46455;345073;657864;84068;30691;53168
839;fail;60748;141505;297982;4142;11117;66010
840;fail;102162;5434;16449;481302;43857;14304
841;1387;2693;2182;20980;56666;328;37784
842;251;248653;58274;85515;68291;97094;243652
843;5874;212942;330679;113659;56600;49300;274874
844;fail;13112;333973;5414;74573;2683;6617
845;fail;697428;614618;134519;76169;4617;14712
846;fail;73562;366584;141930;491635;20353;12981
847;8372;15839;51210;214287;177287;11425;67048
848;fail;181854;fail;245319;181812;73528;67193
849;fail;203972;658673;535157;181280;5708;53126
850;fail;126180;23414;11978;27205;9987;69169
851;fail;52972;122629;16865;57571;44647;9218
852;fail;59;43077;69185;8508;418855;115551
853;fail;457888;151529;393652;13925;51246;31517
854;fail;257294;203476;140106;295626;70525;37933
855;11796;7730;13762;28570;39931;39591;188026
856;fail;19877;45392;250773;17995;760648;72060
857;fail;2230;10901;303063;214517;37364;236038
858;fail;27204;23586;41947;122221;88750;345784
859;fail;12655;85310;67222;99374;127220;44052
860;fail;204883;543728;17639;81839;55534;102562
861;fail;343921;814279;15902;53414;153098;375254
862;fail;538479;fail;153191;2317;190849;187345
863;fail;54881;97515;132231;230856;20895;458561
864;fail;453247;9735;95930;10643;13711;171272
865;60249;fail;397003;39111;94875;54145;135861
866;fail;198151;22080;63469;5761;58989;151301
867;fail;156036;139862;139233;158566;860170;7196
868;4262;196941;726;22249;90235;645;13458
869;10624;151712;199417;20192;82383;62864;45005
870;fail;31664;214784;112330;41881;357;35842
871;fail;174314;722072;704325;118659;150830;63907
872;3798;398129;69055;459759;286087;95602;82459
873;fail;fail;26885;82167;63055;62132;206071
874;7143;fail;145142;939;125220;87920;67646
875;fail;266576;698894;198309;111328;240816;174017
876;fail;418150;56462;343025;272653;77584;17899
877;9636;167357;440916;32383;49729;36452;352
878;fail;158818;697053;104975;127667;86723;171516
879;3008;375974;295060;36902;104435;142836;62203
880;fail;168692;15279;154221;42618;78690;75854
881;fail;74414;4262;10808;21710;216556;398
882;fail;34640;5992;47697;8130;23385;9040
883;fail;306812;37664;10247;76027;12874;39251
884;fail;283501;141856;140866;169851;16997;195409
885;fail;343817;140048;41486;62566;104604;523013
886;57907;68715;583047;14290;3423;82464;3792
887;fail;123216;27655;23877;1232;147834;139522
888;fail;891604;35999;365648;221873;358619;242205
889;4296;34141;12398;314376;102600;59769;155320
890;fail;206941;8061;8186;43129;217068;12226
891;fail;224262;895685;686842;122783;30311;166891
892;fail;402718;51930;479889;142802;82254;fail
893;37603;40691;60231;61412;21757;34160;259617
894;fail;123013;48654;40983;6701;4954;92764
895;fail;14913;55507;10646;36506;47600;111016
896;6741;25449;389001;76567;19468;136579;42654
897;fail;56982;fail;257982;152409;73509;185386
898;fail;39780;495760;344167;80529;8295;260379
899;fail;2997;315736;25503;151325;107939;339564
900;fail;12319;775384;3316;417322;43694;22085
901;fail;73877;323390;45603;134130;89390;252638
902;fail;113432;126455;59760;3135;81527;103888
903;7271;43140;21468;29971;78776;25480;187684
904;fail;1655;368273;718206;61871;245446;160620
905;fail;914314;fail;25938;223174;27420;613150
906;fail;fail;291468;173354;64194;31651;150378
907;7651;301267;5525;1058;70545;167940;111537
908;fail;59778;128542;44612;5127;46098;422426
909;fail;19391;13773;69559;101904;103512;159455
910;fail;254027;345117;303690;124470;51880;543393
911;fail;14320;12304;20520;47317;2758;82478
912;fail;84067;12522;184767;20106;39877;143198
913;fail;577957;36950;3057;6576;34697;127894
914;344;fail;44650;9067;147039;1093;42528
915;fail;242796;185088;95608;819434;6272;48220
916;fail;42716;43735;107730;66175;1241;10979
917;fail;626613;35430;275286;244443;237041;66906
918;4471;19425;160641;10566;21967;2427;40883
919;fail;141006;107594;108852;35089;248980;63791
920;fail;567215;214697;420645;185527;71515;102336
921;fail;453292;101126;40403;170689;9492;486661
922;8707;1295;33791;101222;57721;117369;45377
923;fail;113358;234650;12350;213002;97847;543830
924;fail;2191;568;155350;408934;176293;561539
925;9979;fail;11964;41576;246510;275866;17706
926;fail;171671;fail;17809;129060;60773;72790
927;2142;48556;11400;25057;716773;15169;184586
928;fail;256773;13424;2581;40568;63814;409554
929;fail;93704;646657;37258;83635;12426;99224
930;fail;32983;134193;497780;183625;74986;134210
931;fail;23178;87281;98805;22703;32439;9499
932;fail;12730;47273;73250;39402;124586;59822
933;fail;397692;411335;601867;99086;138970;228033
934;fail;161381;30070;238340;82987;275538;195830
935;fail;242077;134944;93875;67104;65525;577563
936;fail;264329;137034;331318;159104;60071;191789
937;fail;208836;54176;620347;261081;61704;39375
938;fail;260322;18426;150177;12065;601587;372562
939;fail;17074;241973;585;259318;21803;13689
940;fail;567644;114418;60053;13779;40344;89278
941;fail;223808;412;97577;195852;74921;74472
942;fail;216847;465979;375140;144924;32195;134044
943;fail;169828;318456;39925;112503;222513;87877
944;35654;252006;331257;86307;428092;178538;132220
945;fail;514389;272196;123544;29407;26800;657650
946;fail;170121;203793;293759;81724;354022;798787
947;fail;387348;52222;12050;59555;30259;25618
948;41696;37477;25192;24129;114355;167604;31502
949;fail;200449;69731;139476;381791;140418;219596
950;fail;36719;25243;44955;34819;326307;18618
951;fail;471020;127586;97500;121723;264;13075
952;486;67270;24178;10157;192908;13445;21796
953;3049;257551;794;405766;210159;110539;314098
954;fail;20848;36002;4844;163107;54034;12904
955;fail;15892;292486;490915;7213;10945;199425
956;fail;8467;438830;222040;88566;74337;30526
957;2166;20738;20308;57388;216781;257884;236968
958;5826;126114;246555;481753;524532;130933;441141
959;1604;446646;52824;255128;191279;246118;221267
960;fail;1452;31819;344045;32263;239875;78813
961;fail;113633;14584;20438;128577;128753;12807
962;fail;fail;70892;38604;845;147537;25788
963;fail;348057;fail;92612;2053;100770;151736
964;fail;224763;109666;15362;18882;59781;2067
965;fail;176857;107184;16257;103282;514880;207586
966;18005;90517;598283;100111;46389;207795;394216
967;fail;140105;9497;12846;79218;7161;53037
968;fail;161514;129139;931;13014;fail;67699
969;fail;26241;48083;55387;464208;137413;97145
970;9786;7901;12057;27214;153547;43476;485201
971;fail;213006;151791;11267;61665;5352;295794
972;fail;49114;864453;670484;354639;26935;44208
973;486;666018;98592;88850;65173;42076;108981
974;fail;8074;fail;69663;96827;87969;52494
975;18516;60002;86135;827644;103146;1718;341387
976;fail;318962;250576;26342;6278;86521;227464
977;fail;232973;36345;131920;99261;48481;399328
978;fail;17279;332133;457952;124135;316988;180681
979;fail;fail;33026;132839;239563;193561;44626
980;fail;30127;338931;23044;61496;165976;191782
981;fail;23534;48938;5409;147098;39064;71141
982;5776;604868;3918;377948;19061;128085;367213
983;fail;725710;190955;138619;76327;2851;61820
984;fail;222866;20096;165332;63148;104005;95391
985;45227;208858;44989;425017;66969;2150;155659
986;fail;554551;57955;475563;168238;113193;107327
987;fail;68706;581549;4152;67649;254388;135555
988;fail;fail;28918;132772;14170;177003;41414
989;fail;fail;350570;291363;183686;119017;161700
990;fail;fail;35529;30769;28349;7837;257817
991;10457;47174;28156;166548;261958;16158;115743
992;fail;408802;109367;450148;65143;60760;34295
993;fail;178622;22445;105015;71084;90114;67364
994;fail;11416;479931;420;192294;4219;82567
995;fail;fail;207398;328711;164789;225592;66981
996;fail;58848;87200;59689;35499;3439;32667
997;5236;fail;35583;36477;160471;3222;60996
998;fail;641598;46980;35491;54113;122627;30468
999;fail;fail;121852;6465;162280;4428;35263
