;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
5677;8581;977;3571;2674;1509;5039;1187;5034;277
5678;3710;5641;248;1325;58;1651;798;4033;314
5679;1494;2545;10834;894;92;256;496;1009;1022
5680;1097;1535;6516;1185;127;272;1159;1069;3341
5681;800;1167;2725;4604;2247;152;564;3138;5759
5682;685;20258;8581;2284;1532;1774;2468;921;2211
5683;8923;17343;1616;1125;2180;170;2147;319;1091
5684;11605;338;6435;9978;2229;2666;353;817;1594
5685;261;3916;2813;1996;2867;1670;342;394;1267
5686;2041;2800;1051;6756;3864;499;4615;472;258
5687;3425;4161;757;3829;533;670;4122;664;2045
5688;2618;542;315;3971;343;173;835;1897;230
5689;319;641;1274;435;5047;110;1045;1323;10608
5690;4672;2519;2348;439;297;2400;3271;219;390
5691;1744;69;3952;1471;3009;5846;1210;3473;623
5692;8156;14544;578;1184;192;2855;3133;171;235
5693;887;443;173;3120;942;2304;510;3706;542
5694;24482;644;214;512;4697;1909;2280;1934;1696
5695;5148;5176;3567;2964;391;1480;14603;6077;9793
5696;728;684;331;836;212;202;4425;1852;249
5697;1323;8860;191;3372;2528;626;1759;1109;195
5698;32950;3371;2780;5785;6763;974;493;3647;1530
5699;1315;3825;2884;522;83;1060;2831;314;134
5700;1607;3958;475;1011;10515;2721;3164;2470;2468
5701;6838;1202;2988;526;548;2180;115;3486;19303
5702;2040;12056;5403;8742;346;2788;1631;664;156
5703;7231;355;2630;884;268;419;435;686;203
5704;1343;11884;117;1393;1051;5814;4389;1508;2623
5705;3409;1815;1058;4581;175;828;20;708;2845
5706;4917;1397;8140;319;3528;5101;732;2246;2347
5707;748;5276;5493;1340;549;193;275;1648;373
5708;513;2180;6523;3776;5116;8486;3799;259;399
5709;173;472;316;257;3350;180;962;499;1139
5710;11093;1218;728;1876;591;603;923;1905;316
5711;2921;1567;39;13216;2104;11883;142;408;4519
5712;70;928;212;726;170;1294;307;5015;424
5713;5942;3297;2837;3266;1146;7621;374;1955;2491
5714;2196;2869;4778;238;385;2400;504;765;349
5715;26198;2092;1818;3973;4066;2828;897;539;1107
5716;1767;1780;1231;5889;40;722;3384;1193;2527
5717;11559;868;997;1653;533;6976;251;1587;10133
5718;19776;3444;11436;857;5068;1798;1003;1587;2624
5719;2084;291;9276;1384;3062;95;753;705;494
5720;4496;2846;2097;1028;342;2088;113;55;164
5721;2181;463;2306;407;1287;2019;367;1658;1459
5722;2046;925;2102;1473;997;2253;3783;1905;1406
5723;528;5305;2725;5662;375;324;3586;5290;1089
5724;2681;363;600;584;1428;3166;2937;1339;163
5725;1958;1986;1098;516;842;5313;2432;2341;3856
5726;8865;650;719;313;2190;4970;117;1875;1631
5727;613;1313;2316;1958;498;594;2751;427;717
5728;88;948;3530;4866;6430;3004;1786;2070;546
5729;14102;6726;7658;1370;251;1184;3681;7266;1724
5730;5472;3933;767;914;6820;917;670;365;658
5731;1932;4974;442;9485;673;1043;312;5429;1417
5732;7641;8521;2156;2459;375;772;1797;3293;3322
5733;8296;1073;14978;1752;1068;7335;1569;4111;338
5734;1278;277;157;947;309;2360;773;3221;1252
5735;5368;2337;278;320;1448;299;1414;1648;1375
5736;5990;219;3891;628;4164;972;2879;114;289
5737;2038;12472;1122;11039;3052;20780;2194;1238;889
5738;2688;5120;3123;6577;12761;9130;960;20483;1086
5739;5382;2738;3922;2103;4218;457;8450;1558;1363
5740;183;5138;9831;1074;7214;1842;263;728;398
5741;19816;2439;978;9456;2677;13258;2556;1523;3143
5742;11082;88;2378;5630;633;2727;891;2841;4110
5743;3809;820;315;2823;424;2270;7849;8428;481
5744;13416;3730;598;4153;514;3770;5151;1371;766
5745;444;423;1896;1473;6377;762;1011;34;618
5746;10652;4116;1358;5403;3720;685;7370;972;2005
5747;794;489;3629;1837;1243;352;3030;797;144
5748;9135;2737;1049;6203;1515;23991;527;21642;21029
5749;3703;2812;3867;1006;511;2267;2357;330;860
5750;1084;842;10816;5757;2434;3293;841;2712;1445
5751;5961;1247;3197;260;3610;212;160;1599;601
5752;551;1388;3440;2464;1291;1706;5722;475;326
5753;2217;3558;440;3395;780;1220;522;641;487
5754;10402;174;3955;4119;5545;2275;5973;254;5677
5755;2213;2599;5194;276;2767;1244;890;1785;410
5756;1086;1042;1517;1299;2072;1448;2426;596;4170
5757;2016;3727;769;783;2150;3028;2364;17213;9271
5758;740;365;3857;4054;862;542;1306;2051;834
5759;20175;4037;1085;492;13726;6480;8755;8457;1073
5760;800;580;7465;1883;406;7941;1957;1274;3403
5761;7410;1917;551;1348;116;1677;235;2741;1610
5762;234;4605;3564;2540;498;5707;2326;908;1028
5763;15862;7358;8350;266;3080;8353;6502;791;645
5764;2474;405;3859;14185;1517;3758;303;14735;7867
5765;10112;4305;6037;1196;451;252;8128;1715;1691
5766;3976;771;398;831;3823;2255;1924;550;555
5767;3570;161;2325;5377;189;529;81;3415;952
5768;3178;4723;2245;552;1345;1742;2064;1851;295
5769;6155;5055;11426;1006;3445;1519;1512;1820;2527
5770;7359;299;499;8837;1924;11165;180;1208;1689
5771;2623;3964;5677;2085;1438;4482;143;1353;1332
5772;3148;7127;359;125;3171;1088;19610;9324;1755
5773;731;4904;375;5151;938;5684;1864;959;1138
5774;5079;1339;1043;6;2219;1278;430;952;1355
5775;3891;8278;453;2841;982;1372;2445;2502;893
5776;800;2276;104;10354;5224;192;205;3375;1435
5777;15442;8015;868;401;745;3192;2258;720;6374
5778;962;201;1018;142;698;3407;66;345;2491
5779;5439;278;808;158;667;977;733;1458;834
5780;4410;1560;186;1259;1134;3256;486;572;1418
5781;80;684;199;1618;1645;806;524;1979;670
5782;62;11705;303;1809;2208;20;699;635;1513
5783;3818;728;1359;738;1325;647;1108;1149;130
5784;9083;956;7084;5505;3487;1682;1434;11191;306
5785;1691;1095;780;6892;4004;1346;6356;6126;2397
5786;1149;5395;11570;5358;4085;2648;331;1833;876
5787;2508;6646;2436;375;946;3010;1819;7048;614
5788;521;3455;630;443;1495;288;838;1221;666
5789;2660;157;1169;11987;3146;657;1962;664;3384
5790;1295;6898;1609;128;1441;3568;565;615;1860
5791;1138;465;372;594;1892;3635;9882;3600;3073
5792;6899;3945;10947;3878;316;2782;14277;289;542
5793;8853;10031;605;1378;2809;516;1148;997;1018
5794;8268;956;2005;1144;223;853;273;180;1481
5795;11955;118;2750;242;1036;368;9914;756;1591
5796;376;914;4777;4799;1791;2783;810;80;566
5797;7217;2769;1342;1713;1695;2622;347;4189;1064
5798;1395;20;995;392;1742;435;1674;1203;283
5799;2275;994;803;7422;1038;2403;8171;3638;7140
5800;6184;3618;1498;420;782;1870;1201;763;712
5801;1106;105;1368;2795;3643;6088;812;4373;334
5802;14027;2307;11101;1656;477;1429;18966;1419;2192
5803;6333;2752;7478;1201;8577;462;2643;197;448
5804;2120;1490;176;9128;4670;5320;1954;2035;1149
5805;81;1655;446;2569;5282;362;4346;1260;274
5806;4082;3142;44;2786;1167;820;54;2302;1852
5807;1804;671;100;1814;1221;2668;1227;4633;4849
5808;6571;832;1709;2853;5554;311;295;791;942
5809;92;5891;409;445;1795;4153;1545;582;1070
5810;5275;2036;4513;6342;3784;861;4269;2049;1403
5811;5411;6382;2472;18358;5302;336;1160;1149;244
5812;3891;151;2863;4990;3743;4354;1303;1577;48
5813;1833;1646;696;127;1143;2260;977;222;198
5814;1080;1910;801;4713;1554;848;492;777;3189
5815;3599;4837;3256;120;397;2134;2125;1037;1742
5816;85;3262;2185;5474;2591;1066;705;1399;740
5817;7503;2703;1251;927;6453;244;713;289;750
5818;1855;302;367;3540;5245;242;3329;2106;1044
5819;374;480;185;1225;1836;2008;370;3242;638
5820;16451;928;11217;7014;351;1797;2228;6539;708
5821;16534;2599;6839;4266;5264;4749;335;1593;1054
5822;978;1322;1341;776;1527;4538;1447;1265;831
5823;17561;3509;6876;574;2678;351;1386;10729;6028
5824;1820;1733;923;1060;4587;1543;1144;3239;623
5825;4419;7188;6607;582;1462;1395;5534;4594;594
5826;1181;2446;1771;792;2054;166;1139;781;1603
5827;4052;3174;5253;5610;4468;2914;638;982;2632
5828;12755;776;2600;7386;484;213;1768;1266;4719
5829;60;934;4459;1613;443;772;1499;529;134
5830;146;604;192;1940;1489;2407;979;389;1270
5831;4852;1210;1495;4182;2190;332;486;404;622
5832;3928;288;7659;2180;274;143;841;143;806
5833;4606;21338;8381;1120;12909;848;17800;819;3576
5834;3223;22762;14449;906;416;3721;4496;1342;2998
5835;4503;1675;3395;6998;1205;559;109;743;1699
5836;7253;945;4438;2578;3836;120;363;2562;1650
5837;2374;707;2756;4923;1472;3395;1794;1569;608
5838;3971;1823;12754;2121;1301;618;704;1197;1510
5839;16649;719;3317;468;1599;16663;1778;755;611
5840;6192;3379;1699;999;3172;614;1755;596;692
5841;3638;900;7277;1217;2313;5189;2876;1011;6368
5842;4695;3846;124;624;2936;681;256;2099;164
5843;15990;1094;4119;923;7339;4682;2697;1325;1403
5844;8038;2978;2155;600;2746;320;4307;8616;1705
5845;3787;1633;797;3944;1508;718;591;1791;2800
5846;8656;1529;2488;5465;1141;2788;653;1977;1626
5847;336;15293;458;3482;4058;3880;423;2374;1634
5848;25723;467;5776;5044;838;4304;2619;2910;4136
5849;3203;9205;265;874;2108;516;1916;1309;1708
5850;1100;424;6174;3001;85;584;1678;2431;5418
5851;2361;698;2640;4081;1376;1694;1971;3507;13678
5852;23079;517;3450;2969;261;4465;972;6650;2477
5853;1970;2179;2763;2922;1210;3210;1176;3509;230
5854;5969;1453;109;2586;7211;142;4333;139;9288
5855;84;1732;2372;794;614;1290;195;380;272
5856;6260;1782;974;1045;1814;6429;2245;1325;342
5857;2628;1772;88;925;59;564;6228;5685;1128
5858;21646;23422;1368;13356;1016;2000;657;1806;225
5859;10119;1813;922;4342;1223;2385;308;2310;1286
5860;5445;3739;254;2090;3947;1543;2483;2087;654
5861;2576;868;10086;5783;6126;5011;6333;12963;383
5862;3142;2600;2538;4720;1363;4003;770;388;129
5863;12620;69;1418;1615;537;84;86;168;105
5864;14771;1875;4028;264;4227;3211;2116;1269;285
5865;6832;9701;6923;171;2763;286;4707;429;1202
5866;408;6663;705;4551;978;763;2014;1955;773
5867;236;464;6438;4024;1203;8207;126;782;2829
5868;2857;8777;629;333;5810;1103;7993;9796;1330
5869;996;12214;5896;10805;3832;4667;10614;7108;4731
5870;5413;4790;2615;1226;5516;5841;1803;730;4540
5871;3079;5504;4103;1101;2348;6400;4694;1540;364
5872;529;2128;839;60;3503;1802;762;41;1559
5873;4456;1034;128;4525;2991;2452;5352;2180;399
5874;1852;10685;849;6790;640;1551;268;3006;6093
5875;11150;720;1181;2394;956;1102;2203;1410;278
5876;6951;732;4121;304;202;4379;11642;732;479
5877;3165;2467;1837;1976;172;5313;5349;183;3576
5878;2058;204;2789;1762;1450;9361;1067;2181;263
5879;417;3266;126;424;1375;297;1659;298;1229
5880;2362;1983;5778;1181;930;809;1797;2452;813
5881;94;3010;912;5791;240;1301;3231;1197;3017
5882;6840;716;3601;4135;2172;853;1835;301;249
5883;410;1612;4669;8337;910;858;8160;2006;2733
5884;150;69;1934;239;2753;4653;1558;361;535
5885;21073;905;3885;2039;4034;333;752;909;4472
5886;21019;4805;992;3006;4590;1257;4316;902;1591
5887;5985;11708;5086;249;146;2993;13029;803;2031
5888;5845;205;3154;1825;1683;728;449;7939;1513
5889;3247;1316;1209;9773;24401;2671;2083;775;970
5890;3678;1139;848;2311;1036;7024;5308;688;371
5891;5588;648;891;792;2524;1342;489;252;1014
5892;341;4450;1486;5151;817;1949;2814;1007;1117
5893;3404;1169;1078;413;1263;247;1157;742;687
5894;468;1137;2101;1804;1197;2058;1643;2284;697
5895;12430;1462;1471;3541;1036;1766;92;1097;1618
5896;3973;1572;607;5843;2128;6939;19760;184;3064
5897;756;1627;792;1438;7017;262;603;3898;8094
5898;3854;9077;10483;1048;8035;3360;5317;1048;15050
5899;13709;2974;3202;2673;4381;74;1314;6237;7149
5900;2628;1309;523;1406;587;1228;1525;432;1009
5901;11149;1396;173;5714;13069;4013;2556;237;12438
5902;1973;4064;375;1287;4487;1033;1553;1769;2784
5903;4962;15727;2173;5509;65;337;1066;1532;563
5904;5488;2527;3726;320;5327;2321;5942;213;2485
5905;3119;185;270;1113;342;3550;2017;2016;693
5906;328;3027;1970;20172;1623;7630;177;757;2805
5907;1282;2332;1952;693;214;8645;8786;12530;40626
5908;305;8771;985;426;1110;2404;4265;1921;7109
5909;89;1048;338;2200;4340;334;551;161;941
5910;1056;703;1422;5283;5560;310;331;801;904
5911;1269;3991;1729;1756;142;701;3318;2083;1990
5912;1529;251;13590;704;3541;2295;19598;739;1173
5913;3692;4240;6817;2878;372;1107;1680;2144;772
5914;713;1427;1050;3017;2244;4923;1523;4178;390
5915;1729;1549;1161;989;12;378;237;1144;1147
5916;25270;2563;6325;599;1213;1331;186;163;4235
5917;2474;7265;2600;1528;1072;1646;1960;1277;2024
5918;4088;2447;2973;226;7392;1706;2502;4615;1024
5919;9743;319;1935;6023;1305;1551;486;549;1302
5920;5515;1827;211;1208;1801;217;1284;2950;611
5921;9307;3043;2808;327;1174;2248;702;1704;1749
5922;12707;8981;7437;476;550;773;976;355;506
5923;1023;5057;1419;1078;1853;387;357;2683;1830
5924;5133;7654;3111;1980;713;940;432;1259;586
5925;12517;2479;2382;1047;621;909;450;705;445
5926;896;8465;1586;7768;1039;1889;342;602;3632
5927;3830;2559;113;4223;3186;224;4649;837;1912
5928;4607;475;10264;2068;942;7714;196;72;1614
5929;7805;9543;1367;2218;458;1230;3937;2902;4486
5930;1132;5898;2473;2019;1422;575;214;442;1670
5931;2694;12167;1804;16600;9529;33;4861;4095;1749
5932;103;106;7505;131;158;1705;111;586;4235
5933;862;4016;3147;7850;2684;2203;7511;270;3177
5934;1664;168;522;900;1751;547;3267;1283;913
5935;353;2407;4837;44;4843;74;289;351;155
5936;2964;3898;2159;704;3748;601;425;1060;95
5937;1001;5494;406;1886;7750;4564;656;1453;4348
5938;2907;4730;3193;241;1385;482;9835;9400;7905
5939;464;5884;2573;3019;2162;1115;659;237;2000
5940;3824;7864;5933;4082;2642;217;2451;1436;3620
5941;11148;937;900;1571;386;139;7373;4999;554
5942;1610;2138;3172;85;3566;3387;2791;250;800
5943;2228;2862;1816;5048;738;1162;2712;1353;99
5944;1519;4003;2779;15596;1263;184;2141;2085;5517
5945;3472;1291;414;1003;1415;1044;759;1086;506
5946;2891;2104;584;747;419;1350;924;2330;540
5947;5725;261;1058;742;409;1569;1124;615;405
5948;6299;787;2594;1304;3062;919;569;2075;465
5949;2410;4100;3441;2495;1454;517;2012;9239;309
5950;4610;1698;1468;247;564;5228;1732;9175;2368
5951;1256;1293;182;959;1368;1034;3750;74;2413
5952;1564;829;1508;1040;4543;3306;4977;2547;802
5953;5286;9572;6897;2342;1186;728;592;1244;2081
5954;4071;1078;3735;955;2358;549;1182;645;202
5955;9758;1919;7877;5586;3410;6938;4333;679;12133
5956;2169;1789;2878;2334;534;1101;942;1651;911
5957;324;4195;1633;3149;1788;241;6237;1057;3564
5958;6861;2932;2587;588;4479;270;360;677;129
5959;2975;1974;336;2688;175;1894;3322;180;219
5960;1451;4193;7471;1675;2023;3284;2619;1385;1975
5961;1010;99;1408;2919;785;1985;928;189;2466
5962;49;238;3188;988;781;3876;633;844;1145
5963;1115;7525;1349;324;531;304;690;4178;3005
5964;2740;1885;4100;377;105;1394;1194;3625;427
5965;7575;5570;13105;6011;3127;1253;4709;5213;884
5966;8494;848;4309;198;2539;9488;1129;1610;200
5967;1945;4386;706;1762;387;586;7034;818;428
5968;5912;741;520;938;1279;5217;8464;1882;224
5969;126;6672;937;130;346;2022;1677;1438;927
5970;2715;14628;3800;10337;3014;7784;7076;2824;513
5971;5468;4591;2513;2501;53;111;3833;1614;3345
5972;2848;182;117;3287;4633;3142;2761;2092;1446
5973;3962;12059;717;251;8279;199;11590;974;1856
5974;2310;82;1640;91;650;383;821;2043;1235
5975;8380;6008;2656;594;856;2085;131;636;2903
5976;7284;3157;1746;156;1850;1718;2466;810;1815
5977;5414;13931;2329;3413;6043;2574;8419;2287;173
5978;1262;387;1471;398;7744;1088;4308;305;491
5979;20372;644;9213;3641;13094;2848;674;1595;72
5980;4193;2168;5572;618;646;2196;2997;2483;701
5981;3549;1204;1064;3190;2932;1130;1256;333;102
5982;3923;3526;930;362;361;265;321;1294;183
5983;2809;512;30;5775;2336;5514;2176;3773;4987
5984;10473;2110;3608;779;2438;5081;5543;238;2672
5985;449;4929;2117;7946;371;3435;2044;143;1047
5986;2257;4362;43;2876;104;2571;260;2774;1294
5987;2857;3393;802;1469;1475;443;560;767;2503
5988;261;1979;460;1012;11112;8973;166;1255;547
5989;459;8491;11713;1514;5895;1650;4002;8458;962
5990;2953;55;719;672;617;1808;330;424;3568
5991;46;2860;1339;186;317;1024;811;729;705
5992;3501;5709;7414;1202;3354;1570;1190;3074;546
5993;103;1025;4406;1298;1035;2560;1187;554;787
5994;5123;5269;3433;1141;705;6306;358;132;1757
5995;10505;345;1238;2410;1759;2350;624;2576;798
5996;5043;13651;4954;7660;1244;1089;2991;511;5712
5997;697;5623;1019;1837;6558;1674;4153;337;423
5998;1535;720;1867;2395;587;4203;724;1861;507
5999;2294;5129;12239;3017;5076;4899;661;2728;5975
6000;3013;1263;1600;9169;4114;1007;175;3038;877
6001;1529;540;2575;13995;3644;167;9663;863;6901
6002;3232;465;830;368;4819;588;65;979;3309
6003;99;1682;3577;2450;2211;643;646;6549;807
6004;21064;4082;4290;5156;712;1453;530;9573;84
6005;2153;2409;590;1997;1777;7325;526;624;2227
6006;5190;10317;11883;4161;887;1132;1485;548;1993
6007;1320;580;738;13442;1001;733;2316;394;506
6008;3277;9348;4061;3544;1174;4714;18827;261;706
6009;1671;1029;267;1031;861;506;984;3118;198
6010;66;253;2543;3287;2405;251;101;1304;579
6011;1014;9126;3611;940;223;2394;1034;1293;3362
6012;2050;79;2008;1510;235;2027;189;645;8983
6013;24245;3808;9608;4243;3118;2596;1811;2677;5570
6014;2091;937;3337;2901;2757;12153;7318;238;7080
6015;1860;3735;5222;1506;2368;917;1146;865;329
6016;1725;482;756;2504;297;100;1549;6405;4318
6017;282;2538;709;1817;5698;475;592;1859;2112
6018;1361;4555;10393;8788;1841;4332;725;2885;1492
6019;14379;17867;4053;2110;1745;3909;6262;211;640
6020;2886;8481;515;257;14620;3711;6596;1349;5254
6021;2633;5576;5365;4606;4036;3143;253;355;2623
6022;1464;882;2071;5623;2950;80;329;729;316
6023;1724;4029;2925;655;6429;276;4386;2569;4129
6024;2136;638;4645;1451;4786;202;12;910;253
6025;12935;3818;216;1074;4788;889;341;177;350
6026;1159;3679;639;6870;1478;8434;14656;90;811
6027;10991;3027;4785;2026;4611;770;780;2860;3828
6028;11716;7726;347;1085;1853;1619;748;2876;154
6029;11089;26560;3680;1587;4176;16966;9516;77;2367
6030;5194;2809;3664;315;1348;1681;738;2937;1151
6031;5307;3207;738;8593;238;748;116;6160;1527
6032;1200;3088;6562;321;1821;2095;697;1293;2522
6033;13186;1618;21110;4681;1801;1337;1039;3677;4209
6034;397;1210;706;1668;4498;1742;1871;6646;1107
6035;3792;1106;14253;358;1324;3203;5021;333;2785
6036;9199;1809;1494;16162;2688;2023;6130;2782;10415
6037;2722;3876;519;114;742;945;661;644;893
6038;2783;46;689;895;3331;2146;1160;1485;908
6039;758;1812;7452;139;8755;2483;1623;4759;4190
6040;865;1658;2140;3993;3002;1263;472;399;326
6041;2354;760;1813;3893;5648;3132;6406;3643;149
6042;3939;988;5361;967;1519;2662;728;1170;150
6043;11493;833;1454;841;1761;1662;425;624;54
6044;7004;3455;4996;2669;17792;4007;5366;3597;1794
6045;16536;1527;4387;3363;4482;4716;1488;710;298
6046;2404;1206;5008;3373;678;6131;431;4518;1276
6047;28591;1963;2998;5379;1850;2823;2094;553;305
6048;7795;4631;1028;10717;2743;2763;5945;1678;716
6049;2881;5461;6119;379;1763;415;1315;348;2052
6050;3587;7804;6236;4303;597;1474;529;1370;1609
6051;428;1263;566;613;1010;757;893;299;1420
6052;6388;6485;3159;7117;3986;1119;2475;273;1516
6053;2669;476;964;3149;482;1226;1913;906;377
6054;159;6052;411;2461;1050;3245;1173;262;1257
6055;1431;4336;5211;6439;2413;2541;1358;981;5904
6056;7980;8551;3875;17977;2317;786;7005;9399;1747
6057;9085;2964;5428;2343;1769;3258;197;8351;3261
6058;6198;1016;940;1694;1269;1782;2592;714;1572
6059;406;1686;1145;2230;259;707;606;1860;1110
6060;3965;5263;787;611;661;1064;4251;768;2490
6061;2401;1500;4320;2101;430;738;257;440;926
6062;20525;2719;6434;1367;472;8686;1111;7952;1125
6063;5843;2163;965;150;1254;817;826;589;1449
6064;9917;3052;2601;4895;1219;823;1319;3471;2694
6065;1393;2060;3877;8214;166;12287;4194;2581;923
6066;609;2086;1037;850;10437;3656;4001;2776;455
6067;12805;456;770;1421;2615;880;3416;157;1484
6068;187;2811;3436;606;371;1137;2269;1407;476
6069;3235;2194;2437;679;1798;712;795;189;306
6070;12208;2637;1066;3844;696;1969;143;68;1876
6071;9653;1442;4763;6957;285;254;473;769;1910
6072;2408;3799;15408;6048;3450;1876;2483;4646;4487
6073;452;758;1967;2055;520;284;2375;487;2318
6074;414;3481;5768;768;4376;1473;674;1106;2788
6075;4446;1402;2432;2625;1436;709;113;5612;14543
6076;284;4052;344;11269;5006;2040;750;965;5260
6077;3288;10343;3553;1862;4623;399;2496;124;2739
6078;14680;2036;578;30594;94;554;14699;561;2482
6079;4189;4284;1087;1505;3089;147;11633;3342;558
6080;1518;4020;3895;471;222;766;127;1618;2072
6081;7008;3935;2542;4953;495;2864;753;6735;575
6082;1406;5409;2772;1145;1829;287;1546;1618;667
6083;2236;3008;293;928;247;14839;420;5619;5852
6084;7934;651;1796;2523;392;3812;7125;430;1151
6085;2231;2458;321;3961;4093;2108;3957;3410;1590
6086;5716;4520;9279;6255;842;299;294;1190;2423
6087;5453;1185;2551;818;5674;440;3023;1019;1248
6088;23573;3264;1185;10630;2272;5305;6609;850;767
6089;3263;5832;499;1656;2552;3530;108;1124;8378
6090;2372;1897;1430;2166;3502;1783;4461;1052;1123
6091;4775;708;747;351;3523;4417;2933;352;5344
6092;2669;4058;796;2945;395;1292;1761;468;548
6093;2354;5490;9527;7311;4361;651;7969;139;109
6094;6732;2540;2622;2147;5015;1669;969;1622;296
6095;12086;5533;905;2819;491;3029;7631;13811;315
6096;224;2277;14753;621;329;4375;1288;661;664
6097;75;6140;24783;856;12804;6128;36;3567;7229
6098;13710;31455;5730;7277;5266;4381;2917;2301;5250
6099;6473;728;489;935;2761;2154;1026;1834;3987
6100;3219;3583;93;3150;4946;1478;4321;1166;1873
6101;2068;3596;4873;1075;1329;1336;1431;2204;3613
6102;9644;15426;1090;5796;4800;21454;196;13893;3435
6103;10417;87;620;135;1201;11983;1025;991;2244
6104;941;4321;6210;680;724;85;1001;602;3808
6105;1067;963;290;264;2772;1051;1914;1450;618
6106;17736;8786;185;2077;2866;11188;946;2017;1037
6107;4306;131;3671;763;1399;283;782;836;464
6108;461;1039;1587;2991;190;432;1614;6607;1120
6109;4726;3372;832;225;534;800;4657;580;1000
6110;929;3342;2645;1934;249;521;195;1612;1324
6111;4147;2149;1815;372;4563;878;695;146;637
6112;3496;7833;8742;2938;5638;1966;1322;4570;4178
6113;1650;928;2010;974;1108;196;4169;101;249
6114;5594;7061;3443;333;578;69;331;1161;3801
6115;382;3571;1137;3065;266;2338;259;830;480
6116;5734;9713;199;3034;340;1208;552;309;9463
6117;675;10085;2179;307;6118;9992;1986;1208;1479
6118;2430;11793;1724;2386;211;1221;2688;6545;10636
6119;5604;1695;660;440;780;3300;979;576;1159
6120;651;1261;1336;900;2920;1457;1593;1198;3587
6121;3819;252;1965;239;3974;1861;1306;852;40
6122;1979;854;127;837;170;907;493;2040;764
6123;6520;324;5947;2633;530;973;3154;8255;961
6124;30559;2807;1537;11123;5496;10319;8240;514;820
6125;5174;254;2683;2196;3062;3019;376;429;7570
6126;726;971;13827;950;3564;394;5943;2748;1137
6127;2911;282;1641;457;393;2671;1707;861;157
6128;3334;3522;2671;2627;6352;528;125;50;3833
6129;2960;2298;2422;1365;243;3120;175;598;1122
6130;8588;9612;1101;1033;2990;197;317;1488;477
6131;1161;3388;4729;1387;8646;4154;6663;116;2357
6132;3921;2432;477;404;1281;970;60;278;1540
6133;6642;186;1252;331;380;1691;2178;2982;4196
6134;8158;2238;3109;5077;1018;1111;354;978;883
6135;505;1557;285;1196;1444;616;1313;2207;6722
6136;1641;483;1125;1646;821;2532;189;488;959
6137;837;92;1458;2831;52;105;2412;1368;367
6138;8560;578;1254;436;1907;2257;591;2496;1054
6139;11388;2528;1330;467;320;245;2115;647;1151
6140;516;226;602;2044;1886;4111;14;1717;1571
6141;3524;2143;1010;3029;1518;4484;99;669;77
6142;27463;11339;5860;2319;3541;284;1014;10109;426
6143;17167;4564;2598;5663;2594;2085;762;3449;9943
6144;539;1748;858;978;1034;951;1182;305;642
6145;908;2004;2270;199;4645;2468;3331;8905;3468
6146;2028;8877;19955;394;10138;1261;8078;1277;1891
6147;2500;2495;626;1227;1035;2961;7161;1405;546
6148;1278;5303;5124;2019;797;7118;2879;2125;105
6149;1710;2588;4290;689;2434;8377;3202;494;2242
6150;12384;14438;543;128;139;1964;6233;4081;849
6151;11660;3314;2605;7811;1641;440;1976;1082;558
6152;1752;695;6252;509;10392;113;1508;290;970
6153;2107;2268;603;3237;3326;547;208;2210;3134
6154;1279;5773;1610;967;527;3695;887;1748;1311
6155;4919;1026;3274;2384;1587;450;1466;3449;1339
6156;2376;1494;2661;564;854;2141;4042;2421;1890
6157;4651;3203;3359;3192;5368;1804;705;244;437
6158;3434;1545;6332;3116;4476;5078;4285;4443;4034
6159;5651;1405;2711;957;818;1012;3954;97;142
6160;3401;31300;728;1924;6994;10689;2680;527;910
6161;1975;5906;615;3591;4072;677;687;1918;3895
6162;3534;2170;1643;131;1077;2881;893;888;309
6163;14216;1877;6330;9359;319;705;8496;6030;3458
6164;16024;107;7232;2618;1714;11158;3921;1624;152
6165;971;205;4170;4732;695;2183;1233;1748;2135
6166;19280;17771;1568;9826;2975;983;1283;167;5083
6167;2764;304;3452;5664;2421;3290;4676;1135;4305
6168;9054;1347;3108;4401;2682;162;3293;1961;2859
6169;5747;1984;4107;10086;8494;10307;2435;13374;473
6170;2227;23155;8116;10636;2731;1498;4476;6593;701
6171;6800;5287;92;2525;2741;1792;7481;3249;1690
6172;10862;695;1152;226;3314;841;1007;1580;325
6173;5520;6696;2147;243;2109;2388;2868;1045;1502
6174;1656;1069;442;4020;1233;6314;1914;1388;4759
6175;595;1515;2061;4359;2611;1959;1910;705;1790
6176;2498;7033;1457;991;975;479;181;2215;883
6177;11511;7348;782;1581;4819;7424;1342;2522;678
6178;3010;2075;439;59;174;424;396;1298;1540
6179;197;2259;2465;2373;3026;1406;567;837;3692
6180;9024;335;1219;864;478;2590;5369;1118;476
6181;4229;8988;866;909;359;445;2537;978;2706
6182;1883;6916;5481;1965;1324;7497;337;4928;2281
6183;3291;4906;1112;600;228;3050;814;1089;730
6184;1080;2018;586;448;323;415;2683;3467;319
6185;3068;3109;7360;4508;2281;4019;1109;7517;420
6186;6484;2290;2217;66;4683;1122;338;1205;819
6187;1078;17264;226;222;625;1057;1017;3373;1340
6188;6938;1786;1318;127;776;119;5003;1657;199
6189;5306;2563;171;3760;1202;1923;352;2414;828
6190;5358;4105;232;518;2378;5896;776;1929;4587
6191;254;3342;480;2940;3673;2879;382;1688;3114
6192;1049;5802;239;390;452;6306;345;1502;966
