;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
4467;2028;3813;3636;3722;288;176;78636;6518
4468;5150;771;2023;1677;9826;5242;31421;78217
4469;1221;4182;5384;11654;26008;19685;19354;18994
4470;2275;1096;2444;1106;1364;2092;5722;23543
4471;2387;1946;709;2016;526;20436;15336;42483
4472;379;3462;4247;6328;1878;17551;2174;18223
4473;443;10142;37444;13617;1698;3900;10762;3910
4474;11709;1218;5347;9355;5810;13616;21861;42035
4475;7147;1062;4964;5957;7497;9327;4127;69521
4476;4013;9064;599;5605;2607;3609;23351;10430
4477;442;2995;1271;2381;910;3034;10084;8547
4478;4921;1230;954;2568;8590;5026;37982;3810
4479;218;819;2601;2946;884;730;6313;14066
4480;260;164;1801;440;1224;2028;5006;1051
4481;659;3195;6147;1162;2519;3088;4325;29533
4482;1844;2881;1854;3281;791;31110;5280;10490
4483;2092;1624;158;13712;6971;12263;442;40134
4484;2246;1257;2961;5794;3439;6532;10200;10517
4485;4457;4144;3607;1082;2231;12909;17036;7278
4486;2053;1056;3210;9542;6193;7995;1372;66546
4487;433;2770;12;5627;380;1568;50009;13093
4488;243;6872;1778;3265;183;2161;7332;4907
4489;2141;6295;2849;8255;2394;5411;10304;28529
4490;924;752;1904;1394;6246;336;13544;5504
4491;3268;262;5353;4846;5752;300;91075;32129
4492;4352;1464;5492;861;159;4943;9392;9210
4493;4295;2801;1733;2713;11608;1669;40597;126032
4494;6881;13063;3509;347;7477;13883;37762;2733
4495;1912;612;2217;9832;2824;15496;1663;5636
4496;3908;1315;2798;13638;8154;3691;9378;20398
4497;6497;5311;1878;791;4699;8429;992;2737
4498;309;4359;475;13720;2908;3413;76245;2090
4499;702;981;504;2536;1685;916;12887;22287
4500;7008;1207;3935;5366;815;7289;5801;947
4501;1923;1933;207;172;924;2457;85742;10109
4502;2435;2284;205;4216;1449;15939;11433;35479
4503;1334;2546;4731;397;7455;5252;6294;3644
4504;599;2585;239;6482;5908;11831;15947;24799
4505;1957;2479;7259;480;8681;21616;20067;7535
4506;9281;1444;1242;3027;4276;4350;62225;51081
4507;1019;3179;798;273;1731;7367;847;15156
4508;1015;309;685;162;3581;6428;2331;3075
4509;2155;1634;260;766;3228;2670;3796;4156
4510;1121;3957;2203;1099;2230;1896;16483;23823
4511;4221;2925;6051;3063;118;9001;8991;28395
4512;2465;905;1002;1462;1711;9106;3769;38725
4513;4013;1315;1088;3398;14617;1871;11322;69313
4514;9354;5700;2373;191;1179;650;29655;12515
4515;7883;883;575;363;1571;15910;38234;2170
4516;125;13842;5865;949;1863;29958;33150;4254
4517;1072;1378;1577;6394;6146;1071;3834;396
4518;1610;280;120;1550;1855;14270;9241;43117
4519;4773;1675;3321;2459;2093;3795;9335;8629
4520;6704;5596;3408;3598;10660;6326;18652;4887
4521;2054;888;130;1019;1896;13048;7143;14096
4522;2865;422;4488;1201;1448;673;6006;22874
4523;6031;3150;2508;2193;7435;4189;49755;21933
4524;1429;3444;2619;2305;669;670;2879;10808
4525;2363;2516;4294;612;198;10154;5796;24745
4526;5484;2239;1372;2451;715;2098;12301;16212
4527;225;308;1058;1613;1053;241;9096;16763
4528;1140;2136;4962;3226;411;1478;296;14862
4529;1558;1166;92;5917;812;15198;22951;18706
4530;2740;555;3941;27;2077;1526;96882;3363
4531;8206;639;2794;1103;1536;2023;3922;28026
4532;5389;8441;1222;3805;6725;16928;28712;51226
4533;896;2322;11050;2457;7615;10761;11954;48248
4534;228;4062;4102;2898;72;6510;4281;13705
4535;486;1159;821;1776;291;5108;6673;362
4536;3097;44;632;2924;863;2072;5867;81704
4537;1201;1333;7291;422;117;11571;25102;20045
4538;912;1104;478;363;2956;7620;20000;10209
4539;4513;173;4468;264;6631;4886;51808;5549
4540;2745;2228;864;378;170;1085;11452;4019
4541;1144;4079;146;1986;4891;1178;12970;1818
4542;5302;3715;3556;1532;6963;459;1414;53406
4543;1534;771;3678;422;3787;6263;11821;1492
4544;11703;9987;334;3373;4127;6377;5422;50519
4545;4734;6454;11451;678;515;16106;9725;53541
4546;1605;2452;562;1619;2281;1250;29554;7762
4547;1462;914;794;1883;8853;8172;5824;29452
4548;4687;2406;5775;2766;2846;3196;3878;2992
4549;1377;13252;5496;3842;4010;9213;5520;41944
4550;1063;2439;1280;2998;6300;4763;1559;32598
4551;1487;1238;5338;2147;4654;39737;5289;726
4552;4067;498;12951;6081;463;7752;792;46409
4553;3861;807;704;853;11071;7559;10523;35714
4554;4618;2601;3487;2826;3909;865;28608;5710
4555;6585;3008;2327;742;11370;643;14550;17710
4556;14126;1187;132;4522;1404;5909;13917;20522
4557;1243;1677;3936;1379;2409;9104;14649;114
4558;3565;5671;2375;5609;871;6654;2136;10817
4559;3960;21692;1531;8518;2091;4269;32902;20788
4560;252;1972;3222;2000;7132;301;6700;20612
4561;576;2120;10604;3223;4322;68;5035;3919
4562;4631;70;8918;1597;7071;119;3375;16733
4563;6512;295;6049;110;2952;2726;7034;25293
4564;557;5905;42;9550;11799;1211;1758;31505
4565;2016;1157;656;1030;3894;664;3644;393
4566;11124;1789;5861;3152;1124;5461;26194;50620
4567;391;331;862;2773;5983;68;10828;156
4568;3238;236;3629;1075;533;3566;3668;1313
4569;437;6163;3362;959;507;4280;7542;11043
4570;447;4476;1304;1886;1430;18892;14737;12162
4571;1052;550;12968;3506;11854;2220;1418;30236
4572;1973;426;2274;1173;3375;5443;30925;13240
4573;165;56;584;1612;2235;1335;755;26581
4574;1865;2483;11917;3051;7446;2344;5822;22579
4575;2338;1412;89;2664;6437;13856;29313;23760
4576;9877;2681;9346;18454;2727;16084;567;3409
4577;19528;2594;2891;4273;5561;3026;14246;12251
4578;3284;910;2807;51;6593;2103;24306;46767
4579;1856;8571;818;4855;3397;773;55216;25266
4580;3469;3799;5799;1200;8985;896;6049;7349
4581;372;350;6813;1394;845;6298;6248;2559
4582;614;1597;473;292;4226;14845;19422;10453
4583;2874;960;3581;911;7968;666;2662;11128
4584;3218;8126;969;665;4289;4221;2501;7907
4585;4104;4522;1408;15950;7905;7332;9975;25305
4586;1403;1146;1408;422;1977;2642;2585;3669
4587;7362;1327;1678;193;325;14395;17877;3682
4588;1292;849;6810;1072;1781;723;6319;12702
4589;3865;2921;9544;652;2838;8447;11271;39135
4590;410;3409;3510;1604;238;2614;4682;17876
4591;3532;2500;3800;2299;23874;12260;28680;22377
4592;920;1427;10643;2566;454;6331;78419;21348
4593;433;1800;983;975;14457;3670;3300;27450
4594;107;2716;3261;742;5200;1195;6948;28296
4595;5480;3651;4298;24133;5004;20793;17727;27963
4596;643;898;2119;2308;2264;7393;2055;41406
4597;10847;7755;5028;8720;3397;406;34791;10713
4598;1956;58;2167;3418;1690;3669;1008;29602
4599;2473;116;920;581;1882;1450;2715;11512
4600;1140;18305;1438;4300;492;2088;44309;714
4601;1276;6082;953;109;11624;1797;12613;9225
4602;14514;11145;3248;32242;3402;7347;1486;58467
4603;311;2276;195;1415;646;3961;7179;1234
4604;393;503;870;4636;1208;3536;64811;21985
4605;2633;165;4138;591;1693;6221;57904;68894
4606;2760;4149;17447;5358;14032;10732;2582;63110
4607;1442;722;512;1032;1591;7657;9453;24674
4608;3283;1441;142;769;638;1180;25148;1230
4609;1623;6823;4234;1538;5476;10622;17036;20409
4610;10254;7026;6433;1618;27009;5260;69504;8911
4611;14120;4306;525;9027;8324;1798;34464;125887
4612;892;280;5817;4636;596;8501;4337;107863
4613;1787;5469;16408;1310;12596;19941;24500;600
4614;2556;2607;2076;3936;759;5565;34204;16699
4615;1132;1924;2889;563;10824;6580;82368;21837
4616;2599;4294;4568;1840;12020;10430;52883;19989
4617;2089;14329;11124;10313;4019;10257;12050;55776
4618;1111;269;1233;5433;2776;17752;5365;33703
4619;572;1838;4449;1363;11783;935;12289;50084
4620;11697;254;2918;1099;2894;2143;6664;5242
4621;2679;2064;4042;753;662;5456;4754;11224
4622;12673;5610;5495;130;2987;7032;52662;7975
4623;1123;2891;2098;3206;1646;3802;10612;9223
4624;7268;1430;4461;10981;12524;4654;16279;1850
4625;230;6125;1884;4284;45;8012;6500;3812
4626;106;957;2349;602;7747;15843;4476;29008
4627;2753;3438;341;1471;2289;3850;53544;3688
4628;421;732;4048;4079;579;8050;9027;26567
4629;396;1568;3691;9473;158;406;24486;5034
4630;185;60;934;6163;4108;1379;9118;24129
4631;1417;781;5235;1222;1067;540;14631;34194
4632;7154;1333;4267;7783;300;1170;67066;55971
4633;2005;6770;4366;2992;9570;70481;41675;57579
4634;5821;95;10885;967;932;1493;5123;11732
4635;4431;269;578;2479;3118;3455;6800;159
4636;1874;6038;793;21029;11384;6412;14339;4897
4637;8925;593;5464;1338;9333;2177;4407;211
4638;640;1584;4200;8706;2278;1001;2309;22513
4639;14754;2622;5832;11486;10511;38723;14842;3705
4640;7792;972;3158;1283;2833;13318;22498;10673
4641;1500;1143;10580;8604;2556;3515;38668;16388
4642;665;2867;1797;36323;4159;29562;4501;40463
4643;3782;632;1009;17683;22185;6124;8297;57576
4644;1867;1846;455;2495;1876;4471;7643;19779
4645;327;5643;3431;95;3740;10950;8526;140326
4646;1485;1126;1571;4505;3743;2342;19136;17903
4647;2443;7032;1709;2066;354;38367;1873;15160
4648;1126;8939;7331;262;2086;3049;26405;29650
4649;4324;4615;106;5491;1431;3207;11602;52556
4650;1024;1264;1104;1282;465;3047;4370;53681
4651;7676;4295;4456;8203;4988;3780;24841;22765
4652;10683;1866;930;846;3463;13041;9277;14384
4653;6910;1286;454;769;10470;682;11548;14836
4654;357;6268;2350;1381;6802;4456;16283;855
4655;755;14413;366;6030;2533;4842;16412;9069
4656;10304;4300;1692;1356;4850;23855;27875;19963
4657;442;8108;6470;6899;1152;26503;62522;34432
4658;1252;3731;990;7796;3274;1032;51321;15898
4659;2341;4031;3232;5111;2537;23052;4397;46632
4660;3761;3046;902;11654;4694;4483;18381;62644
4661;3602;3667;17761;2178;178;2621;38422;183386
4662;5686;1399;3084;416;8196;26786;9796;54791
4663;1902;4770;8849;16420;1980;1272;10077;7933
4664;797;375;2214;1856;11718;2313;24636;70663
4665;5793;504;15515;238;258;8337;5881;5648
4666;549;2173;1309;3976;2332;6613;16757;7083
4667;11090;7699;5383;617;2125;750;32871;696
4668;9203;1219;604;4477;4565;1181;1717;5444
4669;3591;332;1183;123;1427;5013;10784;28779
4670;2387;998;2223;2814;3005;5540;10424;9386
4671;2687;748;4274;892;454;2068;27596;9245
4672;2174;13272;6023;2144;9287;15884;28484;7176
4673;836;638;1086;3417;2552;1073;10713;5412
4674;5021;1511;2101;76;1471;3288;581;14611
4675;746;8426;4750;3879;28832;2524;31831;31412
4676;1267;9033;781;1204;2770;431;5391;6718
4677;9810;2998;4401;488;19396;5649;12654;18036
4678;640;913;2221;2045;3627;9912;5794;5298
4679;3940;361;151;485;4457;1450;24183;16402
4680;1683;21002;3555;4687;7276;1896;10031;26823
4681;10884;4606;508;15654;902;1186;9120;26033
4682;287;215;11784;727;3711;2110;47997;88461
4683;474;150;892;1493;3783;2777;8801;27346
4684;2236;6089;1652;4565;4937;2021;368;6556
4685;9579;2121;1826;1949;10177;2145;2977;3173
4686;1429;2733;1395;2133;2069;5785;688;12828
4687;4364;891;1816;1529;84;3208;5725;13309
4688;867;2396;6188;484;4520;5871;12379;22673
4689;4051;4734;345;4565;41688;5410;6230;41147
4690;111;2504;1238;2656;2888;297;1740;2148
4691;472;1935;5997;1804;969;1430;9;121327
4692;30043;1226;611;1154;19397;15085;4514;25703
4693;212;1097;1760;2335;9187;2157;11995;17442
4694;1543;2111;770;5918;2192;5830;27083;11764
4695;3468;3592;3296;10616;7899;10095;55819;35810
4696;1509;3816;8828;138;5612;33813;3055;30999
4697;925;3821;13052;7779;1825;110;1545;91297
4698;14251;4925;17935;339;8203;5121;65336;6034
4699;3872;1599;6137;843;2636;1693;6192;3664
4700;812;5767;2367;2286;3475;839;7211;7064
4701;3744;849;100;1399;2757;1479;34527;14572
4702;1575;2452;5591;6073;189;349;17605;9332
4703;1359;12298;4324;1917;783;18627;40014;14270
4704;835;1703;1328;7144;3353;2349;33598;1039
4705;845;2860;373;2939;3209;5864;790;14093
4706;1507;9846;2966;4230;13802;3680;17328;1253
4707;5306;1166;3150;2389;5057;4801;4803;9195
4708;50;176;2767;2118;340;478;1185;4214
4709;711;12881;110;5726;2623;955;5765;6782
4710;11994;4162;2094;7491;3294;1680;10953;62024
4711;6848;116;1916;3688;6437;12987;31275;23343
4712;14117;3832;1696;1012;3159;393;8963;19164
4713;10977;2344;1110;7151;4660;4398;2122;83598
4714;582;92;143;182;1499;4952;4824;15413
4715;13877;3977;3003;3737;2227;2340;33026;6878
4716;1179;1338;1344;1797;1984;5211;6358;865
4717;215;431;9546;1971;2709;4682;79061;12448
4718;1434;7283;1203;3923;5867;630;64621;996
4719;273;3517;907;5620;6592;11545;6468;6577
4720;939;885;2084;5708;13689;5622;470;20336
4721;380;693;2843;213;6523;26178;8326;6733
4722;1173;4754;2334;8952;9472;1957;55378;13420
4723;1271;304;1821;2060;1480;2431;4956;18929
4724;1000;972;8334;3405;5131;8228;6070;7877
4725;2818;69;1034;560;5501;2999;18837;9834
4726;859;58;306;4947;3674;8221;8490;61447
4727;918;2193;17670;3296;2765;320;4795;50892
4728;1212;878;441;253;2798;2790;15378;21719
4729;1269;1302;3078;255;8076;6556;11464;9415
4730;2716;2109;3965;860;6018;234;14136;9093
4731;700;1475;269;4620;3494;11415;77761;114135
4732;752;1779;1186;2385;6722;5732;27727;9716
4733;12423;3220;212;3261;11411;2135;31279;38531
4734;2314;3187;3692;7695;658;1836;3498;21626
4735;433;8391;4314;5557;4237;600;10267;17769
4736;472;1278;4586;4085;9767;6924;11617;95988
4737;13801;2169;3126;8082;9229;817;6059;69876
4738;578;1025;1852;6193;8650;10835;5014;6938
4739;11228;19364;6759;4485;1421;60314;76615;28517
4740;129;968;2710;384;4237;8173;4386;16487
4741;168;2543;1934;438;216;10194;15824;641
4742;6122;1946;637;13952;381;312;2005;15518
4743;2454;1476;5627;845;4800;5603;7199;6695
4744;12070;3064;984;3463;14455;1086;5469;97514
4745;556;3838;1641;3371;951;9136;2927;7026
4746;3110;1534;3806;3529;1982;2220;23065;36408
4747;897;648;4616;1301;2116;210;26510;10785
4748;274;662;6638;3882;1146;14275;14980;9625
4749;5440;7041;3433;11546;6972;20869;24349;49997
4750;2450;634;386;365;179;3301;160749;92835
4751;7770;2662;179;1166;9643;959;30991;10121
4752;2776;1346;5631;1731;3669;24938;2051;2692
4753;330;117;4890;8386;20168;1379;18285;123513
4754;1710;565;2026;9695;11276;20193;6756;71356
4755;1057;991;1608;7306;1569;11199;533;266643
4756;4313;1175;828;387;856;6761;11249;9253
4757;374;564;913;266;3023;6728;39360;17260
4758;3450;499;5338;1785;1460;1731;6111;836
4759;2141;1087;499;83;486;2486;15928;15201
4760;2918;3685;1293;4381;1237;10129;5622;10685
4761;841;4761;889;7392;2837;8624;3578;72364
4762;3389;6208;4588;1042;2746;3901;5459;2858
4763;11359;1380;1242;7660;1028;9319;1228;5666
4764;5177;6749;1191;24659;1789;8935;10785;3199
4765;2379;5137;1404;2989;1377;2421;2285;2170
4766;3249;512;6426;3284;4215;14845;8281;32145
4767;4901;725;2436;10674;3351;27128;1129;14900
4768;2760;3438;536;796;9913;2874;19120;51688
4769;2336;483;5110;2790;924;1411;28026;27707
4770;2837;1601;2315;4927;1922;31277;2767;68699
4771;1275;6878;7319;1578;504;3479;43441;9590
4772;597;1237;164;6322;948;746;275;51860
4773;5619;1519;367;5559;258;4594;26144;62558
4774;20425;11236;2744;307;11492;2664;36798;46489
4775;4898;12949;2125;8307;27001;9131;10750;11536
4776;586;9851;7149;8211;3427;2378;17097;51296
4777;1599;2699;592;2712;7384;3744;43646;2133
4778;310;4587;2843;6074;2881;6589;5503;6649
4779;2166;9519;2541;7191;1523;7345;29928;11087
4780;2374;187;333;16259;6585;955;17870;7631
4781;3650;1958;6541;4672;6579;4234;47073;12714
4782;3124;2304;830;176;524;6630;13062;30070
4783;4763;557;3394;186;22394;697;585;15813
4784;1169;657;6861;326;1076;2969;4631;126850
4785;1344;749;1438;864;7637;3303;19449;10819
4786;2292;2267;3180;4868;5538;24085;21098;11929
4787;2217;3243;2198;1600;3791;1642;5567;7395
4788;2387;10371;4066;12557;3897;7394;19993;21653
4789;1582;229;1678;217;2108;10093;2640;5655
4790;1176;3106;6918;5146;4137;4370;11526;3915
4791;1655;723;2694;1084;213;4770;12915;123492
4792;2439;1729;327;1690;3542;822;6015;8722
4793;2182;1744;2789;7848;439;2047;139898;29449
4794;2712;435;2170;2579;11041;3408;34143;16837
4795;937;401;233;4352;4073;1851;2577;81841
4796;673;433;1335;644;746;1862;18672;23257
4797;4598;1324;964;2068;2053;21011;31034;18494
4798;1263;3869;4270;846;7083;19001;8921;33199
4799;1634;140;4289;7560;9851;779;16071;4791
4800;1043;6263;4971;5810;1462;485;20362;1178
4801;340;389;2116;3989;2552;2640;24281;5114
4802;3225;2907;647;979;1460;9064;1772;16187
4803;142;1207;427;1730;1721;5486;52021;14012
4804;743;1639;10431;263;5975;22228;7675;76599
4805;1451;4782;913;6999;3556;14388;15319;4411
4806;693;2822;1732;121;3249;539;17082;27169
4807;1965;8666;3034;7502;6152;3645;34258;9667
4808;6418;1625;1389;5257;3204;907;614;33807
4809;732;565;2752;1818;3389;10338;1438;29764
4810;643;1394;3573;76;618;15914;24660;6830
4811;3944;930;4181;958;248;6471;2716;14824
4812;23785;1945;4053;4408;11832;10773;17851;84399
4813;4220;5099;7257;1106;15950;3958;25496;17365
4814;4273;1200;272;3963;1977;6641;37351;5280
4815;189;151;1948;6891;3262;3314;5633;35370
4816;2847;3303;2395;1681;1522;1998;5183;14382
4817;4498;8281;1397;7208;7198;14467;16110;20488
4818;6441;295;5588;933;5443;634;3834;12202
4819;3714;5207;15032;20167;20510;6303;61542;35413
4820;820;2688;1546;2871;9066;1868;14521;12802
4821;2647;1295;96;6401;1889;1724;3764;11091
4822;668;328;2424;10033;12439;888;12748;5779
4823;963;144;7489;3126;2220;3088;24442;9653
4824;1457;7525;136;7661;3774;3525;3329;18818
4825;1187;3111;2563;1887;10542;721;10578;63390
4826;764;1387;3093;5673;2538;4022;14082;30770
4827;2835;7673;579;1920;7357;15862;14845;2771
4828;3736;1137;805;14528;482;7447;53367;780
4829;302;5040;4161;248;2858;2796;1181;20538
4830;6244;1122;2718;6867;274;1397;42800;10307
4831;14091;4077;4022;1402;380;8116;470;29378
4832;870;5316;9989;3873;788;547;45722;14931
4833;267;1080;2864;1910;3898;110;1801;3394
4834;1641;3163;4842;331;2577;393;7640;21
4835;651;197;3048;1996;4426;27623;19493;19347
4836;335;278;424;2066;3051;420;10139;11722
4837;4238;3480;1027;2105;12495;3541;17005;42410
4838;863;1327;2355;780;7436;8545;2084;13987
4839;36;3995;2222;2821;684;5060;1982;8632
4840;796;998;363;2313;7214;1965;1892;12311
4841;496;1093;467;1362;1859;694;3660;24665
4842;2921;809;1874;582;1814;2623;14471;5643
4843;1069;178;5258;273;11361;12540;26037;9824
4844;3835;3842;5532;1442;3470;9610;15979;21489
4845;821;3492;2166;5167;4692;2588;9305;28295
4846;1395;2007;5309;481;6243;315;4013;1905
4847;877;539;7563;3103;3759;1921;11406;37396
4848;1259;104;2748;5785;1165;7734;29376;6145
4849;1434;4811;4414;3558;4572;1622;60653;2780
4850;1534;8502;16811;5278;2420;4724;66212;24159
4851;4703;3079;9436;2371;8092;559;51876;24969
4852;2040;216;412;1444;2435;7077;2203;2197
4853;691;4136;230;827;1246;6475;33660;9899
4854;1067;1135;3707;2915;7388;18825;23253;51530
4855;598;11583;3751;5939;4233;7596;39309;93494
4856;2320;2108;1184;6102;8402;13153;43414;6073
4857;8269;4181;1401;341;5449;13435;30200;22246
4858;3124;804;4761;6672;179;2886;29875;21428
4859;9968;3251;1610;3855;5509;6026;23754;122717
4860;882;4281;3479;2438;2041;6491;23542;6108
4861;8044;3149;7640;1560;2385;3706;6563;6367
4862;8445;1077;2314;3486;6543;11204;28448;51257
4863;425;7010;7663;1280;299;260;3413;44334
4864;5643;2118;1779;7082;6206;14736;28499;8388
4865;2530;1667;1490;1070;103;618;15749;6838
4866;2817;2246;1552;375;8392;2217;1291;26018
4867;9256;1021;3190;3534;5063;2960;100;17259
4868;5407;6000;4148;465;2854;4602;47950;46649
4869;1730;807;2375;3498;447;6890;11740;19956
4870;5182;3890;1018;13846;2011;16883;1393;1275
4871;4967;7624;1226;4656;4251;6017;57320;38723
4872;1882;1046;3463;1612;2126;2954;8225;3442
4873;5699;8946;14790;1018;2741;2766;67677;51218
4874;278;2084;11847;5762;7094;1600;6347;7176
4875;3092;2185;1534;6047;6110;9626;19095;67362
4876;183;1183;4756;3602;10568;4721;29515;25846
4877;676;153;2572;3336;105;3446;10135;10921
4878;1401;5131;2505;4305;2686;4094;14876;22218
4879;2355;9150;3549;7242;1071;4877;14359;88662
4880;1956;2137;441;931;479;7407;13574;27973
4881;841;2558;3027;1379;996;4087;5422;2265
4882;2001;526;1645;1266;3239;1227;7254;5902
4883;3111;1383;840;699;2748;1904;3143;24546
4884;10151;16879;2121;9666;10764;269;17800;67511
4885;1356;20060;4229;7682;7021;2664;9558;146
4886;1035;1363;1559;5031;836;3202;2291;7323
4887;2308;943;14320;4109;5768;11664;4335;68241
4888;38;6947;2477;3724;8568;5660;73255;30231
4889;1450;2358;756;3086;2688;22566;20502;81290
4890;4148;10347;1285;1170;458;3173;44711;2711
4891;12316;6470;284;7281;5069;36590;1150;99129
4892;1106;3811;21379;2587;8531;5551;64922;48387
4893;478;432;3334;281;37;8191;7427;15624
4894;6579;15552;11755;13224;590;8912;31122;27479
4895;254;1729;1571;3076;2446;2781;3434;34
4896;5339;20484;3605;7321;4606;11545;9411;4337
4897;632;8259;5776;9129;2551;9869;58512;17360
4898;3815;3625;8405;2124;32885;4853;41696;22691
4899;17896;6346;6835;401;7450;3780;858;3251
4900;3107;10664;1107;250;2173;23902;22295;115441
4901;2128;13137;2312;3196;1112;21995;15895;15942
4902;340;3462;2438;1935;235;5531;2313;3383
4903;461;1886;10813;76;8101;8893;11738;1231
4904;1876;160;240;1980;5443;6934;2186;2131
4905;3624;851;923;6948;5962;12264;28699;41951
4906;3935;1308;1833;531;1555;298;8470;15678
4907;21349;614;3467;7728;6262;9722;26938;26648
4908;3130;12510;1114;6170;27703;52096;20766;37124
4909;17335;1559;1697;1449;9501;4194;5004;6536
4910;1042;2753;8834;2297;2049;17142;1513;6681
4911;5623;2190;3970;2409;5682;5605;14347;20175
4912;501;1314;2779;8240;7904;2269;82480;13721
4913;4176;1333;3770;1039;248;7177;2940;85647
4914;806;1995;4554;1839;2001;4257;5030;34476
4915;764;6328;3159;7930;3004;21869;20330;29639
4916;5235;898;1603;10408;1121;546;3989;39416
4917;6979;894;421;1766;22377;6178;24109;1846
4918;1360;426;1829;2065;812;1829;7061;4842
4919;2063;1631;3504;13070;406;11412;4019;47652
4920;630;860;642;2114;3397;22098;22916;142134
4921;8639;327;10914;6590;6257;7200;68136;19014
4922;6221;2048;3995;3875;655;2128;1315;18342
4923;1676;951;4203;1682;572;3791;12040;2502
4924;646;4332;1676;16654;1106;25038;105309;60835
4925;979;1785;364;1570;4733;1271;8478;8967
4926;1071;3135;4675;419;548;6301;9513;8785
4927;7735;4511;20652;6215;3522;3759;19856;49831
4928;1813;5299;3167;2196;3989;26651;37020;31261
4929;1785;10995;2411;10152;13599;5495;7480;125439
4930;2648;2014;1165;7209;1582;947;57605;15382
4931;8429;9689;2216;4376;2766;12122;1903;18447
4932;1489;1480;5614;10047;1708;387;11702;4635
4933;3552;162;7082;13467;24312;18398;7776;3092
4934;325;753;2901;2379;8385;4014;4049;8877
4935;678;2853;1401;1670;7394;4368;9705;12181
4936;10295;358;1363;1931;682;1771;27086;12059
4937;1458;2734;3332;4138;835;9307;2601;4935
4938;4753;960;579;3621;118;11585;18987;429
4939;2131;2127;2946;2529;4249;6810;18932;55732
4940;2561;2141;3123;5378;856;4619;3786;24459
4941;1711;4463;4060;1420;225;20534;12018;3672
4942;1244;1684;2329;3760;976;1716;9168;23738
4943;1249;4752;1989;2525;1504;156;19498;21863
4944;1849;6268;7442;8049;16204;10039;88649;43953
4945;1178;346;214;10022;3681;3629;14645;96293
4946;3720;1496;1394;2101;13674;4235;20763;74807
4947;664;320;2590;8976;4388;10973;7129;54823
4948;437;328;1725;119;2767;3775;2886;1634
4949;4488;9247;5463;23693;585;8321;16283;79552
4950;697;665;1194;231;6435;2845;4723;18973
4951;705;302;1186;1718;43;3304;27832;79065
4952;150;640;2821;2120;833;9932;7430;50458
4953;2111;1234;756;1345;7135;3563;3207;9591
4954;4373;2457;637;3217;11312;1416;29323;37
4955;14669;577;129;2978;27634;2505;270;104
4956;10957;7310;91;12606;3832;820;5804;30617
4957;1502;785;12727;4355;1936;280;9227;20409
4958;688;1763;831;162;2408;5292;4659;12755
4959;983;2392;878;1778;9784;4803;3155;10568
4960;18463;5841;6833;3845;15918;62402;223;35889
4961;6686;663;249;9052;3608;2151;29055;66009
4962;2990;1126;758;10400;5159;241;7281;18841
4963;3565;4249;446;2209;1408;4143;10957;74210
4964;129;812;4333;4085;1462;53339;71230;12731
4965;650;3646;201;74;2423;23500;53390;9776
4966;12691;4332;6207;1773;11214;2230;21347;5392
4967;3937;701;406;1048;1074;12419;16673;1983
4968;5936;2252;3211;184;1564;3000;596;57882
4969;6625;66;2076;958;1132;15248;17902;901
4970;6846;1227;3563;3645;122;15239;28142;26525
4971;7963;6295;4536;787;4298;15593;8111;381
4972;379;8122;1183;163;2107;755;13034;12914
4973;1152;1118;4147;863;1778;7579;12840;1008
4974;914;2846;3111;1604;1410;371;8248;2058
4975;2729;9214;7410;2422;4769;14844;34988;7023
4976;386;5357;1650;3992;676;1248;6663;4197
4977;5930;3375;44;1655;2582;7927;6059;41491
4978;14104;2085;8257;2232;5102;21284;3833;159883
4979;2362;186;730;3780;98;6905;16133;5264
4980;3957;1396;12538;7067;2582;5824;1478;15166
4981;701;11330;6210;10230;669;25690;6154;38704
4982;2260;469;3924;2873;1660;6747;1021;284
4983;792;235;1622;2270;3928;10769;20404;44739
4984;1978;4826;1230;674;58;4813;1396;21211
4985;3335;3617;975;6214;555;4216;19458;35638
4986;559;655;2492;189;11639;1025;4693;4646
4987;2026;1512;1092;5298;10443;8626;38845;119288
4988;1767;395;124;2537;1276;920;7340;35334
4989;601;1476;1683;452;3430;14210;51395;32254
4990;2494;3371;7858;1745;2667;1689;22120;25509
4991;655;5627;958;1715;3454;1526;6239;32324
4992;463;665;1290;14148;1558;5306;4349;26965
4993;2964;281;9466;5375;8336;4247;38215;35570
4994;1588;1229;2421;3773;3562;2077;60434;23820
4995;1005;2383;337;8384;8731;2489;1467;14722
4996;2183;7142;8943;804;4199;10311;30048;115559
4997;3699;454;1696;174;4984;2443;32625;12049
4998;772;707;3477;2739;2396;1418;23031;4636
4999;3560;4434;595;19222;513;6711;12177;40218
5000;943;712;528;1821;5189;12479;8986;4997
5001;1230;360;757;10119;2600;3635;11036;26854
5002;4122;143;4537;1044;872;4938;1788;23074
5003;208;224;752;12122;2993;18690;6059;69139
5004;526;7105;5001;3000;1726;20319;3755;31668
5005;7718;993;23313;9020;6225;3812;19286;9724
5006;1509;10335;3857;2831;4482;5074;19389;151
5007;4500;2800;1000;2615;2416;45312;31376;69803
5008;9325;7788;737;1075;153;2015;3757;20846
5009;2112;798;846;2606;8335;202;8332;13613
5010;895;2114;1688;1094;614;5109;5508;48220
5011;461;3531;721;372;1293;7349;25369;16894
5012;5665;1489;4532;5919;5854;750;5192;91396
5013;6252;3723;5051;3467;3550;535;39895;1928
