;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
5275;5978;1790;518;8893;2400;425;1595
5276;246;15246;2020;7830;270;796;964
5277;685;279;6844;4964;11614;1304;97
5278;691;2426;724;1245;3055;357;3217
5279;4944;224;10793;4306;12780;227;4325
5280;349;3571;8282;10190;2106;1070;977
5281;157;4644;860;4152;721;1075;2533
5282;826;4168;3077;1455;290;1752;2194
5283;811;406;779;5941;1205;369;699
5284;1912;5384;20918;1565;1566;2323;610
5285;691;13231;23051;390;9138;2778;1578
5286;3263;9446;6872;13655;830;2005;662
5287;1246;1164;279;9549;3996;476;11451
5288;2480;7344;1489;16493;1290;4225;1513
5289;801;5909;8206;2005;717;178;465
5290;2838;528;18813;7024;819;1209;3785
5291;231;549;913;484;1613;2410;691
5292;795;1341;7174;2965;2072;407;1257
5293;11810;6594;1599;11100;5443;176;17112
5294;1088;6312;246;3353;3640;2497;1075
5295;572;2659;1060;4000;10108;3321;6471
5296;1271;51;4446;4104;6345;8159;626
5297;298;1326;904;4364;782;1666;1314
5298;424;1448;790;2689;372;355;427
5299;1627;3949;738;523;1439;3714;1982
5300;2135;1997;207;12564;1509;1556;582
5301;1820;1137;13012;933;186;1110;694
5302;754;977;385;7907;1804;5835;258
5303;785;5981;9828;12684;2634;2125;6940
5304;342;799;18142;1816;548;4011;156
5305;575;2180;6937;3119;222;2556;4054
5306;33;577;1440;9195;1877;2237;538
5307;207;263;2267;815;239;1181;126
5308;364;41;2247;2170;620;515;1567
5309;395;6938;4017;642;1298;1403;1298
5310;393;1875;2637;15407;169;3742;92
5311;513;2187;1437;2673;603;1944;756
5312;1081;1657;2975;7932;1090;1605;1262
5313;74;844;1724;3017;3116;672;1183
5314;1454;2368;2050;6755;2595;1799;183
5315;391;267;1304;2418;1171;1103;5048
5316;452;3968;726;3509;307;2871;293
5317;1253;4063;2768;5302;1794;1302;3143
5318;1800;1792;566;1855;1175;6399;3502
5319;540;1714;476;788;1318;372;9218
5320;1112;370;958;2295;1594;1640;10906
5321;456;280;246;686;1987;482;97
5322;525;1627;1306;8798;5504;3548;4584
5323;1360;2185;4261;2652;438;1732;1372
5324;296;5318;910;3161;5745;4920;749
5325;1002;363;11756;2562;1275;4405;314
5326;900;2768;450;1924;2050;2370;1306
5327;883;51;16087;2494;2395;4855;495
5328;3102;1286;4865;6577;1281;4978;1402
5329;32;191;2840;7406;804;1567;2659
5330;2023;4428;5520;2731;1584;833;2519
5331;577;557;1232;479;932;158;3040
5332;365;5803;5561;9563;569;14061;1673
5333;258;1299;239;4391;491;481;13005
5334;490;2389;3897;37703;1000;385;5452
5335;237;862;32;6550;997;2355;2853
5336;1414;10481;9113;1990;8534;4312;4212
5337;153;211;5150;43;4854;938;1915
5338;483;1511;13763;634;185;8574;4412
5339;1706;70;5051;296;3872;1526;1885
5340;307;2904;950;4958;349;470;1087
5341;1163;6493;7532;3252;10097;1258;1061
5342;148;7850;5737;2794;94;698;5047
5343;932;545;5419;5780;282;2700;1040
5344;1265;936;992;2351;1842;1171;760
5345;1042;446;2056;2355;949;540;5127
5346;726;1023;2428;3484;326;421;1361
5347;6281;581;5649;5592;3553;2583;328
5348;925;3585;2140;10759;616;5309;728
5349;717;2955;1112;4126;2344;1879;494
5350;687;3148;4108;7610;68;725;2333
5351;466;2194;1700;6445;399;182;3270
5352;1042;467;2859;928;3089;1456;1050
5353;433;866;3501;328;2163;750;530
5354;516;604;4533;1102;201;441;1986
5355;2051;4985;2635;2629;13510;4061;2061
5356;62;4005;828;100;3329;1552;206
5357;2137;1720;2908;9417;3554;2895;2053
5358;1550;971;8121;23428;5609;7501;853
5359;326;8376;5712;1570;1471;4451;3625
5360;2968;8378;968;5668;3710;254;1472
5361;680;941;4628;11555;4398;771;154
5362;887;1035;5013;1203;6093;2427;2738
5363;2913;1665;2065;1194;1893;292;2911
5364;718;1971;6698;2864;1023;2780;3172
5365;1463;2851;313;6071;244;716;271
5366;372;360;149;40;1094;1155;1662
5367;132;3611;4365;2468;1530;2398;121
5368;15424;3725;4715;3799;7403;3794;1130
5369;2614;2377;2122;13783;255;2569;3264
5370;232;491;4576;2301;960;4029;1848
5371;5974;2546;5800;9329;1282;1643;21257
5372;1488;403;6113;3807;996;815;1324
5373;29817;508;4966;6576;123;2419;4794
5374;1845;5899;13378;1283;2170;8194;5025
5375;712;12858;4691;4447;5583;421;5859
5376;1132;1005;517;1606;780;1110;806
5377;1156;1736;9992;289;2714;2998;11913
5378;1753;4995;5838;1200;5397;5067;314
5379;519;304;867;11480;751;332;157
5380;1221;3824;3333;4059;2502;1361;877
5381;2776;1219;904;712;40;1924;1093
5382;441;2312;8872;8188;1656;359;8179
5383;285;3674;5338;289;2366;1907;2723
5384;257;876;1341;448;4131;3352;5514
5385;3305;899;9077;7207;635;40;14659
5386;1084;2444;1351;1169;666;1966;644
5387;989;6613;10337;3769;200;1572;2955
5388;1661;673;2976;6930;8677;3265;4112
5389;536;6179;478;3699;739;7144;1622
5390;811;1504;136;3721;307;2458;2333
5391;632;2476;14742;11668;4019;1003;1575
5392;462;349;10558;950;1454;1511;4157
5393;134;611;5643;809;354;991;976
5394;644;523;3154;12282;267;845;3160
5395;1948;2297;1867;411;629;464;457
5396;1420;9191;6387;4237;1807;4596;946
5397;795;755;3537;4680;663;958;539
5398;1525;727;672;2125;2344;1323;1756
5399;4897;1554;12061;789;433;5260;3919
5400;226;5299;6963;1647;1248;144;589
5401;5593;1916;19401;14226;3955;830;1110
5402;1342;1292;5045;600;35;1127;649
5403;250;5070;2750;953;422;904;848
5404;471;678;2848;3076;215;5039;3001
5405;2228;208;1134;490;224;1088;1943
5406;833;973;5559;4456;510;1239;12957
5407;353;768;3019;1727;3434;1282;724
5408;3313;10100;3782;7523;3914;9071;3744
5409;764;492;1460;7510;694;1895;6559
5410;313;1851;852;5563;2167;1973;3561
5411;1354;4384;3197;24177;4981;890;999
5412;592;1814;5520;2505;1681;524;2842
5413;467;18134;7451;3507;1505;10297;6847
5414;3523;1640;15699;5794;2100;256;3732
5415;952;1416;64;2896;415;205;270
5416;568;7382;4104;548;371;29;368
5417;618;247;657;8432;989;121;1324
5418;3113;638;978;329;546;1712;349
5419;2636;318;1658;1186;1060;421;4706
5420;876;1282;2446;168;957;1027;890
5421;5976;5911;5924;5152;1303;1172;591
5422;459;2220;3597;1016;1914;2417;2946
5423;1931;1279;4322;2812;15408;1866;609
5424;11003;6636;1318;2560;1756;9583;3771
5425;1618;1860;7594;2090;145;506;3911
5426;761;5260;6785;2294;970;5415;1287
5427;1012;2443;7979;2944;1223;1622;778
5428;1450;397;1357;1755;8188;1127;2205
5429;2229;4892;2105;14245;2197;6549;2234
5430;4269;2436;4541;5284;2347;5721;990
5431;3591;1500;9245;8580;12021;3893;3287
5432;395;1304;15;5155;534;207;1098
5433;130;1907;3561;500;1755;4337;2631
5434;914;313;487;4274;3497;5096;4020
5435;476;713;726;10776;821;4776;7208
5436;173;3053;14841;4390;4939;5509;139
5437;191;8131;1316;9383;3063;1980;4960
5438;1433;355;3246;5066;1439;8897;635
5439;697;521;2815;6129;1145;947;920
5440;375;980;3549;263;113;2146;4373
5441;1685;8845;2512;4343;434;7007;1412
5442;965;2835;2806;4670;379;4126;885
5443;2018;1916;378;936;568;1929;666
5444;657;4464;3168;4293;1813;1732;3627
5445;306;3486;1213;1372;1537;2796;2551
5446;1568;3867;2847;4856;3182;3608;1648
5447;1724;1974;2310;2299;1276;4467;1532
5448;437;7738;5648;8157;1247;2140;2623
5449;4832;1033;2124;3100;2439;371;5871
5450;1811;2514;2532;2655;1778;104;1303
5451;3230;8703;981;616;558;64;6723
5452;1054;3096;2731;1134;82;376;2050
5453;754;3852;2192;2820;1040;227;1441
5454;261;518;3198;430;103;185;7304
5455;768;3710;3439;17117;997;135;4378
5456;215;2670;1822;2164;108;1323;2216
5457;794;8748;1514;936;906;495;583
5458;2103;2054;530;5427;228;627;845
5459;1847;297;8205;4401;575;1266;2020
5460;942;2514;3989;3241;477;4199;5818
5461;382;5530;2294;5984;542;2370;1388
5462;1545;613;311;784;1142;1552;3220
5463;1405;1954;4265;9161;1628;3235;1953
5464;609;2740;1629;3175;805;283;4837
5465;6426;4976;8357;5121;2766;1550;2902
5466;3394;13405;3352;40916;2446;1224;325
5467;507;3386;12589;11660;865;1169;5100
5468;1672;5620;5728;19448;2484;4903;829
5469;798;107;1105;194;482;4544;1943
5470;3977;617;127;4363;1060;476;469
5471;1188;114;300;3669;181;1358;602
5472;2161;1282;626;9473;891;7315;3933
5473;666;8462;4777;2831;1786;5925;2103
5474;363;1206;4101;857;1189;4490;3200
5475;3138;3115;5147;2990;1075;156;2280
5476;1332;1526;288;3457;3947;1566;1247
5477;8549;7176;641;1682;1876;2034;7610
5478;284;3978;11746;6476;874;1014;704
5479;727;2188;2116;783;428;168;522
5480;300;4162;3962;394;1901;535;1827
5481;682;8400;1106;863;198;7443;2469
5482;990;1650;6830;15186;516;3831;849
5483;1732;75;1934;5255;299;4644;1778
5484;7299;375;6781;7776;582;479;53
5485;2552;915;1281;6751;2861;1551;4386
5486;fail;1258;410;3516;16171;2772;5632
5487;615;759;1705;832;1448;281;3385
5488;1705;6272;3698;179;45;375;556
5489;561;5310;6493;1208;905;1161;728
5490;822;3616;820;6164;1284;3970;1114
5491;1649;4020;23311;1531;643;257;1512
5492;1522;1652;461;12731;2211;1165;3537
5493;3549;648;145;10994;2114;4424;357
5494;468;73;4821;3479;304;146;3768
5495;1396;2084;1128;2350;1505;4012;12376
5496;4026;1185;3678;2008;2548;2033;1810
5497;1193;354;1710;833;1246;1664;1804
5498;1824;1083;3235;1894;3493;864;133
5499;1639;3401;36999;4464;257;4025;355
5500;3676;1087;10661;3588;89;1181;840
5501;940;804;3778;10809;343;2247;6808
5502;643;663;942;3575;469;1427;317
5503;1936;2451;1912;2768;257;1945;136
5504;561;58;10613;6368;357;2667;2380
5505;314;3793;17824;7191;6508;5054;3988
5506;1257;1545;85;2446;884;406;6169
5507;186;461;353;2561;2171;2630;6054
5508;4168;2725;1914;2897;2390;2978;342
5509;647;1720;312;14114;2061;7168;4151
5510;5049;514;3873;7171;2037;3236;3714
5511;753;7053;4619;2583;9826;3982;8321
5512;2365;2460;2187;8251;568;130;862
5513;4430;2079;14037;15718;4537;6139;13452
5514;2175;905;318;8317;1164;314;2491
5515;208;876;2654;1914;3071;4761;789
5516;2729;1417;799;132;2954;820;304
5517;1788;1842;81;4907;599;1190;5145
5518;213;1363;5805;5793;362;4633;116
5519;757;1148;1719;257;370;563;6510
5520;193;4112;404;656;2669;5709;2651
5521;3042;3340;6306;3252;2154;380;5998
5522;4702;3434;1041;8036;3418;11139;67
5523;359;920;1136;662;1800;18614;7326
5524;1007;954;952;1363;3541;391;14158
5525;2310;1294;9169;519;1565;1049;260
5526;2457;997;422;1173;973;1650;2336
5527;3165;3349;274;10912;372;2485;5590
5528;215;4983;5172;188;267;153;1929
5529;579;1639;5279;8894;268;996;2076
5530;997;531;3103;1558;1179;2421;5428
5531;1249;5625;139;3102;15746;4934;4653
5532;110;3790;735;3342;318;117;941
5533;2350;1232;1049;6606;8217;229;1732
5534;1171;2334;1105;1427;7921;6748;1729
5535;1443;453;746;1311;2019;6248;2358
5536;974;978;1225;5046;290;4585;314
5537;929;277;3034;5445;330;646;250
5538;744;1119;4076;9021;1412;2974;6968
5539;959;798;4568;3071;4533;4493;1770
5540;2503;12140;17020;12522;260;1501;322
5541;13732;433;935;27312;1167;4044;5440
5542;126;595;1995;1353;1736;4460;3405
5543;1995;4674;5281;5841;84;5252;1020
5544;265;3847;12976;6802;1882;384;1045
5545;4348;5794;4499;20414;918;1210;11392
5546;1045;2193;1671;7249;1743;603;1074
5547;90;3973;25287;6838;598;357;2755
5548;1624;820;1449;3505;4368;1336;203
5549;98;349;17339;67;1986;1666;18118
5550;4899;1544;858;1127;755;4636;823
5551;836;360;11141;2152;1614;277;820
5552;416;2314;526;4369;109;3912;279
5553;4111;530;1688;3241;1479;1680;2045
5554;1235;702;125;282;1334;4192;243
5555;2146;75;939;4489;1016;3224;5061
5556;1108;254;790;3650;1414;398;2970
5557;454;4662;2054;900;2294;309;2385
5558;1873;3501;16103;12230;1169;3356;8440
5559;1369;1693;4619;153;574;319;872
5560;595;1589;4401;4269;1455;2291;2216
5561;756;1159;1237;2348;1473;1718;955
5562;261;1745;3938;895;4610;507;2292
5563;743;124;1561;15940;82;1024;1092
5564;1396;2940;383;4471;2348;189;1149
5565;27192;2435;748;4254;748;630;3227
5566;1591;800;2778;7495;1459;300;4564
5567;1080;1067;6684;3658;2037;5911;1511
5568;320;1764;2418;957;1358;5596;1587
5569;292;2857;121;278;640;1552;4732
5570;2157;2077;16375;5119;1210;1290;3041
5571;2388;2513;909;4018;2708;9069;9917
5572;364;10601;124;2366;1548;2331;5335
5573;903;4153;1097;12875;4803;1753;610
5574;536;542;1500;8893;86;2597;1825
5575;128;8019;9764;24206;1978;914;5195
5576;1422;160;1783;424;1117;388;773
5577;3107;1247;575;1308;805;658;4269
5578;358;5048;1748;6538;142;623;1492
5579;265;1579;5732;4716;99;962;642
5580;253;1069;3186;616;402;411;772
5581;931;1785;1568;14382;562;435;992
5582;744;14989;1043;4971;1853;1710;336
5583;1196;612;3141;3117;201;306;78
5584;2222;7983;3046;7802;336;7843;1881
5585;1606;4003;2044;15748;880;828;3734
5586;620;2102;8628;6564;1609;2252;1064
5587;498;3993;1979;1535;3930;332;707
5588;6532;379;2449;3484;1007;285;60
5589;1213;2382;1183;849;891;956;4848
5590;3305;2839;500;2966;3367;1769;310
5591;1743;1087;987;2745;722;2846;1095
5592;3487;5905;7384;3231;3220;1612;363
5593;2571;743;1374;44;1123;1560;9943
5594;449;1114;16753;996;5219;4985;635
5595;804;160;4544;1620;4013;47;2134
5596;1454;3389;253;10461;428;2010;2751
5597;654;2500;4537;2041;355;2241;1041
5598;1057;1488;10177;7688;2713;2675;447
5599;1709;1090;2512;10460;2270;1516;6112
5600;1574;135;3471;566;1384;65;2246
5601;1521;463;1343;6496;1333;2114;1153
5602;359;1304;4099;610;1398;867;6296
5603;2247;1936;1192;1583;792;689;568
5604;7231;6848;9048;11438;1511;1221;2402
5605;11798;1499;2205;4961;2081;9227;4892
5606;486;2122;2806;1479;580;3742;559
5607;332;3423;3761;1108;50;1377;230
5608;1080;415;1406;557;1345;17;1417
5609;10073;193;11902;4382;4354;723;3411
5610;157;3767;1872;1854;16650;869;4046
5611;1279;1350;7852;6250;432;1389;1710
5612;1559;1249;1107;1271;3779;6852;3280
5613;1920;1017;153;2666;2005;1609;914
5614;291;4198;3817;655;319;7844;222
5615;79;4633;1058;7873;4066;730;5499
5616;1352;1464;22120;3639;4441;360;4260
5617;3088;1019;1379;2125;276;220;1645
5618;1610;5492;1104;2039;8713;345;1121
5619;1060;3426;5699;2758;790;1436;4511
5620;3938;3338;28809;3232;8342;2052;8932
5621;220;1520;1067;1426;485;1002;6284
5622;1016;3487;5743;5184;747;667;994
5623;527;2572;2452;2933;1418;1457;2377
5624;551;4767;678;2870;1942;370;1373
5625;610;6920;5639;1382;4289;13106;2516
5626;1956;2344;106;5648;176;3538;17944
5627;4012;322;6460;3329;136;342;94
5628;991;1776;1682;1076;3268;391;1069
5629;2253;1190;5003;3147;772;331;1845
5630;94;1460;584;8299;43;1080;2812
5631;2216;2552;8776;4832;5551;735;998
5632;644;804;3968;2659;2145;1185;4190
5633;12212;918;3039;7201;1340;2930;927
5634;91;430;706;3256;333;862;1699
5635;7600;2605;2491;3690;1499;12128;232
5636;1249;2031;3027;4836;302;3642;1635
5637;1152;2456;2754;3945;2031;80;778
5638;3932;4928;6182;9034;1181;2136;1750
5639;290;596;2021;2242;102;2216;3440
5640;153;6043;845;405;649;338;9942
5641;2351;1613;4964;8501;3753;711;9940
5642;678;4337;3032;704;1689;388;1992
5643;3221;3476;175;13367;18857;1675;12774
5644;1806;145;1030;1466;806;223;908
5645;369;6972;870;7146;241;901;804
5646;281;4049;1719;3563;3729;863;504
5647;3037;705;29487;2541;1868;522;2560
5648;4482;17022;1039;8991;3564;9686;13382
5649;1303;1941;1543;3754;509;6032;2504
5650;1628;2164;1949;6024;211;1952;1753
5651;2075;3337;2177;1775;1342;298;2381
5652;1629;1343;208;2034;5103;360;1364
5653;665;4685;2424;650;838;1453;3005
5654;11765;4879;5916;293;775;2594;4158
5655;1411;6631;13365;591;3355;3254;1394
5656;5403;5603;961;18041;4751;2131;1123
5657;1434;1405;1560;5428;883;4111;5796
5658;509;2251;1869;2603;1204;1345;630
5659;2396;644;740;7115;972;575;548
5660;20756;3899;4646;391;14041;4919;2363
5661;1128;453;6344;150;1896;1659;3732
5662;636;5314;11118;10000;208;9269;396
5663;1449;351;581;1551;2749;157;1531
5664;149;2703;3587;374;3993;3842;2115
5665;880;1310;4375;4448;2369;1526;61
5666;1098;822;13404;535;1777;13175;2612
5667;174;2676;1774;301;651;459;1083
5668;253;2174;175;4549;919;449;205
5669;401;232;5444;1442;1982;2934;579
5670;604;138;2203;8266;1087;501;1164
5671;603;139;1007;1189;646;2499;4062
5672;2270;254;1921;7948;1359;2472;1101
5673;8961;2358;9585;7097;398;1641;1224
5674;371;1180;3305;2485;298;1831;217
5675;6082;1953;4526;12215;968;129;316
5676;1596;317;3808;479;876;2041;1604
5677;2397;5441;1777;4404;1943;3923;2482
5678;1440;1352;1837;1177;477;1833;2380
5679;571;5186;1188;14200;460;1466;596
5680;714;4967;3100;293;3309;7426;6153
5681;983;1334;4605;5455;334;806;1836
5682;2044;1487;401;3286;568;299;2095
5683;2781;13173;5363;8458;2870;10709;883
5684;2129;1096;11017;3874;3802;787;2192
5685;686;275;5278;1716;1975;1305;493
5686;4503;23704;102;4586;482;6226;2260
5687;2581;5562;655;2155;9161;1941;811
5688;2096;11713;2554;4050;2044;4598;41
5689;568;792;2844;6203;3095;8588;8237
5690;87;808;908;3491;390;356;2590
5691;536;1225;118;1155;450;3066;1196
5692;1461;1555;11927;530;2756;1567;3130
5693;1338;3974;1619;3792;265;4512;2907
5694;2542;786;1169;2504;2908;604;2803
5695;3869;494;13335;243;6444;1699;1113
5696;1153;300;2745;2199;2531;6154;2719
5697;1885;1048;96;1470;383;178;1061
5698;383;3612;2738;7230;806;2413;3223
5699;2709;8626;480;539;1802;6081;235
5700;1624;2129;1704;949;2790;1324;1773
5701;5396;6438;17609;1686;712;5067;6900
5702;2914;454;387;2261;3954;329;74
5703;837;579;3602;10551;553;5043;5246
5704;26;524;2362;20314;506;1236;902
5705;1548;6247;501;4721;1535;2079;2420
5706;426;2999;745;6777;6258;3761;1351
5707;858;1353;2358;11015;155;1916;672
5708;493;531;2181;2055;196;652;2063
5709;1423;1438;594;227;360;4942;542
5710;568;1379;2329;83;1252;7679;6624
5711;780;2030;133;2450;606;1489;1243
5712;608;1259;2179;6384;1136;782;373
5713;1886;5314;5287;580;1866;1944;4028
5714;2371;1164;11229;438;3866;2669;4566
5715;2660;5795;7764;3739;1232;2105;1036
5716;184;4137;4035;601;326;253;2399
5717;1116;431;3397;8818;405;7628;228
5718;830;11369;4762;9865;757;3327;1310
5719;1064;2390;1851;8186;4833;2731;503
5720;1728;1616;10637;5574;181;973;889
5721;563;918;9445;70;2685;998;703
5722;3514;1823;3035;7597;514;306;6141
5723;1858;147;6662;1251;222;2108;10036
5724;261;356;3308;11321;1802;138;2593
5725;300;1819;20;1267;222;283;590
5726;1886;1361;3829;1738;303;795;908
5727;3664;1970;1401;1857;524;5406;2583
5728;1460;1524;406;3472;205;2742;498
5729;1857;2635;7385;5369;1338;5014;1161
5730;389;5854;83;1179;1998;2861;2960
5731;3693;1844;2421;6270;3495;1072;9046
5732;1678;1463;2595;559;807;731;468
5733;1107;241;1382;4023;1665;2711;7500
5734;540;1918;618;1347;590;2127;3109
5735;215;8551;3454;1448;2573;882;3667
5736;1965;12377;4816;1994;1534;2136;303
5737;2876;436;186;13053;2766;2535;1547
5738;121;2482;1103;431;507;1770;397
5739;2171;1024;2366;8137;1427;298;3990
5740;5265;153;16212;204;243;4209;7075
5741;131;2892;2194;2001;285;1015;2943
5742;2653;348;1035;1887;589;1523;11503
5743;756;4335;4065;1678;2937;4335;1054
5744;2449;1729;425;3136;380;3679;1717
5745;1625;12102;4503;4853;1054;8886;8244
5746;289;2577;3449;637;387;13922;17678
5747;2097;2233;2855;10860;991;10577;1631
5748;3710;235;4258;3566;969;2473;3431
5749;818;1090;8453;2938;362;854;1982
5750;566;4173;1247;5057;542;2576;740
5751;108;438;6533;2191;2708;483;2822
5752;6964;3981;3231;14172;2218;5090;5351
5753;1221;5175;9363;8847;763;656;23399
5754;1974;4269;17614;3230;1267;1804;8682
5755;1576;6752;2934;5977;309;1740;392
5756;309;145;3192;1357;291;2364;647
5757;9177;1222;3544;20659;17548;382;449
5758;283;4925;3125;2513;798;5342;89
5759;749;5788;34;4520;4286;2871;5052
5760;763;2194;3321;2237;157;473;187
5761;436;1057;298;1372;680;1333;495
5762;1114;3903;23788;2773;153;613;474
5763;1733;7892;3754;8093;8602;1445;8022
5764;1553;10222;681;188;1270;4100;8990
5765;3130;5550;2856;2491;2206;2852;2084
5766;506;2207;234;2339;1363;799;175
5767;1978;311;1845;4000;2882;2425;606
5768;704;7885;88;10808;1720;2306;809
5769;5085;2298;1922;4845;2143;7352;116
5770;11565;2568;4528;11068;3496;7994;347
5771;176;2138;1897;9349;465;7004;1834
5772;5268;2135;1954;3330;2777;1066;2261
5773;11265;6775;4186;6608;6160;2353;3089
5774;224;2071;5576;2549;1998;688;2604
5775;763;16350;1451;2755;6821;2611;223
5776;349;2057;338;248;3432;3740;544
5777;347;3468;598;11073;7447;934;2949
5778;1376;6604;4733;3010;995;3177;1080
5779;1044;320;308;165;2242;3266;2084
5780;5353;1937;589;355;3659;2923;2210
5781;8424;679;2361;10517;1257;371;7837
5782;1941;4147;12449;1213;1283;781;2171
5783;141;913;2747;3621;357;1258;1972
5784;1031;4408;851;15486;5971;53;1439
5785;281;1892;3282;228;3871;1090;2190
5786;522;3351;5991;657;1323;1846;315
5787;2059;5053;5285;1089;7110;3938;2087
5788;1051;12761;7682;2984;6043;2835;548
5789;2647;1430;1405;904;1243;7838;5847
5790;3765;1150;1717;1826;1126;1211;4450
5791;6872;498;2536;2933;499;1060;240
5792;603;2275;2326;5467;776;4493;1515
5793;4379;5144;518;10782;2402;3544;2247
5794;434;1682;1396;1565;758;279;3536
5795;1935;3795;11346;3753;1272;1062;6172
5796;4908;846;3605;5671;4370;499;4170
5797;1958;872;3219;5918;913;3112;4384
5798;579;3576;1040;3149;1598;623;868
5799;7045;6980;169;2939;4693;152;443
5800;2885;718;2598;13779;1224;5848;185
5801;2636;5051;4208;1180;232;2357;210
5802;12532;8201;3788;9443;1781;922;1916
5803;2979;4133;1347;1842;842;8712;3083
5804;1388;363;2421;6637;1910;3583;706
5805;620;2973;1441;4950;572;1806;1711
5806;521;1910;4300;7909;4087;323;3738
5807;2503;2582;4046;1416;341;264;6876
5808;58;4048;2335;6525;857;1728;2014
5809;8267;3885;10017;15496;303;392;1889
5810;275;932;2504;2354;266;4800;244
5811;194;3660;1379;6695;992;2489;518
5812;7369;12254;3408;4674;869;6125;9941
5813;357;491;24431;2853;7476;1638;2216
5814;1945;1112;2293;1536;1411;1506;3667
5815;1645;5258;5088;1370;1044;2688;1088
5816;417;899;8130;2029;1194;4095;2893
5817;207;1226;1877;3090;148;1930;1764
5818;3656;23752;4948;29580;1457;1305;5127
5819;330;2126;115;257;1996;2174;7490
5820;1763;1266;5509;7575;2985;593;2106
5821;160;1238;2832;4441;3292;696;2258
5822;46;3456;299;781;212;922;1438
5823;1323;496;11720;1154;2935;177;5231
5824;194;3598;1308;5386;699;1222;608
5825;1065;4068;232;12814;3924;1530;2258
5826;3767;264;1616;239;878;1464;6549
5827;1968;236;12896;962;4352;1172;2015
5828;1803;1645;925;13368;1463;12876;4492
5829;200;5897;9095;3828;1531;5719;1816
5830;1156;2534;4436;4443;2121;702;807
5831;1278;2335;14145;172;2361;5825;3244
5832;1514;72;2194;1506;265;5626;842
5833;649;2902;1036;1700;1208;2547;756
5834;1686;139;5793;14490;2391;1410;1115
5835;1047;2940;1825;3522;52;3559;770
5836;1603;3993;2022;11349;1870;3121;4571
5837;1106;774;226;2983;1213;2940;6628
5838;3165;95;7376;815;1087;1230;781
5839;604;1717;1594;4936;7706;915;1213
5840;849;918;137;766;555;9454;216
5841;1826;160;4296;1034;270;1124;2763
5842;321;6104;1644;446;2582;2694;2242
5843;130;17435;15474;2962;1468;2056;3013
5844;674;2700;1034;6107;2728;2883;5437
5845;481;4839;2634;862;154;893;590
5846;456;4079;555;380;932;889;1274
5847;1321;1468;3223;967;864;2563;2685
5848;1870;1496;7951;9463;1451;2239;517
5849;60;2558;2285;3342;1382;2097;97
5850;1226;5653;1559;5529;1075;7226;1215
5851;2347;6520;4457;3554;3000;3097;17673
5852;1943;636;147;24;2921;320;447
5853;1878;5942;14024;6095;1127;5630;6433
5854;1978;2764;1924;542;1235;491;2135
5855;2031;7782;629;1081;1290;5963;1221
5856;222;93;11471;3772;989;2705;668
5857;5937;10361;235;6179;517;1091;5687
5858;8807;1217;1339;4510;1555;3877;681
5859;56;1401;237;9471;1530;494;1509
5860;1414;431;214;2828;773;442;2064
5861;2548;243;1754;2785;462;2880;2882
5862;1115;3108;2768;1041;1032;506;4037
5863;66272;895;1448;6353;1775;8744;12543
5864;1504;741;6022;4678;2512;3080;2525
5865;1683;518;6377;572;4485;44;13415
5866;391;1847;22943;19933;111;6739;439
5867;1855;2398;10497;7162;508;587;320
5868;536;2652;94;3945;2957;8430;424
5869;19236;6190;20906;2722;2889;5118;483
5870;5278;149;1169;7930;6784;2782;6158
5871;872;5539;938;2394;572;1449;1707
5872;1420;9893;15948;1957;1670;5932;1367
5873;109;6611;14124;12125;32;5102;659
5874;6878;5537;8772;1594;1816;2771;3411
5875;123;1253;1451;6729;2013;456;3743
5876;395;1656;2848;3519;1128;1172;1522
5877;319;4677;818;37396;1985;2512;542
5878;4909;11729;17002;1953;162;7331;3103
5879;3754;781;19444;4571;1541;4727;1013
5880;705;4029;8165;3094;283;1629;5746
5881;980;3035;2023;6617;1754;1771;4110
5882;2217;3160;282;2853;1857;2793;12536
5883;231;4712;11907;6672;1711;2274;5236
5884;7464;7858;543;3494;32;7265;8477
5885;1131;326;2176;6734;701;1021;77
5886;2510;4202;1299;16287;1392;506;194
5887;584;243;12727;4228;1100;2747;778
5888;158;2381;18281;3206;441;427;4411
5889;18403;1503;5521;16883;4856;9639;4271
5890;453;373;2277;4235;304;2710;408
5891;9650;3492;6498;12622;1836;3787;1889
5892;2693;9011;3248;32537;1090;160;1425
5893;1140;2196;1527;7797;1507;7514;6844
5894;236;315;1483;927;2582;434;427
5895;357;1807;1636;4734;1213;2508;5734
5896;84;5074;552;117;1167;1839;5436
5897;343;2226;3257;14332;5320;423;2506
5898;3079;1121;11837;11165;673;1061;330
5899;233;919;1293;2651;175;574;183
5900;462;1469;899;9064;1312;258;591
5901;825;2495;101;922;1146;653;427
5902;1358;1343;5209;6750;4313;4661;5026
5903;10031;3085;6889;1025;2334;3888;18172
5904;1580;235;1794;5638;167;599;287
5905;943;142;2296;557;389;168;1803
5906;830;1199;138;931;4325;192;7100
5907;3543;1097;3085;6242;10079;2788;5726
5908;1030;909;142;5033;1967;532;178
5909;269;1796;13443;223;940;42;1136
5910;9222;46;2472;3882;1563;6183;6696
5911;4499;3960;2625;20633;1291;1093;101
5912;649;6550;373;4719;308;12085;669
5913;505;7184;1020;1499;228;659;5378
5914;2587;1808;1402;6057;7045;555;131
5915;357;55;443;1323;544;5464;362
