;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
472;fail;fail;fail;12771;fail;72675;fail;fail;1905;155;3173;81612;63;3688;12599;5629;4977;1954;79;2276;4483;888;1172;821;1891;9391;3389;15653;9988;11956;3864;413;607;5091;3937;3680;1439;2895;1414;2611;897;828;1349;2213;910;1838;781;865
473;fail;fail;fail;30407;fail;fail;fail;883;27515;10198;14705;19699;fail;1221;18492;15649;2507;3639;fail;332;1759;1877;55971;4226;fail;3547;579;4879;6279;18363;871;1688;10539;16092;130;1879;382;719;808;1777;4992;3586;3226;2282;100;891;1952;2019
474;fail;fail;5138;29542;fail;6566;fail;fail;456;783;316;11726;fail;9115;294;4837;1033;1978;fail;7182;47;569;28814;18883;fail;3736;2559;1762;30;9419;1673;928;2270;2572;755;789;346;1050;731;3326;243;219;1552;4854;275;1115;472;477
475;fail;fail;2939;4180;6432;1326;fail;729;954;8654;2554;15147;296;140;36371;16476;9323;6528;503;993;9334;1371;5860;331;fail;31005;19704;1911;1224;2990;944;2458;3208;1183;4187;281;3542;5503;2082;383;7019;99;1394;1538;4377;1267;1773;128
476;fail;fail;38277;7379;1144;12265;fail;fail;82329;15867;27522;659;81;4179;30924;835;19390;11673;576;357;22598;3872;3922;5331;35;636;11931;2716;343;2330;3068;3687;440;3010;1274;1296;1097;273;2215;902;907;1656;2492;1425;1285;17823;2686;4082
477;fail;fail;20949;1047;36002;55278;fail;fail;90349;10045;678;71;fail;fail;2417;7238;10898;21720;fail;64;409;3762;13548;262;fail;2186;58048;5154;15869;5717;504;1451;602;750;3628;881;274;188;2632;386;1195;99;242;1330;1512;225;2220;4883
478;fail;fail;44013;4609;16410;4322;fail;2049;5881;6137;12074;778;fail;15286;7534;9603;11971;4208;fail;5606;593;1648;34566;9843;fail;170;2823;4483;26983;1140;2689;846;1323;17899;2813;3704;270;1395;1451;586;759;1051;1243;101;3427;2588;472;2053
479;fail;fail;fail;fail;10926;16027;fail;fail;1303;1780;2565;9741;fail;707;4474;1078;22396;92425;319;1627;7268;146;5351;801;fail;29806;3213;367;29776;4931;1440;2966;2264;938;136;2115;59;169;580;2454;72;410;3521;3697;963;137;982;2633
480;fail;fail;fail;7311;fail;26552;fail;fail;11569;6467;95269;85029;fail;4014;18606;2220;3534;5439;194;338;423;3694;2117;1090;fail;462;201;1551;13824;1861;fail;4548;11622;6178;3328;1216;562;1943;309;467;519;143;770;1924;8376;1124;297;3773
481;fail;fail;14499;4721;5921;5645;fail;fail;20896;4630;8434;2410;fail;fail;fail;9772;11583;3439;162;2132;526;1588;923;34;643;175;1902;5120;1965;5734;588;1735;2310;5104;1622;863;11048;101;4934;3132;235;5097;453;6158;3940;3760;3214;1261
482;fail;fail;37336;253;741;2016;fail;fail;16202;4852;2933;23158;fail;6913;2721;3533;26716;18962;345;10357;774;982;724;35;fail;4582;4892;340;15496;2322;353;525;1540;4044;4590;6428;741;3477;4311;1407;2970;206;340;3370;4844;10218;3540;2189
483;fail;fail;8893;3829;6943;66204;fail;953;fail;2134;1324;5052;fail;3344;1597;1252;3211;5903;fail;574;5137;14160;245;3170;194;897;190;13406;1110;1962;1955;2904;549;707;1050;240;385;3593;10605;7035;809;3474;449;1662;10123;217;1179;1082
484;fail;fail;fail;10840;1113;7025;fail;fail;fail;12151;74223;95213;246;1556;903;1196;8610;41;fail;3370;1048;1959;696;465;381;1450;2048;6620;2153;116;339;588;889;774;2839;585;1220;1175;1016;589;1000;926;575;3169;1982;3404;310;253
485;fail;fail;fail;27665;335;fail;fail;fail;37008;34866;fail;34010;fail;19494;4089;6121;19075;20148;880;8197;584;3789;22;986;fail;921;258;193;875;629;282;1237;2743;272;100;958;1708;5636;3887;1530;1992;208;1262;2748;903;2097;151;1451
486;fail;fail;34766;2670;74;10050;fail;fail;23742;1448;12772;3262;fail;5147;7075;6816;816;2237;130;248;86;6796;1377;495;2075;86;2419;148;204;342;4309;507;829;5008;3772;7107;817;1508;1309;1635;2121;213;830;2418;313;385;2860;856
487;fail;fail;fail;6290;17742;15167;fail;5668;98112;13025;7596;4181;fail;fail;8073;4063;8262;6785;1937;839;4093;795;247;5496;fail;12877;17102;2302;46333;2529;600;912;3170;1122;1870;2615;1760;800;314;964;7996;1447;467;357;514;1139;1255;651
488;fail;fail;74125;10251;825;885;fail;174;1505;352;1576;1572;fail;13975;3951;770;15019;17456;fail;242;4315;1655;3045;560;2061;3008;796;17440;129;19531;345;2924;6822;4648;1447;186;1795;1444;7370;672;242;2784;3640;1243;826;1467;150;682
489;fail;fail;47;307;46031;1829;fail;fail;289;3304;527;3123;155;8491;8884;3413;3637;462;1192;529;482;1154;6810;255;fail;8530;2280;999;7291;672;4117;605;3673;4642;987;836;854;960;9615;11536;13840;147;1412;945;760;456;2320;929
490;fail;fail;fail;43377;fail;93087;fail;30;5664;8247;13353;2619;fail;2546;10086;139;4294;11533;525;511;5109;8469;381;396;fail;131;3291;812;1511;1586;854;1060;908;149;1504;2407;423;3776;828;5735;48;1021;1504;3900;4372;695;5782;3494
491;fail;fail;21377;13310;fail;23365;fail;fail;7876;6555;6580;9593;183;18988;12;5411;10447;841;362;1612;9947;16470;6891;1598;fail;2921;455;11019;1951;627;605;1495;1130;1212;7269;951;4257;4537;4134;140;10943;1266;532;7762;2478;23500;5447;3076
492;fail;fail;41835;88528;505;24580;fail;fail;5106;2581;2985;9363;fail;776;8585;381;22606;9347;104;277;5170;3714;507;1912;945;1065;103;265;6330;16705;4705;1520;1747;784;2259;1567;159;1102;1861;6255;252;267;354;1057;1158;915;2651;1034
493;fail;fail;68313;708;14575;15415;fail;fail;1602;5320;17611;5600;fail;3327;13211;9662;210;453;1579;392;10061;256;2281;11015;fail;1309;231;4150;178;572;1494;2204;1947;1023;1505;351;522;790;8358;17547;3993;1334;785;380;12001;652;8042;763
494;fail;fail;118;8415;84729;2393;fail;fail;14351;21331;5885;61936;fail;887;26;22690;82629;11200;33;3463;40025;7630;2704;21051;201;30;1739;208;1552;224;2638;1449;3966;1313;5256;2536;849;2314;4441;7491;828;1285;443;641;302;4776;356;1530
495;fail;fail;fail;27347;fail;9561;fail;812;2256;35328;2284;85;fail;10811;2577;641;2765;1882;fail;965;11272;4850;11551;12215;fail;2265;935;293;1535;297;fail;8518;1133;440;1341;1120;3426;275;506;1218;637;100;1234;834;1676;774;1023;1283
496;fail;fail;fail;15798;fail;7;3;fail;452;11748;1925;12455;fail;210;8833;15923;221;9953;196;85;2535;49;18993;176;fail;10138;2776;4093;28842;716;626;1194;1432;1589;130;1356;642;739;616;3897;4578;3667;1224;2492;3214;11537;269;7382
497;fail;fail;fail;8435;fail;294;79;fail;394;680;29396;12050;fail;20425;20561;4625;2183;2711;fail;11203;43;3938;2698;4215;fail;608;9394;1196;240;806;1231;176;502;524;776;305;461;1376;3648;9089;2396;4658;508;232;1699;221;2032;3504
498;fail;fail;3862;36502;53344;3235;fail;fail;fail;8301;32557;55135;fail;7217;37281;3296;3612;4433;fail;10489;14982;3161;12351;13847;fail;11017;8681;16110;6713;850;1453;2900;4380;377;85;2011;1791;3587;3192;10768;14865;2680;565;1420;1566;5401;496;1264
499;fail;fail;31229;11395;45466;6612;fail;fail;3364;2585;10661;12426;fail;950;14717;411;7384;38069;226;372;4662;1783;18509;226;690;52;774;438;430;21864;249;469;606;738;519;316;689;1017;2187;2910;1193;3486;1702;1460;4193;2979;5416;1141
500;fail;fail;45153;58733;15217;47009;fail;4325;42502;64780;42532;24034;fail;2212;598;9023;2827;4023;fail;371;41;8762;169;8303;fail;3831;25518;4432;19070;5409;2203;1764;399;2931;637;1762;871;2112;98;3517;606;1551;838;118;3759;5742;2571;5268
501;fail;fail;2360;716;91250;5843;fail;2007;57732;21013;8224;18932;fail;554;3179;291;4962;10368;614;3097;14927;2458;28465;314;1322;4147;10584;4579;269;98;525;483;257;2315;188;549;298;192;632;2819;626;1161;1989;6904;3596;9282;1677;882
502;fail;213;918;fail;fail;880;fail;371;5030;189;15252;5516;fail;fail;1325;2743;285;10140;1682;1193;539;1961;1363;11076;187;5961;8441;18491;255;53;80;52;1071;348;497;136;8184;2871;29398;12426;7471;2006;1467;2417;9601;183;6327;4420
503;fail;fail;fail;5603;10505;17502;fail;fail;50639;41336;fail;22171;fail;fail;8765;945;46032;768;fail;4054;14343;4452;2927;2296;fail;507;1403;5126;383;394;4319;5339;11381;4236;2472;3850;5035;1220;4601;938;713;2112;2924;3115;5600;8209;12499;4712
504;fail;fail;fail;2161;fail;1504;fail;fail;2519;214;751;3301;fail;1981;5697;357;4716;21194;fail;716;1560;955;1217;1198;1927;887;39774;925;527;10760;1163;4535;5452;1455;311;1000;317;1492;265;882;1604;769;652;5651;152;3262;10504;4165
505;fail;fail;fail;5332;fail;57945;fail;fail;80;1120;5061;33606;fail;938;9560;139;7914;27835;61;415;8787;423;293;682;946;207;562;869;387;1800;361;149;1369;3422;105;7145;2498;468;20259;3458;2904;754;4483;595;1229;641;1003;158
506;fail;fail;2948;84954;37938;fail;fail;fail;fail;5100;2287;3392;fail;3322;10897;9728;2049;11172;fail;13455;24510;8035;5876;2614;953;849;19611;5129;4447;721;822;10089;2073;450;2053;15453;1250;1785;590;4467;16083;3428;441;2613;2993;267;2702;1726
507;fail;fail;fail;5820;34326;14255;fail;3561;2576;1419;313;18705;fail;8239;32044;14239;3708;56478;872;4565;3762;90;1279;265;1155;256;3180;594;398;20313;624;273;219;1437;465;1498;287;282;7052;1519;19677;1042;605;339;3360;507;1153;944
508;fail;fail;35413;192;37005;3370;fail;2111;18256;96;46640;22313;fail;295;644;6759;3106;854;85;353;1365;2301;227;289;fail;11366;707;728;894;1718;764;2630;1668;2137;314;730;77;486;14666;2535;2493;381;248;1724;1734;1545;460;438
509;fail;fail;fail;1416;6934;40338;fail;fail;fail;4673;6902;9423;fail;10406;522;3254;4531;8208;fail;1961;792;2166;313;43;323;855;1462;258;246;1384;761;8141;270;520;5260;500;360;355;1564;1696;368;1470;4256;9395;4024;9093;2713;1376
510;fail;fail;15809;16475;22940;16919;fail;fail;fail;36687;2521;45973;231;46;18023;969;736;5765;fail;3408;1552;3883;1792;932;108;762;2208;4003;2219;975;1413;1282;186;981;2137;1061;445;808;1236;1095;382;61;3009;202;2642;413;4650;316
511;fail;fail;43673;174;1965;26;fail;fail;2871;99;66840;57986;fail;fail;19263;12775;50199;87006;925;314;1555;2034;346;3181;fail;6827;14564;1835;229;3419;426;1457;16451;3764;3821;2094;3350;1539;1438;1020;1203;4075;2070;1680;6652;2391;314;2203
512;fail;fail;52527;1324;11428;22097;fail;2807;fail;14649;2114;69;fail;9021;12300;5718;61490;20333;174;1111;14164;9933;389;1454;349;2181;1475;8354;4310;7235;396;233;2023;1760;562;1138;2082;769;2353;1690;3616;1993;1469;2244;1154;1129;1694;1649
513;fail;fail;2732;17;37772;566;fail;268;8646;3654;19080;6295;86;3362;739;6422;8557;10821;90;720;6644;271;641;40;248;8684;10458;357;2249;982;7175;516;1178;3260;6029;4606;1432;413;2074;3796;711;388;903;803;504;955;1531;179
514;fail;209;31251;1298;72349;47;fail;1120;83861;4148;fail;86335;fail;1348;15351;704;41630;7734;212;8130;119;2984;10543;1699;1116;299;1894;5169;89;329;2270;1377;4847;3272;371;733;422;2045;5679;647;2653;73;2554;2613;1674;8796;1573;435
515;fail;fail;19560;3017;3119;159;fail;fail;fail;5029;10027;fail;fail;6998;3184;717;13588;6931;fail;16830;3485;6907;1893;904;fail;376;10896;543;1586;5481;4092;4248;449;7490;1081;1805;1084;2019;792;513;4087;1708;3177;2349;478;1463;601;2340
516;fail;fail;27056;6646;fail;24521;fail;fail;434;54;1558;3670;fail;19;1766;2840;11025;2686;fail;37;16763;9837;75104;33218;411;5792;4389;9668;1059;5011;fail;285;8416;2589;12612;455;1136;450;190;715;1580;63;1550;1521;1207;9049;286;1168
517;fail;245;20273;7138;33702;47123;fail;1084;40964;9578;11125;1804;fail;939;512;7759;3668;9212;fail;2769;33575;1260;8223;13374;274;221;10864;8648;1772;1235;347;3671;1706;1758;1096;6269;303;13208;24033;5024;3418;1552;2489;543;2663;1210;9617;10660
518;fail;fail;fail;25159;298;4253;fail;fail;69057;4514;34780;2846;fail;7250;1667;1888;6090;19472;fail;1717;5959;3731;3980;3566;3697;1605;4284;316;2266;918;3398;1681;2101;2434;5511;6110;253;547;9432;2971;250;798;1261;7473;1038;3309;1428;3675
519;fail;27;fail;1085;fail;fail;fail;158;5488;75;140;31270;223;1209;15025;1240;63603;827;fail;10563;3196;4963;1708;7472;1672;206;1196;1179;165;2209;2340;992;1339;6705;190;1301;1432;1929;888;9188;1999;746;1562;3248;4429;881;2545;1174
520;fail;fail;11092;3510;5961;18331;17;fail;5313;20446;fail;47897;fail;fail;25681;49223;73039;10960;fail;11542;13092;1154;4155;37137;192;6468;3561;20838;104;2120;955;2039;1006;383;161;1475;372;114;4345;3966;143;2438;1164;694;214;1948;2495;4791
521;fail;fail;42596;19381;35678;3458;fail;1520;fail;1648;9374;4049;fail;5998;247;4624;1571;3580;fail;675;7414;643;35;3424;184;2185;27975;10582;419;2056;1029;2187;6790;3156;440;5878;2365;232;5758;445;3670;4289;2650;2073;1016;2457;2052;1448
522;fail;fail;409;19;58741;51520;fail;1185;fail;36;8808;123;fail;14289;2733;41353;10430;2517;fail;7006;2256;1078;1668;665;683;800;1724;2016;5973;1695;1614;689;1572;272;2135;389;1216;111;569;1219;2046;276;1852;2874;9199;1397;216;164
523;fail;82;fail;2339;28051;90551;fail;fail;24145;25298;5501;23335;fail;10429;30;17894;2246;98;fail;1251;14508;2160;1158;4843;543;1072;1670;546;652;1774;2094;1894;65;3264;3808;735;2470;2278;8704;4232;897;2552;3543;2885;1061;2091;2469;367
524;fail;fail;99;1157;17882;5786;fail;fail;93655;17223;772;6273;fail;12818;10535;5240;1024;796;fail;822;2100;427;10528;14210;183;14;1699;1471;420;491;265;358;1077;5241;2531;526;869;1174;1190;2459;882;5487;820;4588;13406;2690;4114;1993
525;fail;fail;fail;70719;73535;17028;fail;6043;7471;3071;7640;2149;fail;5085;16369;1403;2512;27;98;2355;351;4002;3533;5280;54;4759;481;1812;477;667;9679;2043;7060;4639;1887;2156;1961;10266;3960;2997;1546;2727;1737;1648;245;689;2230;763
526;fail;fail;52751;11923;2341;41;fail;1058;182;11277;11383;77738;fail;3700;8857;872;20918;963;344;1888;15235;1453;7271;999;2466;1163;1429;3068;889;229;91;1364;348;1750;2061;457;1318;9196;10683;5338;5744;1237;944;388;1116;1584;262;1328
527;15;fail;48164;13743;15896;3560;fail;1275;21934;554;3905;3227;fail;2159;2227;1410;2059;4309;fail;3819;3059;3508;7273;210;fail;13207;22887;4437;1142;3217;408;2567;255;426;2601;1539;74;1873;307;930;2119;609;1212;8217;3581;1851;789;1144
528;fail;fail;27945;12409;14621;437;fail;fail;90205;1630;20345;1032;fail;8759;12742;15174;fail;1574;fail;27589;40833;4096;15726;229;3210;415;800;1878;158;509;2582;7436;944;545;11525;298;399;1083;675;460;2766;479;1033;876;2410;1284;2938;2351
529;fail;fail;8234;16246;6623;40649;fail;710;219;811;128;8152;fail;11291;6921;114;23363;5171;1096;1858;4893;517;1224;893;206;7254;9582;819;625;180;513;4755;2633;10595;4238;3565;1586;2109;6615;3105;2798;1327;297;2319;1266;2073;3044;3366
530;fail;fail;fail;41070;9552;6188;fail;fail;56402;29109;9781;fail;fail;673;10599;11342;fail;35459;613;6589;139;1901;8912;835;167;813;1322;3316;12875;693;1656;964;378;390;438;2439;1080;364;4240;4122;24;1782;3156;2500;14010;737;3344;192
531;5;fail;4375;675;14655;97560;fail;fail;286;7637;2275;17070;fail;880;1494;5607;6394;1730;fail;1423;3034;3102;976;769;2298;1987;256;14160;2613;310;1004;424;175;64;1119;810;24560;14982;434;1548;715;3315;3522;1274;6830;203;3213;1610
532;fail;fail;346;48831;74;5134;fail;fail;192;534;39732;82060;fail;7171;2457;5466;2129;160;fail;4554;6165;17997;5070;1137;675;144;433;5005;747;3663;581;4032;1051;956;200;4249;599;421;1232;828;8773;843;841;1211;2601;901;2265;4318
533;fail;fail;fail;2663;6121;31283;fail;fail;fail;117;4114;1118;fail;fail;4673;3400;52;1128;fail;4453;4077;251;10235;12263;818;641;3200;1311;400;438;1100;6766;8406;3787;3183;3245;7285;353;2260;1557;362;4391;1518;1073;372;4672;4638;7540
534;fail;fail;11640;1782;1791;25358;fail;2245;fail;3153;15573;28877;fail;8177;9922;7641;6792;1605;123;1845;3213;4134;137;890;682;5174;973;1908;1433;967;769;5217;1251;5645;1105;3202;606;1948;6399;471;872;2079;1029;3704;4966;1778;1040;1688
535;fail;fail;fail;fail;fail;316;fail;90;13215;2917;62079;4;fail;fail;4131;38409;7913;3876;420;528;428;1645;5917;914;fail;871;49;2600;181;336;4039;5524;6681;379;1415;881;457;480;1374;3652;991;1986;2402;1174;6555;4171;5504;3678
536;fail;fail;1607;13268;55823;fail;fail;433;2686;6393;9206;11518;fail;4677;12814;628;4178;3619;507;16402;6637;918;651;1565;72;5324;2063;2639;1505;3596;585;164;2935;2576;2466;893;153;262;238;11636;7898;748;2360;728;6374;5023;2598;1884
537;fail;fail;32305;22341;731;93271;fail;fail;3419;417;10467;36529;fail;1100;6608;494;7341;346;fail;5537;1993;9858;953;9269;fail;2930;40003;15031;458;2538;fail;7320;21108;142;9766;15423;1271;1614;2044;1270;1183;294;755;663;259;311;5767;2123
538;fail;fail;fail;25834;190;32996;fail;5367;51134;2029;441;170;fail;12764;2119;1952;5371;523;fail;1419;7568;2439;2619;2017;46;88;14253;9460;2388;1908;99;200;206;6660;1742;533;1140;1087;1809;668;3390;2598;847;2467;4384;1651;424;1664
539;fail;fail;4091;6083;7836;1449;fail;fail;43676;45358;482;16503;fail;fail;15091;245;1461;141;953;332;621;1056;12362;4735;303;4515;5301;14313;22249;8670;669;198;2517;7538;435;1168;1293;3952;270;1633;408;294;505;408;1838;1070;439;511
540;fail;fail;fail;4814;30;1086;fail;fail;31310;24453;16348;2427;31;fail;8740;1493;54665;139;fail;3050;6595;5888;7952;2983;172;148;955;374;7470;331;1819;7433;374;1653;1248;656;634;1525;4643;15300;2577;1875;2725;175;1385;142;363;1861
541;fail;fail;6675;5585;32;44;fail;3818;9385;837;1658;2217;132;457;286;1240;555;7006;fail;4432;4414;612;291;1778;2752;2080;1232;1706;1801;3644;1433;653;533;267;479;798;456;815;1030;1060;15757;6543;1131;357;1550;4042;177;1213
542;fail;fail;26205;9422;fail;fail;fail;324;1518;2312;3767;287;fail;fail;50928;5770;69888;1788;fail;4860;137;117;1265;871;fail;1665;47170;6357;19594;87887;373;524;2318;2951;389;1759;271;1733;2805;2120;857;76;8971;6169;770;1937;6522;342
543;fail;fail;fail;179;7921;14714;fail;fail;4546;2711;4416;22454;fail;82;23743;29765;10890;18263;fail;1036;1995;749;282;1336;228;188;255;123;1564;1551;2665;5605;2897;8325;4517;2790;779;999;2422;716;356;494;3302;4176;1214;1202;1386;1307
544;fail;fail;59808;31702;13;358;fail;2309;83;232;2048;7871;fail;4530;23004;13248;592;3345;854;88;26966;1144;20826;217;647;4475;1367;2207;9612;3019;1842;667;5735;1563;3366;2848;106;359;4381;1762;1645;8631;1659;2556;2031;1026;6393;2213
545;fail;fail;fail;48280;24240;5504;fail;fail;57250;81085;33383;2270;fail;1063;945;6485;1920;51955;fail;1282;33494;4587;1469;11577;327;361;602;106;827;397;889;1367;13320;291;453;1013;193;511;221;550;1029;864;542;499;3902;4426;832;1668
546;fail;15;fail;14032;73704;1491;10;93;1030;7245;4977;46020;fail;2718;9441;3750;18281;7896;1081;963;110;225;52;2455;3028;11531;4278;13227;1514;1922;123;6020;16679;3322;5164;403;283;1893;448;2461;3094;5888;9526;1326;6186;1095;1008;2273
547;fail;fail;fail;fail;194;20223;fail;fail;7901;498;76434;22629;fail;737;1163;998;1032;10;fail;3162;29493;13554;474;10323;fail;321;9592;3655;1655;866;1230;1851;1588;1710;1378;5675;3185;409;5154;4885;1975;2636;5821;5139;2850;9005;8534;1495
548;fail;fail;fail;11252;fail;17936;fail;1006;941;498;12999;310;fail;2118;2471;5532;603;6466;fail;8725;1024;1522;686;2983;138;537;9197;1444;11265;1393;1087;807;1015;11341;1189;4209;876;1694;9222;2706;272;1827;333;2321;1134;129;1878;2088
549;fail;fail;fail;70307;fail;fail;fail;19;48844;1023;7964;4271;fail;438;4028;1933;481;27890;735;1973;1933;16039;407;15744;126;1817;1007;2786;661;213;1716;9192;1231;3172;774;7123;132;3046;2997;3564;2353;3325;797;5060;44;1325;1292;846
550;fail;fail;72349;9035;33841;11185;fail;fail;40550;19690;11356;22378;fail;fail;14919;17;42011;70;fail;1366;3829;468;535;540;fail;5450;6841;1636;2015;8920;2005;1066;3264;3358;1693;10511;1403;574;335;1151;10673;2693;902;2011;2512;1924;3575;1246
551;fail;fail;85445;1159;3368;8163;fail;885;9413;706;14276;1662;fail;266;48499;5316;994;11342;fail;118;64;1816;682;8850;5456;3160;4558;14658;2937;3382;1974;4905;4828;2360;471;5043;231;3776;5248;2531;438;1799;284;4000;1541;2097;3708;985
552;fail;fail;fail;33;60053;1491;fail;fail;25025;1879;28166;3710;93;47;2912;81;18301;693;311;1513;875;1515;2935;1585;1867;254;2541;728;3210;663;354;604;581;339;438;1333;825;1089;1140;923;276;55;2604;2877;4691;4453;8666;1491
553;fail;fail;13022;336;60467;35578;fail;fail;58027;1027;18985;42619;fail;69;7586;276;16157;3281;fail;176;18271;4165;735;85;fail;3458;773;1116;169;5741;684;2121;1109;232;352;63;434;541;4181;2103;1698;4288;766;776;505;815;379;984
554;fail;fail;1106;13067;23;20029;fail;9574;11443;67;7587;11394;77;17006;7717;29561;8768;2341;fail;5010;26433;7825;103;10500;505;16948;3948;11639;88;23349;208;296;12322;779;3935;7710;633;591;352;3886;2275;1888;4146;372;5105;3555;6332;6677
555;fail;65;3630;11076;80108;168;fail;fail;19;30721;1519;50127;fail;4738;39;123;131;486;fail;8324;68524;1018;4304;5260;1236;1107;1173;3945;1023;450;269;1589;2719;2827;1788;31;8479;1216;13931;7282;600;32638;868;5092;2589;976;763;1571
556;fail;fail;92396;4067;fail;11054;fail;fail;19929;4899;4845;11815;fail;9431;2231;4621;8077;9096;fail;87;505;2258;7189;2410;2423;92;29923;738;1051;4644;716;4763;6657;4520;3547;2204;290;1469;849;460;833;1960;1700;145;858;671;2355;233
557;fail;fail;14;5999;6902;3888;fail;667;16484;2958;60734;1268;fail;672;19420;1965;102;1723;fail;8390;2373;1459;167;11788;2474;6348;572;1069;1147;62;4157;4970;2581;3663;457;157;2292;606;60;839;3588;2344;976;2993;1326;5018;2632;693
558;fail;fail;21100;fail;194;fail;fail;fail;7503;9357;16421;22455;fail;296;3188;5994;759;245;271;506;471;893;976;884;1154;343;1646;3168;256;34;fail;1869;3636;1058;273;1720;1694;2569;2470;7922;10016;1638;1215;3254;979;1567;622;899
559;fail;fail;fail;55269;15348;199;fail;727;2083;14460;2129;1688;fail;119;6127;13321;18565;45302;82;11867;14900;651;400;6600;161;432;1864;1484;186;760;2399;950;684;3510;526;1602;3824;699;3328;2914;3723;168;999;2696;162;31379;1695;2120
560;fail;fail;12574;7796;24646;40049;fail;fail;fail;717;fail;33989;fail;16125;4275;1404;1276;17039;fail;293;6130;6508;12497;5602;fail;6284;82429;11494;1164;12529;2709;1292;646;939;249;2392;2187;1984;860;617;681;285;7647;1271;185;7492;6741;326
