225;fail;4304;355;288;125;74;1210
226;fail;566;2636;507;250;1902;833
227;fail;2535;844;2787;544;1249;603
228;fail;154;484;301;369;243;89
229;fail;654;283;251;221;354;7001
230;fail;4457;532;628;707;398;689
231;fail;681;1274;1780;157;744;335
232;fail;191;183;524;271;935;1024
233;fail;794;176;2331;369;415;1329
234;fail;1153;217;369;264;630;2453
235;fail;693;275;1377;180;99;205
236;fail;418;182;624;143;1209;274
237;fail;1335;1548;970;145;345;1201
238;fail;452;1135;221;1106;525;574
239;fail;775;279;662;493;920;1389
240;fail;804;347;420;1157;634;1219
241;fail;967;535;1146;296;612;697
242;fail;467;682;496;227;208;542
243;fail;3209;290;215;190;490;1395
244;fail;118;1499;1546;791;937;223
245;fail;954;366;1673;239;943;194
246;fail;452;246;1151;1017;1771;3100
247;fail;1440;597;1365;725;218;518
248;fail;272;2801;172;188;185;1884
249;fail;283;2196;574;3053;63;245
250;fail;1411;2153;568;161;3158;1664
251;fail;191;693;291;871;149;2718
252;fail;647;360;622;144;587;493
253;fail;1051;137;779;1904;1326;781
254;fail;1452;963;188;230;1069;1600
255;fail;1392;1252;360;545;102;2512
256;fail;5067;1056;708;287;177;150
257;fail;1080;81;1234;240;254;997
258;fail;737;442;1155;1121;1253;41
259;fail;2481;2025;2379;1354;418;383
260;fail;2698;682;885;2038;1813;1855
261;fail;727;257;70;3239;526;547
262;fail;888;272;921;350;341;610
263;fail;819;508;163;3643;1592;352
264;fail;303;802;435;353;215;1548
265;fail;490;515;16;439;1072;1654
266;fail;1712;1277;421;1629;484;77
267;fail;384;193;1420;789;336;365
268;fail;517;309;586;444;1123;1511
269;fail;484;169;420;217;202;6237
270;fail;484;2485;2668;287;1182;512
271;fail;1381;127;1159;387;192;2096
272;fail;2797;547;2221;355;1379;1410
273;fail;1038;690;157;315;86;1252
274;fail;1250;241;1311;623;1519;5442
275;fail;4148;256;359;444;963;2657
276;fail;948;255;158;976;223;1285
277;fail;147;605;311;663;216;117
278;fail;5381;300;668;467;222;1182
279;fail;429;995;220;291;721;455
280;fail;2812;1226;913;871;416;837
281;fail;487;2079;302;251;249;1212
282;fail;763;586;366;211;221;2363
283;fail;1116;1767;1086;223;1370;136
284;fail;438;1775;181;466;1164;890
285;fail;610;2358;722;222;147;2430
286;fail;966;549;1522;422;1357;2082
287;fail;424;1120;244;244;339;1321
288;fail;3751;2745;615;2971;1183;158
289;fail;2060;173;213;324;248;998
290;fail;1120;195;198;1063;164;326
291;fail;363;667;673;504;2833;227
292;fail;893;920;522;537;252;1516
293;fail;2338;488;1478;1027;724;3781
294;fail;251;788;586;763;72;756
295;fail;652;1652;3992;89;169;981
296;fail;583;1859;1895;782;160;1482
297;fail;438;576;581;861;342;4492
298;fail;1327;200;186;1007;724;203
299;fail;649;211;254;642;981;63
300;fail;1870;239;771;814;156;266
301;fail;478;344;241;163;315;931
302;fail;742;1990;147;1038;218;1358
303;fail;1117;1810;701;661;882;322
304;fail;344;258;153;240;301;817
305;fail;214;2666;226;257;663;2105
306;fail;2870;610;1196;616;423;6478
307;fail;784;482;2463;382;427;516
308;fail;561;182;919;677;134;146
309;fail;727;547;1236;245;1139;2465
310;fail;993;2029;1176;93;434;1172
311;fail;3440;129;42;505;208;2945
312;fail;800;2039;1945;644;627;4124
313;fail;1757;1072;349;303;525;717
314;fail;1226;1624;1752;231;688;1246
315;fail;1244;1753;1902;611;66;3253
316;fail;1982;2111;881;201;1964;737
317;fail;422;658;863;1562;410;135
318;fail;1576;280;407;548;612;466
319;fail;275;2900;333;268;699;2000
320;fail;3194;1246;799;307;803;2006
321;fail;244;492;311;501;255;90
322;fail;597;469;317;1040;256;136
323;fail;549;743;254;97;1744;4676
324;fail;3017;378;55;76;240;230
325;fail;3790;1350;1005;691;1706;2443
326;fail;1129;414;178;965;256;561
327;fail;2527;1588;1623;717;463;1890
328;fail;352;1197;626;1409;375;1755
329;fail;325;460;356;483;222;900
330;fail;379;295;367;1052;227;439
331;fail;1313;237;409;292;786;69
332;fail;786;66;1772;1023;193;1769
333;fail;2023;643;453;705;228;500
334;fail;1344;324;2158;300;464;2266
335;fail;785;369;207;915;778;181
336;fail;1120;270;306;774;144;1976
337;fail;3743;198;396;367;1900;5584
338;fail;1069;224;410;359;712;395
339;fail;341;859;233;507;312;1633
340;fail;147;273;1029;631;1836;1643
341;fail;2082;392;241;919;1195;763
342;fail;824;504;278;59;1601;3964
343;fail;324;327;166;204;417;534
344;fail;1037;481;366;176;471;1603
345;fail;1111;909;671;242;270;1866
346;fail;965;1361;1948;810;2450;1423
347;fail;319;576;1244;1179;2254;276
348;fail;2296;1252;404;250;1477;385
349;fail;503;240;1346;398;1014;815
350;fail;664;270;3251;318;254;656
351;fail;453;256;305;2415;188;1600
352;fail;308;552;4137;1676;350;840
353;fail;544;714;275;713;775;730
354;fail;284;588;309;1153;2199;971
355;fail;118;556;220;514;595;1974
356;fail;2722;1338;304;429;396;169
357;fail;2331;243;4799;423;498;1737
358;fail;1197;91;53;187;108;1774
359;fail;1639;578;326;423;173;1084
360;fail;900;196;167;1367;485;435
361;fail;261;273;996;2380;1678;1097
362;fail;1112;481;504;725;113;1168
363;fail;964;205;640;522;439;528
364;fail;900;909;778;222;281;556
365;fail;770;2810;955;206;787;2280
366;fail;519;532;294;652;245;65
367;fail;1098;574;558;2041;343;266
368;fail;1250;1464;485;386;903;7165
369;fail;1279;833;591;766;316;653
370;fail;780;321;276;447;38;263
371;fail;2597;106;186;1118;2158;1966
372;fail;1223;1408;485;1748;350;1042
373;fail;1130;1469;326;314;2911;269
374;fail;649;858;587;1993;512;1962
375;fail;468;524;375;738;792;162
376;fail;1021;290;281;198;613;1674
377;fail;2562;657;758;134;2227;475
378;fail;750;212;273;149;224;1475
379;fail;743;186;482;199;270;164
380;fail;813;528;595;2717;1495;224
381;fail;603;339;1624;86;1565;2231
382;fail;1994;478;2346;498;391;509
383;fail;220;445;1013;1512;1500;150
384;fail;211;1081;93;165;146;904
385;fail;270;1709;519;252;164;164
386;fail;775;596;459;183;471;729
387;fail;140;914;467;532;121;2328
388;fail;537;985;273;290;266;927
389;fail;3523;1885;760;1337;1237;1273
390;fail;485;542;637;340;485;2477
391;fail;1331;2010;273;1914;836;301
392;fail;467;3396;646;220;237;1788
393;fail;1169;451;270;185;176;2706
394;fail;1969;445;994;1229;854;9961
395;fail;1925;480;1385;547;404;637
396;fail;1251;1085;1348;715;326;420
397;fail;1041;543;398;329;739;726
398;fail;1829;597;240;1763;87;1727
399;fail;439;513;331;1403;265;581
400;fail;2453;3370;1176;899;343;2782
401;fail;2665;704;250;942;345;106
402;fail;1980;525;1505;276;272;3739
403;fail;892;2202;1009;725;507;1216
404;fail;676;1938;570;2934;1148;165
405;fail;343;255;693;506;132;1072
406;fail;511;402;675;1023;1498;1273
407;fail;1297;414;402;1371;89;1012
408;fail;512;125;167;342;329;1626
409;fail;1671;1521;1181;190;2265;710
410;fail;2698;400;867;816;354;1464
411;fail;4275;811;725;230;712;2326
412;fail;533;1485;393;236;1427;320
413;fail;1379;1314;1333;257;535;817
414;fail;1698;455;335;1616;323;3707
415;fail;1113;164;1236;1153;277;653
416;fail;1635;635;560;447;127;245
417;fail;2552;763;387;462;262;1808
418;fail;398;1146;1010;515;225;258
419;fail;516;1325;746;929;768;1314
420;fail;697;944;1316;240;1714;1346
421;fail;822;806;1387;689;726;4999
422;fail;451;321;597;829;107;370
423;fail;1139;3887;463;326;210;1092
424;fail;696;344;443;311;166;1174
425;fail;1213;1203;1226;167;241;2366
426;fail;3163;791;200;211;349;324
427;fail;2186;312;753;965;2411;466
428;fail;799;131;212;272;1367;65
429;fail;2319;380;1728;374;401;1586
430;fail;330;765;1001;229;2505;305
431;fail;2644;511;114;709;500;399
432;fail;269;972;269;106;141;861
433;fail;433;283;552;224;422;434
434;fail;369;1446;333;148;1052;786
435;fail;3900;852;1912;202;282;17
436;fail;1483;1053;167;311;1173;3060
437;fail;449;471;464;385;954;2148
438;fail;1141;1529;255;718;1071;1044
439;fail;1289;1944;464;60;153;2091
440;fail;2755;213;348;867;1886;679
441;fail;1823;192;1094;35;345;696
442;fail;28;2294;1362;176;314;1686
443;fail;279;151;2845;490;826;424
444;fail;555;555;480;290;135;4544
445;fail;2005;1818;1951;222;195;432
446;fail;333;396;2331;3724;2650;912
447;fail;486;379;218;218;269;392
448;fail;201;1454;1260;655;504;729
449;fail;1181;183;1476;133;1211;529
450;fail;645;1596;1001;274;743;1407
451;fail;1894;1145;1218;269;407;207
452;fail;368;251;521;383;186;699
453;fail;2523;1168;182;169;364;6842
454;fail;1660;414;688;354;989;338
455;fail;1083;297;118;1084;131;2850
456;fail;1250;173;1214;1875;287;1008
457;fail;1365;1245;96;214;259;1811
458;fail;382;1042;496;420;560;351
459;fail;3913;3028;525;1081;2306;4289
460;fail;601;690;391;199;273;134
461;fail;927;569;371;745;149;690
462;fail;254;583;646;614;132;176
463;fail;4392;370;232;210;680;590
464;fail;1086;672;713;848;735;1115
465;fail;1155;1779;634;2508;662;2347
466;fail;558;349;203;1329;1221;867
467;fail;615;763;1243;1270;1379;1557
468;fail;193;107;710;129;479;412
469;fail;221;610;225;825;1021;589
470;fail;1063;1050;366;171;467;2229
471;fail;244;570;309;986;32;2843
472;fail;2156;421;1312;136;632;1101
473;fail;273;1019;206;158;995;217
474;fail;368;108;324;131;908;1958
475;fail;909;270;420;277;1225;1720
476;fail;183;173;355;178;364;1211
477;fail;1301;308;443;724;272;766
478;fail;706;420;221;99;322;692
479;fail;789;938;521;520;391;1518
480;fail;699;649;266;289;709;3226
481;fail;165;1396;941;590;392;101
482;fail;2872;1809;396;1447;1849;3658
483;fail;4392;1275;1632;217;1294;3094
484;fail;2743;1696;414;630;414;492
485;fail;945;124;569;221;1172;1943
486;fail;494;485;162;554;68;1535
487;fail;1264;415;401;423;778;422
488;fail;829;269;203;338;131;408
489;fail;2453;400;533;156;248;485
490;fail;835;463;289;1091;148;87
491;fail;1527;1248;527;2651;741;829
492;fail;732;904;468;249;138;1140
493;fail;622;975;483;1225;472;71
494;fail;263;116;1111;917;305;4346
495;fail;248;231;469;735;740;1604
496;fail;366;1709;1340;282;499;529
497;fail;1988;669;370;381;290;1532
498;fail;557;208;588;300;1024;892
499;fail;1269;574;882;262;242;4222
500;fail;330;1875;300;1187;1467;1682
501;fail;2052;359;740;61;736;3700
502;fail;955;1441;101;407;1495;363
503;fail;510;1000;538;1076;863;706
504;fail;549;135;162;342;299;476
505;fail;883;212;128;2688;224;228
506;fail;565;295;250;329;1018;1299
507;fail;619;232;311;356;98;463
508;fail;282;315;85;261;273;247
509;fail;957;863;383;1069;482;6148
510;fail;391;457;408;365;807;251
511;fail;802;706;1502;248;1303;6264
512;fail;2217;772;955;630;1342;882
513;fail;1364;423;1029;389;443;709
514;fail;270;1121;2029;888;458;2428
515;fail;111;202;1146;391;838;145
516;fail;399;490;347;417;1000;636
517;fail;214;653;1275;212;3040;4383
518;fail;689;516;200;224;128;459
519;fail;1476;200;221;107;173;1327
520;fail;477;245;332;265;558;1200
521;fail;639;190;118;173;195;259
522;fail;573;223;386;282;3222;1708
523;fail;1342;868;1204;179;106;5051
524;fail;1345;742;1555;914;379;245
525;fail;1249;1343;363;1067;2046;318
526;fail;2070;196;142;243;281;139
527;fail;1004;782;1460;354;928;925
528;fail;1347;901;150;702;906;911
529;fail;155;731;283;552;2424;1420
530;fail;474;432;514;591;1542;772
531;fail;360;1457;475;163;93;2403
532;fail;1670;562;62;132;1306;1243
533;fail;496;169;312;149;327;1140
534;fail;408;631;132;370;660;131
535;fail;5846;1057;1651;707;1921;1486
536;fail;3419;1067;291;712;985;1972
537;fail;330;1095;248;470;208;140
538;fail;276;1007;1109;128;186;865
539;fail;490;571;271;176;182;391
540;fail;1212;803;633;501;2262;338
541;fail;1477;1993;97;220;127;70
542;fail;604;358;60;299;931;837
543;fail;352;319;446;266;198;2449
544;fail;312;405;121;577;595;3073
545;fail;602;594;1940;296;2420;1364
546;fail;635;241;1015;256;606;975
547;fail;432;630;316;472;446;1045
548;fail;2023;1643;261;293;289;849
549;fail;3477;376;585;1139;1501;559
550;fail;445;397;505;260;278;1331
551;fail;1677;177;1956;320;96;355
552;fail;2131;954;807;1319;2203;1493
553;fail;213;673;692;396;1128;82
554;fail;352;2309;431;487;814;1220
555;fail;511;242;2278;426;309;404
556;fail;811;609;668;388;1108;1146
557;fail;408;310;167;928;867;1020
558;fail;1062;526;369;1710;234;1055
559;fail;1401;368;732;760;1105;2687
560;fail;1213;1322;144;518;3202;1253
561;fail;1603;231;391;105;907;775
562;fail;1473;334;241;645;224;1235
563;fail;1016;951;582;667;483;535
564;fail;1310;993;722;452;473;181
565;fail;1956;809;979;259;912;214
566;fail;496;225;494;561;2364;1540
567;fail;860;2020;1192;477;746;1872
568;fail;446;238;1134;512;865;2194
569;fail;612;197;906;444;383;6438
570;fail;235;819;764;487;527;3514
571;fail;2733;511;1281;1537;409;203
572;fail;764;571;810;423;1455;243
573;fail;212;508;3764;654;134;1477
574;fail;564;325;1258;443;133;1906
575;fail;1319;221;2337;198;162;68
576;fail;855;431;1264;1239;258;432
577;fail;1299;553;169;822;807;6570
578;fail;561;51;768;148;371;108
579;fail;1354;2648;2217;632;128;2125
580;fail;719;243;243;412;425;539
581;fail;448;1607;1081;1594;175;73
582;fail;235;1995;368;876;288;619
583;fail;2730;756;320;317;129;259
584;fail;1657;356;1123;1304;2031;1201
585;fail;1433;1068;354;1784;222;2284
586;fail;390;264;284;72;135;3638
587;fail;858;720;866;429;788;2100
588;fail;1023;1129;964;610;1727;1413
589;fail;1771;1043;609;425;48;1064
590;fail;533;768;389;311;1486;69
591;fail;1155;948;1192;711;294;3299
592;fail;520;2382;284;1637;450;2222
593;fail;683;231;484;340;164;1356
594;fail;1411;475;766;127;459;250
595;fail;499;2436;2281;1214;283;655
596;fail;1289;79;2888;404;1150;1002
597;fail;375;695;407;683;467;3844
598;fail;1400;529;319;164;274;649
599;fail;482;684;367;222;66;1997
600;fail;339;429;741;343;1684;371
601;fail;324;206;268;173;175;443
602;fail;4076;388;811;1919;821;1202
603;fail;308;1740;464;542;149;541
604;fail;1544;258;1882;462;886;1855
605;fail;278;429;507;343;142;295
606;fail;791;2267;1643;1234;1387;5897
607;fail;1150;551;479;517;204;265
608;fail;836;1307;773;774;855;564
609;fail;2259;150;2023;272;539;308
610;fail;2009;2176;727;2671;1368;286
611;fail;1741;658;248;217;195;757
612;fail;213;1552;1668;1156;1820;424
613;fail;1005;1231;503;517;1077;79
614;fail;1071;2051;988;439;60;518
615;fail;564;319;709;579;113;3198
616;fail;2873;1458;190;110;219;487
617;fail;236;203;212;484;127;91
618;fail;591;1401;1146;205;196;2038
619;fail;695;228;167;374;284;804
620;fail;439;302;1047;253;209;351
621;fail;282;1104;171;586;393;130
622;fail;488;234;724;125;518;1720
623;fail;1076;324;711;186;115;146
624;fail;585;1311;869;997;235;1264
625;fail;483;289;457;609;1096;1557
626;fail;1263;333;598;2602;1043;627
627;fail;2946;476;103;1348;1206;2012
628;fail;1634;579;559;1491;760;350
629;fail;5754;1280;833;962;347;288
630;fail;3359;145;1026;317;400;3678
631;fail;1918;384;954;503;910;5628
632;fail;1310;233;1038;485;1262;577
633;fail;996;941;187;233;1493;796
634;fail;1580;1467;526;2079;664;953
635;fail;369;979;298;586;299;1188
636;fail;648;1996;370;705;417;883
637;fail;1107;1944;567;216;3084;1629
638;fail;541;596;204;110;209;256
639;fail;545;354;461;897;151;3478
640;fail;551;661;280;475;1067;623
641;fail;539;682;647;1300;1261;4068
642;fail;1654;722;488;90;285;2112
643;fail;2064;185;1207;2164;755;786
644;fail;1383;1029;519;249;549;2462
645;fail;965;576;1498;165;172;348
646;fail;751;1037;479;656;302;809
647;fail;352;1543;552;243;206;922
648;fail;655;446;200;1205;1021;424
649;fail;952;1283;431;235;524;456
650;fail;858;248;680;407;1322;299
651;fail;344;695;295;366;679;176
652;fail;1457;1724;403;443;1322;1734
653;fail;491;975;919;578;975;248
654;fail;586;307;1433;342;155;4542
655;fail;126;908;774;809;252;1939
656;fail;1482;465;594;740;714;1850
657;fail;1074;617;383;232;266;217
658;fail;146;3279;493;362;260;1696
659;fail;1419;135;349;487;389;5585
660;fail;749;1788;95;249;868;1044
661;fail;816;5222;421;2399;140;540
662;fail;918;537;1203;113;355;481
663;fail;3602;1394;215;460;287;91
664;fail;457;207;222;706;241;402
665;fail;645;416;264;154;238;1682
666;fail;1030;3817;975;1725;833;4256
667;fail;733;482;733;216;940;1033
668;fail;642;369;481;936;926;1000
669;fail;1614;1127;329;610;633;338
670;fail;322;1731;372;263;842;1544
671;fail;97;324;95;237;153;816
672;fail;255;1820;369;389;606;1838
673;fail;409;281;780;114;587;330
674;fail;729;731;332;187;353;239
675;fail;1310;1515;311;723;2079;716
676;fail;3964;599;250;1451;199;2395
677;fail;282;902;523;170;408;1474
678;fail;504;734;331;273;113;2240
679;fail;2397;793;1946;105;243;5387
680;fail;631;74;1173;150;90;2021
681;fail;1758;657;613;197;499;1010
682;fail;584;521;276;500;428;405
683;fail;1332;267;309;828;620;389
684;fail;1360;231;611;593;146;920
685;fail;1708;386;1468;683;806;2755
686;fail;367;551;244;70;152;478
687;fail;382;1704;429;161;631;153
688;fail;424;553;269;315;535;190
689;fail;1437;1828;263;574;608;624
690;fail;484;208;299;155;1052;4029
691;fail;149;139;329;437;159;51
692;fail;650;1449;249;445;965;740
693;fail;3674;1172;327;551;490;269
694;fail;867;630;178;669;122;883
695;fail;849;345;377;181;205;147
696;fail;1152;187;393;2074;201;402
697;fail;859;522;619;387;697;91
698;fail;1747;1065;3718;1188;288;5752
699;fail;685;337;62;656;506;1471
700;fail;253;126;1370;198;295;3242
701;fail;42;678;334;1446;682;1606
702;fail;248;1475;190;252;1235;525
703;fail;322;569;370;1253;618;714
704;fail;503;155;759;567;234;1090
705;fail;518;1312;488;860;1592;396
706;fail;368;263;1886;1612;112;4322
707;fail;810;711;1182;224;948;1261
708;fail;335;611;142;644;707;410
709;fail;660;340;313;83;497;111
710;fail;1007;884;373;534;367;409
711;fail;3112;369;222;348;487;1827
712;fail;102;1026;474;1254;129;687
713;fail;852;382;335;276;746;700
714;fail;782;2191;742;247;373;4612
715;fail;699;811;807;216;552;1586
716;fail;367;266;498;306;190;1098
717;fail;206;256;194;1300;227;386
718;fail;492;1968;548;897;125;4238
719;fail;1841;693;699;507;322;3868
720;fail;2049;1469;789;308;627;1884
721;fail;226;374;689;2446;209;7801
722;fail;1608;260;206;105;273;860
723;fail;443;1355;274;500;286;1246
724;fail;2294;346;477;223;831;232
725;fail;434;29;356;2646;408;95
726;fail;950;85;559;2220;285;363
727;fail;1371;236;1261;324;398;510
728;fail;622;403;573;75;437;370
729;fail;1677;418;569;378;255;2924
730;fail;486;1535;516;979;639;680
731;fail;1191;2270;291;647;235;946
732;fail;941;283;168;321;1095;128
733;fail;1071;894;386;384;873;1430
734;fail;1157;329;121;1043;966;4450
735;fail;1132;938;440;2030;688;4073
736;fail;963;609;1068;1175;669;5154
737;fail;847;119;1069;322;242;256
738;fail;2739;207;439;191;273;1178
739;fail;364;522;79;578;393;880
740;fail;379;295;194;724;262;1135
741;fail;1191;1051;635;1504;180;887
742;fail;563;300;290;152;618;670
