256;fail;1284;347;375;1370;1551;1016;4180;12967
257;fail;305;1463;1417;249;1316;2692;6122;7606
258;fail;312;1684;460;420;95;3716;5166;6241
259;fail;564;400;138;610;39;1039;8541;5246
260;fail;332;743;261;2785;464;295;482;4764
261;fail;1075;3118;631;632;195;297;3014;33992
262;fail;268;129;2076;317;320;1574;7866;4181
263;fail;455;352;235;384;137;1352;30079;17976
264;fail;671;852;207;146;264;554;7523;29762
265;fail;893;729;479;418;164;509;700;3934
266;fail;1045;2958;281;2470;357;457;21472;54322
267;fail;1498;183;894;802;641;2727;18566;24907
268;fail;545;229;296;663;249;398;7821;5075
269;fail;1458;413;121;496;1151;3070;4079;5948
270;fail;629;383;166;294;130;1476;6641;10639
271;fail;3242;458;1171;255;834;2109;3456;15202
272;fail;330;1731;1163;2473;536;1300;8047;8859
273;fail;1598;335;101;245;79;790;9386;15183
274;fail;4291;1487;895;1240;212;1360;1362;29668
275;fail;442;3349;162;365;1152;434;4303;2686
276;fail;789;267;1149;66;198;74;1022;5954
277;fail;1775;927;584;675;1433;3984;24295;63605
278;fail;1342;378;2884;948;372;1551;3231;7912
279;fail;722;361;278;210;1662;1135;1415;2104
280;fail;620;479;602;261;555;571;1811;1251
281;fail;1144;549;564;1031;507;7078;1746;135273
282;fail;1320;451;1413;391;103;7804;5814;1761
283;fail;724;510;327;663;287;2510;3006;16687
284;fail;223;123;1212;112;118;443;2767;30881
285;fail;1597;976;249;1301;485;6156;26405;30006
286;fail;763;149;1349;391;632;243;26560;2099
287;fail;3889;209;196;621;533;657;11026;17413
288;fail;704;1024;1612;87;1822;1061;3031;3337
289;fail;214;3974;1113;600;1768;1012;3276;50516
290;fail;526;260;1065;985;393;349;11203;658
291;fail;300;3742;576;967;329;347;9383;31822
292;fail;295;1371;1530;441;1270;2340;50243;19195
293;fail;1538;1785;951;263;1411;1632;11704;45187
294;fail;1910;240;2038;672;516;2241;1920;13549
295;fail;141;630;287;183;469;65;12151;49021
296;fail;1221;400;603;1684;116;6658;4012;6115
297;fail;1314;650;1174;259;884;375;40844;13213
298;fail;635;448;519;1027;812;1761;377;1298
299;fail;1024;186;572;1431;122;1436;3099;1411
300;fail;916;426;271;338;617;640;7718;45606
301;fail;1275;244;1014;657;164;2112;12317;11710
302;fail;1417;164;1438;202;458;207;6025;20186
303;fail;2324;236;509;820;73;1006;192;27039
304;fail;1710;1458;466;530;964;993;6287;17907
305;fail;245;282;148;237;419;1559;3529;2867
306;fail;670;285;382;401;613;2433;27444;1989
307;fail;716;377;1305;2555;1135;888;4892;43821
308;fail;1469;345;123;1822;75;5593;2829;3583
309;fail;1298;431;202;1320;1258;1975;5697;16081
310;fail;584;2031;254;1403;467;1275;2408;24789
311;fail;834;1014;1759;656;839;2198;7226;1223
312;fail;1163;1504;662;635;1275;1165;7968;9494
313;fail;845;117;1632;633;498;566;16210;8955
314;fail;1406;235;1713;899;433;811;3560;27119
315;fail;1154;170;840;143;884;2414;3497;15274
316;fail;140;1039;197;1985;376;1223;1292;15278
317;fail;2210;2110;490;1543;642;2766;5154;43238
318;fail;1438;233;552;307;1185;533;7901;2115
319;fail;920;556;1688;258;1129;1423;6535;25610
320;fail;2392;495;412;101;1116;921;1335;1135
321;fail;542;155;254;2419;389;718;5278;236
322;fail;675;518;361;662;439;1255;4312;8561
323;fail;472;1108;476;1710;200;692;670;56338
324;fail;499;855;582;1852;263;1777;5009;14478
325;fail;340;191;814;650;666;206;2782;5687
326;fail;333;2010;694;1729;503;869;13187;969
327;fail;310;700;869;356;917;1032;5861;10266
328;fail;600;2310;622;744;280;384;3414;4823
329;fail;2688;379;118;483;105;404;774;69174
330;fail;2256;496;504;205;842;2643;7851;6210
331;fail;837;744;72;231;282;2465;5468;11778
332;fail;648;615;161;370;388;2887;24192;11157
333;fail;2794;973;215;528;461;606;10803;3699
334;fail;827;250;209;496;323;477;10126;14349
335;fail;660;918;396;890;188;1838;3114;1876
336;fail;313;418;1365;270;94;163;5954;7112
337;fail;356;464;454;149;237;237;9193;6419
338;fail;481;467;255;1091;88;2207;3130;55087
339;fail;627;360;656;58;881;108;2360;13888
340;fail;549;1041;176;144;215;1600;1488;388
341;fail;1786;335;1112;182;422;1741;12456;23153
342;fail;1305;189;889;396;749;922;4187;2675
343;fail;1520;756;1256;778;957;349;791;32958
344;fail;158;223;284;171;191;1599;9055;11035
345;fail;404;2105;372;830;213;5130;11228;7346
346;fail;2874;1396;1973;305;289;271;3836;8321
347;fail;165;311;368;469;260;252;7302;15314
348;fail;725;401;564;356;1380;3083;2107;46798
349;fail;677;601;239;389;521;1801;26909;41107
350;fail;230;699;1395;741;635;2419;4039;40934
351;fail;2218;344;94;400;627;2194;6540;590
352;fail;863;456;178;371;331;4088;1538;21995
353;fail;1678;552;128;444;1785;5662;26441;7628
354;fail;1212;214;410;255;2375;392;10958;12158
355;fail;516;1736;361;1627;2609;406;6797;11807
356;fail;588;1221;283;502;1659;1685;4984;1384
357;fail;1202;3313;1376;572;1388;3181;9441;42524
358;fail;3536;368;849;580;393;742;3098;29407
359;fail;2121;1745;504;361;765;55;10186;22527
360;fail;1855;509;644;819;1135;850;2313;13029
361;fail;464;741;96;50;247;628;6380;13278
362;fail;1515;637;166;188;191;874;40314;7719
363;fail;1500;1106;760;442;592;199;7618;25874
364;fail;2392;3086;811;1810;1123;2071;1191;30376
365;fail;292;1462;122;335;148;315;6659;38569
366;fail;399;268;377;1204;1312;2709;3637;14367
367;fail;3423;1835;1029;297;1720;711;148;3853
368;fail;1381;248;1386;783;154;269;2483;1824
369;fail;599;183;351;166;192;277;382;7519
370;fail;1483;651;630;101;1656;1207;1973;16675
371;fail;418;613;971;700;1214;640;23548;11847
372;fail;2563;1032;860;940;377;533;1381;15701
373;fail;987;1105;565;607;68;3044;6499;39704
374;fail;468;585;721;579;514;303;1069;4019
375;fail;141;33;219;267;2084;1776;10565;1783
376;fail;425;727;634;157;218;1256;34644;2509
377;fail;252;789;2328;1435;616;976;42612;2673
