;RLS-N2;EA4;pmut2.25
4802;42751;2118;19830
4803;7140;104055;14062
4804;97765;54100;184918
4805;11205;12959;11950
4806;169;38506;4605
4807;673;89799;105602
4808;6029;106704;8316
4809;38124;42472;44613
4810;2309;22520;38826
4811;11520;14739;5248
4812;4113;49708;18117
4813;12012;22917;22737
4814;54984;27132;23688
4815;8211;4163;6033
4816;56730;2238;9050
4817;44294;29701;59394
4818;31453;1849;30642
4819;10848;7896;38357
4820;13575;47179;1302
4821;12645;18834;12768
4822;26200;52124;19157
4823;18563;974;31972
4824;19544;92145;68744
4825;21054;5168;10632
4826;13550;67908;2721
4827;1590;15852;6076
4828;15841;3671;4398
4829;4409;39829;16045
4830;7146;5843;24704
4831;35428;23960;3176
4832;341;21641;31367
4833;10763;4967;47495
4834;22559;17697;8456
4835;1434;24433;91789
4836;10146;4447;37340
4837;36884;944;43110
4838;2959;5196;32804
4839;21652;37425;33594
4840;23480;102507;826
4841;4299;2736;15220
4842;5389;16170;5391
4843;4000;11669;87907
4844;14676;66962;28329
4845;37620;13395;21512
4846;17908;1005;118530
4847;13801;86731;18143
4848;54756;58730;19859
4849;26476;45521;37186
4850;60422;51314;3535
4851;13198;7892;25726
4852;6757;43161;3974
4853;20402;24375;76997
4854;7530;40688;12556
4855;1879;10069;14832
4856;31842;5119;59137
4857;11877;104930;46204
4858;13283;2276;35884
4859;16550;28659;15865
4860;32390;18556;52969
4861;198;34142;62155
4862;361;17285;35120
4863;26360;8108;100434
4864;1298;18593;70055
4865;2183;97685;23294
4866;16914;43694;780
4867;38547;4847;4098
4868;28804;49862;12243
4869;27777;17407;7885
4870;11779;35924;92789
4871;10909;10991;10067
4872;7645;5678;9194
4873;6536;8613;105562
4874;77050;11796;11130
4875;16183;10663;2147
4876;18103;45265;58749
4877;14670;10346;105738
4878;46746;1908;8000
4879;48392;13093;32686
4880;46156;17044;11693
4881;34476;4166;11976
4882;13208;25846;15368
4883;8985;24236;15454
4884;60903;30073;11238
4885;66507;82121;8788
4886;39034;24532;46014
4887;15341;8475;17593
4888;13481;29353;361
4889;23262;62950;39195
4890;3684;30747;11025
4891;11427;146695;6960
4892;23688;41121;19847
4893;6065;3427;46337
4894;5548;2482;10646
4895;80340;73221;31102
4896;31631;24019;6428
4897;14708;160307;26423
4898;27439;42045;11265
4899;5866;1102;34220
4900;23062;54214;46537
4901;18360;3313;15361
4902;23583;16247;18787
4903;17622;35119;3166
4904;11653;44103;72957
4905;32611;1951;64854
4906;29096;11042;8012
4907;16996;34229;258
4908;2351;37315;33110
4909;1513;59209;21145
4910;22926;47104;25745
4911;3030;17290;2991
4912;10495;15394;5257
4913;4309;9863;32622
4914;4627;6904;21808
4915;5232;54620;376149
4916;9696;29045;254422
4917;47548;53107;20454
4918;14970;45838;112536
4919;22016;7439;32277
4920;9204;10821;15551
4921;42931;24410;283
4922;58071;2400;352
4923;19609;12264;12241
4924;47036;9371;1078
4925;9800;5211;8146
4926;3228;62064;80031
4927;60082;15452;34228
4928;20787;44142;17688
4929;11013;6640;60877
4930;3586;40263;22399
4931;12437;29940;11174
4932;42987;3641;18082
4933;8970;22627;53952
4934;9061;1068;18727
4935;8337;34617;24093
4936;13380;97807;4802
4937;5294;86702;24410
4938;3028;15582;14006
4939;35004;51956;1195
4940;54431;33454;177714
4941;495;237;10232
4942;14538;14517;15983
4943;21587;10333;38952
4944;45417;8314;54892
4945;6630;106866;8131
4946;17641;733;6913
4947;18244;40413;16133
4948;44443;355;4001
4949;9747;8971;133745
4950;27692;37886;63878
4951;17917;49169;40908
4952;25227;39642;7685
4953;25102;23373;6594
4954;37815;40126;10076
4955;7873;12348;22284
4956;4464;24529;12254
4957;5815;455;9010
4958;2750;62115;5469
4959;47502;15371;203188
4960;43600;2366;1174
4961;9872;10091;833
4962;18919;20800;18932
4963;106656;1362;56655
4964;26961;10933;1916
4965;15554;811;95104
4966;2424;7233;2398
4967;9431;18619;7451
4968;9452;2040;142612
4969;11048;36638;28756
4970;6544;15718;26186
4971;23385;60323;2518
4972;7268;20585;9777
4973;15516;10211;65873
4974;8453;4152;13210
4975;5286;6668;22759
4976;35957;26864;4091
4977;3288;114721;54768
4978;11187;43450;29586
4979;15437;110354;13471
4980;1375;10767;12240
4981;24531;3794;38445
4982;41780;5995;22937
4983;32746;78676;14541
4984;6805;5905;23333
4985;10255;9765;885
4986;9690;10761;17427
4987;13279;62868;2844
4988;7189;2156;33278
4989;3532;20649;1183
4990;1876;29033;5620
4991;3993;25622;19539
4992;5060;60178;42037
4993;28112;91207;10401
4994;18344;9873;5062
4995;9368;25574;34659
4996;23615;126884;4802
4997;12195;50200;38387
4998;5952;40424;32283
4999;4214;1034;6279
5000;9343;24807;15647
5001;48988;77436;39549
5002;14613;14412;4015
5003;8629;661;24024
5004;7039;8186;1934
5005;48894;25728;30090
5006;97975;2004;6256
5007;5536;13894;95992
5008;5657;28281;5749
5009;11525;83025;59407
5010;4304;60749;3938
5011;1688;3804;18199
5012;2778;34253;85605
5013;44316;22812;12336
5014;19567;22213;33666
5015;109468;32346;67998
5016;33377;19246;10282
5017;758;55735;19489
5018;1841;645;34305
5019;16141;27324;37771
5020;16622;18884;53766
5021;17082;24920;15233
5022;3980;42267;7577
5023;54849;80820;38932
5024;5742;9088;16213
5025;58668;72725;37246
5026;5940;1979;20909
5027;6254;9604;825
5028;39627;17782;10320
5029;12779;31166;18418
5030;9115;27923;132
5031;16539;77139;7495
5032;11547;25948;16596
5033;43028;132359;21258
5034;61289;54991;7471
5035;32233;25534;36863
5036;3204;22152;14706
5037;10093;36215;36183
5038;28791;22349;5709
5039;46159;99907;19688
5040;38698;17667;14976
5041;4123;16511;16677
5042;44974;29127;25449
5043;4278;54663;25527
5044;12090;54575;3415
5045;27743;25382;15811
5046;19142;70595;83948
5047;11765;1689;1385
5048;19915;7235;72920
5049;9192;9939;4998
5050;15928;53506;4001
5051;8752;36498;39227
5052;7035;5528;66141
5053;17064;74;38754
5054;12269;3397;10873
5055;2078;54833;6455
5056;23179;19108;3225
5057;118;24660;35841
5058;20398;9886;12737
5059;291;11350;8595
5060;7872;15692;10495
5061;10175;23402;39839
5062;3615;63049;45666
5063;1877;10189;55228
5064;32615;20844;6327
5065;4854;9270;6153
5066;30365;580;14907
5067;3642;21046;70080
5068;10153;8226;47288
5069;15823;39646;10100
5070;41302;58196;10760
5071;21733;30884;42404
5072;42428;6814;69067
5073;10650;20712;2003
5074;3591;27092;28327
5075;28215;27849;11539
5076;1199;25094;107282
5077;1792;151102;18275
5078;24589;3553;94009
5079;1896;8504;26242
5080;36635;4353;193295
5081;9634;2125;24704
5082;7542;3694;32259
5083;4359;12810;52866
5084;15107;36277;30729
5085;18811;20402;32466
5086;2271;61189;4630
5087;17189;31816;50708
5088;48929;92396;6452
5089;4219;89681;18171
5090;2341;10331;27843
5091;33214;28726;8170
5092;11219;9783;23704
5093;25079;65915;5327
5094;49766;26011;15565
5095;13246;9139;42524
5096;15601;18560;17888
5097;19751;41388;4735
5098;1249;9746;33688
5099;5857;76072;11284
5100;28725;2317;4432
5101;17219;48296;15913
5102;1660;3865;38808
5103;29842;4299;25889
5104;1997;54117;63744
5105;11304;112236;46369
5106;6234;91641;3676
5107;270;55340;10225
5108;21549;25499;6319
5109;8574;138660;8229
5110;2320;6944;7857
5111;18541;12917;13190
5112;20701;23224;6264
5113;13895;2589;27771
5114;33692;9112;11961
5115;55500;1951;31078
5116;9466;24334;17705
5117;2617;12164;19935
5118;5344;7949;97128
5119;4129;76962;1426
5120;55925;36126;9642
5121;17045;49786;18779
5122;2814;4475;218331
5123;12804;37990;4108
5124;12094;17870;8936
5125;12639;76038;59339
5126;3071;11312;8570
5127;7553;1139;3460
5128;6903;61592;9852
5129;12684;25880;24402
5130;1280;8755;58106
5131;74674;29532;67647
5132;1955;15860;28824
5133;29395;1171;134328
5134;45761;12250;7213
5135;1262;25868;33379
5136;4752;51535;3493
5137;11758;2408;113454
5138;3361;39530;47747
5139;26318;64682;11292
5140;10551;6088;24527
5141;14365;21313;9032
5142;11975;24747;2213
5143;15264;22552;15607
5144;13558;25889;19825
5145;7376;102400;15652
5146;249;19897;10760
5147;19118;79887;20957
5148;12526;32265;20774
5149;26256;17989;19633
5150;45318;291;415
5151;1134;125656;35675
5152;61049;6677;7635
5153;33016;148;12251
5154;4502;27775;65864
5155;29394;6495;5972
5156;29296;26561;994
5157;12648;14554;190814
5158;7942;1287;13739
5159;35963;60857;35419
5160;16188;66347;28430
5161;14666;594;4151
5162;28493;9842;1912
5163;6440;5057;13543
5164;30592;10662;32764
5165;13401;27089;18150
5166;13419;81212;43353
5167;59706;4006;52629
5168;6544;25716;16005
5169;12502;11711;12292
5170;36873;16238;96819
5171;29682;25123;19552
5172;15370;8089;21097
5173;25633;33419;12250
5174;22073;13650;5264
5175;17931;14941;2676
5176;24510;12743;508
5177;7681;13799;20845
5178;1524;33118;25190
5179;31456;26213;8660
5180;1750;18744;64399
5181;3443;18026;7952
5182;17482;18126;136084
5183;4016;6319;175
5184;246;82562;30110
5185;61483;19146;47627
5186;12428;25158;96569
5187;38034;21565;121904
5188;25723;19742;13314
5189;11039;2421;5604
5190;15100;20625;129746
5191;30968;15225;68420
5192;5106;7117;3862
5193;7055;16349;11300
5194;928;34925;4029
5195;957;113234;19436
5196;15551;58979;84942
5197;17873;6496;13151
5198;32100;31395;18315
5199;6611;9347;14790
5200;133341;50961;28098
5201;40636;7745;24750
5202;5368;11119;2536
5203;3580;22611;48621
5204;38352;48129;104881
5205;10856;34630;7975
5206;3336;189;11708
5207;31555;54427;1979
5208;16356;28394;27931
5209;59719;5466;2048
5210;27030;17144;8413
5211;4012;15587;53727
5212;1390;48971;67326
5213;2318;4467;22698
5214;42066;7036;8135
5215;1460;8055;10964
5216;12261;10269;23220
5217;1841;39439;8575
5218;43873;47462;53099
5219;142;2437;18678
5220;1165;78707;16287
5221;8991;4455;71936
5222;2633;19534;3717
5223;1412;29635;5696
5224;21389;25449;1114
5225;7894;11101;48434
5226;1169;23639;1396
5227;12550;3186;14505
5228;17431;116817;85418
5229;3324;86100;62093
5230;15079;27660;1209
5231;27320;11903;21864
5232;10168;4863;42845
5233;66477;32242;1660
5234;41034;1586;64985
5235;30522;7487;4829
5236;11015;22904;31508
5237;6376;450;39578
5238;1052;4883;31374
5239;11392;15359;24320
5240;3442;18802;31254
5241;3090;59771;22164
5242;27216;49194;10887
5243;47958;3247;810
5244;42237;50995;197655
5245;23400;31583;11947
5246;14871;995;77139
5247;512;18302;29161
5248;51689;5147;104890
5249;2535;13753;39246
5250;67804;2319;24187
5251;11820;7284;17663
5252;62454;57521;30692
5253;9183;75437;10359
5254;3425;45752;3368
5255;7301;28411;7947
5256;2928;8022;5712
5257;21688;72873;23867
5258;25056;3263;45718
5259;3889;30279;19972
5260;18640;30485;13266
5261;35960;18342;23986
5262;72620;6585;63340
5263;11822;15801;10409
5264;5221;23360;7287
5265;56303;5198;3821
5266;15679;2812;15445
5267;19835;41932;40538
5268;7253;19131;18807
5269;4285;4535;7971
5270;29244;16178;2272
5271;6956;18627;3219
5272;29571;6918;60409
5273;14054;4946;24254
5274;41777;9825;25434
5275;21734;106554;6113
5276;7350;9048;46538
5277;8853;6519;22525
5278;3348;6976;1501
5279;5050;12507;8377
5280;11117;52590;13414
5281;21678;41635;212
5282;20235;10651;15259
5283;35817;46278;62664
5284;16845;103483;32945
5285;6315;22715;6393
5286;19854;4577;24638
5287;23863;31030;135524
5288;16129;5777;3858
5289;15976;22274;72947
5290;4387;54230;25965
5291;8386;1810;2529
5292;3983;14967;40185
5293;106572;17610;23360
5294;24383;41759;18634
5295;12106;5486;7351
5296;7187;100796;28706
5297;45243;23403;63873
5298;17455;678;1769
5299;2475;1940;114965
5300;18785;42857;92679
5301;1894;25597;13800
5302;60182;6451;17951
5303;4029;14328;71249
5304;14122;3689;4231
5305;847;12680;16680
5306;604;3623;46488
5307;11821;27784;1340
5308;9341;29857;257
5309;2021;3795;6615
5310;23646;719;22373
5311;3921;37163;10729
5312;30759;7720;8335
5313;2037;69766;3971
5314;629;34030;60753
5315;45019;741;4289
5316;12098;1877;71670
5317;10029;12093;66425
5318;3876;49872;163109
5319;28816;156459;368
5320;5696;6539;23161
5321;41606;9049;78075
5322;20495;22148;3736
5323;9453;7234;36110
5324;14681;5006;16579
5325;2031;46458;61
5326;35874;17440;5683
5327;3792;4409;1651
5328;20169;6924;12864
5329;9357;31687;129112
5330;1875;4982;12703
5331;26725;4267;24477
5332;22311;22488;63027
5333;14925;7647;8872
5334;1941;46913;53433
5335;821;80053;22200
5336;8355;12305;77605
5337;16892;13785;18118
5338;43393;19342;1167
5339;2610;112161;17343
5340;29701;374;3116
5341;73985;3995;66829
5342;18993;413;14848
5343;6955;13502;6555
5344;44390;3066;1570
5345;2951;7766;79231
5346;12252;14427;50461
5347;6343;65185;2508
5348;28820;1353;14924
5349;1067;40446;15866
5350;11644;9719;9139
5351;12433;16864;24294
5352;4042;10546;4153
5353;3207;23935;15519
5354;9963;55521;84515
5355;26090;14326;159
5356;2840;33660;10419
5357;89484;66664;50038
5358;7137;27550;3038
5359;5183;69280;20898
5360;28088;26027;8995
5361;55997;45362;15905
5362;2760;21944;16400
5363;12649;3049;8183
5364;14384;15497;55325
5365;18758;16263;389
5366;14584;94561;15686
5367;784;37523;6016
5368;54757;58681;14092
5369;9449;9329;9292
5370;55658;43295;42723
5371;5175;26307;4310
5372;10287;14289;5629
5373;14257;11933;45496
5374;9396;21438;7193
5375;15482;11002;30277
5376;15737;14291;3853
5377;5832;52701;66375
5378;17372;629;24225
5379;12292;53738;889
5380;17571;6455;17512
5381;18117;99101;414
5382;9940;49765;36036
5383;21308;93820;1345
5384;2990;17915;22041
5385;1416;3445;28706
5386;8135;82954;2558
5387;1822;84020;27790
5388;67606;131753;23897
5389;110445;7840;107437
5390;10396;56187;19655
5391;30679;7739;11603
5392;19718;5272;6470
5393;42638;16608;19097
5394;18100;50803;72070
5395;1098;23256;48902
5396;9607;28890;4711
5397;17199;14628;18761
5398;9542;58324;8502
5399;25040;16454;55777
5400;38018;10664;16582
5401;23308;3936;19856
5402;24643;74113;14083
5403;6393;10702;22326
5404;1597;60837;6469
5405;18210;6733;5813
5406;56768;2860;43799
5407;10823;35019;2105
5408;21988;70761;80
5409;16060;1722;2407
5410;16248;10738;7963
5411;39576;21277;547
5412;66398;26878;229247
5413;22701;12423;42810
5414;53541;16880;12089
5415;57494;28360;83226
5416;15858;48236;39762
5417;26517;23693;22557
5418;570;23635;109771
5419;13919;8734;33854
5420;13044;26106;109106
5421;650;18203;40403
5422;11033;23051;64992
5423;11595;1911;3900
5424;26190;4446;4175
5425;638;4139;22591
5426;61790;66132;43233
5427;629;29746;44102
5428;8570;62955;5745
5429;6389;2422;16315
5430;9907;2884;27601
5431;12004;56861;39846
5432;33442;181;6631
5433;20747;1594;1345
5434;60983;10826;41341
5435;1604;72923;9889
5436;12257;29962;18596
5437;24056;11618;17554
5438;10229;14623;1646
5439;6014;638;2716
5440;1215;7736;120911
5441;46295;35358;9813
5442;21158;13980;95883
5443;15598;29902;15225
5444;33001;22178;14324
5445;88049;7771;1011
5446;39966;27014;38989
5447;9954;14253;44085
5448;2274;35251;1649
5449;7344;19376;90535
5450;12029;12086;25870
5451;744;24923;12407
5452;19563;21793;92951
5453;13559;5393;33369
5454;9474;99842;19900
5455;53257;11819;12099
5456;9345;11409;46675
5457;411;6575;57990
5458;13267;3295;6421
5459;2353;30319;38970
5460;43313;64912;48547
5461;1980;21677;8435
5462;251;6466;14827
5463;10642;59691;7504
5464;1273;78899;2075
5465;35644;32993;37676
5466;6911;77296;26592
5467;9711;3812;54703
5468;4548;48429;17042
5469;42939;5901;5446
5470;2126;54360;22320
5471;24600;28013;56140
5472;15071;74840;24664
5473;1302;97181;32493
5474;213;27898;2828
5475;50784;54404;51513
5476;2395;27673;22461
5477;30314;10636;23180
5478;16491;7532;1676
5479;4093;10674;37711
5480;76326;1163;4539
5481;318;16465;33645
5482;7904;28434;4158
5483;2699;30665;12140
5484;27678;32128;15111
5485;45869;9725;37331
5486;29345;7824;149553
5487;13810;61418;54464
5488;7202;56804;36934
5489;1796;8810;6362
5490;15024;6919;37990
5491;907;10388;13358
5492;54085;37019;1790
5493;36022;56277;15217
5494;1895;14190;54736
5495;4651;14194;28928
5496;2623;56084;48629
5497;7488;15021;33451
5498;667;24595;31303
5499;42684;14424;2396
5500;25604;15203;17084
5501;1002;8668;5862
5502;835;27419;847
5503;5576;68476;19500
5504;131372;15392;16347
5505;7081;43873;2202
5506;1460;17000;10552
5507;35357;7173;82852
5508;24120;8646;20430
5509;22179;114273;4616
5510;2238;36676;9602
5511;2462;28381;5537
5512;11521;24512;12745
5513;3402;44839;17825
5514;49583;15928;678
5515;84993;4539;36030
5516;14073;7877;56686
5517;3452;76945;22606
5518;8871;7628;1813
5519;6740;13600;35710
5520;86063;47500;45200
5521;2978;884;8858
5522;9628;108767;570
5523;44907;29654;35462
5524;93751;15435;99552
5525;62754;9716;6415
5526;16854;39826;14215
5527;11985;21186;5877
5528;1532;25856;652
5529;42487;877;9308
5530;2254;42389;40571
5531;7189;132;1678
5532;60458;165560;48601
5533;241;173387;24198
5534;38874;5253;26455
5535;3093;37250;1332
5536;14816;21432;92313
5537;47744;16123;37246
5538;19080;12760;13068
5539;14614;22507;13980
5540;11443;9583;57940
5541;40362;13926;18971
5542;93513;41340;15555
5543;54303;8611;13062
5544;40695;22631;2410
5545;10246;2527;80053
5546;5611;66;17995
5547;29908;166;31311
5548;8250;36924;23351
5549;1619;29143;53142
5550;15143;16992;6729
5551;5375;94129;83347
5552;9000;24034;214
5553;2485;19045;14756
5554;18577;19407;1721
5555;11580;33674;970
5556;136;6751;7044
5557;11439;101091;10793
5558;12952;4701;31599
5559;37135;10217;16989
5560;2984;40462;6370
5561;3515;2366;54187
5562;20480;17745;13218
5563;1261;6034;35923
5564;11695;44510;25640
5565;16326;1735;52920
5566;50506;19148;24186
5567;14304;6058;214
5568;1811;58789;15389
5569;7386;20885;45064
5570;62049;14194;4689
5571;40911;1734;20546
5572;7597;28310;4074
5573;2360;57635;3403
5574;19470;28633;9809
5575;7703;3109;15021
5576;8731;13676;37408
5577;27432;6086;9567
5578;14158;108660;17441
5579;13860;30031;36084
5580;8286;3997;29275
5581;11427;33661;16381
5582;12090;35442;15021
5583;24931;17103;45914
5584;39619;35177;26223
5585;18399;45691;23267
5586;31045;11372;1075
5587;23154;12454;22847
5588;5977;36814;8180
5589;3494;41607;34957
5590;20542;11802;36226
5591;3268;23582;15567
5592;10425;29983;4196
5593;17842;23146;7853
5594;13764;33776;1028
5595;588;51591;26859
5596;23196;37847;8748
5597;47001;27415;6939
5598;452;51564;32599
5599;23396;33939;7001
5600;18199;143897;106259
5601;3238;17529;14858
5602;7081;4185;10589
5603;1273;31371;2833
5604;11454;23998;104536
5605;8624;27260;3740
5606;15612;32949;5767
5607;1286;34760;1898
5608;13825;25340;14963
5609;28961;64485;647
5610;15957;52189;13541
5611;72396;63477;35634
5612;956;57315;49911
5613;43734;11751;51570
5614;15149;26232;17727
5615;16452;21965;19494
5616;88024;15311;77380
5617;23013;1071;6596
5618;14159;55811;1793
5619;105860;7435;37137
5620;8550;21472;24377
5621;1493;2964;172653
5622;3227;56901;1297
5623;4565;3648;3086
5624;13692;50322;7868
5625;15326;71684;12045
5626;11407;63101;19602
5627;56965;23416;9649
5628;7152;19586;13726
5629;42042;55160;21130
5630;1785;51001;12814
5631;5088;13847;2458
5632;35484;44294;4155
5633;5671;48131;5022
5634;14153;2015;311
5635;15348;14925;15643
5636;4484;75203;6937
5637;10670;1346;2562
5638;5248;43583;8128
5639;17673;11964;1850
5640;4229;34375;162183
5641;92985;24714;22302
5642;7683;20098;8706
5643;52881;21377;8065
5644;1138;9061;13690
5645;531;1131;46996
5646;3581;13572;2251
5647;56049;23893;14344
5648;128;9708;10438
5649;21385;95222;49534
5650;32586;25666;12694
5651;12723;37160;55213
5652;4679;26881;3438
5653;9923;8334;147844
5654;9956;4110;281959
5655;46122;8244;3519
5656;32576;21833;1718
5657;33242;94127;1578
5658;25617;41019;1691
5659;8825;35721;112005
5660;6722;40122;4057
5661;7710;51675;42924
5662;8095;7915;36512
5663;1126;28136;3693
5664;49975;18687;23192
5665;26055;1515;43235
5666;18991;48344;50013
5667;15719;46116;8308
5668;32497;15644;406
5669;2853;16969;55372
5670;543;24520;3859
5671;8868;2295;27694
5672;35190;91;5349
5673;33582;16162;5897
5674;21560;46325;77493
5675;24829;37092;4252
5676;2496;861;2393
5677;2849;4059;3787
5678;49909;28382;86443
5679;33054;5528;2001
5680;49954;1444;5888
5681;32282;37080;12076
5682;17336;7861;13125
5683;56551;3033;13845
5684;59456;22914;2190
5685;6945;10305;50487
5686;86243;371;12384
5687;5198;45471;162823
5688;2719;29215;3624
5689;11791;92534;2745
5690;26638;13197;19843
5691;1165;47954;105909
5692;34128;9149;17988
5693;684;47037;2188
5694;7483;19431;8032
5695;3327;68987;27813
5696;7519;5647;6522
5697;53568;53425;11023
5698;1220;1015;58915
5699;17994;13075;3078
5700;7324;404;3510
5701;3879;2038;10195
5702;7843;22934;67138
5703;21103;9047;31881
5704;8254;7313;3087
5705;17845;9892;3367
5706;9229;12793;24999
5707;8736;28173;10410
5708;15505;21426;3093
5709;9460;13215;69268
5710;44846;70386;2858
5711;907;24344;109023
5712;12380;507;21489
5713;5870;64363;1286
5714;68947;10630;7518
5715;22978;5819;7091
5716;27803;37996;10934
5717;60147;24370;17907
5718;36570;8918;25547
5719;8196;26104;3245
5720;14430;34676;35851
5721;46105;52340;14128
5722;23024;62990;5312
5723;9498;14238;58498
5724;18476;7428;19594
5725;46477;24829;20765
5726;22019;49290;23885
5727;6044;32381;57172
5728;5892;25825;11038
5729;13841;121361;59645
5730;34262;23340;19917
5731;8989;76251;11557
5732;22293;113218;66621
5733;1891;19520;3805
5734;473;49831;38120
5735;41452;83344;12997
5736;22786;55021;19061
5737;11329;62523;51622
5738;49973;21839;2977
5739;59960;83345;31154
5740;7507;27957;10078
5741;6144;40405;46188
5742;10213;20108;18737
5743;17096;9115;27905
5744;166506;4110;7619
5745;1809;2378;28995
5746;53732;71261;28523
5747;25526;66064;10640
5748;16507;64044;19843
5749;32899;47933;8633
5750;8038;16574;5635
5751;49035;33122;21164
5752;10940;3801;6367
5753;41973;14726;29427
5754;23435;6343;15418
5755;10356;12941;46461
5756;26768;17255;14584
5757;7034;44269;10306
5758;31190;3701;13933
5759;12315;3536;12343
5760;7575;4905;79890
5761;15867;88409;24973
5762;23028;7050;10048
5763;26360;3896;625
5764;49981;2880;240729
5765;19828;74983;11417
5766;7350;6008;35952
5767;2750;9267;43907
5768;7809;10037;2201
5769;68666;167207;27863
5770;9403;13021;77450
5771;51824;18358;12011
5772;26004;12424;21675
5773;1673;26947;5960
5774;26031;8567;88391
5775;6378;16121;13647
5776;17785;36503;1847
5777;117;15026;19873
5778;6303;25447;4744
5779;21281;26531;2584
5780;5213;11038;57294
5781;12198;39937;38869
5782;7056;7194;12252
5783;5368;40043;28871
5784;12186;43559;49591
5785;76261;10290;147
5786;4649;62297;26337
5787;6585;14393;21016
5788;32433;39240;4469
5789;1984;38756;5093
5790;22251;14226;3449
5791;7999;30037;75490
5792;4745;9904;2707
5793;7847;49885;1653
5794;7723;2985;30310
5795;24542;23655;8405
5796;10526;18971;19510
5797;12392;5763;22828
5798;22793;47709;2829
5799;27988;3656;5002
5800;6175;39222;22666
5801;2174;8997;15989
5802;22085;37253;38208
5803;31179;43378;708
5804;21238;9798;4031
5805;17106;49497;34031
5806;20400;64351;35854
5807;5177;16591;34652
5808;30449;70574;8556
5809;50283;42027;22514
5810;3506;13037;70040
5811;32144;36996;18100
5812;15444;2876;4888
5813;21820;35264;5260
5814;18650;90;1889
5815;4394;13621;13183
5816;22412;49836;28947
5817;1537;4775;86348
5818;2400;11728;1810
5819;6134;27013;8732
5820;3798;3822;24578
5821;915;5219;27909
5822;23107;17351;1276
5823;42447;75637;14716
5824;27333;17210;13310
5825;37289;25180;16910
5826;15069;49620;2777
5827;23201;20305;64850
5828;15096;18690;11179
5829;22666;16222;8688
5830;9921;14015;23881
5831;29739;37648;66754
5832;41295;52838;568
5833;10477;33850;6636
5834;34182;35892;3779
5835;24821;1093;28167
5836;33289;14191;61612
5837;16577;358;6184
5838;32951;27641;39535
5839;6850;2554;18509
5840;5944;18008;28112
5841;9379;7577;90405
5842;6930;132623;21277
5843;1762;8086;669
5844;61116;21773;85355
5845;48348;24987;7983
5846;19488;27877;13937
5847;64299;5392;10176
5848;29260;48002;4782
5849;4853;16472;10021
5850;3388;33507;6918
5851;11363;1953;7695
5852;6887;43249;4354
5853;12500;2394;20414
5854;36826;2173;2671
5855;37607;78633;45041
5856;697;32287;87387
5857;20953;80099;2817
5858;17551;34637;155
5859;7894;19715;18340
5860;18046;26164;79129
5861;5696;8231;6035
5862;39866;7127;14562
5863;777;67817;11250
5864;18235;30;9400
5865;1643;30023;18513
5866;5866;25086;10608
5867;47306;10806;38273
5868;375;75458;53529
5869;23193;4948;45476
5870;4137;17163;2122
5871;57135;8636;864
5872;1725;16152;50840
5873;41265;5218;5461
5874;28940;52861;9706
5875;6395;79708;39175
5876;30222;8607;41790
5877;13851;35104;14788
5878;13840;66956;11292
5879;33402;27014;4882
5880;19922;71717;11372
5881;10210;44895;26918
5882;9420;6406;4791
5883;19416;126666;14686
5884;62574;5587;17065
5885;27263;5174;37469
5886;17737;28708;21816
5887;26237;24257;66662
5888;14764;35108;455
5889;19473;2201;40269
5890;997;1705;25900
5891;21787;53730;12441
5892;14652;46205;2769
5893;23975;84880;48483
5894;50457;12389;24111
5895;5369;8886;41387
5896;10698;13820;26986
5897;15944;5693;11688
5898;12876;127196;13115
5899;12196;705;20003
5900;10001;4694;115462
5901;8330;3978;9956
5902;24135;17007;11462
5903;6762;154758;25154
5904;18789;10976;1295
5905;5033;31418;28544
5906;5320;47534;2913
5907;8018;30604;37212
5908;42906;5246;73173
5909;2500;42165;23168
5910;17986;5030;89350
5911;4496;34058;12134
5912;10666;4593;14606
5913;4687;11642;12399
5914;17308;16471;569
5915;19219;13380;23798
5916;4837;4003;7080
5917;2399;45760;7560
5918;76571;28058;14949
5919;3015;44852;10924
5920;23879;28958;25395
5921;19238;1811;15259
5922;28616;1932;16127
5923;48384;59265;28711
5924;10895;42566;436
5925;42748;25179;5445
5926;333;21782;34463
5927;104249;11292;48823
5928;41089;24890;5769
5929;5377;129889;33069
5930;27838;35002;12108
5931;25502;6860;35402
5932;4177;66018;7087
5933;18482;57679;10210
5934;5182;32503;4664
5935;14020;5742;34296
5936;12054;1754;32978
5937;18310;39410;57009
5938;16400;4093;19621
5939;13691;27573;27680
5940;17492;125074;10123
5941;1205;4820;5273
5942;6950;20541;97812
5943;21229;29867;2697
5944;63514;5785;12460
5945;1695;55169;83057
5946;32478;13500;22299
5947;4770;6329;12230
5948;9270;3595;22605
5949;39547;11020;30991
5950;37306;2577;36953
5951;19384;19540;104769
5952;3742;23597;94536
5953;2334;11038;17151
5954;22942;30925;6027
5955;310;17556;2939
5956;23531;34903;15746
5957;10040;4162;2446
5958;60677;11001;10316
5959;5739;28613;13312
5960;19365;430;29335
5961;22642;11385;756
5962;2345;888;6439
5963;21300;10328;11383
5964;10800;4891;50271
5965;11213;17773;4768
5966;28975;33961;41743
5967;13577;45195;10938
5968;20786;23460;29734
5969;13620;17409;11429
5970;26489;11298;86998
5971;7733;43046;7224
5972;2650;26389;28376
5973;16487;32631;22208
5974;3494;39702;6497
5975;695;44866;651
5976;49908;6483;1483
5977;15005;4931;80256
