;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
1797;8577;29521;1406;4295;32075;44750;5267
1798;10340;5139;23031;8338;24637;16198;6113
1799;fail;10903;2357;10004;201644;12638;92
1800;fail;22935;53142;19304;4136;34364;11238
1801;fail;5975;19003;8387;3832;8623;11381
1802;fail;12992;6201;16375;29093;6414;61728
1803;6325;11299;27624;37260;11367;64948;10045
1804;49766;8853;65823;31730;24522;3917;12900
1805;31349;29202;5185;3697;17879;2517;522
1806;10270;18319;24352;294;182516;48533;11029
1807;fail;595;11036;32227;47162;5365;31178
1808;fail;58926;15880;68809;42531;12639;49485
1809;11490;40323;387;72054;18175;34260;33114
1810;fail;14551;31064;1402;13043;12630;2730
1811;fail;40993;11306;39224;30837;51468;9385
1812;fail;3119;3906;12671;5149;1599;15235
1813;17355;18151;56520;21531;19851;55891;17739
1814;fail;20321;899;52073;2741;37696;11465
1815;fail;26298;37971;97074;2627;14877;1541
1816;fail;35972;868;63709;18260;76165;27288
1817;fail;34061;17719;8850;17981;9627;16227
1818;15458;17357;35150;31317;15338;9690;53075
1819;2550;6744;7626;2131;25860;8472;14223
1820;8098;4066;35153;46195;30370;88820;3079
1821;5158;4937;8152;22304;57907;7113;106537
1822;32330;41498;1167;80926;9042;66994;30042
1823;4573;22464;39647;22342;33476;44894;51797
1824;fail;35983;13428;15175;4371;11515;20104
1825;fail;18020;8648;6075;18051;71632;49798
1826;11556;16271;89652;60668;14119;4333;12417
1827;13561;15906;391;7792;61801;64498;3041
1828;205;7996;14124;19767;5457;8351;1797
1829;12807;7797;16993;35018;2862;19136;3167
1830;fail;55131;3376;51924;6235;2164;18696
1831;fail;55792;7511;10546;31327;32148;12932
1832;fail;6247;18646;3099;1667;671;8205
1833;fail;879;80768;27371;12927;17618;46759
1834;9537;28324;7998;44369;23438;6806;5943
1835;fail;50620;39055;2346;8727;17319;48430
1836;fail;1242;14123;21561;14734;35882;6205
1837;fail;22990;7081;13027;4223;58321;85978
1838;fail;391;38154;1871;10079;994;7440
1839;fail;21733;22854;33133;59683;2996;3253
1840;fail;7876;83296;37874;7784;3446;62193
1841;9129;14741;4753;35172;43727;92132;28397
1842;39361;38555;72451;16453;34561;2609;24784
1843;11836;18225;13632;36216;14099;3412;56677
1844;9625;13844;90312;44207;6463;2239;36403
1845;fail;18465;32913;21127;14265;10685;7135
1846;25507;25185;21242;12823;24015;10217;57963
1847;17218;11053;588;251;34109;115989;26818
1848;568;12205;101870;13928;28819;3022;9605
1849;5353;581;6815;18215;11214;2295;83289
1850;fail;28664;46274;18315;17780;12346;9645
1851;fail;15818;7976;21072;4774;14771;39454
1852;447;2330;9778;6371;21422;5611;18775
1853;18197;22294;33533;28490;20894;6609;36198
1854;2065;22981;22769;12694;26920;4759;9117
1855;fail;2886;46;10476;10673;3305;34606
1856;2139;2459;1019;12215;19818;42996;151
1857;7484;998;9761;24795;19727;14805;29484
1858;2880;12692;13324;71975;3334;62672;22295
1859;6826;3826;37575;4081;153962;13865;86013
1860;10367;4362;20488;11317;1162;9088;31162
1861;1275;8856;7845;36259;9111;12503;64536
1862;20785;7289;37194;51735;108467;20708;368
1863;fail;3652;32022;19580;14350;29186;41395
1864;fail;52399;17605;18117;47926;7703;5442
1865;1416;9964;37889;13536;16728;32900;22631
1866;1404;23003;3978;82435;45994;1698;21205
1867;fail;21403;23230;83296;57002;52376;2561
1868;fail;10512;9970;39257;55792;11031;25219
1869;fail;28237;246;2294;50265;21004;4833
1870;6299;14289;37364;60250;77414;7155;5643
1871;6052;41060;33542;39701;841;3832;37825
1872;fail;836;30878;41900;72996;601;2524
1873;fail;41573;23204;28950;166233;71183;2822
1874;fail;1270;17346;13897;31555;32910;19473
1875;9928;6902;12798;10981;3532;16590;15170
1876;27477;38810;626;22528;47698;11196;34499
1877;1031;8094;7936;34119;39173;8696;17508
1878;8350;1673;560;14519;4975;48433;22808
1879;11130;72163;25360;6968;4447;6218;33637
1880;fail;10070;88760;18364;4349;12036;28666
1881;33886;4622;55402;25897;40087;69183;7633
1882;416;25520;30965;22627;12425;36065;44790
1883;4481;53307;23775;110406;3732;9573;34217
1884;10289;60218;34542;5783;5237;4321;56803
1885;2552;3982;6357;18713;28693;39528;13241
1886;fail;28746;53259;37539;49422;24662;65846
1887;13955;34069;6211;42814;14192;39256;16570
1888;fail;44892;13776;621;9552;9916;24007
1889;fail;40394;19679;2793;16983;6313;7868
1890;51174;32955;28300;35234;13085;8944;63338
1891;12482;46894;38218;68159;38069;1971;12342
1892;fail;9099;29677;142134;39999;15348;16305
1893;fail;11132;23151;14323;14824;15349;9707
1894;fail;28592;40072;36551;62025;37978;42632
1895;11817;32127;34020;3709;817;71593;34274
1896;12466;54997;12849;12985;20975;3912;29046
1897;17919;11101;31328;34569;78737;35692;6424
1898;fail;85704;24588;94952;15572;621;14057
1899;10167;4082;64962;27871;48050;10463;47972
1900;12410;15776;32556;24813;47731;36836;7438
1901;49381;23787;60921;3564;8015;26939;10048
1902;fail;9310;1777;67022;6873;14516;22141
1903;25669;58103;7516;27508;49355;26639;5874
1904;17624;6154;2506;73042;3834;5593;10914
1905;fail;34660;19723;9720;2965;274;964
1906;461;8819;13747;2468;52489;24296;30785
1907;fail;16011;37632;99805;24063;14129;101434
1908;fail;26309;1243;20017;109773;4962;96105
1909;fail;3243;14998;37209;23054;5648;43795
1910;20206;52453;17068;5642;10768;46089;19758
1911;4242;2635;13022;50222;55320;33883;1415
1912;1873;57074;11304;48483;799;47795;21186
1913;fail;84143;19472;14691;16834;3610;5197
1914;1283;26020;33373;94451;27100;3252;26530
1915;10664;32602;19792;44289;1538;16527;538
1916;fail;2479;73406;60347;19997;15483;16182
1917;fail;8072;52671;20186;24711;21991;70843
1918;24844;2820;38810;12878;54578;5969;4503
1919;6816;39400;7246;3763;3061;16697;43554
1920;2422;3557;58068;26304;3970;13702;3617
1921;2706;27604;39566;26997;13799;59745;60175
1922;35249;57173;27285;42745;56936;32383;21963
1923;fail;6635;17724;2426;38952;97895;9498
1924;17564;6465;15075;18853;19153;10714;81606
1925;13133;39046;11050;21895;37596;48704;5319
1926;2224;45696;12257;13453;20665;32232;6007
1927;7089;10705;5895;57475;53151;7093;305
1928;fail;25175;64472;27613;19813;10351;27149
1929;fail;35966;54067;58317;7394;145577;15071
1930;fail;5826;7324;5031;474;8542;23650
1931;16596;5512;24181;22952;190;30824;2632
1932;21778;18315;10988;14207;789;1622;1035
1933;3110;22128;38677;21005;1742;11018;41220
1934;fail;28205;23531;4697;81347;89249;3217
1935;fail;44236;74194;24775;1062;1604;8480
1936;fail;13336;25520;5877;3037;19516;1677
1937;702;5104;17383;133;474;17627;262552
1938;fail;303;18495;61016;9001;6183;394
1939;2435;38235;28963;9360;3510;13134;13913
1940;8899;4347;44598;27492;44737;155439;36862
1941;677;6592;15475;56029;26846;2411;35266
1942;5224;2613;205;2156;2004;626;35080
1943;9476;7929;96963;26941;12775;7546;9609
1944;fail;6871;20996;14287;6298;54046;8494
1945;fail;5183;24684;18665;15702;6541;37682
1946;90;166;5509;5224;48280;11531;4832
1947;fail;14800;23462;3183;3465;129373;25711
1948;7641;4089;4544;11048;17851;28044;12055
1949;fail;102803;29499;14556;18038;1208;16947
1950;fail;8080;32796;42332;46873;30761;23363
1951;17264;31375;14538;6866;97425;14563;67921
1952;3092;3033;26286;12505;318;56821;9065
1953;12871;28440;37194;24538;21522;8891;66089
1954;11095;18246;9446;10660;44493;2234;93393
1955;fail;16991;58620;28570;12328;6842;20407
1956;fail;13550;14462;14398;56028;12525;64828
1957;952;15076;73620;281;21069;23166;10045
1958;16173;7657;96790;20845;7515;978;35756
1959;fail;4502;15420;17823;52289;13032;56642
1960;fail;36099;26361;22442;941;251;14380
1961;191;4236;56531;23559;1265;5724;29819
1962;27276;25291;72607;48746;6737;1191;787
1963;fail;15467;60866;10378;5309;15976;37631
1964;27262;1769;3857;5804;5283;27744;39295
1965;2037;11844;32952;3194;46751;2071;12441
1966;41575;8650;22744;10687;82414;8138;23340
1967;40764;18890;52928;16194;53246;30274;14298
1968;fail;23249;21171;1444;53204;32049;2504
1969;14731;29204;63701;53550;25367;30493;77425
1970;fail;7819;15930;13699;17610;9342;7779
1971;5338;42631;7564;24766;9730;1393;20859
1972;7126;26677;10140;14647;84935;1386;804
1973;fail;62363;97817;94571;10724;28287;39912
1974;fail;5571;27848;22243;75108;2648;4386
1975;fail;34167;29942;74607;68465;5900;6533
1976;8728;1502;31687;12502;5237;30882;75097
1977;27621;5731;15591;13712;20222;35808;6354
1978;14769;7918;16758;86568;10172;137406;14665
1979;fail;23316;19244;4320;10238;3610;23639
1980;8277;6314;23566;15307;7063;30496;3779
1981;3494;20973;3644;6498;794;5002;20303
1982;333;11112;40893;24472;1227;20377;15667
1983;fail;58065;12658;17728;32041;7690;28041
1984;fail;534;9349;4030;8480;23023;1293
1985;fail;36470;2840;30497;9513;8023;56426
1986;18324;101016;22731;27767;19565;15603;54541
1987;fail;7127;2342;6811;23139;6448;8410
1988;5032;3688;2059;40721;13308;20934;1026
1989;8162;21595;32817;32994;18706;13921;33914
1990;14525;18881;18248;32385;5749;2506;32566
1991;fail;3238;12528;16034;12418;570;13458
1992;fail;57537;79721;3851;10395;56886;54784
1993;6459;230;7059;11559;4205;9164;2634
1994;fail;24302;43931;1674;14380;30104;45356
1995;5179;8532;6917;15257;723;5725;2547
1996;28134;2574;27936;36101;1751;15691;29703
1997;32111;16377;371;39558;12262;10142;11767
1998;3592;6893;14815;3657;92756;7115;3545
1999;fail;27980;10939;1917;85679;6798;6485
2000;fail;876;3898;12935;22760;19445;51568
2001;923;29657;1864;27053;17751;13719;23973
2002;fail;40235;77116;9023;7880;42030;25705
2003;fail;6650;11670;8998;30311;2654;8093
2004;1691;29543;12999;35198;36695;23842;40196
2005;10539;19563;1520;41993;12402;16434;13547
2006;12980;953;2236;47580;2183;40647;11832
2007;23356;8992;13769;54589;40229;38652;35906
2008;fail;2831;5986;2376;37450;47906;35132
2009;10222;13724;20095;18376;2695;65953;67003
2010;fail;14927;22394;22650;72693;33455;22283
2011;fail;22899;37191;66832;12370;44196;89231
2012;18962;323;34831;6445;19260;428;6079
2013;fail;30818;26983;18910;54906;10862;42341
2014;fail;18639;39939;15212;4770;28474;49404
2015;fail;2113;53961;9830;66879;18041;26076
2016;1956;35701;9693;14019;6443;596;17646
2017;2793;611;35205;26057;4922;4628;2600
2018;30879;13533;3886;1344;21996;43464;59746
2019;fail;48860;54231;4312;2194;598;1176
2020;682;6801;8681;2362;35056;11315;20179
2021;227;989;2537;8687;3434;6510;40877
2022;fail;20563;42566;20238;7651;12503;13833
2023;3745;1630;53567;2532;4652;1474;29439
2024;fail;1906;15471;59761;2904;1106;14144
2025;364;32926;11979;10809;12404;15794;26033
2026;fail;565;1502;13630;5855;12455;4506
2027;14270;1259;208;24743;19531;55010;5758
2028;fail;990;54161;1807;45611;20667;58855
2029;fail;1179;26303;16328;14293;23549;77053
2030;fail;18776;71636;8445;8986;426;18384
2031;fail;9250;13397;2648;72805;4631;5887
2032;2611;25357;39177;1268;70581;20059;2071
2033;fail;27639;1427;8959;19214;17085;34897
2034;30507;4343;72376;9608;17897;5137;38940
2035;fail;47357;8428;86627;6599;23457;7014
2036;fail;1025;4213;40869;14068;2811;16057
2037;fail;7888;15269;5888;17449;1980;85196
2038;32474;6499;47340;9408;46401;27208;12306
2039;fail;1669;12569;30068;6330;35618;3258
2040;fail;6758;73769;24378;11457;5483;40226
2041;5935;21015;31356;13038;13961;1719;14675
2042;2240;30006;30282;23163;62280;34534;54209
2043;fail;26985;3537;36593;13845;20830;4410
2044;874;726;35106;28031;15438;7029;19232
2045;25312;26053;10340;389;17559;88694;36637
2046;fail;46468;39986;8903;26076;41955;11840
2047;fail;2290;7228;63630;86969;6604;10394
2048;1960;18447;16986;29975;6467;47333;3910
2049;5537;9994;13190;95918;9426;37687;1904
2050;10791;121783;12941;14558;19059;5544;32617
2051;5552;1754;6842;961;1986;2763;20460
2052;13008;37795;37097;93755;110220;5777;32424
2053;18535;27770;49188;98297;73402;13911;2262
2054;fail;26852;6392;2647;43769;17350;15028
2055;fail;8991;72236;15449;37002;4974;1963
2056;5121;4054;7692;12088;65627;38938;23224
2057;11476;13212;16047;16150;6304;21887;1045
2058;29578;2643;16442;26102;44180;42340;3518
2059;fail;16621;2287;128;980;122825;4098
2060;3231;1776;3372;6034;64350;78725;698
2061;1599;2054;61989;29405;19198;7607;56804
2062;fail;24501;57695;67649;41619;52220;50374
2063;fail;7068;4452;23746;21153;115336;21451
2064;fail;17960;33998;2258;3834;11988;4428
2065;5920;22365;40214;28742;3197;3303;26191
2066;25420;3510;22813;4316;22223;3939;12018
2067;fail;205;35543;19345;40324;34510;3160
2068;7960;15428;1122;3488;40837;31676;8559
2069;5474;13247;30997;10505;12814;8802;11389
2070;fail;36104;63263;27655;40630;48;31206
2071;fail;40292;3091;34642;4044;47986;1759
2072;fail;1024;32907;40284;8610;8867;982
2073;2259;4676;7376;17078;5423;20946;65332
2074;fail;6692;46463;12384;9599;43138;28353
2075;fail;16940;46004;10083;13737;636;3223
2076;14369;28471;17604;4854;12199;2906;23259
2077;3290;2092;29177;1116;5425;38713;92625
2078;16022;7139;14443;99693;6656;35267;4466
2079;522;1996;9616;31150;708;6594;68115
2080;19763;58066;16012;2838;1304;42373;7752
2081;fail;9944;24306;4834;1673;928;18643
2082;fail;3038;16945;15860;29455;92635;16421
2083;18366;45366;6503;48054;5147;21160;25486
2084;fail;68205;19180;98586;14332;11443;84926
2085;3691;11404;42371;9520;3363;34301;35056
2086;5342;26844;3604;56005;2882;5239;32368
2087;fail;11459;40538;9048;11045;32546;83810
2088;fail;37934;6486;16358;8344;13382;14416
2089;fail;5557;68715;5912;18037;4723;64273
2090;2551;10435;9851;44367;42383;43789;5228
2091;10526;10621;21787;4687;14770;84955;22921
2092;27455;5447;9732;35395;14287;51927;4753
2093;15058;4373;14988;22011;10033;7334;3927
2094;fail;46700;32453;71533;22537;17805;23480
2095;1128;31649;15927;31361;32114;96683;14102
2096;19982;21886;9428;892;6549;11256;10490
2097;fail;7308;8937;8297;4490;35588;12303
2098;21621;9483;7511;7739;7248;16862;26684
2099;fail;24670;21887;23596;16784;31839;7066
2100;1261;10316;12433;33630;14586;35187;1511
2101;4346;13488;24783;32025;71440;15155;6851
2102;8358;8902;25668;184688;22531;42547;17648
2103;fail;2342;64522;119;47750;2324;1347
2104;12184;21861;1379;80289;41895;23915;98363
2105;19927;5726;18376;520;15741;8913;13029
2106;7803;34943;4044;8652;14223;3883;5158
2107;fail;20439;62206;38380;31407;24813;35254
2108;fail;60063;6218;8364;11348;56273;26485
2109;fail;28669;10205;15406;13800;47813;399
2110;15614;2412;4363;9446;13171;5646;24960
2111;381;73246;41406;28470;8001;31203;17268
2112;fail;3606;19741;24264;21834;7391;8174
2113;6465;29644;29263;73131;38531;14514;8499
2114;13673;25130;70906;52793;82686;3548;22814
2115;fail;12055;11968;69540;11504;22001;23046
2116;8676;5498;16545;26217;51520;16548;3562
2117;fail;3156;18181;3629;4503;867;9685
2118;9307;49712;2285;21267;18994;28900;16438
2119;6739;11284;39649;15186;1553;17326;12623
2120;2767;17446;3258;38229;1665;835;22493
2121;fail;107516;7866;6322;89112;786;3266
2122;fail;15715;28719;36418;1333;288;11314
2123;7214;2047;66575;26862;1268;3468;67196
2124;16532;9864;4416;47412;18611;11042;17539
2125;15823;36662;49643;42062;64113;8884;852
2126;fail;24576;33919;13783;1986;9393;11008
2127;5570;745;20136;8387;617;170;16330
2128;8335;35788;24336;23303;40440;25823;84716
2129;34683;14800;35987;18780;4489;120872;30632
2130;3677;46733;37571;55377;2282;33413;15756
2131;fail;1319;59555;4792;52028;85070;14729
2132;177;10065;5793;5829;3847;45878;12057
2133;fail;7158;29024;17815;12478;10083;8360
2134;13256;20;21460;130648;17463;9915;17051
2135;3300;5604;45038;21325;104648;79;38414
2136;22633;130407;5772;27548;890;7122;1093
2137;fail;6530;8834;47833;14495;22976;163
2138;28652;13161;13885;5436;65209;12865;4467
2139;fail;103294;10121;51169;51347;6107;1635
2140;24199;66071;27008;16483;3286;2043;6215
2141;40719;446;5922;2571;48732;1782;34783
2142;5806;6211;29488;7295;24070;27954;8329
2143;fail;2553;20737;75184;93201;34227;62970
2144;19083;46838;57144;83079;9977;8683;27603
2145;fail;16973;36611;42598;334;33559;9290
2146;fail;24033;10596;10763;4970;36564;5846
2147;fail;31241;11414;11130;65069;44947;25805
2148;fail;64235;14006;8312;305;3064;9993
2149;1013;4237;277;20626;16300;24513;27515
2150;3231;44568;9773;17558;4678;19308;39911
2151;3701;859;7114;146501;19407;7282;48573
2152;fail;3970;23357;34171;776;22418;14650
2153;18497;7079;40400;2653;36863;16020;36
2154;fail;3009;3202;16552;31629;21293;64584
2155;fail;13658;37970;60501;11091;13569;18610
2156;9113;4858;16679;18952;10006;29513;15723
2157;13862;5253;35493;44402;9033;50414;6791
2158;9923;30784;330;9723;1757;1024;12788
2159;22002;54506;33559;102709;14151;2332;56278
2160;13533;324;32075;9640;27513;2424;18504
2161;fail;8635;6242;18097;21609;8934;22915
2162;1996;12643;82088;33102;540;64118;19693
2163;13579;7030;7598;52278;63137;10640;10578
2164;fail;3578;906;24244;5178;3651;21050
2165;fail;2508;5071;17232;24736;30445;68070
2166;939;21564;18299;5317;44873;75747;3668
2167;3266;11866;18990;28598;15888;3773;45909
2168;fail;20601;54430;12215;9228;116864;4415
2169;8535;9125;10648;19826;47902;31684;103220
2170;36764;4793;45364;10128;9693;26336;25149
2171;fail;19433;27029;33954;35773;7262;3646
2172;fail;61405;16519;30849;393;11787;40883
2173;fail;106550;111649;28090;18422;42498;67480
2174;fail;18995;5598;8090;20426;847;2206
2175;9870;9691;70691;1105;118631;60943;5692
2176;fail;18656;4592;171964;9100;13870;21146
2177;12684;2993;7741;44542;106812;92854;44565
2178;6727;14747;2602;125431;22864;20571;20255
2179;21011;24001;17479;1756;1017;50089;10415
2180;17235;5352;21169;29686;22076;2074;4421
2181;18183;19654;2246;6562;1400;3510;5953
2182;fail;1516;9781;22856;33197;2376;27645
2183;fail;2793;27001;24624;26806;32652;17853
2184;31324;260;13120;59998;10124;4574;10559
2185;22044;30964;24655;52716;18977;9462;19670
2186;5196;23710;5357;45152;4489;33514;32011
2187;fail;3641;30754;1067;17959;2354;16381
2188;17913;18442;74016;141757;142945;23414;5551
2189;12714;68567;11119;25434;16861;26480;1056
2190;fail;14940;17132;1490;1635;23919;5341
2191;fail;12990;16672;15125;4513;73847;28642
2192;fail;27445;68509;35860;2188;11903;21089
2193;9845;414;7403;7313;28997;16122;10998
2194;4521;26355;12193;5340;12114;19949;19967
2195;13651;14121;2374;31392;16292;2092;4600
2196;177;13322;18739;117543;7694;496;23242
2197;5043;19168;20906;6190;84661;10176;3552
2198;30483;12446;5566;30360;16533;24375;25716
2199;fail;10065;54140;2653;90835;89962;57221
2200;fail;5238;17401;8514;55898;22361;25390
2201;15564;6125;1907;5400;2403;43261;323
2202;fail;35429;49291;9863;21614;4029;14104
2203;fail;14164;2572;907;4462;31318;59340
2204;6478;6611;2510;27285;16202;4052;87016
2205;1488;986;15536;45911;71818;747;72244
2206;fail;3576;16802;37129;27870;15898;23625
2207;fail;512;26761;30573;6733;7297;12600
2208;fail;35378;30270;5738;408;52;28613
2209;fail;38989;301;88612;37892;5000;3662
2210;2813;64677;4263;32878;11347;26373;32322
2211;fail;11870;21141;2351;2889;8617;29
2212;fail;15444;177762;156656;82134;23917;1153
2213;fail;26911;3398;25817;59530;13736;6820
2214;35939;56415;4846;82627;28346;73847;13358
2215;10983;1133;4466;23091;1068;49539;46292
2216;fail;18414;103419;40577;31189;13233;6594
2217;14817;30955;9770;14945;6439;24986;23551
2218;fail;17160;14417;19455;7566;36702;17746
2219;7380;2489;31689;34428;50283;53750;44701
2220;9394;16556;46004;122725;25351;8846;4492
2221;1012;57286;13330;48085;38685;10174;25954
2222;fail;31663;48546;20805;14374;1446;4588
2223;fail;13745;118145;118964;54802;36504;25946
2224;36112;42639;18671;39732;129183;10584;22208
2225;466;2232;1469;41434;4714;62361;3291
2226;18313;6026;76955;42867;38380;44261;10314
2227;6452;13927;4707;95053;19001;3986;1495
2228;5170;5596;85930;63967;3086;14232;32710
2229;18488;37419;13306;13272;22320;2829;35819
2230;1133;9409;4313;33815;7971;108966;6507
2231;fail;15403;7875;9760;34743;12079;33354
2232;fail;70304;79062;29089;96067;32427;85286
2233;fail;8178;36219;14573;11989;25624;6533
2234;fail;13098;36300;369;512;72781;5847
2235;fail;21019;39780;18618;18355;154390;5762
2236;19634;6082;14860;5800;7220;6507;6572
2237;fail;13817;54336;24564;21839;32486;2055
2238;313;30609;168769;14558;9809;24602;35960
2239;fail;7827;1143;11530;4370;21421;5197
2240;fail;7197;76380;1734;39907;7309;49648
2241;3747;50213;652;20440;2217;7862;13193
2242;fail;17326;35298;33909;1588;9555;12362
2243;fail;25071;8406;37798;6144;15867;119521
2244;fail;46275;45217;22054;55996;2082;6363
2245;27137;49449;16932;25268;6479;12879;319
2246;25629;586;5761;35174;6101;24011;27935
2247;6855;13654;24026;69704;9942;26774;2421
2248;13154;30806;17236;10354;22712;7476;9796
2249;2281;9560;109453;5183;247;8427;5879
2250;15619;6680;55844;15179;1945;6008;19560
2251;11993;28336;14680;35365;7070;79998;48247
2252;fail;44591;29149;35095;5777;17300;53207
2253;fail;14679;45540;42663;21443;24196;20786
2254;4583;26196;31135;5894;9974;16969;9265
2255;8785;116;129054;62005;25302;6570;7027
2256;fail;20682;19011;59132;44128;20432;54763
2257;fail;17553;32564;36140;3113;10225;4850
2258;8264;41318;939;16367;22247;130752;36536
2259;fail;43175;24278;14769;20781;10377;24790
2260;53993;1207;17253;122048;37524;1280;19496
2261;14315;36526;32123;12196;17665;4826;6631
2262;265;11189;49315;29784;2964;12977;4406
2263;fail;53111;5330;57951;26573;17624;277826
2264;8943;3850;30601;5720;16589;35309;70200
2265;31502;587;15181;26711;16822;2965;8087
2266;fail;19983;11549;26484;14267;1005;46000
2267;177;13607;6335;56161;41298;7590;4576
2268;fail;5394;9022;39912;1421;36869;4871
2269;40496;15708;8662;50311;14702;1043;5296
2270;7438;18472;7518;6137;12039;24729;52070
2271;6839;28053;2132;10367;3912;6745;1875
2272;45050;19161;10560;3286;14629;16864;10125
2273;10218;21318;17195;19784;2442;1093;12184
2274;fail;5880;24925;13729;9180;18090;54815
2275;8326;5032;55933;1058;45907;12340;8912
2276;fail;5406;508;3712;44520;1189;10838
2277;fail;7788;60255;13536;16051;1174;13525
2278;fail;22799;31566;28114;4405;9860;11557
2279;fail;15859;44555;131589;42564;17003;17110
2280;25820;35903;80637;59646;69216;28823;46749
2281;7342;6767;1228;29683;17223;7172;26987
2282;1098;55376;53687;30544;35408;12854;31504
2283;fail;2635;28601;19354;10126;17797;20544
2284;33197;7258;9615;83278;6697;9427;6989
2285;11444;5126;10886;5623;49345;6108;68085
2286;10451;24266;43844;82323;1574;1516;988
2287;fail;16327;55729;15907;3086;18047;2502
2288;2550;7791;11592;27322;2526;426;53517
2289;23900;3906;13146;63721;6779;8035;1274
2290;5523;31590;16994;5049;40221;6839;186
2291;fail;3139;52411;137569;25019;33642;9636
2292;fail;21225;19319;90693;42936;8560;4018
2293;fail;16046;6771;66419;904;877;30963
2294;3283;4267;73451;21281;19631;84845;4905
2295;fail;11368;38290;22838;13426;14984;76271
2296;8395;5038;188;1715;14633;20565;80455
2297;fail;1557;102213;50637;56985;2538;25483
2298;fail;91100;1559;99456;5356;8072;62504
2299;fail;11582;13536;27260;773;4259;6916
2300;fail;57254;4270;29998;12335;9568;51417
2301;fail;33990;339;37866;21247;13629;44088
2302;fail;1142;547;118598;23277;5369;26433
2303;12068;649;5089;32670;1594;57902;27555
2304;8184;15301;57097;28951;95293;37067;96833
2305;fail;20286;824;17477;22598;13376;5797
2306;24679;23407;41618;17230;23397;61447;10850
2307;20915;29595;43416;26406;112776;1642;2904
2308;fail;5611;8250;18460;32327;1683;869
2309;fail;51108;48195;38169;14660;81729;54232
2310;1558;898;254;10646;35427;38903;13848
2311;6163;19103;43932;20985;22704;17554;5934
2312;fail;762;4400;44465;11332;5352;8501
2313;2589;74570;21259;88205;5120;132645;4512
2314;4519;28512;1363;5183;8152;2584;26764
2315;fail;12259;19942;12585;12837;18776;23969
2316;fail;34929;2972;35980;4827;19841;8390
2317;163;17902;64533;46119;5075;7195;32105
2318;fail;28076;26107;63888;14883;3470;8756
2319;725;18475;74683;29706;18459;4149;31094
2320;5435;28069;1492;4754;7498;33673;17029
2321;20875;23810;29388;18457;4644;44098;3182
2322;7641;44948;22034;38869;3527;24861;16567
2323;fail;17631;23446;14563;37246;3367;14711
2324;37837;2175;358;22418;15692;17874;8442
2325;fail;27913;52718;9554;17804;2187;23581
2326;768;1667;8870;40334;36259;46041;27153
2327;327;36387;42910;90067;5333;6370;105196
2328;27351;2846;777;13143;22220;7843;158904
2329;12844;10229;7588;74302;153313;13518;30000
2330;4643;25750;15801;35285;33985;2435;12716
2331;fail;19633;10453;9388;34610;12605;18719
2332;fail;154;33863;158912;2481;22034;14809
2333;fail;3558;14301;18520;20145;12041;32654
2334;41181;9179;24401;4184;8094;31539;25669
2335;2025;34176;25108;435;13911;303;2878
2336;21487;3422;2629;25719;76818;16509;15359
2337;fail;9110;759;6431;29850;4222;8737
2338;17526;19887;44646;86724;2040;4170;56942
2339;fail;10522;28853;5720;14108;15302;39438
2340;734;10451;36557;26372;20303;4569;127
2341;fail;3919;4044;15804;6329;20580;17146
2342;fail;22935;59970;17091;25717;65468;4170
2343;6484;71334;7341;14035;2339;4497;2936
2344;4004;46553;5386;11710;3258;3583;9214
2345;fail;275;51390;22544;10026;691;7447
2346;fail;44524;14904;13972;21379;9426;44025
2347;6327;7423;90645;25555;10230;11360;2562
2348;1671;11005;27450;19620;16425;9632;9979
2349;8163;94397;2001;65174;50118;19069;8137
2350;6958;9429;28997;3037;4540;74199;1129
2351;1064;51442;6116;27376;60770;57380;55236
2352;fail;17873;15261;10354;53628;14011;16341
2353;9860;33715;69802;8308;3890;13225;9630
2354;fail;331;28570;20151;14175;120158;57234
2355;fail;7456;62846;20692;6931;11512;12547
2356;35108;26241;1490;111676;5818;15039;2544
2357;fail;6432;2366;28628;791;1963;129330
2358;fail;7430;77395;27076;34169;7669;89791
2359;fail;4520;6230;29175;38988;3860;13757
2360;8429;18116;14738;78069;32139;21781;34114
2361;fail;3562;87440;21361;1703;60457;1130
2362;1776;18546;18158;22075;2738;2051;6257
2363;fail;31792;2852;1155;18347;427;68200
2364;fail;10625;12489;24448;20595;1312;51553
2365;14896;20548;91984;50523;883;28125;10447
2366;fail;58019;3096;12400;2506;10266;34970
2367;4559;42564;22303;15368;20901;56072;75098
2368;fail;15627;107778;3818;6193;18179;71781
2369;fail;31937;23770;2786;14698;16706;27975
2370;1168;7519;39755;60356;927;3986;69958
2371;8344;24081;30376;14091;20113;14091;5920
2372;fail;32623;17394;38989;89856;16037;8039
2373;3187;19303;2995;77223;42661;3547;26335
2374;34768;17149;1956;63884;8202;33214;111274
2375;fail;739;2277;16501;25776;34122;84
2376;4976;33613;23067;21240;21753;10347;17543
2377;11816;75254;19008;52977;623;28625;10180
2378;fail;18993;27452;36958;620;9066;9256
2379;54343;3329;52128;22923;5615;22635;45999
2380;92;26510;8822;29474;31642;108609;19074
2381;628;23544;6784;19675;8833;2343;31637
2382;17457;30119;17610;53789;10528;43314;13628
2383;7686;6851;48713;37304;3594;3774;184599
2384;fail;3826;73593;22976;12515;30583;30954
2385;2616;23966;29673;11408;2686;21111;13594
