;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
4660;11149;4717;34;62;5222;25;65
4661;54;2421;310;3726;4697;79;5842
4662;9;175;4966;11207;3479;37;104
4663;84;10959;125;11538;6;2709;59
4664;6161;10209;5690;114;62;2498;155
4665;37;4419;3672;2729;0;73;20
4666;1174;13847;66;2650;1364;9755;31
4667;4521;fail;79;127;74;3;78
4668;6675;97;785;4920;195;1378;4701
4669;6646;3102;64;21307;115;67;fail
4670;fail;4932;24;6831;5339;14;2009
4671;1218;5391;5;1226;45;6;331
4672;68;4021;83;32;142;133;92
4673;70;3182;106;18391;140;8138;3387
4674;1834;75;93;23;2152;10;10
4675;827;162;36;1151;4296;185;0
4676;1221;19691;25;3965;19;29;3322
4677;7;7179;1200;9858;8360;4620;56
4678;41;14681;64;2836;4675;33;6262
4679;31;3870;97;2290;186;1874;51
4680;3383;1144;15;7193;10498;24;3345
4681;6539;73;8826;26553;277;1215;1405
4682;100;9058;1297;5293;244;1701;1968
4683;10100;4086;61;5494;151;141;839
4684;fail;14623;1338;614;178;6;2615
4685;212;10199;24;2407;82;1340;75
4686;45;8065;3958;185;2691;62;67
4687;164;801;391;6396;49;5804;1009
4688;4055;7952;51;4432;7129;4765;6524
4689;7072;1390;3249;837;62;5820;95
4690;3521;5600;46;2109;253;fail;3554
4691;72;156;1608;8960;137;2530;5472
4692;52;1493;83;42;73;149;2843
4693;fail;30193;2568;17;2048;169;2248
4694;82;3469;805;118;50;29;153
4695;2104;13452;35;76;67;15;18
4696;2812;8642;66;409;30;17;7
4697;70;1359;1084;2998;122;81;9157
4698;121;23949;1063;105;3155;7856;1304
4699;37;1701;5044;29289;6417;71;1652
4700;1348;20362;89;296;80;43;22
4701;153;5591;2485;199;1;7338;404
4702;fail;12620;167;5766;5205;68;5076
4703;fail;102;19;12707;73;142;10
4704;8040;772;30;9134;10162;99;44
4705;fail;148;48;1112;9394;0;3124
4706;81;9597;81;22518;4191;8797;3069
4707;1413;14851;1909;919;185;6858;1077
4708;6278;178;338;1418;5;849;16
4709;34;110;6618;5925;144;1535;13
4710;45;1;2133;5747;190;3075;2653
4711;109;23;233;34;4756;3;6068
4712;66;1286;1694;22;143;1195;7966
4713;3932;27969;11;7840;1287;1158;2454
4714;fail;1605;1142;2215;1536;47;7519
4715;10894;6835;4009;4812;3025;25;2653
4716;100;6688;44;72;12464;37;784
4717;24;7512;1747;7192;388;145;53
4718;1952;1223;4524;4360;21;38;46
4719;99;31;22;2540;97;78;5129
4720;227;5192;2119;283;14;136;128
4721;36;12547;34;6740;3968;8;97
4722;fail;4727;4249;5;36;38;97
4723;5891;23139;60;3114;54;1798;49
4724;188;20472;61;2029;6322;139;6984
4725;18;13877;1436;8296;8408;2841;75
4726;194;49657;20;6888;2409;97;107
4727;fail;27138;1201;5031;0;3;30
4728;11943;7581;3019;1746;1722;29;5247
4729;3569;22;4;18857;3752;3228;6749
4730;280;1045;5945;5993;27;3826;1959
4731;7534;19830;50;8708;3466;162;90
4732;124;567;3268;12758;72;42;1065
4733;152;1222;145;119;4303;fail;5438
4734;3252;8217;5776;10;8015;5035;694
4735;10;2003;7;2326;17;155;5718
4736;1;6016;1534;2284;44;253;102
4737;75;7261;882;20025;149;1674;78
4738;105;3825;53;3617;16;5711;24
4739;7;14345;43;65;fail;32;56
4740;116;17680;35;13028;74;76;149
4741;4502;810;23;1618;1696;739;104
4742;11058;240;2751;3439;2319;42;49
4743;1507;18773;18;11161;41;3623;2709
4744;62;7842;251;45;1569;fail;37
4745;10768;5701;500;20;2407;44;89
4746;14;3225;44;1096;76;3439;122
4747;2675;5456;105;6932;37;3;3
4748;5647;13170;28;2326;14;80;2202
4749;6327;3683;1423;1854;61;2065;7428
4750;44;255;102;38;210;24;46
4751;2370;15583;39;77;4564;96;8212
4752;29;10814;1706;8480;10847;67;177
4753;4135;6803;100;3697;5;60;80
4754;24;3757;65;5723;23;2705;5985
4755;249;39;3504;1875;84;fail;77
4756;2393;15;137;155;225;2626;1404
4757;101;2687;44;150;745;3591;2272
4758;1658;7792;1426;4344;89;1760;44
4759;fail;37482;52;36592;35;12;29
4760;171;89;648;2561;10421;73;104
4761;7156;4;47;55;10375;84;125
4762;3388;5273;78;3329;28;11;38
4763;6942;4775;1152;4203;fail;3525;22
4764;0;1781;933;3655;179;141;1165
4765;14;9737;34;4699;40;4545;104
4766;82;399;123;4367;3656;1685;132
4767;132;21059;97;11200;178;2954;80
4768;fail;8802;462;7954;1235;165;38
4769;19;1662;1208;37;5469;104;629
4770;1196;24;2315;20;31;53;88
4771;1717;1139;4044;647;4509;53;41
4772;15;1739;50;3573;408;79;141
4773;61;98;1201;13825;75;2238;71
4774;103;959;fail;2784;91;194;1399
4775;91;1347;4166;24345;1891;63;135
4776;fail;46;952;123;6533;88;1908
4777;7319;53;86;4870;10197;37;71
4778;fail;153;68;6655;5389;2568;188
4779;7397;4149;102;10844;12133;fail;75
4780;31;5333;31;12108;115;101;1463
4781;22;1040;3041;1561;10;309;646
4782;3447;23734;132;44;5096;153;20
4783;10895;851;0;408;2626;6416;69
4784;7310;4544;fail;8516;10;3302;23
4785;106;841;7293;26;44;160;18
4786;124;81;48;784;3755;44;674
4787;33;60012;80;1765;3150;5279;1347
4788;4649;23;2242;3241;10817;28;4454
4789;2130;83;1112;12201;11;29;106
4790;103;7312;1392;9403;24;2717;108
4791;69;7864;967;13;989;4761;1281
4792;5709;330;68;4862;1689;64;5859
4793;fail;11291;1954;1746;99;10701;108
4794;3154;28;95;19562;2089;58;177
4795;6164;2052;66;8;8472;47;21
4796;fail;2141;75;1566;5820;4;3
4797;96;3173;3946;259;56;fail;53
4798;142;655;84;2968;357;33;45
4799;3933;7186;95;2536;22;3652;31
4800;41;27;27;2950;7761;7003;74
4801;3468;3542;27;2558;80;22;11
4802;4367;50885;82;4056;1946;2681;fail
4803;2212;10;98;1650;50;35;1680
4804;fail;4197;4981;2886;5427;324;40
4805;95;144;29;6193;146;2374;4279
4806;8283;9251;139;11217;109;75;172
4807;fail;3137;3511;4629;86;165;990
4808;107;550;97;6744;128;63;12
4809;fail;10342;88;311;2759;78;fail
4810;8391;3723;3684;5323;2627;2;37
4811;1130;7239;2356;2410;81;1599;2837
4812;19;5320;35;37;35;7056;57
4813;fail;27;8627;5142;16;174;5718
4814;8418;13042;284;82;33;73;2429
4815;158;7484;71;10585;9165;3494;fail
4816;95;14000;48;1062;8;417;79
4817;5990;11;44;61;98;1804;6206
4818;9788;0;15;4174;100;0;1268
4819;fail;28110;50;3531;135;5187;96
4820;109;28903;6922;3148;88;1083;4801
4821;3735;22119;2182;89;38;5042;62
4822;18;534;6250;470;6946;52;1435
4823;283;12519;75;50;3037;110;612
4824;fail;27;69;11646;2219;5734;25
4825;5093;80083;25;3582;2626;40;153
4826;104;33583;558;4023;3318;3307;634
4827;137;36;328;10874;5936;117;1223
4828;38;25360;181;713;3260;111;35
4829;7;1217;42;14770;50;75;40
4830;790;25123;882;5161;1184;106;3138
4831;4710;59;1391;37;45;6018;61
4832;fail;11769;32;3034;2841;87;158
4833;285;10020;12;465;3;1532;8892
4834;37;22482;1366;2992;77;39;72
4835;8802;4781;3;1557;89;24;96
4836;138;50;31;281;100;4633;6234
4837;67;34798;5886;23;108;3926;1219
4838;81;2895;46;7979;3211;5259;527
4839;1943;24;64;4026;68;13;2356
4840;fail;2222;118;3522;132;435;104
4841;121;9140;3745;11589;48;43;4908
4842;18;45;33;3680;208;4348;1010
4843;fail;8504;7202;36;48;6031;2462
4844;4152;12083;1209;9424;2946;123;18
4845;8551;11198;9;25681;36;524;2930
4846;2054;10933;70;61;4045;5089;72
4847;7;54;62;8534;14;33;2826
4848;1294;30690;305;4723;1943;fail;10
4849;4572;298;2;1236;1886;4017;193
4850;2836;94;2164;6942;4124;37;26
4851;4627;248;30;2009;92;31;1002
4852;5634;11;54;876;103;211;7620
4853;47;3540;4138;2939;2677;2423;1800
4854;1895;22026;72;12285;99;183;823
4855;40;6;186;19319;57;12;16
4856;517;2466;607;10257;128;52;5705
4857;138;58;4329;87;2247;2851;1002
4858;44;7017;1974;6097;44;2209;143
4859;4683;17;992;1522;52;35;0
4860;255;10893;126;129;65;45;1225
4861;47;3226;28;9179;25;fail;154
4862;88;5292;45;14;6;228;2005
4863;99;7542;1384;61;6034;3694;55
4864;3725;71;34;2729;190;9670;267
4865;fail;13377;70;1593;119;137;106
4866;111;3810;1384;19644;299;6110;88
4867;16;4825;23;8;102;758;79
4868;fail;1762;70;216;280;26;5575
4869;49;9605;61;7764;3734;7312;2825
4870;2667;672;29;7953;130;102;3432
4871;6489;23;80;1186;4180;52;17
4872;4167;6742;1474;1678;3262;1401;3501
4873;26;6040;3206;151;106;962;70
4874;60;87;14;305;35;2112;2155
4875;93;6896;16;19;21;32;54
4876;5275;5907;26;2506;1752;2655;3165
4877;131;4424;4150;5539;9232;23;37
4878;172;4934;6147;1749;1192;23;46
4879;126;996;35;5162;53;2799;1892
4880;2;1650;764;2599;2122;2987;1240
4881;73;55;5996;2718;16;133;18
4882;93;10;1;15891;9589;72;8
4883;5;27;108;647;2895;48;27
4884;fail;64;1250;7481;2470;44;213
4885;6870;3150;4648;49;301;32;4970
4886;9620;35;14;6719;4925;5008;fail
4887;94;8843;27;32;2;67;1924
4888;62;11594;123;584;9423;139;12
4889;85;30;3793;103;85;47;843
4890;3168;53;121;10305;2666;2263;602
4891;506;10110;1;2375;31;67;46
4892;fail;5111;15;5;6310;85;277
4893;20;19;13;24;7001;1201;7971
4894;52;6991;45;2683;12;82;4778
4895;80;11240;78;2780;111;192;3257
4896;295;1440;2856;50;3398;2092;752
4897;64;39427;3686;7570;45;1575;75
4898;100;19701;33;18698;5491;45;90
4899;fail;24697;64;9323;150;128;8
4900;101;22740;591;7072;5521;77;50
4901;161;5675;6874;6;fail;3856;38
4902;6818;1371;2707;1561;1045;23;109
4903;166;7235;10;3765;74;864;3870
4904;9779;19779;26;41;5918;8219;79
4905;33;7478;793;559;12569;97;7394
4906;58;4174;107;12134;fail;71;4144
4907;fail;88;2794;1907;198;1861;999
4908;43;fail;41;1399;53;81;12
4909;14;19333;22;4657;82;520;153
4910;4327;8;3977;1853;8;18;397
4911;62;15941;1136;1744;6820;4688;3927
4912;fail;88;1243;2086;115;81;5536
4913;8930;8448;104;6226;5098;37;5401
4914;fail;5076;35;463;6861;98;182
4915;30;95;122;1207;5178;8;2867
4916;80;7798;3411;1972;7953;1024;823
4917;fail;13748;17;15663;1102;1353;684
4918;fail;26664;797;2188;101;47;2968
4919;7138;89;4779;13;131;55;41
4920;fail;50;8554;2735;76;594;31
4921;3181;59;593;1516;1146;2414;2357
4922;7974;8;486;4970;18;fail;3708
4923;46;1890;534;74;4949;1324;4
4924;82;21412;2653;7225;39;125;2971
4925;42;19046;13;8827;103;36;5245
4926;9075;2284;1123;17092;7530;36;53
4927;90;14;68;16;256;46;2872
4928;fail;70;134;8816;43;3871;5930
4929;6849;2548;2616;5731;479;74;74
4930;fail;5891;105;46;5229;31;24
4931;2186;48;1020;6077;139;10081;9246
4932;8684;10573;1401;16675;9;3721;14
4933;7312;31746;2583;265;1590;58;62
4934;14;174;2438;10336;1974;144;2912
4935;350;82;153;13330;39;957;1764
4936;177;188;77;9813;31;112;565
4937;1058;1833;21;5004;2090;6013;86
4938;fail;2842;1079;6907;105;4874;544
4939;fail;126;16;26;2208;6774;64
4940;fail;1165;129;9067;2517;1867;936
4941;5716;56;23;1357;1945;920;1315
4942;259;6223;8;3390;2351;43;86
4943;5315;71;1355;39;10177;131;2572
4944;8224;42;37;36;970;3971;187
4945;2223;9213;1124;11;54;103;5009
4946;11565;139;2233;57;64;189;750
4947;fail;16810;5021;1657;10325;52;2205
4948;136;4168;2072;29233;4590;5108;124
4949;6;5760;26;1373;2857;1371;13
4950;104;11036;62;19;149;6085;2630
4951;85;5288;1017;58;135;1642;17
4952;1151;20208;3074;7479;20;843;87
4953;72;924;45;89;48;3793;19
4954;66;14439;fail;18495;2257;3951;55
4955;95;7266;59;363;56;344;101
4956;91;14792;18;51;60;3045;48
4957;65;1006;30;2812;34;63;580
4958;75;78;1433;1786;2553;142;1506
4959;235;267;41;2684;4594;3373;8530
4960;885;12655;15;11863;6774;19;10
4961;2341;28079;92;1853;21;223;56
4962;6536;10263;69;2363;111;6010;122
4963;100;15403;36;11569;234;3251;76
4964;fail;126;54;23067;905;2556;19
4965;2284;16077;24;64;63;43;51
4966;60;19449;3761;25416;98;7;105
4967;6852;23;191;1900;1418;2537;52
4968;5333;103;1997;1153;24;2125;2988
4969;fail;14;84;4288;4;357;1524
4970;573;22623;41;2791;8364;25;149
4971;73;12000;79;316;45;5791;67
4972;108;8266;287;2767;2021;3694;706
4973;88;3950;1306;4309;59;5214;195
4974;139;23517;641;3650;7821;57;2424
4975;187;4386;28;1861;296;57;2311
4976;389;29248;148;584;100;293;44
4977;38;4256;42;3015;42;7236;90
4978;fail;24334;39;11738;294;26;140
4979;fail;1988;fail;662;10245;70;1464
4980;1146;2456;484;32;1804;59;13
4981;2432;6547;3056;29432;57;111;3
4982;57;5331;2624;5;5434;52;1759
4983;9801;610;18;3117;6913;43;91
4984;10129;24;94;85;1049;76;610
4985;529;223;596;3043;6002;83;60
4986;6580;29;6440;18;292;84;83
4987;8812;913;366;451;6839;2030;47
4988;fail;2003;32;9804;157;2539;47
4989;69;7035;2908;269;5815;39;43
4990;84;67;195;3940;5820;2834;124
4991;7553;20761;90;354;99;3453;6
4992;109;17065;393;366;7;886;4942
4993;4327;7009;31;100;1968;1112;646
4994;51;66;2049;109;44;757;2590
4995;84;12452;2809;24766;199;91;81
4996;16;737;1043;11;23;102;106
4997;11;167;419;11433;3655;54;1522
4998;8134;3730;98;32403;40;3458;139
4999;153;11;2046;65;899;25;143
5000;136;4728;810;483;2972;97;128
5001;957;1401;24;4406;5372;45;1862
5002;71;19;126;8515;191;340;231
5003;45;5561;803;27562;2010;857;781
5004;148;1252;6200;5830;8;80;1996
5005;129;37038;12;563;7616;1228;100
5006;83;12314;32;6600;1410;181;11075
5007;4445;18021;25;6708;8238;6840;1766
5008;fail;7120;372;1008;121;93;2707
5009;fail;2022;5638;936;6277;11162;30
5010;11603;2;30;6688;4444;4337;71
5011;71;13;25;5503;20;18;3510
5012;33;699;11;595;24;10807;3578
5013;38;97;122;2013;3;2596;20
5014;131;2074;108;4640;178;128;39
5015;fail;22978;24;16;34;24;119
5016;46;4304;5002;98;93;2863;63
5017;3168;193;246;2053;73;880;2342
5018;6;90;965;48;142;33;63
5019;11383;56;8591;6401;5240;7233;130
5020;158;741;700;15232;234;86;619
5021;156;23809;156;5056;4455;361;3726
5022;122;1575;3499;5034;166;1291;1292
5023;72;20397;2542;2262;37;158;219
5024;29;1858;9;100;65;fail;10
5025;5425;66;56;868;8416;3007;1128
5026;169;8721;5768;4015;2999;2298;163
5027;4492;22113;30;2649;34;20;1927
5028;336;7216;1228;6310;4388;50;3545
5029;9625;4960;43;5;36;24;39
5030;69;4391;59;920;1173;9343;872
5031;1257;1839;5;7227;5549;117;898
5032;fail;7931;3300;81;198;4439;102
5033;74;1970;8;1046;47;37;106
5034;9452;3005;139;220;20;490;43
5035;22;12188;5053;598;76;5;24
5036;36;2611;103;2884;fail;80;47
5037;11;13883;1258;248;7069;75;2734
5038;111;793;3584;4215;16;5627;35
5039;64;34212;44;94;4093;60;4158
5040;3193;20771;132;20903;1111;63;487
5041;43;5480;310;2208;18;30;56
5042;2;4043;19;78;787;50;115
5043;93;13963;16;2415;98;867;66
5044;4;89;1416;138;175;4606;939
5045;14;5918;2407;24881;2;6731;47
5046;9;68;6836;38;3178;3052;75
5047;2815;25;1255;1481;145;54;6280
5048;7861;21636;117;48;9871;23;4
5049;6237;15099;3208;13;196;8337;12
5050;45;1318;1655;17525;7565;56;4305
5051;57;295;26;1359;129;3996;2597
5052;183;8584;933;20438;280;9;1035
5053;4790;13653;25;50;61;72;21
5054;7176;1649;30;25;526;5575;6
5055;223;2171;1686;3421;4252;16;6397
5056;1669;15907;1652;13437;60;63;37
5057;35;106;3259;7378;134;2561;6748
5058;8918;2979;61;7;185;129;35
5059;108;159;63;3600;8939;2462;3172
5060;1547;3;4190;89;36;1793;804
5061;143;371;3;2363;1;4624;71
5062;64;315;1308;4726;4651;65;195
5063;28;189;1516;7;3290;3504;374
5064;86;12737;866;2375;23;1405;83
5065;83;6002;1341;5;625;3284;1851
5066;fail;2758;85;2570;1439;fail;57
5067;59;14760;5;16;141;21;104
5068;11416;12337;4736;395;90;3312;53
5069;37;176;4679;47;7086;261;4525
5070;1226;4628;1416;1820;149;156;5730
5071;11544;1469;192;7606;fail;77;77
5072;23;2685;2505;1466;213;170;3953
5073;4689;1974;1296;2648;70;132;12
5074;5068;1428;33;51;25;1252;3595
5075;8412;58;2621;49;149;47;4
5076;64;1177;2110;79;2;83;4008
5077;14;114;2212;1823;2521;135;3544
5078;6227;77;687;7000;147;130;84
5079;8661;24832;57;111;748;5314;8671
5080;8433;115;12;3696;21;1267;126
5081;11137;129;881;215;50;2315;944
5082;1634;18322;65;8662;197;16;17
5083;5713;5719;7;935;2272;116;128
5084;7;8393;26;9;1765;44;140
5085;1799;4834;13;246;123;609;50
5086;fail;1943;40;1173;1485;2001;635
5087;5890;96;660;9271;2958;3660;14
5088;135;109;5086;4590;175;87;3196
5089;fail;22;140;856;169;150;83
5090;52;374;32;1781;155;70;2418
5091;158;685;1611;2428;11180;83;2811
5092;fail;676;588;34;57;1120;1873
5093;31;7674;6;3873;89;21;2747
5094;2386;2600;4038;1055;2976;4814;4897
5095;935;1140;1670;1383;4;96;290
5096;66;16737;886;4784;7;6193;28
5097;fail;124;868;111;6098;10691;4281
5098;10158;74;3997;47573;52;2044;117
5099;141;108;1860;126;41;4499;3625
5100;102;2306;109;1385;9714;534;40
5101;105;2283;2101;361;1441;76;52
5102;7656;7395;3;813;6048;1120;37
5103;56;8812;19;3535;168;79;85
5104;3200;7660;13;12517;107;1977;276
5105;66;11086;5554;1354;21;2981;1882
5106;10250;6958;77;2134;82;43;104
5107;fail;3977;3628;73;181;88;465
5108;98;39;51;7004;32;137;4121
5109;250;2410;64;26;5527;83;1372
5110;56;5513;980;15979;888;3453;54
5111;4278;1504;1091;97;2443;100;303
5112;4625;64;3320;1911;100;175;902
5113;102;4575;69;8196;10817;190;8683
5114;fail;8513;2392;1833;152;94;90
5115;41;13215;73;21971;152;120;2764
5116;58;29358;90;5136;31;132;141
5117;180;16020;4409;14576;11184;94;4723
5118;1061;74;5038;2;895;fail;1204
5119;11289;135;143;80;10682;66;8617
5120;2969;451;5474;2999;889;46;281
5121;20;11459;887;3046;5574;3955;3063
5122;92;17920;1174;14;10735;51;924
5123;70;118;2776;1594;332;0;2270
5124;110;69;108;0;107;52;3177
5125;131;4920;7104;7512;12392;12;1063
5126;198;144;44;11;8;2131;40
5127;649;5595;74;45;102;68;56
5128;30;16768;154;2758;45;3994;69
5129;9452;7097;37;62;40;85;225
5130;8494;40;82;24;52;9;731
5131;108;997;11;85;48;51;39
5132;fail;50;27;19;156;6756;37
5133;951;13575;66;885;590;4383;2236
5134;100;20448;70;67;2461;192;92
5135;7533;10273;2035;34;4246;57;386
5136;2678;96;3932;103;115;53;44
5137;90;24291;52;19;112;109;1934
5138;65;178;3682;11836;1616;2499;37
5139;154;13233;2503;91;131;3280;40
5140;5269;18384;7073;2064;9651;4;14
5141;2586;1209;19;1504;fail;139;81
5142;11564;8;2745;21932;4940;fail;49
5143;100;10363;89;1263;179;790;15
5144;4990;4575;3161;100;2178;19;123
5145;27;5860;18;39;139;431;37
5146;11045;3544;41;11657;144;1391;36
5147;138;1895;7503;59;1909;162;104
5148;1331;13240;1004;10190;40;2613;162
5149;7062;13385;32;453;fail;284;59
5150;63;2894;168;63;2062;9232;43
5151;160;551;366;120;99;171;3111
5152;fail;2143;148;16100;1948;3680;20
5153;5546;4731;42;2504;1454;5357;32
5154;145;12120;2;47;6578;164;33
5155;5;9;21;5078;41;3906;107
5156;113;45;130;1446;10657;962;96
5157;7883;3213;1870;6112;29;151;2107
5158;3823;11200;116;1139;1962;55;69
5159;1408;1538;94;2538;228;32;307
5160;74;2179;4420;1745;fail;155;805
5161;8661;46;5216;4409;1912;58;59
5162;fail;73;70;22;152;48;2992
5163;4219;28987;24;334;fail;1242;28
5164;65;89;2686;1878;11407;1874;66
5165;37;1549;46;104;140;5119;2387
5166;7162;6309;28;1056;127;2771;29
5167;55;1827;1392;48;404;113;2005
5168;55;41;126;207;116;2982;110
5169;54;2479;141;15986;105;70;42
5170;12050;2775;72;28040;78;2422;131
5171;3635;202;193;3344;4561;120;5045
5172;67;4314;3777;73;5720;991;1
5173;5016;21021;50;3564;14;5172;1736
5174;476;fail;2360;238;209;350;1791
5175;35;28719;65;124;3445;8294;62
5176;148;690;38;7472;1320;3140;84
5177;5487;190;1590;381;1706;21;435
5178;1469;409;6665;34;78;119;235
5179;56;4411;4379;0;1352;6374;20
5180;6830;13717;3428;8;50;6878;48
5181;17;32487;69;354;49;61;126
5182;10114;2764;642;2998;2169;6636;5401
5183;2788;2668;151;1566;7621;1621;4286
5184;9986;22989;64;78;3525;3948;2773
5185;8643;4101;41;5808;6106;51;78
5186;67;22460;76;3949;10052;1365;3029
5187;4128;4890;51;8;2551;8;2364
5188;53;7256;10;4688;819;12;4015
5189;11008;81;2648;95;4997;2171;175
5190;fail;32961;3963;9115;5516;216;8365
5191;fail;51;3105;1141;1547;57;2870
5192;9168;1933;3214;9630;6293;28;21
5193;4543;15357;61;2782;fail;137;42
5194;82;1298;144;1453;7608;7124;116
5195;131;16942;386;1703;8175;304;19
5196;7731;174;75;87;40;107;78
5197;5794;295;2287;10898;1623;88;83
5198;99;58;64;26;118;94;27
5199;61;14933;158;29;3482;608;9
5200;4839;63;79;1558;5858;119;91
5201;2195;24026;160;52;151;6909;197
5202;125;86;131;6261;155;7;2629
5203;fail;24223;25;2001;105;59;109
5204;120;2888;72;6738;3074;672;127
5205;50;782;2703;1;83;6101;67
5206;6092;154;257;46;2823;185;4947
5207;2533;4182;14;24655;3286;4491;8
5208;26;5160;208;2214;11;627;7826
5209;3342;116;29;4109;2331;15;1122
5210;524;25309;34;2054;12;3410;5468
5211;fail;3;30;2979;106;48;106
5212;1;680;62;1148;6528;23;100
5213;fail;18197;5;12188;5814;6934;39
5214;31;11363;419;133;78;1508;24
5215;fail;72;21;961;117;267;1134
5216;fail;6029;16;5425;2150;4395;20
5217;3938;903;24;100;9710;7486;25
5218;6531;4529;3497;832;5202;fail;31
5219;63;5866;24;13;560;25;52
5220;67;22997;22;6942;4499;49;4391
5221;19;2153;46;3743;2988;20;3902
5222;0;9349;101;23139;3448;90;80
5223;6196;9582;41;641;189;2260;194
5224;173;8981;14;3620;9754;169;50
5225;6861;60;91;3097;84;2743;40
5226;106;20283;34;8758;9559;3419;76
5227;97;22475;50;27;51;1646;2583
5228;6628;53;3190;2040;622;2508;3587
5229;7;1764;6489;3265;6101;1710;1820
5230;4;2174;2;26212;53;32;40
5231;17;5942;2491;18486;8;58;2862
5232;4356;6;1684;40;168;46;2
5233;1486;7378;4541;48;68;119;892
5234;69;439;2854;1060;36;12;3272
5235;34;10879;1484;5870;2726;53;19
5236;10327;13518;4040;48;9611;114;1694
5237;42;5885;50;20;26;5984;1712
5238;182;2734;25;1760;8;9648;110
5239;34;15344;0;21593;83;50;148
5240;93;8803;1489;3216;99;26;838
5241;3;44040;1847;5160;3155;7137;1000
5242;234;2084;217;260;134;11;28
5243;fail;1819;63;14314;3;126;3246
5244;9354;1952;60;9057;57;549;35
5245;2042;3588;9092;58;174;1762;4
5246;159;11831;42;2377;74;4503;6185
5247;103;6127;7762;12657;915;47;39
5248;3712;7166;5083;408;4514;19;2495
5249;11403;18966;92;58;191;193;14
5250;12;5425;3227;4846;8519;815;59
5251;6409;1376;421;4229;2276;117;104
5252;41;41800;2147;40;135;45;56
5253;73;14122;577;308;65;40;1
5254;fail;9008;19;62;162;9495;36
5255;2582;6454;562;5032;127;108;1099
5256;88;46843;2809;4594;2095;162;5330
5257;18;5632;1244;1390;1623;30;3499
5258;172;16599;987;8326;133;4520;40
5259;7027;5334;3903;1974;34;1696;89
5260;43;40725;36;170;12492;27;26
5261;8515;219;3393;9292;71;16;62
5262;11248;51476;2425;1165;43;17;10667
5263;6634;13570;21;3238;238;4049;108
5264;5076;2040;88;123;98;2707;4922
5265;5231;129;16;2675;87;1797;44
5266;fail;3384;226;2549;77;174;110
5267;73;0;2323;23;17;140;156
5268;74;15012;159;5013;fail;2766;8021
5269;3553;6909;1427;11;28;fail;401
5270;77;15;174;5113;8859;2274;181
5271;9;4824;11;31;417;73;7001
5272;14;19800;35;3246;674;5353;330
5273;9202;0;10;19;13;10042;69
5274;88;18850;98;51;16;4;2651
5275;fail;787;fail;5322;97;42;9
5276;2924;124;11;2597;264;28;1741
5277;2839;108;547;10916;37;123;402
5278;2733;9467;53;3627;3299;1055;70
5279;67;6767;61;8872;104;166;2975
5280;1384;34816;1935;705;110;1318;857
5281;7613;15053;6;8;3;54;2477
5282;444;0;21;13680;11810;11;7098
5283;5316;1113;64;4102;8191;71;70
5284;46;19870;442;655;23;37;52
5285;2587;5319;70;8090;7484;4571;60
5286;0;28397;25;1259;39;103;41
5287;2660;6722;26;6094;25;51;1469
5288;2366;91;43;598;16;119;269
5289;20;969;44;44;110;1814;1538
5290;95;21708;64;2729;91;186;44
5291;185;88;1386;118;1203;5321;46
5292;104;45;9276;1663;6;60;1146
5293;3681;15279;3;3369;19;287;103
5294;146;1042;7352;2995;774;101;1267
5295;14;416;84;44;8;2936;27
5296;4736;35;3437;8475;8627;2715;4800
5297;8;9441;5653;879;148;75;1233
5298;106;13197;1954;15878;176;25;2950
5299;5541;50;1780;34586;3027;10006;3749
5300;80;59;1182;2150;5866;2;44
5301;60;1103;59;1218;1;1567;78
5302;5723;9105;117;8;1;4097;53
5303;fail;11405;2378;6040;108;30;22
5304;7231;136;3189;129;114;14;6294
5305;6445;180;142;73;47;5807;6355
5306;7894;9853;2861;76;22;7;65
5307;53;2174;9;6;164;24;1208
5308;99;10154;2916;22938;111;42;69
5309;264;6398;5307;17;35;47;848
5310;155;2322;134;15381;3952;1409;13
5311;34;16592;3674;41;2016;4237;6324
5312;191;128;76;4727;266;122;3307
5313;10806;6192;1060;0;9405;180;47
5314;1732;26881;5200;67;8950;129;6
5315;131;9865;75;4;4473;55;596
5316;fail;27431;121;71;2009;54;3654
5317;79;13039;38;9715;82;75;232
5318;4671;35;594;38;54;8364;3463
5319;41;12486;22;711;8996;182;86
5320;1932;9645;18;6247;352;7673;162
5321;2639;1630;2826;4670;94;114;119
5322;967;6925;68;556;194;90;1210
5323;73;2908;7;38;21;1306;2599
5324;4814;11153;519;19145;162;6183;8087
5325;fail;11752;5822;8547;112;77;2519
5326;91;641;12;4;3091;965;32
5327;88;36;163;4313;83;7285;3497
5328;1700;17042;45;12954;4481;21;230
5329;51;6105;4955;4;610;80;7943
5330;156;7411;518;9974;4079;41;40
5331;4045;196;20;15924;65;1519;90
5332;40;1606;927;402;82;1286;48
5333;3233;11878;4249;52;28;103;70
5334;49;10354;68;1133;3165;1874;45
5335;76;143;344;3579;2985;11;106
5336;11127;6119;68;134;1354;112;83
5337;1141;1640;2379;3987;61;19;2758
5338;11590;408;121;140;5187;42;90
5339;49;5985;2525;8669;51;11;51
5340;67;7603;91;1677;2707;18;3569
5341;99;13;17;63;100;62;86
5342;3478;1083;32;9844;2980;184;1567
5343;1032;115;134;36111;3055;133;5929
5344;135;6220;69;11865;381;94;74
5345;2592;6315;106;5064;343;21;3511
