;RLS-N4;EA100;pmut1.25
2967;1089;26;37
2968;18264;53;20
2969;2215;15;72
2970;308;41;32
2971;1055;46;26
2972;1803;152;2
2973;38;71;35
2974;1848;27;34
2975;11955;174;126
2976;734;10;42
2977;7693;48;24
2978;6641;120;10
2979;14475;11;62
2980;5471;61;36
2981;17;73;31
2982;3605;23;29
2983;2796;61;15
2984;2624;70;31
2985;1799;159;6
2986;215;185;56
2987;208;62;95
2988;1406;25;45
2989;2482;120;64
2990;1961;141;32
2991;575;40;71
2992;315;17;60
2993;2877;98;49
2994;1785;19;43
2995;2146;40;103
2996;172;67;77
2997;12105;85;67
2998;6281;43;36
2999;3607;43;3
3000;23;29;47
3001;1094;18;120
3002;12467;66;14
3003;6841;28;25
3004;1693;10;19
3005;2194;21;111
3006;20576;93;98
3007;128;16;73
3008;17617;35;13
3009;100;84;26
3010;26456;180;55
3011;2528;30;54
3012;1331;166;18
3013;4412;26;66
3014;5726;35;27
3015;584;28;15
3016;15;61;46
3017;10278;41;22
3018;5408;53;48
3019;4648;62;47
3020;14787;65;27
3021;3729;59;116
3022;116;9;14
3023;22;35;29
3024;7276;64;112
3025;3417;111;63
3026;4037;284;6
3027;5333;30;32
3028;2505;256;19
3029;23;19;22
3030;12248;39;14
3031;10672;16;28
3032;97;56;28
3033;322;69;89
3034;4689;35;17
3035;110;213;68
3036;33;35;40
3037;514;83;21
3038;4115;12;40
3039;5401;121;25
3040;344;18;34
3041;1385;34;47
3042;26412;9;32
3043;17067;34;32
3044;68;56;20
3045;9535;15;4
3046;224;7;39
3047;9482;10;71
3048;2154;16;18
3049;616;25;32
3050;28756;196;31
3051;121;209;65
3052;20999;7;43
3053;860;19;51
3054;4641;76;43
3055;13791;14;21
3056;48;243;39
3057;88;17;45
3058;4072;23;102
3059;13177;9;29
3060;3;116;12
3061;113;29;27
3062;4057;141;34
3063;8880;0;4
3064;3896;44;26
3065;2514;24;27
3066;65;13;47
3067;65;44;99
3068;55;52;35
3069;1175;39;18
3070;2941;53;70
3071;2250;5;85
3072;25;145;12
3073;8142;12;17
3074;2307;65;16
3075;25;100;42
3076;10;66;22
3077;24;29;46
3078;18595;85;11
3079;27;42;42
3080;6436;49;78
3081;3488;224;58
3082;1111;41;22
3083;2;218;12
3084;3894;46;61
3085;3465;39;30
3086;85;21;56
3087;7434;9;32
3088;58;68;12
3089;6183;45;34
3090;19039;84;4
3091;4630;57;79
3092;7475;30;134
3093;905;93;15
3094;7920;83;42
3095;17338;36;16
3096;28156;234;11
3097;18;10;26
3098;8475;4;4
3099;123;99;50
3100;2427;11;0
3101;2767;36;57
3102;9893;17;11
3103;56;47;18
3104;5080;76;11
3105;75;81;41
3106;6782;95;12
3107;7143;31;22
3108;47;14;29
3109;3092;155;30
3110;8799;19;27
3111;1962;33;37
3112;7941;8;19
3113;35;39;68
3114;6532;136;20
3115;6387;26;17
3116;61;239;108
3117;1883;20;36
3118;131;24;10
3119;4745;160;35
3120;82;116;145
3121;231;124;51
3122;8822;229;49
3123;793;37;31
3124;1753;34;36
3125;11331;67;111
3126;4230;382;9
3127;2;116;35
3128;5108;47;73
3129;28162;127;49
3130;9084;133;35
3131;5189;17;47
3132;15;28;34
3133;9568;104;72
3134;9341;32;4
3135;10;46;72
3136;738;4;49
3137;29151;135;21
3138;13616;27;33
3139;28;34;69
3140;6037;105;64
3141;4396;202;60
3142;796;120;29
3143;119;31;40
3144;4565;105;8
3145;1927;39;36
3146;2950;17;68
3147;1;123;29
3148;1421;36;35
3149;128;63;63
3150;2084;37;28
3151;3251;88;57
3152;15554;35;42
3153;2;35;23
3154;22639;32;4
3155;49;15;54
3156;54;34;48
3157;135;65;92
3158;11978;53;18
3159;75;21;8
3160;1984;79;11
3161;95;14;27
3162;1499;95;34
3163;83;149;36
3164;4311;9;51
3165;3274;61;9
3166;8326;43;33
3167;6198;60;20
3168;3345;54;21
3169;4303;56;38
3170;7720;205;25
3171;901;78;41
3172;230;30;26
3173;5901;36;104
3174;4238;75;84
3175;1314;135;8
3176;7250;159;83
3177;0;14;59
3178;3227;75;91
3179;39;30;23
3180;5778;11;36
3181;3234;90;38
3182;1048;46;15
3183;3979;60;12
3184;2672;13;43
3185;89;206;215
3186;44;62;258
3187;2672;33;18
3188;14666;80;57
3189;1868;171;58
3190;1954;121;49
3191;6148;36;14
3192;35049;26;11
3193;5921;34;45
3194;5185;196;10
3195;25518;149;15
3196;848;228;35
3197;10379;28;4
3198;112;46;72
3199;26961;65;136
3200;1243;92;3
3201;639;18;42
3202;3787;20;40
3203;6402;60;171
3204;4696;35;11
3205;7297;23;32
3206;47;87;61
3207;4847;145;44
3208;44;33;46
3209;2759;42;35
3210;18097;62;45
3211;1377;18;33
3212;2379;81;8
3213;36;46;46
3214;5950;43;34
3215;7427;100;28
3216;33385;56;26
3217;5472;12;36
3218;2408;48;26
3219;19;23;42
3220;6071;10;35
3221;1509;37;49
3222;3160;63;43
3223;14;38;55
3224;46;65;45
3225;1711;7;35
3226;2124;55;5
3227;133;17;22
3228;6303;19;80
3229;56;176;21
3230;20;42;14
3231;7879;32;19
3232;2407;71;15
3233;67;13;18
3234;1913;10;82
3235;352;75;55
3236;79;53;10
3237;5725;22;55
3238;1562;62;126
3239;9293;166;28
3240;84;71;16
3241;1419;141;62
3242;5345;86;73
3243;1387;43;40
3244;66;10;20
3245;14;47;30
3246;99;10;70
3247;11;71;16
3248;354;141;62
3249;5306;150;27
3250;63;114;68
3251;53;38;54
3252;49;6;114
3253;8567;85;31
3254;1460;6;37
3255;6825;70;35
3256;7995;42;4
3257;3530;118;5
3258;57;15;17
3259;11969;17;45
3260;8691;72;2
3261;7768;66;25
3262;20;35;24
3263;3816;38;121
3264;5029;30;0
3265;4995;45;42
3266;4941;33;34
3267;2501;97;104
3268;65;19;64
3269;46;72;5
3270;18;14;9
3271;66;23;49
3272;7225;124;33
3273;845;189;7
3274;252;15;32
3275;676;7;35
3276;9;90;21
3277;1075;297;77
3278;1022;77;11
3279;1544;140;28
3280;5497;34;20
3281;2144;123;27
3282;32;143;25
3283;852;83;28
3284;38;67;55
3285;27100;30;54
3286;5420;54;22
3287;13853;88;38
3288;2477;57;120
3289;2159;51;33
3290;694;29;6
3291;15644;147;49
3292;585;21;59
3293;2013;24;11
3294;17305;53;18
3295;6527;121;68
3296;2653;41;92
3297;5959;37;9
3298;18633;25;4
3299;71;28;18
3300;1340;43;29
3301;9141;46;42
3302;89;32;67
3303;4008;7;15
3304;8056;39;29
3305;11732;12;33
3306;46;56;34
3307;7703;160;66
3308;536;84;39
3309;49;381;69
3310;18990;21;15
3311;356;44;22
3312;148;227;8
3313;11532;10;16
3314;21586;24;29
3315;6868;7;84
3316;14215;32;64
3317;3615;51;34
3318;9398;14;33
3319;9492;44;34
3320;2962;59;7
3321;51;16;33
3322;2;282;13
3323;1590;8;43
3324;54;53;20
3325;27;20;69
3326;9;47;46
3327;318;74;6
3328;3058;44;77
3329;2027;11;88
3330;12739;16;28
3331;17153;59;7
3332;89;7;48
3333;18;342;41
3334;1799;127;128
3335;3351;44;27
3336;305;42;8
3337;43;69;39
3338;16;22;75
3339;24098;49;32
3340;33;108;95
3341;16219;239;20
3342;49;70;3
3343;1227;26;25
3344;2567;32;53
3345;66;15;135
3346;988;75;19
3347;16;267;7
3348;8547;33;25
3349;29944;65;48
3350;2594;55;42
3351;3310;87;24
3352;5789;94;36
3353;663;41;29
3354;819;22;43
3355;16347;42;71
3356;11045;12;134
3357;6632;98;82
3358;44;62;41
3359;1;29;166
3360;6950;33;32
3361;16;109;49
3362;1741;14;112
3363;7602;0;49
3364;2157;64;70
3365;8229;23;63
3366;419;61;130
3367;324;11;91
3368;4506;39;65
3369;3519;37;14
3370;6281;15;20
3371;1852;37;18
3372;2019;41;18
3373;9801;117;49
3374;1599;72;56
3375;2929;39;58
3376;3696;61;19
3377;21;111;21
3378;16545;79;10
3379;1438;185;98
3380;169;39;18
3381;106;20;53
3382;24;50;16
3383;4765;358;10
3384;6557;4;24
3385;142;22;54
3386;3504;23;48
3387;6;32;39
3388;14257;29;45
3389;1705;23;57
3390;115;27;8
3391;81;220;44
3392;3112;172;52
3393;117;151;14
3394;6;15;31
3395;44;275;6
3396;24;150;55
3397;2915;39;90
3398;13;86;13
3399;17923;2;29
3400;617;111;11
3401;5738;24;36
3402;12151;14;87
3403;756;12;32
3404;636;300;65
3405;28193;26;2
3406;10334;231;104
3407;555;123;86
3408;9229;53;16
3409;64;119;48
3410;2313;97;24
3411;13042;34;36
3412;40;159;42
3413;4;33;30
3414;3267;22;28
3415;1401;35;114
3416;1566;223;6
3417;5908;46;6
3418;11698;1;43
3419;1285;48;118
3420;4536;163;34
3421;5850;147;14
3422;31;24;39
3423;12158;35;3
3424;7817;11;48
3425;56;227;43
3426;13295;44;45
3427;8448;18;37
3428;5041;34;18
3429;1777;126;29
3430;59;23;74
3431;1827;37;61
3432;289;65;13
3433;16;38;93
3434;1027;67;60
3435;1540;106;54
3436;1513;52;32
3437;121;52;8
3438;680;130;21
3439;15;313;35
3440;1493;132;68
3441;8479;15;75
3442;10769;613;46
3443;5615;34;28
3444;1014;42;19
3445;3129;217;95
3446;3942;50;27
3447;20;22;24
3448;10495;39;34
3449;1147;188;26
3450;9897;45;40
3451;3412;38;8
3452;5939;32;46
3453;6185;51;36
3454;903;32;39
3455;2219;36;136
3456;132;125;22
3457;28;64;58
3458;1432;11;24
3459;5909;33;10
3460;18;13;7
3461;10757;123;31
3462;7331;129;32
3463;86;59;72
3464;3853;21;11
3465;4185;231;19
3466;3735;21;62
3467;744;22;6
3468;2782;36;73
3469;16894;47;28
3470;3197;62;84
3471;6098;69;56
3472;736;81;48
3473;1253;136;19
3474;18267;163;12
3475;68;38;34
3476;304;108;58
3477;1145;17;30
3478;2954;15;35
3479;5672;129;17
3480;1117;80;63
3481;3168;34;40
3482;26951;37;54
3483;64;33;40
3484;7954;47;40
3485;15;57;34
3486;3641;32;51
3487;10983;38;35
3488;73;28;19
3489;6024;7;35
3490;18;59;20
3491;9639;44;18
3492;84;46;24
3493;5463;22;106
3494;6013;47;27
3495;6879;66;30
3496;2047;170;16
3497;2667;136;33
3498;104;17;36
3499;1871;69;21
3500;2156;28;52
3501;18506;36;19
3502;7731;171;25
3503;149;65;24
3504;41;48;16
3505;5412;257;48
3506;6303;19;80
3507;1659;63;5
3508;19241;75;35
3509;2514;19;36
3510;2061;122;26
3511;6080;26;40
3512;8573;151;88
3513;5930;49;57
3514;4750;173;27
3515;3499;55;9
3516;5209;100;32
3517;1304;153;89
3518;34505;113;14
3519;15858;99;117
3520;52;50;13
3521;4410;131;161
3522;12468;38;58
3523;12087;60;221
3524;4590;27;84
3525;7007;77;80
3526;5209;88;39
3527;6540;32;6
3528;2;98;31
3529;2436;59;2
3530;58;13;113
3531;6220;54;76
3532;1599;113;31
3533;283;117;100
3534;2885;137;21
3535;2742;52;34
3536;6469;154;25
3537;17453;195;25
3538;16;51;82
3539;3122;133;56
3540;2955;20;24
3541;28;25;5
3542;1034;128;34
3543;9687;43;17
3544;7298;18;13
3545;9028;21;51
3546;12415;17;46
3547;1871;48;1
3548;9992;17;28
3549;2;33;46
3550;4015;6;73
3551;7619;230;84
3552;2588;230;24
3553;19666;159;69
3554;28;110;24
3555;650;43;8
3556;2754;5;128
3557;4617;79;23
3558;6972;33;33
3559;111;92;30
3560;4053;43;82
3561;2153;60;29
3562;21;51;30
3563;127;18;16
3564;187;76;22
3565;1184;135;18
3566;4189;37;19
3567;3590;28;58
3568;1663;194;62
3569;2159;28;64
3570;14;75;29
3571;0;20;26
3572;169;32;28
3573;27;121;34
3574;5473;17;31
3575;83;51;156
3576;68;22;42
3577;16871;47;36
3578;39;16;63
3579;69;111;24
3580;278;48;28
3581;772;122;42
3582;5489;14;13
3583;180;99;84
3584;1313;103;31
3585;50;79;21
3586;8991;51;63
3587;7;75;40
3588;17;8;33
3589;1801;27;35
3590;21128;4;62
3591;8;25;62
3592;594;8;153
3593;11209;6;26
3594;14773;23;22
3595;56;33;47
3596;9225;45;29
3597;2255;48;75
3598;323;149;39
3599;2838;2;91
3600;2396;12;73
3601;15062;67;50
3602;91;46;53
3603;645;167;52
3604;65;14;3
3605;444;46;26
3606;1631;289;7
3607;37;56;26
3608;57;106;38
3609;105;120;8
3610;88;69;11
3611;29;111;7
3612;241;46;14
3613;3800;31;40
3614;2336;8;35
3615;1468;36;95
3616;20;126;27
3617;4258;19;27
3618;1554;95;84
3619;22648;146;16
3620;16951;269;48
3621;2244;36;9
3622;17016;21;37
3623;1677;46;12
3624;1863;15;89
3625;4;14;24
3626;3032;4;66
3627;48;9;60
3628;1658;73;17
3629;15282;49;3
3630;18463;23;6
3631;18;125;23
3632;8739;113;44
3633;8125;22;34
3634;26;7;32
3635;1;33;50
3636;3829;54;21
3637;7;52;21
3638;9918;22;27
3639;4046;35;7
3640;25;12;36
3641;23227;29;18
3642;7798;20;58
3643;855;17;110
3644;2317;45;55
3645;11023;162;54
3646;219;73;108
3647;513;57;83
3648;33;61;145
3649;11303;83;68
3650;13016;92;79
3651;1391;154;27
3652;8042;78;79
3653;23;6;73
3654;1798;204;93
3655;26;174;9
3656;7589;79;19
3657;3129;6;3
3658;13325;39;27
3659;81;82;92
3660;132;33;38
3661;4088;112;0
3662;3929;167;62
3663;4946;9;27
3664;1846;99;7
3665;55;21;72
3666;7192;6;65
3667;693;58;47
3668;25794;96;13
3669;2574;111;23
3670;72;150;26
3671;16;102;101
3672;110;34;70
3673;335;32;79
3674;591;7;122
3675;6484;127;93
3676;12;15;65
3677;1296;53;76
3678;19906;51;63
3679;9;22;68
3680;7139;49;18
3681;119;25;11
3682;5091;27;19
3683;573;10;40
3684;9434;6;18
3685;25;55;9
3686;37;204;24
3687;469;205;15
3688;859;69;48
3689;175;46;69
3690;10;63;53
3691;0;161;216
3692;3252;9;41
3693;2269;4;57
3694;31;35;73
3695;1566;83;15
3696;22465;74;37
3697;779;118;112
3698;8330;24;24
3699;1338;22;22
3700;1273;20;6
3701;64;5;64
3702;3824;33;38
3703;97;39;46
3704;4042;36;36
3705;5573;54;58
3706;2161;30;48
3707;18572;22;46
3708;11851;85;38
3709;6461;40;29
3710;352;5;40
3711;1413;146;60
3712;63;79;74
3713;555;18;42
3714;75;12;5
3715;30;13;30
3716;27;16;46
3717;2520;17;3
3718;13249;100;16
3719;42;235;25
3720;2;62;46
3721;75;106;19
3722;32;16;44
3723;1387;43;56
3724;64;18;37
3725;5091;62;42
3726;3;131;127
3727;0;19;32
3728;172;82;18
3729;1677;105;71
3730;1654;62;143
3731;25;430;22
3732;954;163;48
3733;130;95;56
3734;11017;62;26
3735;43;6;40
3736;98;138;50
3737;95;53;61
3738;2685;14;23
3739;41;33;53
3740;7420;32;37
3741;16077;86;47
3742;570;28;64
3743;35;39;22
3744;2819;72;56
3745;65;23;60
3746;864;69;31
3747;1839;39;49
3748;98;106;21
3749;10855;135;14
3750;16116;44;34
3751;130;159;18
3752;2017;63;19
3753;5466;21;29
3754;3892;28;41
3755;239;54;191
3756;7000;257;14
3757;2673;50;19
3758;113;5;99
3759;3712;23;49
3760;17;76;116
3761;8767;68;36
3762;590;27;76
3763;4296;63;135
3764;81;22;35
3765;6334;24;72
3766;9621;58;72
3767;7546;71;8
3768;105;71;46
3769;16470;37;38
3770;3086;39;95
3771;2914;113;83
3772;21;34;17
3773;8861;12;85
3774;48;34;59
3775;579;94;25
3776;53;5;58
3777;1447;63;63
3778;61;2;160
3779;1825;47;28
3780;8159;107;77
3781;7876;31;47
3782;13899;35;30
3783;5483;38;74
3784;1635;24;104
3785;5342;38;20
3786;5;20;23
3787;28;7;64
3788;216;204;34
3789;2640;157;108
3790;2800;170;97
3791;27;28;91
3792;4426;68;52
3793;820;10;33
3794;8411;107;52
3795;5082;24;4
3796;326;112;19
3797;5138;42;145
3798;35;184;33
3799;5972;138;26
3800;2699;21;93
3801;309;228;19
3802;2779;11;16
3803;6169;93;73
3804;76;206;57
3805;12804;17;64
3806;57;179;73
3807;1399;105;45
3808;860;12;49
3809;10175;39;130
3810;7827;28;66
3811;603;9;50
3812;2052;159;64
3813;59;34;61
3814;16;76;44
3815;6760;131;152
3816;2740;265;35
3817;3097;22;155
3818;20443;67;42
3819;2222;17;15
3820;3667;21;27
3821;15634;15;103
3822;5;2;23
3823;47;46;18
3824;453;44;67
3825;2461;114;46
3826;2440;193;37
3827;996;6;48
3828;30;208;37
3829;2025;109;9
3830;2442;34;29
3831;9;240;16
3832;4561;14;10
3833;74;66;22
3834;19662;51;31
3835;71;17;23
3836;2183;20;9
3837;8094;13;7
3838;5928;15;8
3839;23344;68;3
3840;101;23;52
3841;566;40;58
3842;4894;63;63
3843;5490;46;43
3844;7269;2;3
3845;524;51;15
3846;2312;96;26
3847;8035;63;113
3848;8709;19;61
3849;11954;88;90
3850;67;193;47
3851;2062;39;17
3852;544;107;96
3853;4110;166;30
3854;22957;14;38
3855;10043;30;102
3856;2642;38;40
3857;17406;18;177
3858;12150;65;3
3859;21088;209;14
3860;99;74;21
3861;1421;135;92
3862;4588;46;66
3863;7470;27;36
3864;1067;19;21
3865;52;26;111
3866;785;36;15
3867;3783;536;16
3868;7835;135;12
3869;6531;11;47
3870;6969;87;41
3871;809;221;123
3872;5173;36;11
3873;23266;78;77
3874;14689;4;48
3875;1880;317;25
3876;8858;151;45
3877;0;72;40
3878;69;28;56
3879;2883;48;20
3880;12628;34;30
3881;6908;148;7
3882;1809;0;26
3883;15147;23;42
3884;4251;132;75
3885;3083;48;68
3886;2268;151;17
3887;1560;67;24
3888;936;13;10
3889;103;25;17
3890;721;66;35
3891;2984;21;102
3892;3824;19;22
3893;51;17;75
3894;6654;48;7
3895;2467;211;33
3896;839;4;52
3897;10045;23;28
3898;1001;8;40
3899;2405;77;47
3900;5526;214;29
3901;972;32;26
3902;15768;188;62
3903;32;99;31
3904;1852;133;24
3905;574;8;35
3906;12536;134;33
3907;2744;14;51
3908;159;32;75
3909;8016;47;64
3910;34;63;32
3911;5530;142;49
3912;1807;17;47
3913;2102;20;24
3914;2358;148;14
3915;4848;80;70
3916;60;119;53
3917;7444;26;21
3918;1025;0;11
3919;5237;284;53
3920;3835;7;99
3921;12539;13;69
3922;10781;44;58
3923;679;18;27
3924;123;135;1
3925;925;76;175
3926;2763;28;37
3927;2;41;99
3928;73;37;13
3929;39;57;71
3930;10648;39;119
3931;963;67;21
3932;3999;131;63
3933;10829;17;98
3934;312;17;19
3935;8921;9;8
3936;54;95;48
3937;77;40;56
3938;2524;53;28
3939;1465;15;34
3940;2513;25;128
3941;42;7;33
3942;91;22;11
3943;9139;162;18
3944;10968;58;8
3945;13018;36;36
3946;1480;19;48
3947;5;46;74
3948;10605;36;46
3949;104;30;174
3950;11988;13;65
3951;2924;139;41
3952;3877;158;174
3953;113;110;18
3954;2124;16;37
3955;6545;10;31
3956;92;7;21
3957;248;10;125
3958;17157;17;19
3959;24948;31;57
3960;7387;31;64
3961;2952;25;12
3962;3492;31;28
3963;1602;42;31
3964;5478;15;6
3965;6;20;32
3966;3140;47;41
3967;8075;16;5
3968;4537;145;48
3969;77;4;43
3970;4444;87;11
3971;57;81;89
3972;2561;15;29
3973;3345;82;29
3974;2170;8;56
3975;3945;240;113
3976;6161;16;97
3977;488;3;52
3978;2748;62;21
3979;3519;116;34
3980;8215;146;66
3981;1607;208;51
3982;40;48;25
3983;71;49;34
3984;1552;7;195
3985;81;18;25
3986;3198;37;21
3987;7165;35;3
3988;2767;21;56
3989;114;69;40
3990;79;61;23
3991;228;342;73
3992;3850;29;36
3993;20;82;23
3994;209;217;83
3995;19588;41;56
3996;87;139;69
3997;130;102;54
3998;10436;27;133
3999;3507;148;8
4000;16175;17;23
4001;3225;22;36
4002;1324;28;3
4003;1729;23;39
4004;38;32;43
4005;11089;68;15
4006;38;24;74
4007;3024;13;17
4008;2340;19;39
4009;3675;83;34
4010;2;10;27
4011;28184;183;36
4012;33;32;25
4013;87;13;22
4014;12597;151;40
4015;6714;142;37
4016;70;62;21
4017;260;41;28
4018;6936;38;22
4019;476;7;18
4020;4342;136;13
4021;26486;40;50
4022;7713;42;119
4023;1643;62;41
4024;4291;6;64
4025;6041;34;28
4026;4240;33;40
4027;7315;56;30
4028;46;12;25
4029;2509;23;29
4030;4541;10;49
4031;70;240;31
4032;464;9;32
4033;9247;19;43
4034;2873;35;19
4035;6110;13;35
4036;68;77;11
4037;4565;91;63
4038;2;75;30
4039;102;15;12
4040;8775;34;145
4041;3109;15;55
4042;102;74;84
4043;21125;127;23
4044;1172;29;0
4045;3545;52;9
4046;13;64;57
4047;11095;324;45
4048;5273;69;34
4049;4852;21;15
4050;101;13;40
4051;4583;68;21
4052;4047;190;102
4053;158;8;45
4054;67;9;20
4055;11977;33;92
4056;9485;38;30
4057;50;63;56
4058;20832;45;28
4059;2125;28;49
4060;7403;138;25
4061;5783;25;21
4062;2749;21;56
4063;2246;77;53
4064;29;96;23
4065;2964;130;30
4066;2965;52;19
4067;531;40;21
4068;3779;184;26
4069;1380;77;22
4070;63;38;35
4071;3795;247;35
4072;3866;181;58
4073;725;34;46
4074;119;49;22
4075;366;32;65
4076;432;25;36
4077;10446;224;28
4078;20;181;37
4079;991;62;20
4080;245;13;38
4081;90;31;34
4082;21049;13;47
4083;277;39;65
4084;14;95;24
4085;3446;99;61
4086;3773;38;39
4087;22;35;56
4088;27;30;27
4089;8096;37;41
4090;632;17;17
4091;49;10;20
4092;557;99;56
4093;2858;145;56
4094;1141;32;47
4095;1638;13;99
4096;20;51;72
4097;3882;61;3
4098;5364;11;68
4099;615;74;47
4100;604;11;47
4101;8228;59;30
4102;1399;38;35
4103;375;116;58
4104;4016;75;60
4105;4491;19;15
4106;1503;58;20
4107;739;131;31
4108;5236;44;55
4109;34462;5;0
4110;7;29;56
4111;6928;53;7
4112;115;92;25
4113;2318;46;60
4114;1317;119;63
4115;2156;15;10
4116;3155;65;16
4117;457;105;19
4118;1607;304;18
4119;770;30;17
4120;69;14;42
4121;4028;47;43
4122;61;163;115
4123;1593;63;44
4124;13415;28;24
4125;9603;121;34
4126;47;46;93
4127;106;118;46
4128;40;222;24
4129;2901;15;0
4130;122;28;7
4131;5607;74;29
4132;327;45;17
4133;68;98;19
4134;430;29;74
4135;6;44;33
4136;6700;276;64
4137;15691;4;13
4138;82;62;38
4139;2876;6;12
4140;2093;12;37
4141;33;17;21
4142;19;32;105
4143;97;49;19
4144;610;15;34
4145;641;26;80
4146;3286;24;2
4147;9;68;123
4148;17;225;28
4149;907;22;11
4150;4969;109;4
4151;125;35;26
4152;15;15;137
4153;3311;107;63
4154;3792;33;17
4155;63;46;47
4156;55;249;46
4157;5036;91;40
4158;8526;109;17
4159;58;82;75
4160;9680;203;66
4161;6607;43;59
4162;3;13;19
4163;46;10;32
4164;797;41;43
4165;14147;88;17
4166;12174;272;31
4167;5876;5;9
4168;9437;62;19
4169;12;100;58
4170;7248;251;68
4171;6780;111;48
4172;11335;19;29
4173;147;113;31
4174;2803;22;87
4175;28;29;73
4176;14305;26;93
4177;27;212;40
4178;1377;77;73
4179;20706;33;15
4180;1265;39;39
4181;28488;27;72
4182;2700;63;10
4183;6225;20;17
4184;13550;19;17
4185;4274;26;96
4186;3032;128;40
4187;3657;28;82
4188;17763;73;91
4189;3838;251;26
4190;22;67;54
4191;18796;21;77
4192;8189;41;47
4193;664;17;72
4194;12;29;23
4195;440;74;45
4196;277;150;106
4197;23729;75;40
4198;6608;22;19
4199;2267;26;70
4200;255;36;96
4201;5619;39;35
4202;2237;5;34
4203;0;131;29
4204;22799;21;18
4205;8650;82;73
4206;886;24;54
4207;42;113;49
4208;16880;230;28
4209;2704;46;6
4210;2090;86;2
4211;510;117;39
4212;70;36;104
4213;10582;24;13
4214;33;43;45
4215;67;65;108
4216;35;111;37
4217;190;18;9
4218;2846;23;35
4219;0;105;23
4220;2390;117;74
4221;1652;31;11
4222;3718;47;49
4223;14;202;56
4224;54;67;37
4225;3232;53;57
4226;10689;139;37
4227;666;19;76
4228;5455;65;30
4229;1377;22;40
4230;15846;17;61
4231;6245;40;28
4232;10;127;32
4233;8119;42;25
4234;6274;132;54
4235;7635;56;13
4236;17982;32;105
4237;9377;200;30
4238;11543;49;16
4239;2851;61;41
4240;25777;28;12
4241;5098;158;15
4242;664;129;49
4243;92;14;26
4244;2339;7;15
4245;1415;135;80
4246;4442;55;30
4247;22;92;81
4248;5867;51;47
4249;2250;33;57
4250;1340;44;24
4251;8256;142;34
4252;62;181;78
4253;9405;109;24
4254;1059;21;14
4255;23;29;0
4256;1470;24;43
4257;9433;9;25
4258;1866;12;15
4259;2582;39;45
4260;155;53;77
4261;1795;109;35
4262;116;125;22
4263;32391;84;18
4264;18429;37;36
4265;25792;47;22
4266;4043;12;56
4267;121;38;74
4268;234;223;14
4269;4427;20;11
4270;74;19;35
4271;44;25;25
4272;14044;51;57
4273;8988;316;200
4274;17876;55;49
4275;13420;26;13
4276;3376;88;24
4277;6536;57;29
4278;6453;72;25
4279;8239;121;35
4280;134;39;41
4281;10794;147;0
4282;4027;98;16
4283;3085;113;26
4284;98;46;16
4285;2916;93;32
4286;8480;226;30
4287;3422;68;37
4288;11182;86;47
4289;16568;60;83
4290;10555;53;14
4291;4051;126;6
4292;456;96;47
4293;58;29;20
4294;37;34;42
4295;16169;296;46
4296;733;58;18
4297;10543;13;3
4298;35;12;29
4299;22184;99;22
4300;1866;47;15
4301;3131;167;22
4302;1399;29;8
4303;5708;87;19
4304;1820;32;43
4305;95;153;15
4306;8597;21;19
4307;277;80;58
4308;7956;14;37
4309;15596;126;24
4310;35;56;9
4311;10613;237;1
4312;9077;62;5
4313;3194;29;53
4314;5;184;12
4315;2845;9;114
4316;807;192;77
4317;8646;72;107
4318;2508;62;52
4319;21;11;57
4320;9968;52;59
4321;5159;173;20
4322;1174;128;47
4323;1515;167;22
4324;6395;222;58
4325;8832;97;23
4326;4354;67;1
4327;17514;60;31
4328;3479;30;10
4329;23299;25;109
4330;3480;126;36
4331;87;49;43
4332;10100;46;12
4333;106;6;61
4334;5265;40;44
4335;2564;53;31
4336;2101;151;142
4337;7;49;25
4338;6;40;28
4339;3470;140;53
4340;8644;106;93
4341;3773;24;36
4342;28;45;56
4343;13534;31;134
4344;80;23;22
4345;828;21;37
4346;905;171;115
4347;961;19;153
4348;97;68;64
4349;1860;188;32
4350;3520;66;13
4351;667;8;43
4352;1349;145;57
4353;7413;198;47
4354;21;82;48
4355;30;25;42
4356;2663;52;198
4357;2645;109;69
4358;939;62;52
4359;66;76;58
4360;39;29;93
4361;6410;14;107
4362;66;85;47
4363;3035;34;5
4364;4202;33;30
4365;1343;217;42
4366;914;77;37
4367;6017;51;39
4368;20266;18;16
4369;7928;15;64
4370;1;51;67
4371;15018;77;3
4372;3372;191;33
4373;24241;34;26
4374;18;204;48
4375;49;163;58
4376;166;118;53
4377;63;18;64
4378;1410;48;15
4379;16176;137;123
4380;5352;30;67
4381;12469;28;44
4382;3817;152;95
4383;5667;34;221
4384;52;47;17
4385;279;30;41
4386;91;47;39
4387;520;149;86
4388;63;48;60
4389;885;159;23
4390;3060;8;22
4391;117;140;30
4392;1224;52;19
4393;1447;45;30
4394;12559;43;83
4395;7221;55;20
4396;4317;72;13
4397;6390;37;171
4398;9;96;43
4399;9729;71;89
4400;1234;30;28
4401;90;18;36
4402;1075;123;35
4403;26;32;47
4404;3570;6;48
4405;18361;29;26
4406;213;295;46
4407;1996;15;33
4408;12722;34;17
4409;7939;62;40
4410;622;9;60
4411;10426;36;12
4412;9428;131;12
4413;2501;46;44
4414;139;174;14
4415;4941;30;25
4416;388;285;36
4417;11787;73;76
4418;15760;26;79
