;RLS;EA;pmut3.25
7453;84847;217105;144497
7454;83631;230511;123674
7455;83219;189514;140456
7456;78142;232079;111465
7457;101517;270740;139662
7458;100790;242292;134967
7459;86066;253171;118142
7460;74357;217799;155243
7461;89572;202804;134100
7462;89378;229712;140203
7463;89188;226126;147765
7464;98272;231391;135243
7465;82369;220896;123560
7466;95616;244087;125060
7467;99385;272814;150301
7468;91473;291283;152321
7469;82307;223337;152200
7470;73370;218494;116335
7471;82609;229639;147312
7472;89416;290549;124996
7473;79648;327322;170364
7474;107045;285007;146451
7475;92414;214384;124536
7476;79683;213590;149990
7477;77027;211266;124454
7478;80006;238233;123993
7479;84558;233104;139916
7480;96035;239537;113796
7481;88650;188471;109044
7482;93090;333525;141305
7483;106091;250786;129587
7484;73786;271634;112282
7485;87565;235077;130433
7486;110274;230538;108385
7487;113830;218639;125832
7488;99786;234942;134188
7489;136816;203946;127800
7490;90078;205359;154727
7491;83129;192038;125784
7492;80641;180133;135205
7493;107064;213228;113937
7494;82497;247675;185914
7495;93860;241793;143370
7496;80852;198312;116551
7497;74718;224556;119882
7498;80426;272667;185366
7499;79500;273115;171399
7500;91547;203437;122998
7501;99907;180998;150372
7502;95751;241429;148914
7503;84154;235180;160129
7504;79361;186673;123426
7505;82891;217622;152515
7506;96277;182533;155888
7507;88616;215878;135441
7508;86940;230227;115284
7509;87978;315161;140814
7510;107334;238380;108130
7511;86735;298141;121387
7512;101559;221441;150439
7513;87794;206533;233327
7514;104891;223524;139046
7515;92734;175968;165320
7516;82868;205265;207316
7517;73536;189005;131688
7518;85437;188503;128179
7519;78779;206475;147035
7520;93842;242383;228784
7521;95948;239516;126336
7522;91593;210150;135793
7523;85015;262804;131858
7524;87216;191668;116542
7525;98653;290778;166355
7526;91315;187108;140939
7527;114971;248277;117806
7528;79441;227045;174074
7529;89778;258866;133015
7530;93408;224281;156062
7531;93000;267640;175558
7532;76237;233529;150724
7533;95243;256063;115272
7534;81376;195408;219557
7535;92617;217305;141876
7536;99471;198784;197282
7537;84005;210746;123871
7538;105920;197061;179027
7539;118677;215606;263718
7540;71945;222030;130363
7541;94205;318169;138716
7542;89793;227810;111453
7543;100348;225484;145019
7544;83162;210590;128752
7545;85550;203231;127668
7546;105016;267990;125181
7547;99649;200492;143551
7548;76963;193602;135980
7549;91532;248923;121041
7550;89262;257955;188517
7551;97663;229239;147755
7552;78924;216498;121124
7553;86099;218250;148683
7554;81820;217345;160158
7555;90051;221252;126641
7556;106195;218057;146226
7557;82093;250243;109856
7558;73809;212066;142417
7559;83527;182575;121799
7560;82820;213524;125024
7561;97414;268606;149609
7562;75945;250053;151594
7563;103611;192897;173800
7564;75358;193941;144791
7565;101300;226600;141985
7566;70496;335024;131061
7567;80279;227197;134012
7568;80922;223473;145837
7569;116022;230735;121925
7570;94360;291067;153390
7571;88280;231147;145015
7572;85637;237538;174360
7573;92888;231943;133840
7574;111471;262943;116886
7575;86402;267643;134519
7576;82458;262711;142322
7577;75656;210383;131418
7578;112649;261203;125141
7579;72117;248918;137420
7580;91064;260118;126905
7581;107142;250603;142585
7582;89508;223505;161179
7583;101935;286239;144902
7584;80969;258463;125253
7585;91882;221817;148501
7586;88352;200216;151501
7587;83521;209934;157128
7588;94496;268804;158415
7589;88724;238505;139331
7590;82727;179004;128803
7591;108843;185885;154726
7592;100522;190680;142211
7593;96649;258153;132209
7594;95644;203233;126630
7595;98826;266820;133341
7596;103301;258858;129465
7597;79577;192345;171798
7598;92889;209406;138604
7599;72873;207273;132106
7600;98388;285809;153511
7601;85222;305836;139111
7602;86552;243270;134456
7603;125946;223393;109479
7604;95301;199659;130818
7605;96931;266537;147674
7606;89881;215822;113738
7607;87059;262295;132831
7608;100999;201774;127217
7609;85741;255045;161260
7610;115124;293205;177643
7611;97256;247336;140917
7612;93659;203127;163782
7613;74439;320712;149507
7614;82343;274774;156266
7615;80067;236738;139433
7616;86588;174752;165491
7617;85636;239130;143768
7618;73170;281374;120602
7619;97463;288742;131076
7620;80461;200581;113655
7621;88157;219801;147374
7622;116348;273312;123906
7623;100262;203679;136910
7624;81464;199245;150914
7625;98881;320070;137989
7626;89545;175610;129785
7627;82950;195813;185186
7628;80841;259434;122850
7629;92081;206690;132490
7630;84796;254101;176063
7631;121380;195454;147733
7632;103748;242317;172365
7633;87552;268597;135630
7634;109646;258335;114631
7635;100918;261591;141383
7636;82191;244955;125224
7637;98910;234639;162214
7638;81213;223225;198291
7639;87194;258978;167123
7640;91821;247825;153982
7641;78205;259760;131845
7642;70732;213533;156030
7643;101704;244021;176788
7644;87397;180058;129431
7645;94776;192907;118412
7646;99870;232294;133972
7647;134449;218110;144612
7648;155255;217836;160550
7649;90001;281271;150857
7650;102033;185707;155800
7651;119878;214144;125426
7652;94902;200671;133650
7653;93709;239514;135072
7654;77466;269295;142374
7655;125291;202653;150034
7656;82065;229611;157414
7657;86432;243440;145502
7658;77182;240983;126371
7659;104542;206689;117313
7660;105893;204310;137281
7661;89205;179771;167217
7662;91892;240665;149893
7663;103080;199646;138690
7664;97948;200945;142362
7665;67804;328709;120903
7666;88988;272658;139236
7667;86897;240909;131010
7668;83826;179668;114466
7669;94075;212317;119357
7670;85002;222283;133446
7671;78953;197025;178646
7672;119596;227388;126331
7673;86975;186621;149928
7674;91497;254604;165165
7675;80796;284456;113467
7676;95825;224945;141095
7677;91956;186889;119948
7678;101275;214505;134341
7679;83691;243125;135879
7680;75141;291269;132872
7681;77966;255570;147986
7682;87983;177911;137152
7683;115255;233816;127664
7684;79732;298021;114770
7685;79015;196317;148488
7686;78521;194964;145315
7687;73509;210749;146053
7688;82307;242492;196771
7689;76486;242899;213669
7690;88914;213568;138141
7691;84122;245682;138545
7692;101757;406969;145079
7693;82848;207870;143768
7694;113686;255426;154082
7695;90490;223870;153051
7696;104876;225813;158786
7697;90938;254533;186936
7698;80660;283766;131610
7699;87567;261378;127736
7700;86608;209344;114130
7701;94332;206927;169519
7702;90168;218344;135664
7703;95216;236383;140527
7704;87277;266261;135288
7705;89969;208992;123278
7706;105192;186413;154129
7707;108772;176312;165555
7708;99857;175883;131290
7709;89512;196523;136749
7710;74851;222493;132953
7711;98292;256467;140450
7712;82836;267091;127711
7713;80546;204686;136053
7714;105819;245234;113065
7715;104223;219475;138727
7716;113252;225064;155179
7717;100905;230613;150533
7718;88316;246052;137541
7719;77864;240317;132387
7720;86151;176172;157880
7721;97829;247252;129515
7722;99378;232250;140312
7723;91270;258151;128173
7724;80660;229346;121774
7725;85098;187972;139018
7726;125449;272634;114114
7727;80832;230190;139813
7728;96368;212224;191209
7729;99571;258156;143580
7730;86342;196058;135187
7731;94819;334289;142528
7732;91193;218235;131554
7733;85459;313152;105568
7734;92894;199521;138504
7735;88715;217971;147099
7736;111422;320892;146350
7737;68579;239301;141121
7738;118422;215329;170963
7739;80357;218551;120334
7740;93670;225249;125082
7741;88739;204229;144166
7742;81235;196575;117519
7743;108207;244252;121397
7744;79828;264363;123288
7745;99094;246449;129373
7746;79492;217639;149839
7747;121305;218563;147931
7748;100107;211476;142885
7749;91175;172545;119951
7750;89423;237684;126487
7751;90310;195408;130544
7752;126170;205224;188721
7753;91382;245379;135027
7754;96027;239954;127545
7755;88826;210263;125906
7756;93178;294025;125748
7757;101694;199979;131994
7758;79949;196263;157601
7759;77988;198444;159922
7760;78550;197596;152793
7761;93721;194702;134019
7762;84966;254957;128354
7763;78455;230600;107513
7764;85657;206676;118556
7765;74707;186423;116070
7766;87518;234545;128539
7767;98208;204533;146244
7768;98606;177822;133278
7769;81233;202163;147688
7770;88817;237252;123549
7771;96600;259037;134372
7772;92128;215789;110820
7773;96326;361223;107747
7774;81903;241972;129785
7775;91832;216122;135534
7776;100916;184329;138796
7777;113170;188905;131269
7778;92141;239724;138308
7779;94649;203416;138453
7780;72705;199714;157860
7781;107225;214131;131800
7782;84738;275940;121430
7783;104457;280314;143733
7784;75011;200110;138801
7785;85560;194679;138510
7786;104370;261192;152651
7787;73563;286902;148347
7788;100171;241479;122451
7789;89508;263578;140222
7790;83189;223190;155335
7791;87697;199294;176648
7792;81703;222157;123801
7793;94549;195317;122196
7794;80919;229303;130060
7795;87149;256629;122794
7796;78729;270750;131421
7797;90384;303864;145502
7798;85327;264332;154845
7799;89665;185470;172926
7800;105075;199999;128508
7801;97015;239973;143512
7802;92583;235778;115165
7803;70558;221826;153107
7804;83211;212765;161615
7805;83777;197125;150562
7806;121670;215396;151310
7807;97319;189873;118696
7808;90353;225676;173072
7809;92890;203507;131481
7810;81214;242373;139575
7811;87227;194163;124368
7812;98072;223840;134045
7813;113099;218973;126015
7814;102719;248607;129619
7815;85354;227252;119759
7816;97109;228602;132634
7817;86746;234509;131262
7818;80537;225982;111144
7819;142762;220586;149068
7820;102281;188745;150277
7821;96766;208821;157540
7822;87608;235797;148790
7823;112606;194474;136574
7824;81687;189030;118680
7825;95974;215259;169667
7826;71124;265463;152314
7827;95164;201605;125705
7828;118554;351154;117794
7829;85217;224637;153424
7830;90916;294759;114220
7831;113568;219463;179258
7832;73883;307978;143661
7833;90709;255972;169024
7834;81380;244738;142015
7835;91455;217752;150188
7836;92329;210464;150327
7837;99528;240575;177880
7838;78382;257655;142443
7839;79684;270615;184724
7840;72067;241599;199832
7841;85528;267541;137072
7842;80255;256297;155073
7843;98397;261358;148370
7844;69808;177368;156157
7845;72215;220292;125634
7846;74207;244709;135648
7847;88007;235703;158279
7848;103568;237940;119065
7849;100907;239949;111644
7850;103749;236041;161012
7851;86096;233879;115785
7852;110552;231652;115641
7853;76017;248814;149563
7854;86003;209988;118071
7855;73859;210672;119801
7856;86986;230034;144395
7857;120457;286519;166079
7858;86143;244679;149793
7859;86689;183340;180190
7860;87337;234350;130245
7861;85403;222672;161363
7862;74739;226713;160482
7863;80194;193962;132913
7864;94155;216682;128702
7865;71427;275150;151908
7866;85915;188556;175437
7867;90333;210283;147917
7868;85093;214297;139869
7869;135411;206794;150534
7870;68948;206289;136978
7871;74283;195325;170219
7872;82382;218396;129720
7873;85055;209085;161431
7874;101854;237035;127432
7875;91459;237837;159616
7876;109800;182776;176098
7877;95255;215106;170536
7878;113314;243971;160987
7879;78195;231504;139455
7880;81587;281193;119631
7881;89558;250380;140026
7882;89310;188407;148605
7883;113089;220815;151592
7884;90868;208130;138554
7885;74670;229157;144317
7886;93140;248321;164666
7887;96855;226059;136577
7888;92279;217593;171563
7889;109450;251955;198051
7890;82304;218395;165059
7891;83672;290869;135515
7892;95298;226789;138235
7893;85634;194146;118285
7894;91529;246535;169965
7895;89218;214534;125242
7896;81026;238744;125514
7897;76670;198803;170642
7898;106059;250292;136663
7899;104767;223620;187167
7900;110574;253814;161785
7901;91974;237700;163135
7902;79483;357499;132290
7903;77595;227636;141662
7904;78183;205451;136193
7905;95542;234314;138221
7906;81548;326021;180149
7907;86221;230695;134937
7908;77065;286852;172810
7909;92115;205923;167397
7910;78776;238275;133458
7911;81027;229044;160170
7912;93723;215411;141533
7913;85879;221771;147298
7914;83821;213978;139180
7915;110149;252334;127388
7916;97109;187059;166303
7917;82170;196078;133595
7918;103800;210504;157200
7919;115069;237838;134560
7920;77582;215727;136773
7921;86659;215431;172966
7922;81773;199620;217597
7923;80658;261889;199658
7924;104110;277098;154893
7925;78923;240182;134164
7926;88097;307081;131398
7927;83314;207042;206256
7928;90595;223520;107746
7929;78353;268148;146036
7930;72861;197753;136801
7931;80079;200595;147916
7932;81487;221316;140571
7933;106631;226464;145880
7934;115050;262329;98621
7935;100877;207153;133887
7936;85206;213037;156593
7937;89212;191518;129867
7938;106430;204937;133419
7939;78021;249826;144065
7940;91712;342863;118779
7941;82123;268443;132354
7942;76847;217207;152731
7943;96017;272255;140065
7944;97270;199011;154780
7945;90297;201684;130342
7946;108221;208825;137575
7947;83170;238862;164314
7948;83123;233684;164218
7949;77192;228697;120111
7950;87388;202377;124925
7951;83987;182083;115112
7952;97406;220575;132133
7953;97826;211656;113384
7954;97723;258442;115632
7955;95018;253199;130618
7956;93888;255022;178456
7957;90096;236917;147769
7958;110732;232333;165826
7959;107779;245118;124762
7960;78043;194332;151613
7961;85967;213298;151746
7962;71138;239432;146866
7963;81649;177633;136412
7964;91850;192731;143974
7965;103761;182298;156465
7966;99370;190170;165443
7967;66432;208739;122070
7968;85546;212077;143068
7969;91194;281881;99851
7970;83392;229372;130699
7971;85451;204803;155991
7972;91868;195545;140991
7973;77986;260110;130807
7974;75820;261875;124754
7975;87627;263947;135815
7976;80111;188282;133947
7977;83918;262877;130515
7978;113735;273170;134557
7979;78471;242975;168740
7980;91511;204369;118313
7981;73147;254987;124467
7982;95270;232450;132654
7983;90467;230190;115694
7984;99305;259090;131189
7985;90851;229569;140820
7986;71234;190043;116186
7987;91906;243631;124782
7988;97598;220065;145553
7989;81463;267676;128041
7990;83381;375179;124197
7991;83615;245115;169450
7992;86166;236515;154484
7993;95335;183114;134875
7994;87843;245700;130343
7995;127791;208563;182919
7996;119566;208389;125230
7997;89817;247384;140838
7998;88332;210162;140693
7999;82004;176115;130433
8000;105896;236795;151831
8001;103712;244250;115587
8002;108364;212053;128263
8003;76973;259921;139590
8004;86700;306650;138382
8005;102556;302409;153941
8006;82056;196363;154509
8007;118670;181071;128880
8008;78894;248989;151994
8009;115181;220446;170787
8010;84634;251780;153652
8011;81378;200482;216967
8012;103708;233569;122360
8013;81516;211934;149700
8014;96853;195351;144494
8015;78969;228703;156128
8016;91085;252989;116808
8017;81578;188178;162787
8018;88063;202716;139222
8019;81582;243278;117903
8020;88910;239037;133050
8021;111110;222496;165482
8022;99122;277379;110539
8023;93278;211833;136867
8024;95172;232985;136221
8025;96136;202298;145972
8026;73853;170287;177860
8027;83703;202391;127858
8028;89613;322081;139427
8029;79082;300372;136087
8030;87628;224929;154259
8031;82043;222297;133417
8032;96623;220550;148119
8033;75487;219032;138188
8034;87155;227064;129323
8035;98087;214759;127815
8036;104609;232158;152823
8037;98980;270775;137304
8038;82497;219233;130259
8039;77237;219222;149375
8040;95386;228608;147790
8041;89125;210569;149067
8042;70215;368359;130541
8043;93562;220303;121270
8044;99266;216743;129414
8045;95628;195780;120807
8046;93084;211706;134025
8047;73963;200133;147881
8048;87428;272121;140542
8049;80523;202425;115337
8050;92106;228439;120029
8051;79586;246380;151812
8052;92202;225713;134167
8053;83191;242449;145250
8054;81971;167490;149591
8055;86749;201992;129503
8056;78227;265738;127352
8057;81074;187793;133851
8058;75679;288696;165479
8059;85435;205208;180978
8060;88755;261314;132403
8061;75948;274450;145142
8062;75541;256648;131397
8063;93195;274380;115775
8064;78055;200015;136087
8065;89913;184460;94347
8066;115792;234344;166954
8067;112515;224165;163220
8068;84324;236428;126554
8069;89724;237394;165673
8070;83438;207189;112475
8071;89909;203375;114291
8072;88714;196073;142287
8073;102627;218739;128125
8074;79871;257819;144177
8075;84041;223802;140601
8076;104847;321820;150895
8077;86159;194922;133753
8078;73708;271060;143048
8079;98931;207785;160497
8080;82405;222530;180190
8081;94561;269347;139682
8082;107140;174555;134175
8083;102183;258323;181672
8084;103384;197870;146983
8085;127291;222395;127921
8086;94391;238897;172405
8087;73926;255690;145370
8088;85371;210659;128353
8089;86860;340312;179554
8090;82955;232119;137006
8091;76576;207280;153549
8092;86950;275770;187203
8093;85065;247889;142750
8094;92316;240370;152073
8095;81389;194249;184811
8096;75661;222835;152367
8097;85544;266377;163233
8098;88675;209554;128941
8099;98857;234644;162695
8100;104490;220120;123718
8101;81265;221141;103854
8102;89121;247633;174949
8103;104840;241943;134417
8104;93273;220394;127646
8105;124943;240872;137079
8106;75797;209148;129704
8107;126249;234313;154023
8108;82231;206083;121859
8109;97249;239228;131008
8110;94731;204563;131885
8111;77425;206654;150937
8112;95048;220745;124811
8113;100212;202816;156143
8114;89659;257211;121742
8115;89206;236904;132636
8116;85446;219451;161657
8117;90672;230427;123541
8118;74239;193257;106244
8119;112244;213368;141036
8120;86651;208264;149178
8121;75985;325939;124270
8122;80219;214840;133992
8123;86628;264153;125677
8124;100430;232712;154245
8125;89037;285478;156812
8126;80619;280842;164073
8127;59480;223709;147227
8128;103918;213826;136543
8129;84934;281559;173521
8130;74730;390490;166741
8131;90234;234686;149612
8132;113017;334440;153379
8133;99463;188294;138112
8134;83363;250821;129443
8135;82817;275349;151885
8136;76569;239434;170213
8137;86103;184693;141002
8138;94815;205900;113593
8139;84187;198432;121991
8140;117372;228321;117801
8141;91852;193559;134819
8142;87688;188452;134939
8143;86874;206953;138886
8144;84974;210721;127162
8145;94984;200752;139751
8146;88885;251626;113326
8147;110643;334968;141237
8148;89830;215107;133338
8149;107802;198884;134985
8150;83009;197997;175321
8151;72446;183861;118112
8152;131637;217270;123099
8153;103399;373106;173454
8154;69824;231434;148168
8155;94640;205165;146009
8156;119577;195451;142465
8157;77269;238707;120386
8158;84518;204558;113037
8159;93549;255745;122393
8160;112963;217431;159061
8161;80302;274426;116067
8162;99376;223301;141178
8163;86384;190958;122686
8164;98056;225836;135477
8165;96769;283161;128467
8166;92131;286952;129076
8167;94559;246137;133403
8168;86763;233655;163738
8169;98738;193274;143608
8170;69746;235661;146261
8171;86558;197157;143828
8172;74069;243591;143061
8173;91428;197393;147324
8174;81937;219143;118664
8175;100370;223496;151414
8176;117495;209846;149246
8177;87520;203220;134125
8178;87844;227334;148817
8179;94399;210002;144622
8180;103340;227376;155054
8181;78548;195183;164028
8182;108725;296249;140780
8183;117590;214137;109286
8184;76015;235729;177262
8185;100863;277164;138760
8186;85594;216926;146059
8187;81039;237793;131463
8188;128152;253532;122174
8189;118416;311444;127770
8190;104917;312615;211035
8191;94550;191803;141033
8192;102188;196021;138654
8193;92292;212997;120330
8194;73311;239528;127102
8195;97171;240797;118042
8196;91086;200517;148163
8197;86277;255117;119678
8198;78734;271047;119961
8199;90499;275979;128069
8200;89765;282341;142696
8201;93371;208642;145689
8202;72204;285231;109032
8203;103297;220750;137680
8204;73089;255859;196477
8205;87670;275651;174835
8206;82888;246849;116860
8207;81578;186929;143172
8208;82793;204614;106719
8209;103028;296639;124187
8210;104225;248050;155433
8211;74054;208240;143529
8212;77978;394223;151293
8213;86133;193806;128472
8214;107798;302684;118941
8215;91519;253686;234571
8216;85881;224815;133276
8217;87133;273629;139894
8218;96846;351344;141734
8219;90996;243474;131854
8220;99983;259300;143566
8221;92173;214148;160371
8222;75921;226526;169388
8223;77908;220398;143741
8224;93272;179195;114895
8225;85622;248633;144630
8226;127586;297104;151292
8227;96321;189009;153815
8228;94650;241195;173499
8229;84563;264118;193452
8230;89528;211833;168523
8231;108376;256962;121506
8232;85960;199018;138601
8233;92340;190617;143941
8234;72386;227303;126066
8235;84132;263760;141084
8236;81599;200482;130580
8237;125129;226615;195965
8238;90468;229121;131662
8239;99609;303978;108269
8240;92522;219692;144819
8241;83339;222159;119531
8242;82302;216024;128702
8243;81500;245325;170460
8244;93746;212060;171981
8245;89079;292189;167473
8246;96847;210504;134890
8247;87095;245533;142827
8248;86368;200007;135623
8249;92450;197716;136388
8250;83481;239170;215843
8251;71576;178021;138128
8252;91332;181240;180771
8253;89264;206247;136230
8254;70742;233220;175940
8255;79543;276496;125950
8256;97924;203122;174635
8257;97022;209380;128516
8258;79762;200140;228654
8259;100495;233593;144518
8260;96232;178795;151232
8261;97783;181991;148733
8262;85121;263080;144648
8263;74233;218961;137200
8264;88725;216884;126716
8265;77448;195101;182490
8266;92601;185246;137365
8267;90372;232985;144316
8268;80161;210816;117083
8269;87753;205774;135818
8270;81579;263720;197025
8271;78577;190864;178708
8272;81114;218471;154789
8273;83598;203449;134732
8274;97659;281054;151317
8275;91878;227946;163608
8276;106694;199811;163977
8277;113276;226183;127434
8278;93266;224170;126938
8279;106887;214200;138428
8280;91897;347543;121969
8281;81124;254141;124085
8282;80133;232399;141237
8283;84638;296905;138510
8284;93011;255253;106920
8285;87171;293335;130657
8286;80595;255346;140416
8287;141477;193861;130122
8288;78250;193611;119989
8289;94392;187914;140201
8290;76835;213190;220453
8291;97800;209653;122476
8292;85392;195961;102375
8293;91172;273290;123803
8294;72756;233763;126346
8295;107174;233842;145528
8296;110590;207411;125067
8297;85224;260627;143441
8298;78674;271715;147594
8299;88631;220075;137872
8300;82877;274348;163261
8301;92947;198235;157000
8302;116244;184954;129861
8303;82483;250006;143772
8304;101309;190354;118721
8305;81177;194714;171948
8306;101323;296956;143040
8307;86208;287343;130472
8308;109735;244202;142368
8309;103632;194922;133990
8310;106897;238553;119912
8311;91671;223574;122061
8312;95338;178786;152654
8313;79765;371060;135830
8314;69643;189956;120979
8315;77789;179310;133611
8316;89316;200143;130765
8317;124871;233416;131934
8318;116437;177216;128847
8319;93972;195770;133978
8320;74418;210952;141992
8321;86252;230939;131066
8322;97835;243889;143660
8323;116820;213411;124825
8324;101872;261047;129365
8325;82392;209704;158186
8326;85480;287515;123141
8327;86747;232212;127122
8328;84460;179377;150335
8329;106249;489059;120556
8330;107535;254290;137255
8331;74569;212159;133279
8332;80565;212697;167753
8333;94180;268288;155986
8334;79296;517244;143851
8335;89254;191785;119152
8336;79644;371484;155424
8337;111684;236121;151950
8338;116132;190720;196950
8339;83955;256056;137743
8340;77213;270482;131526
8341;87886;212555;140226
8342;87274;219485;132169
8343;123077;230935;128758
8344;95843;200677;124097
8345;92030;259856;158511
8346;82659;262545;125554
8347;81960;194723;152354
8348;100672;249212;136981
8349;77676;236350;152435
8350;82639;215379;157417
8351;97229;193730;156083
8352;77952;287105;142066
8353;83323;257881;127552
8354;94101;255915;150852
8355;75817;189928;132949
8356;78040;192323;130667
8357;100753;241100;185760
8358;84079;272890;154740
8359;97284;245550;130441
8360;89243;247775;138200
8361;92605;190682;152625
8362;103381;234392;126733
8363;83793;237632;109826
8364;78905;212114;143175
8365;98817;215742;107601
8366;76953;201971;123527
8367;82292;251851;135027
8368;96502;209945;136718
8369;81898;195909;173244
8370;111144;223436;156478
8371;78290;213636;126889
8372;93459;243096;145226
8373;89486;255023;159525
8374;78313;223698;158920
8375;100694;211614;141527
8376;104759;269803;118849
8377;84631;212685;133773
8378;94638;257424;157997
8379;95174;215315;132368
8380;105503;242558;166931
8381;87683;201906;135868
8382;76753;205178;155934
8383;89667;204253;223004
8384;94642;268418;145755
8385;80975;200819;135058
8386;98230;195896;197471
8387;74704;219016;133735
8388;85266;282954;124237
8389;93358;278829;134024
8390;114691;205617;132341
8391;89698;262813;156430
8392;102544;208184;135461
8393;96776;237710;180433
8394;95064;234055;127588
8395;83044;227558;133882
8396;85915;251683;147013
8397;88326;329037;137714
8398;82532;216247;137124
8399;97315;265992;144563
8400;71628;239978;126589
8401;105847;192961;136338
8402;91451;320099;134993
8403;72629;264365;136220
8404;82753;245929;146504
8405;88201;231789;177773
8406;103174;220659;179483
8407;80435;207344;167334
8408;82523;241297;143415
8409;103343;193834;128118
8410;110038;218571;129384
8411;84743;276857;133778
8412;98726;202142;140095
8413;91941;273044;180489
8414;87545;245458;153070
8415;108715;236729;115116
8416;101338;231221;180834
8417;77586;258720;147206
8418;97530;181976;137568
8419;84490;197378;124522
8420;79471;226397;165961
8421;95914;195270;144802
8422;92930;193370;162991
8423;79222;194352;134874
8424;114651;218540;112854
8425;105115;191880;151303
8426;111908;208406;135777
8427;80560;230421;184513
8428;82902;286335;149073
8429;90560;236951;122987
8430;89263;247104;138886
8431;100100;218104;125301
8432;78740;196564;123412
8433;104840;262292;128884
8434;85920;250713;155441
8435;91687;271279;136661
8436;88771;260977;183857
8437;77218;204961;153027
8438;100456;228696;127693
8439;151641;205021;137877
8440;77259;231331;147856
8441;77506;189451;139563
8442;98238;250058;144375
8443;78762;298118;172886
8444;91405;217648;159428
8445;77774;214954;130456
8446;96796;213873;148003
8447;90828;280027;133797
8448;87742;210801;143685
8449;103489;180473;123625
8450;90635;210124;113685
8451;78149;173027;132167
8452;89131;290986;134815
8453;81240;269349;144501
8454;89723;205181;175722
8455;109492;215340;173323
8456;123164;311546;162284
8457;89061;185526;133212
8458;88335;232317;109615
8459;84895;216868;134613
8460;111160;198541;127323
8461;100257;287318;136381
8462;140751;274064;139793
8463;75377;190427;165065
8464;79190;199255;101145
8465;110479;269497;167920
8466;90769;249806;131074
8467;78870;207776;128711
8468;68714;189080;143346
8469;87259;224395;116803
8470;82883;252738;129428
8471;100141;205568;113595
8472;79566;235318;144144
8473;90028;275983;151500
8474;96054;208315;141981
8475;99856;234221;207079
8476;113331;250387;159403
8477;99094;241554;134021
8478;80687;245727;126222
8479;102268;202507;117608
8480;93246;185695;139854
8481;116351;185147;142590
8482;86719;283249;135293
8483;77566;244263;180413
8484;85038;234518;147860
8485;84658;192369;167388
8486;88972;234556;165954
8487;73606;227783;188774
8488;79298;242187;127819
8489;85041;170740;146734
8490;91032;248131;132836
8491;85227;188132;132172
8492;84545;202881;243573
8493;91732;195379;152729
8494;77743;286327;128837
8495;73779;270005;120103
8496;123008;211508;133608
8497;86369;272753;121896
8498;94809;198125;138995
8499;82791;188019;165115
8500;76863;196036;111230
8501;78734;274301;119067
8502;94559;262217;134112
8503;98252;273888;158768
8504;95549;188992;147945
8505;79004;195008;140647
8506;75629;213758;118734
8507;109207;209550;137818
8508;80131;222586;116211
8509;90356;244311;143029
8510;101831;205571;125970
8511;75989;213704;117247
8512;97947;261158;123232
8513;73478;294892;153122
8514;79467;243791;139648
8515;107532;220076;145953
8516;81279;237693;120048
8517;115227;221027;104421
8518;116964;205635;144226
8519;74432;176328;182129
8520;76523;217534;162217
8521;89779;223223;116308
8522;117845;256231;162407
8523;90347;245840;132475
8524;67623;205111;139457
8525;75936;251284;176209
8526;87119;201256;116350
8527;86305;285946;111584
8528;99077;213897;141315
8529;98314;294965;146697
8530;86009;216942;182236
8531;110212;234967;149034
8532;103977;187571;171451
8533;81558;273488;183146
8534;83917;208743;149097
8535;80082;256783;140768
8536;87362;189761;158130
8537;105709;204629;212651
8538;84721;208850;168297
8539;106696;204726;134424
8540;85419;223338;149939
8541;78328;262777;130611
8542;110337;224148;146371
8543;68787;213188;126489
8544;85055;222815;173120
8545;90740;210123;129634
8546;83920;226528;152442
8547;110883;248829;146255
8548;80770;172572;126249
8549;90814;198806;133943
8550;96204;221314;112277
8551;81544;203823;154868
8552;84217;284207;137601
8553;100652;210576;169134
8554;87455;208154;131008
8555;92423;235819;148201
8556;87013;282662;146679
8557;77855;241873;128320
8558;117083;258440;149058
8559;97146;192564;185035
8560;97186;210329;182692
8561;105611;211338;140802
8562;79835;213193;159911
8563;85559;261844;117639
8564;74902;176982;219135
8565;79362;219012;136552
8566;74263;215420;161227
8567;85626;235090;137577
8568;88621;291319;127622
8569;101347;291164;151367
8570;83110;262344;128293
8571;83204;202341;124657
8572;81917;180292;116811
8573;74832;251279;128591
8574;91579;231003;126023
8575;106542;202986;128660
8576;98714;191213;190398
8577;124431;196072;147793
8578;125637;184444;122720
8579;78248;201621;119960
8580;84046;215942;132545
8581;110467;179286;117540
8582;92438;209163;181822
8583;91415;238130;134771
8584;105484;218176;118979
8585;101790;272459;158907
8586;124953;234285;152876
8587;89355;207190;150395
8588;79282;200084;136904
8589;83619;211777;123233
8590;76702;204850;114982
8591;76897;220585;133838
8592;99784;205140;122647
8593;100892;244628;159873
8594;84503;226388;139019
8595;99748;257902;147266
8596;77845;225051;142721
8597;89357;186682;132229
8598;104498;264789;120329
8599;99802;224243;172652
8600;105790;214732;159442
8601;81779;214012;172473
8602;82113;206053;131921
8603;74716;297626;137751
8604;96489;203103;154156
8605;87897;194108;130355
8606;116833;242802;141922
8607;96831;202539;136915
8608;90817;209000;174837
8609;82069;316717;127684
8610;120092;241505;151618
8611;103655;189926;140445
8612;87414;194795;143151
8613;90329;297102;145654
8614;96446;242763;145973
8615;72073;225243;167965
8616;77993;218785;152392
8617;100872;245185;135371
