;EA;EA2;EA3;EA4;EA5;EA10
5280;201487;253035;421926;fail;fail;fail
5281;222014;260284;387546;fail;fail;fail
5282;202426;286638;390922;fail;fail;fail
5283;217105;283585;401350;709131;fail;fail
5284;219133;333233;426232;867782;fail;fail
5285;229229;266186;412780;fail;fail;fail
5286;225627;300872;491530;848844;fail;fail
5287;278031;246307;447707;808726;fail;fail
5288;218910;358818;732111;fail;fail;fail
5289;207644;287944;400363;fail;fail;fail
5290;220429;291057;489391;899736;fail;fail
5291;241285;273741;437095;fail;fail;fail
5292;251494;335373;403794;804319;fail;fail
5293;219596;316055;423062;843955;fail;fail
5294;185310;304461;721508;772898;fail;fail
5295;210908;279695;560791;fail;fail;fail
5296;261885;323394;504338;fail;fail;fail
5297;212953;276645;393668;fail;fail;fail
5298;194630;294394;473625;857295;fail;fail
5299;226789;249491;479990;fail;fail;fail
5300;220872;315802;469864;fail;fail;fail
5301;236651;275365;527848;703804;fail;fail
5302;223065;326795;528115;fail;fail;fail
5303;214539;287309;425823;899426;fail;fail
5304;237686;262509;503421;780654;fail;fail
5305;249428;272123;659131;fail;fail;fail
5306;191001;302623;432722;782483;fail;fail
5307;290926;271977;475809;802904;fail;fail
5308;234159;318183;457491;833764;fail;fail
5309;340248;310580;509127;793444;fail;fail
5310;246727;286413;531883;fail;fail;fail
5311;231266;328219;444151;fail;fail;fail
5312;268942;282640;445390;918932;fail;fail
5313;201705;266091;550803;fail;fail;fail
5314;229637;191715;447061;fail;fail;fail
5315;227117;218730;438047;fail;fail;fail
5316;261915;256630;552801;fail;fail;fail
5317;211381;271621;415726;fail;fail;fail
5318;177915;287170;387833;fail;fail;fail
5319;319170;249935;588536;fail;fail;fail
5320;213553;269031;531416;836721;fail;fail
5321;232199;256941;614017;824039;fail;fail
5322;258214;325106;346156;fail;fail;fail
5323;231895;377087;512099;fail;fail;fail
5324;219231;270573;442096;fail;fail;fail
5325;242878;356276;435227;fail;fail;fail
5326;242046;258126;455606;fail;fail;fail
5327;245027;397400;520986;fail;fail;fail
5328;220372;278143;484968;fail;fail;fail
5329;195844;371926;474535;809909;fail;fail
5330;227762;270077;415817;751530;fail;fail
5331;210419;225374;545016;fail;fail;fail
5332;201488;287073;556234;875032;fail;fail
5333;260903;343931;443093;863844;fail;fail
5334;233771;304535;430854;fail;fail;fail
5335;204590;345720;405952;fail;fail;fail
5336;208808;417136;514398;828510;fail;fail
5337;226420;326311;494029;778329;fail;fail
5338;270403;310665;573477;fail;fail;fail
5339;249477;288318;517960;fail;fail;fail
5340;233602;333712;452284;fail;fail;fail
5341;196509;257524;521365;fail;fail;fail
5342;216697;243514;381191;fail;fail;fail
5343;270745;287393;428523;fail;fail;fail
5344;239034;276601;525889;871748;fail;fail
5345;196465;268038;608332;770547;fail;fail
5346;206095;270877;533427;833724;fail;fail
5347;278463;330846;359283;fail;fail;fail
5348;215987;288185;429591;914748;fail;fail
5349;185299;300235;447205;876175;fail;fail
5350;204894;323744;486308;fail;fail;fail
5351;250090;237997;396666;831939;fail;fail
5352;203321;238555;483249;846760;fail;fail
5353;280266;235147;370602;628369;fail;fail
5354;327468;326361;520667;fail;fail;fail
5355;238789;270921;444144;880091;fail;fail
5356;241408;240806;530882;fail;fail;fail
5357;239925;252316;571949;fail;fail;fail
5358;252671;276080;331689;796027;fail;fail
5359;197287;333485;537578;780933;fail;fail
5360;227922;265632;486430;fail;fail;fail
5361;201359;358257;398957;892798;fail;fail
5362;197283;263881;483102;fail;fail;fail
5363;210108;306871;494621;fail;fail;fail
5364;270119;352383;464163;fail;fail;fail
5365;199999;240592;396658;909956;fail;fail
5366;228682;328605;382651;840840;fail;fail
5367;209329;217681;625075;806764;fail;fail
5368;257939;219519;475693;880909;fail;fail
5369;236621;360730;448135;fail;fail;fail
5370;282248;306183;425539;fail;fail;fail
5371;228567;306366;507547;909929;fail;fail
5372;215169;360508;589838;fail;fail;fail
5373;261326;272262;406915;623863;fail;fail
5374;234884;252447;546967;767096;fail;fail
5375;235315;299261;534958;fail;fail;fail
5376;219785;321308;415667;fail;fail;fail
5377;195846;299474;519540;823984;fail;fail
5378;242109;237786;405253;fail;fail;fail
5379;262912;337128;435547;759803;fail;fail
5380;288620;220413;467894;863463;fail;fail
5381;279452;299538;546431;fail;fail;fail
5382;207851;371599;387107;667159;fail;fail
5383;189739;334835;652425;fail;fail;fail
5384;241538;307692;453565;850371;fail;fail
5385;214020;279230;451775;786979;fail;fail
5386;246283;290792;717943;805442;fail;fail
5387;231295;294942;382886;767336;fail;fail
5388;246898;257447;616217;fail;fail;fail
5389;210873;246191;468746;746756;fail;fail
5390;177669;238353;751856;fail;fail;fail
5391;203203;229764;431481;fail;fail;fail
5392;198328;329135;751034;fail;fail;fail
5393;225742;344452;369609;fail;fail;fail
5394;225164;291568;583890;fail;fail;fail
5395;200689;290570;458712;756399;fail;fail
5396;204798;253217;450686;704835;fail;fail
5397;238065;287602;381136;769934;fail;fail
5398;296829;330056;455962;817221;fail;fail
5399;247430;250709;439246;826057;fail;fail
5400;183971;254239;422631;909562;fail;fail
5401;274611;328077;404403;fail;fail;fail
5402;197960;300441;423855;fail;fail;fail
5403;232501;298668;449521;fail;fail;fail
5404;208729;417800;454984;fail;fail;fail
5405;226930;291346;490435;734863;fail;fail
5406;264525;393230;522556;fail;fail;fail
5407;216701;280963;448494;fail;fail;fail
5408;223264;317835;519401;705966;fail;fail
5409;210779;338675;423424;845566;fail;fail
5410;197253;300345;356110;852656;fail;fail
5411;211012;222483;616416;667504;fail;fail
5412;216481;310488;530807;785740;fail;fail
5413;231531;330467;556985;809430;fail;fail
5414;200087;289110;480427;890646;fail;fail
5415;204939;265094;567125;fail;fail;fail
5416;291487;271607;464319;893649;fail;fail
5417;166332;310863;579604;911914;fail;fail
5418;223158;260977;473128;fail;fail;fail
5419;199716;316858;479289;fail;fail;fail
5420;212274;372154;515294;fail;fail;fail
5421;226495;348503;465256;877370;fail;fail
5422;205907;379591;505795;fail;fail;fail
5423;263618;334591;444683;904611;fail;fail
5424;213422;398569;441859;887681;fail;fail
5425;239053;310855;371768;890287;fail;fail
5426;332890;249964;719842;fail;fail;fail
5427;263806;283177;439489;fail;fail;fail
5428;205213;267068;747977;712761;fail;fail
5429;204275;248772;441898;909955;fail;fail
5430;200523;430467;469538;882871;fail;fail
5431;295100;234425;543760;834261;fail;fail
5432;207363;266443;580918;fail;fail;fail
5433;207907;263098;443386;662390;fail;fail
5434;189543;280355;421966;fail;fail;fail
5435;230102;226832;693382;905505;fail;fail
5436;238161;285392;462321;902848;fail;fail
5437;203065;320158;437407;852738;fail;fail
5438;219959;241053;486494;fail;fail;fail
5439;221110;277485;508315;811780;fail;fail
5440;212214;310901;555935;fail;fail;fail
5441;240729;343536;520818;fail;fail;fail
5442;256577;298863;426520;867628;fail;fail
5443;261093;305493;524774;727566;fail;fail
5444;181711;378464;420990;fail;fail;fail
5445;218815;267569;623548;650414;fail;fail
5446;281178;254831;511509;918429;fail;fail
5447;212676;246910;767107;fail;fail;fail
5448;282858;296907;546640;914793;fail;fail
5449;273989;336432;452014;745711;fail;fail
5450;189430;254875;581485;fail;fail;fail
5451;248973;353901;524309;fail;fail;fail
5452;197890;288404;533180;897852;fail;fail
5453;258653;239947;506338;908535;fail;fail
5454;287868;281716;565982;752372;fail;fail
5455;230914;297364;519405;fail;fail;fail
5456;271382;283811;613444;813943;fail;fail
5457;203026;285964;478708;fail;fail;fail
5458;222399;249075;572634;fail;fail;fail
5459;244864;283559;488266;731598;fail;fail
5460;270564;391236;431776;fail;fail;fail
5461;191968;294614;500398;688541;fail;fail
5462;195516;238513;627602;868746;fail;fail
5463;242687;276625;486392;907612;fail;fail
5464;231705;274516;459200;803401;fail;fail
5465;227111;286805;404885;fail;fail;fail
5466;233185;269058;528538;689765;fail;fail
5467;252540;257365;463650;812895;fail;fail
5468;279572;320364;494923;fail;fail;fail
5469;211091;243299;462018;fail;fail;fail
5470;189904;333670;486835;fail;fail;fail
5471;231703;275497;537534;fail;fail;fail
5472;251936;233132;407701;773562;fail;fail
5473;234199;277344;447507;783079;fail;fail
5474;212801;272029;416571;793753;fail;fail
5475;208625;272144;401949;883212;fail;fail
5476;205438;232435;440518;782416;fail;fail
5477;227850;357298;658473;896356;fail;fail
5478;316811;323026;420938;fail;fail;fail
5479;220724;299811;476750;fail;fail;fail
5480;236733;196372;420529;fail;fail;fail
5481;217436;232625;478440;873025;fail;fail
5482;231792;280785;660512;883416;fail;fail
5483;190306;276757;342727;fail;fail;fail
5484;219254;250742;453532;fail;fail;fail
5485;215323;292817;459747;830918;fail;fail
5486;272107;233088;627657;722602;fail;fail
5487;189860;274875;517070;fail;fail;fail
5488;206068;268824;530183;fail;fail;fail
5489;236736;385030;396452;907445;fail;fail
5490;222368;325363;594154;883560;fail;fail
5491;196062;272908;366566;fail;fail;fail
5492;252549;296358;395729;fail;fail;fail
5493;218464;268435;445867;fail;fail;fail
5494;192217;247008;574457;fail;fail;fail
5495;175934;338815;349618;fail;fail;fail
5496;202429;319798;396137;fail;fail;fail
5497;239052;291127;410759;fail;fail;fail
5498;228951;271419;526715;fail;fail;fail
5499;281038;259010;687608;725674;fail;fail
5500;189909;237282;498928;fail;fail;fail
5501;207064;355512;411927;fail;fail;fail
5502;258425;280422;573500;fail;fail;fail
5503;242767;345762;505652;fail;fail;fail
5504;188086;228725;435887;918119;fail;fail
5505;186640;329151;645664;768072;fail;fail
5506;256734;245632;555619;fail;fail;fail
5507;256907;294169;414340;765102;fail;fail
5508;235252;243785;403833;fail;fail;fail
5509;213981;307090;448149;776331;fail;fail
5510;297241;331745;538040;fail;fail;fail
5511;248184;327765;547300;829361;fail;fail
5512;262278;284817;429406;677072;fail;fail
5513;269595;364022;672428;736026;fail;fail
5514;205725;335355;586742;fail;fail;fail
5515;220891;278482;433272;875526;fail;fail
5516;214167;279738;649915;875732;fail;fail
5517;284716;287038;401603;fail;fail;fail
5518;206031;340499;483290;fail;fail;fail
5519;255696;234420;717708;fail;fail;fail
5520;233297;240210;452252;875516;fail;fail
5521;187416;294179;418099;fail;fail;fail
5522;227773;294122;495428;808716;fail;fail
5523;260107;245753;385721;fail;fail;fail
5524;196030;258752;318825;877258;fail;fail
5525;236933;268156;509674;894084;fail;fail
5526;194078;249006;462074;871260;fail;fail
5527;290011;375699;480110;886974;fail;fail
5528;179338;243409;635239;781490;fail;fail
5529;217533;258653;660805;782923;fail;fail
5530;182490;273372;462821;fail;fail;fail
5531;229449;259584;392859;698046;fail;fail
5532;220990;308629;497636;fail;fail;fail
5533;219718;314825;440657;775387;fail;fail
5534;289340;290246;491119;fail;fail;fail
5535;214595;259892;628881;776504;fail;fail
5536;282396;261479;410281;819964;fail;fail
5537;269373;341000;350977;fail;fail;fail
5538;215291;260242;471756;fail;fail;fail
5539;211737;371608;402737;807442;fail;fail
5540;222161;378848;459104;fail;fail;fail
5541;290586;252959;383995;fail;fail;fail
5542;204681;305811;429980;fail;fail;fail
5543;213133;274038;455741;834879;fail;fail
5544;179090;255424;465048;699750;fail;fail
5545;229809;294879;574588;908162;fail;fail
5546;203641;306348;521623;fail;fail;fail
5547;195979;481141;439720;614005;fail;fail
5548;219278;291498;413838;796314;fail;fail
5549;196943;328720;542160;828024;fail;fail
5550;221603;274303;382435;fail;fail;fail
5551;185516;367303;592275;fail;fail;fail
5552;311115;264604;668676;832861;fail;fail
5553;210381;307985;390034;fail;fail;fail
5554;240407;353823;578679;745848;fail;fail
5555;249145;282932;482728;fail;fail;fail
5556;246171;252871;610401;fail;fail;fail
5557;270238;293168;408461;fail;fail;fail
5558;216841;242954;425085;815774;fail;fail
5559;233763;261946;531209;852038;fail;fail
5560;192496;280208;521259;781674;fail;fail
5561;215351;327548;521362;fail;fail;fail
5562;194028;304898;676258;715267;fail;fail
5563;266693;288080;424718;867835;fail;fail
5564;222800;247697;452957;fail;fail;fail
5565;213115;278960;447247;fail;fail;fail
5566;221753;314756;421687;fail;fail;fail
5567;241252;235864;552305;802499;fail;fail
5568;208930;275192;663643;905855;fail;fail
5569;234850;266420;592433;fail;fail;fail
5570;270584;285986;507432;fail;fail;fail
5571;341500;609129;767238;fail;fail;fail
5572;257978;273824;403496;fail;fail;fail
5573;228021;239900;429159;672947;fail;fail
5574;247460;280749;520115;841759;fail;fail
5575;219812;319876;480104;786473;fail;fail
5576;200740;258328;628811;fail;fail;fail
5577;236161;377696;553189;fail;fail;fail
5578;198813;226812;438531;fail;fail;fail
5579;225923;286877;460837;786392;fail;fail
5580;241642;418906;659651;827984;fail;fail
5581;189507;269123;442336;876648;fail;fail
5582;283891;265658;374990;723985;fail;fail
5583;223098;256288;526505;755719;fail;fail
5584;253784;338786;463201;715702;fail;fail
5585;253947;247188;402520;fail;fail;fail
5586;204176;270066;363037;887811;fail;fail
5587;248926;264315;492893;702335;fail;fail
5588;192178;266183;552004;fail;fail;fail
5589;200290;290840;475263;888223;fail;fail
5590;222804;277676;683731;753776;fail;fail
5591;223125;251990;457536;fail;fail;fail
5592;241336;260740;433904;fail;fail;fail
5593;215031;239979;470166;fail;fail;fail
5594;211725;281243;564524;fail;fail;fail
5595;194084;284492;405576;812235;fail;fail
5596;207303;270894;480965;899902;fail;fail
5597;188931;247538;578713;904748;fail;fail
5598;220981;263978;508742;798259;fail;fail
5599;270914;297858;468236;fail;fail;fail
5600;223466;322574;478754;fail;fail;fail
5601;235668;232020;464567;fail;fail;fail
5602;206793;283472;505624;632387;fail;fail
5603;237984;273422;466047;fail;fail;fail
5604;259990;263186;511927;698731;fail;fail
5605;191689;221900;616771;693659;fail;fail
5606;250459;372879;676624;835965;fail;fail
5607;216848;245674;413068;894141;fail;fail
5608;275455;264466;454736;775931;fail;fail
5609;234004;279208;601978;fail;fail;fail
5610;237360;342814;386138;fail;fail;fail
5611;250921;366143;518666;fail;fail;fail
5612;218995;216296;533177;fail;fail;fail
5613;285205;254064;510018;807560;fail;fail
5614;217917;282855;439938;fail;fail;fail
5615;213326;244610;413292;750879;fail;fail
5616;177545;375801;432289;fail;fail;fail
5617;250456;357565;720355;fail;fail;fail
5618;282075;271523;442579;fail;fail;fail
5619;199713;262504;398034;fail;fail;fail
5620;184388;277704;672440;854984;fail;fail
5621;267862;258450;477098;fail;fail;fail
5622;181488;333861;395191;855085;fail;fail
5623;191462;263434;563912;fail;fail;fail
5624;252952;274081;502234;871003;fail;fail
5625;231994;279700;435764;744782;fail;fail
5626;212514;254139;445471;800165;fail;fail
5627;236165;290121;435931;767547;fail;fail
5628;207727;291340;475009;705100;fail;fail
5629;247938;372991;455688;fail;fail;fail
5630;234323;242212;415600;fail;fail;fail
5631;242802;275103;557233;867531;fail;fail
5632;228253;304578;517374;847772;fail;fail
5633;217504;269805;650472;fail;fail;fail
5634;242647;303784;444234;fail;fail;fail
5635;231508;245985;725708;fail;fail;fail
5636;286602;298617;552998;729141;fail;fail
5637;240929;249363;453042;fail;fail;fail
5638;343809;295806;537689;fail;fail;fail
5639;252144;246561;450965;fail;fail;fail
5640;204157;379994;416712;813322;fail;fail
5641;200151;257118;557311;fail;fail;fail
5642;201664;292330;485919;821203;fail;fail
5643;206402;335099;386283;fail;fail;fail
5644;227509;272915;521692;fail;fail;fail
5645;219635;255912;605086;772267;fail;fail
5646;214589;327740;477332;fail;fail;fail
5647;251776;288014;488299;fail;fail;fail
5648;189579;318602;404309;fail;fail;fail
5649;210462;249093;489152;905768;fail;fail
5650;218660;285758;346640;fail;fail;fail
5651;227595;270345;493588;634258;fail;fail
5652;232695;380360;524906;fail;fail;fail
5653;237889;309383;588320;872880;fail;fail
5654;234939;251819;468830;fail;fail;fail
5655;221894;303339;658584;fail;fail;fail
5656;328596;224741;487518;fail;fail;fail
5657;253324;273488;513347;782044;fail;fail
5658;309320;295563;443503;fail;fail;fail
5659;231619;282505;409378;849684;fail;fail
5660;209138;306025;545230;777092;fail;fail
5661;218532;256832;499880;837788;fail;fail
5662;192207;290190;495588;fail;fail;fail
5663;233918;209615;546933;800397;fail;fail
5664;210717;237497;447225;733737;fail;fail
5665;277274;372526;571146;fail;fail;fail
5666;211320;239518;415857;901490;fail;fail
5667;255962;318836;415017;818451;fail;fail
5668;222737;304162;648418;727055;fail;fail
5669;186371;500227;531902;fail;fail;fail
5670;194688;298166;455131;804834;fail;fail
5671;226924;290292;401804;802763;fail;fail
5672;221011;306830;482721;915576;fail;fail
5673;196595;329301;470037;786465;fail;fail
5674;201044;340703;359024;fail;fail;fail
5675;192362;315659;368067;fail;fail;fail
5676;195332;261984;433148;842731;fail;fail
5677;211724;302034;486821;791220;fail;fail
5678;192026;343322;435427;828214;fail;fail
5679;225723;256008;451061;fail;fail;fail
5680;245428;332907;484464;723269;fail;fail
5681;350629;310844;520287;744110;fail;fail
5682;226762;247708;563319;fail;fail;fail
5683;222851;309585;390169;fail;fail;fail
5684;232062;358460;420998;fail;fail;fail
5685;221779;282540;570599;fail;fail;fail
5686;205413;276347;475149;829268;fail;fail
5687;286732;432160;457480;860485;fail;fail
5688;244545;267501;370843;783619;fail;fail
5689;218839;408825;533885;fail;fail;fail
5690;182629;239486;640256;fail;fail;fail
5691;237204;499589;407309;742927;fail;fail
5692;194557;287343;548744;780020;fail;fail
5693;291171;221054;407750;834278;fail;fail
5694;235112;261725;605539;fail;fail;fail
5695;239189;219540;540961;fail;fail;fail
5696;232873;365940;543217;fail;fail;fail
5697;245212;265890;497590;fail;fail;fail
5698;225819;248112;755698;789199;fail;fail
5699;190348;259232;532797;fail;fail;fail
5700;226492;254346;462646;fail;fail;fail
5701;204978;361516;385417;853239;fail;fail
5702;228090;312945;440691;fail;fail;fail
5703;258761;223443;584949;815327;fail;fail
5704;298239;229277;657521;779465;fail;fail
5705;209721;325041;397614;fail;fail;fail
5706;213606;257797;487383;fail;fail;fail
5707;283715;249867;558879;fail;fail;fail
5708;253424;350188;583845;695170;fail;fail
5709;189772;224044;439722;fail;fail;fail
5710;277596;333204;416591;fail;fail;fail
5711;246356;315790;523234;fail;fail;fail
5712;248849;283915;423565;fail;fail;fail
5713;194621;257724;527146;870422;fail;fail
5714;280384;314689;479886;fail;fail;fail
5715;232939;268007;415322;913094;fail;fail
5716;235302;373123;605795;fail;fail;fail
5717;213350;302334;416405;fail;fail;fail
5718;256977;255819;495746;fail;fail;fail
5719;212945;238867;623593;847106;fail;fail
5720;208863;350518;486801;879874;fail;fail
5721;320526;259498;501266;fail;fail;fail
5722;235177;308817;687386;fail;fail;fail
5723;224200;252482;452355;fail;fail;fail
5724;189475;342031;452425;910573;fail;fail
5725;227656;360955;479695;865356;fail;fail
5726;346351;283576;465218;fail;fail;fail
5727;223516;264183;388273;fail;fail;fail
5728;217267;295854;482647;fail;fail;fail
5729;185295;300349;529996;756705;fail;fail
5730;203573;348989;463302;fail;fail;fail
5731;208528;342015;477632;810754;fail;fail
5732;209427;266266;459225;789380;fail;fail
5733;273959;276207;518670;841018;fail;fail
5734;290090;315404;659692;fail;fail;fail
5735;184175;241542;453121;fail;fail;fail
5736;197130;359720;546592;800024;fail;fail
5737;169471;299163;548268;fail;fail;fail
5738;223311;252092;365502;858555;fail;fail
5739;209263;290240;438615;fail;fail;fail
5740;239556;392080;505875;fail;fail;fail
5741;231615;373595;622224;846377;fail;fail
5742;235215;257004;505622;716686;fail;fail
5743;231183;315673;536729;803777;fail;fail
5744;205064;270354;459860;fail;fail;fail
5745;255509;248095;412885;fail;fail;fail
5746;206455;320576;428250;889465;fail;fail
5747;291675;268858;730489;917858;fail;fail
5748;204619;294839;548343;fail;fail;fail
5749;231239;248829;352563;894787;fail;fail
5750;226896;256311;501091;fail;fail;fail
5751;195115;400666;424316;fail;fail;fail
5752;235348;395286;724451;833202;fail;fail
5753;320510;267441;512998;878410;fail;fail
5754;238824;289676;454009;857655;fail;fail
5755;229875;283945;479313;856641;fail;fail
5756;221265;282151;540518;fail;fail;fail
5757;251341;259042;544865;fail;fail;fail
5758;331378;258918;431366;fail;fail;fail
5759;228529;219968;414708;680538;fail;fail
5760;277434;353954;586664;fail;fail;fail
5761;243742;394110;642099;fail;fail;fail
5762;291858;262282;530363;872454;fail;fail
5763;240852;295863;555440;fail;fail;fail
5764;225187;240315;545532;fail;fail;fail
5765;282573;342922;365523;880210;fail;fail
5766;246005;350834;626326;fail;fail;fail
5767;207187;386082;647914;748916;fail;fail
5768;225592;267336;397702;fail;fail;fail
5769;215032;212960;581595;fail;fail;fail
5770;234813;287900;438725;876844;fail;fail
5771;227773;252349;447346;679019;fail;fail
5772;298288;268226;355927;fail;fail;fail
5773;208099;287976;679674;741347;fail;fail
5774;196855;284445;447305;fail;fail;fail
5775;229620;303747;698077;fail;fail;fail
5776;203084;291581;513946;785771;fail;fail
5777;217944;325767;566186;fail;fail;fail
5778;213214;334703;696289;fail;fail;fail
5779;232327;271104;552900;796269;fail;fail
5780;197328;261054;409881;908816;fail;fail
5781;258674;384273;575202;fail;fail;fail
5782;239328;248056;486487;828348;fail;fail
5783;214400;284417;443776;fail;fail;fail
5784;218907;389558;567691;778568;fail;fail
5785;223296;237942;443748;fail;fail;fail
5786;225860;263757;537640;829578;fail;fail
5787;196375;282411;458744;fail;fail;fail
5788;378711;235204;466339;736680;fail;fail
5789;235771;248247;421506;842905;fail;fail
5790;219537;326585;594407;fail;fail;fail
5791;211094;334884;429414;fail;fail;fail
5792;204115;232009;501447;866764;fail;fail
5793;232716;267465;490979;855433;fail;fail
5794;205946;269860;376384;fail;fail;fail
5795;225585;247997;655178;fail;fail;fail
5796;252350;291759;462265;fail;fail;fail
5797;219606;228339;427969;fail;fail;fail
5798;189484;380691;362205;751396;fail;fail
5799;236536;309199;585984;fail;fail;fail
5800;221937;259102;498128;765849;fail;fail
5801;248943;224441;387719;fail;fail;fail
5802;263788;351444;566666;fail;fail;fail
5803;245566;293311;465677;fail;fail;fail
5804;193448;294374;375932;fail;fail;fail
5805;216820;303252;383711;803246;fail;fail
5806;249626;292645;557836;fail;fail;fail
5807;184556;224122;658248;901122;fail;fail
5808;201816;281226;633885;fail;fail;fail
5809;233376;278844;475825;fail;fail;fail
5810;253063;406340;446343;fail;fail;fail
5811;223960;298211;424464;fail;fail;fail
5812;262858;269340;484912;fail;fail;fail
5813;165752;243461;437943;fail;fail;fail
5814;229503;298365;395155;fail;fail;fail
5815;200633;280827;503464;fail;fail;fail
5816;269156;235624;423995;fail;fail;fail
5817;269830;266446;450222;fail;fail;fail
5818;211466;333762;533689;fail;fail;fail
5819;205598;267463;404578;fail;fail;fail
5820;245372;260821;486455;918093;fail;fail
5821;199332;250876;406738;fail;fail;fail
5822;242498;292793;820489;763186;fail;fail
5823;204725;320487;641295;871760;fail;fail
5824;256623;252865;420592;852094;fail;fail
5825;225888;292523;422358;728652;fail;fail
5826;209467;217582;470964;870653;fail;fail
5827;222310;262683;392693;773208;fail;fail
5828;212090;270330;517090;827551;fail;fail
5829;265433;392289;367579;865235;fail;fail
5830;210825;248561;421493;fail;fail;fail
5831;246509;324561;459293;735278;fail;fail
5832;208927;311825;422629;861714;fail;fail
5833;253896;259465;406788;699725;fail;fail
5834;249574;416337;431885;fail;fail;fail
5835;217252;272084;454830;896151;fail;fail
5836;211513;324375;553189;821230;fail;fail
5837;241948;353822;420309;681146;fail;fail
5838;254721;260688;438092;886733;fail;fail
5839;194503;246751;426358;864234;fail;fail
5840;219346;274491;441470;fail;fail;fail
5841;187222;256040;364063;fail;fail;fail
5842;198955;249719;557808;fail;fail;fail
5843;237184;263414;534139;fail;fail;fail
5844;236142;276774;367504;fail;fail;fail
5845;218181;259500;412665;802510;fail;fail
5846;228322;262450;520803;fail;fail;fail
5847;249081;263369;457371;fail;fail;fail
5848;246939;322615;569522;fail;fail;fail
5849;202947;312500;463597;fail;fail;fail
5850;324036;246357;489443;700689;fail;fail
5851;188595;295092;440553;885562;fail;fail
5852;214889;324213;522661;743825;fail;fail
5853;260025;334531;400383;fail;fail;fail
5854;251931;298023;495976;fail;fail;fail
5855;191844;262247;523826;808566;fail;fail
5856;271347;388466;374917;870655;fail;fail
5857;225838;304769;501703;856875;fail;fail
5858;265518;376388;706831;fail;fail;fail
5859;221152;283839;368922;fail;fail;fail
5860;195880;272472;517322;689204;fail;fail
5861;180220;401921;480806;744038;fail;fail
5862;208244;256845;448612;784114;fail;fail
5863;211628;249101;470952;907803;fail;fail
5864;252422;252992;457203;830281;fail;fail
5865;253730;339351;398956;fail;fail;fail
5866;184215;283428;628927;fail;fail;fail
5867;201360;340360;486991;fail;fail;fail
5868;206761;306108;489474;fail;fail;fail
5869;256044;317687;513419;895048;fail;fail
5870;190060;296556;425743;901599;fail;fail
5871;269831;217716;481000;706099;fail;fail
5872;244718;274861;473479;fail;fail;fail
5873;225044;230572;573807;605299;fail;fail
5874;268225;198461;488061;854744;fail;fail
5875;246634;275063;522443;819256;fail;fail
5876;246105;256597;533804;fail;fail;fail
5877;240883;215996;472730;711918;fail;fail
5878;314905;244578;450238;fail;fail;fail
5879;217223;261680;470959;fail;fail;fail
5880;208787;280877;477151;fail;fail;fail
5881;276748;271696;467636;fail;fail;fail
5882;264063;295831;846756;802352;fail;fail
5883;209181;346553;494833;fail;fail;fail
5884;252851;291029;446834;fail;fail;fail
5885;356774;230956;571959;fail;fail;fail
5886;264915;271972;643134;717700;fail;fail
5887;214381;287996;428818;fail;fail;fail
5888;233001;252647;532561;750701;fail;fail
5889;250863;246161;420865;729986;fail;fail
5890;213589;234603;551221;fail;fail;fail
5891;244573;268242;419682;704116;fail;fail
5892;265368;227317;405340;fail;fail;fail
5893;206589;247455;545389;fail;fail;fail
5894;208687;310154;399222;778218;fail;fail
5895;222190;267568;733083;844806;fail;fail
5896;224774;246273;470678;fail;fail;fail
5897;216958;257592;612692;727310;fail;fail
5898;190229;298881;336970;fail;fail;fail
5899;260456;335406;471031;fail;fail;fail
5900;245425;332606;483599;880973;fail;fail
5901;223937;329940;473019;fail;fail;fail
5902;248665;294116;372725;891030;fail;fail
5903;193151;358411;575343;866777;fail;fail
5904;213761;319747;436355;fail;fail;fail
5905;206188;337307;446435;fail;fail;fail
5906;208551;383858;418529;fail;fail;fail
5907;206223;235750;385926;fail;fail;fail
5908;229267;445192;660403;fail;fail;fail
5909;249972;241778;548714;822797;fail;fail
5910;201150;292138;440096;793593;fail;fail
5911;193785;306319;400554;736849;fail;fail
5912;162743;327284;370713;fail;fail;fail
5913;273371;300359;474683;fail;fail;fail
5914;216040;268522;454059;fail;fail;fail
5915;224454;253340;517099;850756;fail;fail
5916;257845;391059;359558;fail;fail;fail
5917;243047;244210;453224;fail;fail;fail
5918;242987;369828;429359;fail;fail;fail
5919;215278;241830;441185;fail;fail;fail
5920;253842;361822;565131;903674;fail;fail
5921;224093;315606;616213;fail;fail;fail
5922;214865;279336;507651;680267;fail;fail
5923;262569;255375;364042;853355;fail;fail
5924;217938;399510;396692;fail;fail;fail
5925;222250;243246;439027;fail;fail;fail
5926;210096;301521;507954;839308;fail;fail
5927;175242;253353;517341;833836;fail;fail
5928;222537;329422;633765;849784;fail;fail
5929;189946;241034;494253;fail;fail;fail
5930;251019;249075;484023;fail;fail;fail
5931;291236;301252;391387;fail;fail;fail
5932;261358;223001;511866;fail;fail;fail
5933;203454;280509;457628;915167;fail;fail
5934;232958;276626;499490;819093;fail;fail
5935;194256;308055;553509;fail;fail;fail
5936;240573;430741;550573;fail;fail;fail
5937;205632;288371;534058;826706;fail;fail
5938;211350;269139;408079;766384;fail;fail
5939;234883;324295;596039;802197;fail;fail
5940;205522;277594;413370;912963;fail;fail
5941;221018;347278;603437;fail;fail;fail
5942;194181;295459;356815;764395;fail;fail
5943;231090;252278;397238;fail;fail;fail
5944;250581;264604;440525;722152;fail;fail
