972;151;fail;fail;fail;41734;7999;fail;fail;2368
973;fail;fail;10952;fail;fail;fail;58539;47117;fail
974;fail;65513;35330;fail;61072;14589;26795;fail;fail
975;fail;39155;fail;54786;18505;fail;fail;fail;fail
976;724;15695;8469;fail;19120;24266;fail;57080;fail
977;fail;58008;31945;fail;fail;5654;9628;62770;fail
978;fail;2922;7738;919;fail;17866;52526;fail;32233
979;fail;24215;559;1432;fail;39541;fail;55597;fail
980;fail;205;21985;47762;10701;13084;44910;fail;fail
981;fail;fail;fail;fail;51088;42986;26925;fail;fail
982;fail;fail;33474;fail;22936;11229;42157;fail;fail
983;fail;52889;fail;20694;fail;47036;8138;fail;fail
984;fail;fail;1993;fail;56742;fail;66212;fail;fail
985;fail;fail;2638;fail;fail;fail;24264;fail;15932
986;fail;42662;fail;1233;5839;fail;50103;9247;fail
987;fail;fail;50724;7437;53157;19590;fail;24582;347
988;fail;59933;fail;33256;42602;fail;fail;fail;52702
989;fail;13475;fail;14128;fail;fail;11845;fail;fail
990;679;fail;1768;12622;7215;fail;4556;fail;fail
991;fail;fail;56139;fail;26911;fail;fail;17710;33139
992;fail;fail;1164;8789;13343;36654;15386;fail;25853
993;fail;22320;59270;fail;5794;16290;fail;39339;58515
994;fail;fail;35768;fail;14832;68211;fail;fail;fail
995;2867;16775;fail;8524;fail;27641;fail;fail;fail
996;1940;2226;fail;32582;fail;fail;fail;68170;fail
997;fail;fail;11558;42156;7108;fail;21803;6509;fail
998;fail;fail;fail;46645;45500;59344;58108;fail;32256
999;2393;7446;17394;62546;51880;30192;10259;54429;fail
