524;2199;973;2233;3806;8024;5758;2634;11514;4998
525;342;3500;4226;2594;714;22;1712;778;4063
526;fail;802;2097;2546;521;6792;1630;7677;29389
527;197;12222;882;5589;1060;2834;234;1478;23040
528;1871;138;17521;4391;134;1479;5205;8292;1590
529;fail;1468;910;1359;1147;1996;4798;1060;5749
530;467;9858;2325;5600;8393;1842;7696;4325;227
531;982;2100;4091;234;369;5468;1589;4895;34317
532;fail;31827;2753;1384;49;482;3818;34750;1306
533;fail;2178;3347;2092;3251;13160;39;16766;5136
534;451;5656;142;3560;6837;7456;7991;3991;7938
535;fail;672;17450;339;64;123;7496;2493;10654
536;1141;1712;1175;195;2855;229;5689;8196;1027
537;fail;3074;7814;13389;5976;8282;16139;7063;32261
538;fail;3038;7064;1031;270;1124;7733;3194;28489
539;133;687;496;827;1706;1725;889;3381;848
540;842;637;1284;1540;1119;618;2275;10939;3636
541;931;395;1130;934;1866;2403;1124;1680;5208
542;53;5338;10352;18707;2202;9872;11696;16090;22418
543;fail;128;1542;8678;1987;4003;12018;582;3937
544;600;2542;2352;3050;976;13830;4581;7418;2624
545;fail;2386;5828;2596;348;8393;3211;1069;5090
546;821;577;7760;2119;4031;1432;5107;1284;5222
547;fail;2127;773;2404;4233;618;1856;4736;6184
548;fail;1578;24922;15392;1913;23;3433;6344;946
549;fail;2980;1666;1444;5714;1772;654;3324;fail
550;1225;1460;3105;653;1368;55;2490;14138;193
551;fail;5370;4895;142;3387;1256;14840;11791;3912
552;849;1646;146;1337;2726;896;9532;666;31756
553;fail;4193;359;10275;5825;452;2599;8476;14749
554;fail;2762;2501;7486;3997;7861;4839;1523;28464
555;2384;1032;15568;2330;2178;2784;2247;1359;463
556;575;1783;5007;1591;2568;2221;4954;2170;52237
557;fail;4435;17915;524;227;6381;11185;1416;2280
558;fail;2093;6221;1140;1153;282;2233;3390;1711
559;fail;24274;10803;7285;5389;1819;1840;4481;6073
560;fail;1155;5446;3201;2767;1506;3126;11961;32186
561;283;32138;155;15;179;222;4725;199;719
562;fail;17610;1175;1510;4295;5332;1299;22172;6660
563;686;859;542;1135;663;655;612;3112;3012
564;100;42285;4824;5209;4000;3350;832;4550;1997
565;335;11369;5050;676;3925;3255;2986;11187;15119
566;880;74;5426;7180;1858;3110;2214;4430;26126
567;514;2929;411;6042;1734;3134;10751;16491;fail
568;578;3481;1634;11444;1108;740;674;1024;47826
569;fail;633;4330;1711;1573;160;3021;57321;15778
570;999;3566;6962;21340;161;958;850;9411;11970
571;fail;75;15285;100;1295;578;519;7419;3057
572;fail;1209;1015;992;1322;2936;1087;9609;14059
573;135;256;340;1760;3451;6264;2436;2171;17558
574;232;1085;5639;61;9501;1150;2646;1833;2395
575;fail;3272;7644;752;8553;959;11463;3156;19230
576;3986;551;5796;918;11711;5261;9217;1634;fail
577;10;7646;2052;2032;4782;3023;8604;87;7927
578;fail;457;556;648;4090;1149;925;2725;16824
579;164;191;741;498;2923;12381;4574;5358;6739
580;fail;4091;5168;14205;11011;1822;1255;28380;21476
581;449;3580;2700;173;93;4445;2489;723;705
582;775;604;571;2747;1760;7425;10124;5450;2617
583;fail;9720;1213;1375;2132;1388;25714;1929;1528
584;1456;1324;176;7733;7892;710;4477;14556;32007
585;fail;769;2932;13064;2671;1010;10839;9488;10845
586;fail;1867;13190;5254;12879;5018;532;737;857
587;fail;6547;490;14033;520;1643;590;1874;852
588;221;26266;8979;37954;7261;2260;1886;8350;22775
589;805;1150;1368;3568;476;5359;2764;186;4657
590;fail;17340;3580;19797;321;1760;1539;20659;16070
591;831;1027;1200;8101;6448;670;278;16662;523
592;fail;923;5899;9391;1101;971;1765;9581;37593
593;fail;517;1518;8902;4130;3178;1365;4040;5347
594;1146;540;3191;2622;302;1547;32;1731;2271
595;1861;1599;1293;1399;3642;4835;1412;12273;4348
596;1558;30445;582;999;50;4044;8276;8;30268
597;fail;964;1823;806;15483;1846;458;7492;3990
598;3890;22053;1893;2012;1172;2031;4165;14402;8337
599;fail;2012;2080;2385;1235;2961;2459;21501;13596
600;379;4554;2420;1339;757;351;6582;1874;18123
601;fail;4917;838;1125;735;2597;11150;3383;22096
602;318;923;2370;676;1815;11467;8683;17045;16496
603;334;3927;2314;201;3861;630;353;2672;1098
604;fail;4915;3023;3806;1113;2072;113;3204;15843
605;79;3156;691;1761;9815;6565;1581;8344;5454
606;fail;467;717;4144;2327;37;7300;1997;16268
607;fail;321;575;1057;1331;4280;1336;6388;1373
608;fail;3578;1249;4177;14;1595;1175;31300;13172
609;547;864;10574;2793;11402;2364;2080;3903;128
610;fail;1060;570;5272;4114;81;87;4334;6306
611;fail;2155;2322;289;2403;718;5272;1125;15366
612;248;66;1026;1167;103;7695;5643;14255;8763
613;fail;1374;313;563;8611;607;2380;43048;5934
614;fail;721;1591;594;430;915;2729;1615;8134
615;598;2797;28431;1392;369;2602;2580;870;43235
616;347;1410;485;6314;775;4408;8192;8956;43543
617;fail;19145;4119;11322;423;1630;6868;3559;5103
618;fail;4282;7966;2579;1356;3341;8103;7521;10406
619;1167;712;2627;1093;5002;884;3433;3432;7509
620;373;1926;1676;921;666;369;625;514;15114
621;fail;1612;23137;1321;4047;5560;7026;5183;8490
622;91;3742;5236;3688;2861;33;1856;6091;12445
623;fail;57683;515;3638;372;1701;5358;7883;5806
624;fail;6285;24725;1634;3079;6813;8838;20843;1383
625;fail;45453;9306;26032;3460;3555;1268;5536;15736
626;2462;5424;22318;2231;3603;9494;4802;4233;27025
627;1051;6464;6879;881;1769;4167;12924;25858;1376
628;1423;1079;1778;664;9907;461;2098;5836;41734
629;2782;5880;1097;2626;3204;7458;944;13188;38116
630;fail;171;7943;2272;3398;584;1282;1855;10984
631;304;74;1157;448;2134;3461;2595;971;14902
632;fail;491;17442;9145;17808;3028;7553;2690;6139
633;78;423;4788;301;1176;11;12201;53374;15583
634;fail;1264;33819;8674;939;599;6840;9564;29691
635;177;13501;2235;10047;10090;508;654;1126;1000
636;fail;10928;5336;7293;1523;1580;3142;12306;2086
637;fail;53260;1086;3443;68;889;7135;32;19892
638;1204;4970;2131;1919;197;1407;51;1632;7765
639;745;7840;6934;239;12883;1291;982;3713;16703
640;2277;24086;1239;5186;563;4470;4074;4853;26136
641;770;5218;13140;1498;1200;66;2002;9873;11519
642;fail;8491;30318;3188;10232;9096;5272;9655;34707
643;fail;2136;8470;24940;1626;947;6339;18643;9167
644;619;596;3953;1112;2883;1282;2862;26989;26010
645;655;874;1187;1989;5329;16001;5555;2497;1616
646;fail;20713;126;343;4814;1619;8870;10991;7273
647;208;1198;1819;76;3541;1421;3124;2258;11120
648;1594;3668;3334;3305;378;1694;793;5664;19256
649;1209;1206;1116;1495;2169;4946;1646;626;4167
650;fail;14716;7240;12125;8052;26;3701;2063;1534
651;fail;26670;1611;946;581;1201;1563;25320;36418
652;289;4191;886;2778;6187;2047;1403;2690;3231
653;266;687;36;539;1049;1529;1719;5619;5194
654;529;3044;338;6652;2401;5386;366;445;66638
655;fail;46465;2134;873;4367;647;5121;6931;11283
656;fail;2381;17229;1697;2459;138;10755;11074;3061
657;872;6665;51;1246;183;1763;9204;1768;22414
658;402;3472;5763;4848;2444;2090;3490;28216;15623
659;1103;1476;5655;1413;6308;2159;5397;5354;14627
660;fail;2604;2735;3928;292;4802;319;39849;18316
661;1797;3383;5644;764;1668;261;8438;13240;16390
662;608;7880;15028;7098;7595;1323;3444;22493;12264
663;252;2308;2612;865;3011;6909;550;17969;9139
664;300;4060;4573;7400;2044;14997;274;3922;12671
665;462;12544;364;983;752;3606;3528;11815;8071
666;671;832;461;84;898;5044;1610;7748;58477
667;511;4331;24;1381;1264;2552;5709;9747;25181
668;fail;349;3;4841;642;13699;28832;12312;6576
669;fail;3306;16645;6278;5558;946;4949;3420;5103
670;393;2339;470;505;830;585;25;37807;193
671;2625;18173;1373;25129;2858;1129;121;1237;20347
672;852;2584;231;3721;2391;1807;4206;5858;5381
673;100;234;893;1252;33;955;3611;388;3234
674;10;412;1412;1107;3337;2309;7252;64722;11106
675;66;2164;1662;58;59;727;6455;26979;7364
676;115;153;6397;102;1881;2289;229;9870;3664
677;fail;1125;1553;649;1859;5047;5348;10044;929
678;1094;3960;684;2006;4070;101;10907;29770;5649
679;fail;15275;1882;3413;5786;5105;643;9221;7578
680;2987;448;1115;88;747;917;2043;8600;178
681;fail;850;210;15234;2703;413;687;734;17593
682;2038;323;5218;2720;5749;3794;3179;23444;21163
683;364;901;1409;2763;94;188;2646;2802;34081
684;155;418;17097;1011;245;738;27948;23875;12711
685;fail;34402;19558;25;1317;9479;14100;59412;3891
686;fail;4363;2550;4243;106;824;8127;28365;7078
687;67;19499;582;2218;3040;702;8001;15009;40117
688;107;1724;1987;362;2025;1296;1908;3445;39622
689;fail;24419;14896;6062;357;155;1592;309;56665
690;188;10313;1524;419;1641;689;8818;6990;23828
691;543;2750;517;844;17801;101;1279;16729;8507
692;553;2385;26107;4459;2453;2611;16777;12540;44669
693;44;7673;421;16574;1536;4905;4313;3170;2870
694;fail;30008;1925;2457;2867;6916;22970;15290;2686
695;fail;11494;13967;741;1269;448;17084;13598;16104
696;305;1825;1957;3365;7480;990;1135;12839;8401
697;807;1058;2827;567;1804;619;9101;3975;64630
698;fail;16103;3205;208;1381;3160;539;10494;297
699;1483;1219;3132;1045;12692;640;12558;7846;26805
700;256;21991;2066;1416;3436;1861;5747;2201;9661
701;fail;15267;5859;26331;5580;15121;10596;5841;16662
702;464;8623;1578;867;9601;2411;7740;4203;fail
703;fail;1083;5632;700;729;3555;4856;712;8042
704;1816;5525;11844;14740;2970;1295;1359;4685;439
705;fail;289;309;3352;62;255;558;10336;39
706;490;1754;11376;4760;2540;5951;2512;335;10369
707;1758;1230;30549;3080;1473;6115;3364;13672;7609
708;856;4207;135;1840;802;720;1536;2175;6979
709;34;18974;4726;360;4904;4291;25603;963;2119
710;923;1642;2310;6805;27813;7198;7211;3106;2156
711;fail;3377;3946;940;268;418;10609;146;39544
712;175;4774;1736;888;1466;3067;1958;16987;14571
713;114;25866;9123;2635;523;5731;3228;107;7084
714;94;3479;1313;1387;38;66;1749;12585;9699
715;403;56650;279;52;1194;2675;6206;38492;5169
716;fail;2967;666;302;200;325;1382;5824;1148
717;2039;3590;2020;7370;1245;315;1524;17152;1122
718;2112;1069;298;477;2968;447;5947;2293;5364
719;535;588;1420;519;2200;7291;3904;8790;13047
720;402;2003;2666;5761;2532;1645;23617;9271;56270
721;fail;9583;734;4537;516;1376;9307;28374;2653
722;208;657;2175;34136;1977;787;2999;13853;63704
723;495;142;1646;268;389;3041;295;1131;4784
724;254;1680;2139;2810;5545;7356;2615;17666;23947
725;593;12477;669;3744;8845;916;1502;12789;4301
726;4183;1680;2298;16428;5238;16754;2766;3641;4678
727;1161;15628;1148;7026;2586;6234;298;1575;7274
728;376;317;647;1592;1360;2122;538;11347;10138
729;392;10287;577;2859;643;885;2026;4149;5407
730;336;392;10878;486;4066;713;2824;8452;10741
731;fail;2142;6473;2801;2131;3182;2222;1859;6791
732;fail;8108;1775;890;5936;3015;1710;5571;32717
733;17;4313;1736;12317;443;10744;1549;28303;11827
734;183;2980;574;727;1594;446;288;13491;16757
735;721;18438;1394;2175;1229;2943;3560;4390;31114
736;fail;917;2103;9294;2917;7693;5260;13207;1199
737;240;19104;426;5961;857;886;4421;41659;1724
738;157;2544;5589;16983;2119;2168;812;8405;7035
739;1425;328;2228;604;161;1034;1159;4808;782
740;212;7159;899;261;890;1176;2874;5753;36960
741;99;18760;22269;1021;5450;3883;14881;6833;24192
742;578;788;2528;2747;1684;1521;379;3802;11228
743;1932;4289;2367;1294;320;1706;3504;1773;54
744;4346;2497;4844;1781;6477;4907;5317;3653;8000
745;fail;1905;164;3684;6367;1140;8234;7224;5740
746;fail;3362;1257;3530;7361;248;3483;5783;4324
747;1428;1343;1329;631;205;745;4252;605;20909
748;1575;5012;328;23401;2572;1020;1888;2355;4969
749;fail;1128;22737;3165;246;157;1958;4218;1756
750;fail;7701;19859;13621;342;2829;1411;16102;2445
751;808;1301;6999;924;1082;1168;109;4561;8757
752;290;56372;1965;3042;3181;1274;6685;2641;14907
753;190;3584;2443;393;287;208;1660;2791;1711
754;2400;6770;1055;172;1977;3063;10951;867;fail
755;1725;451;2615;1129;8396;521;4890;284;23644
756;1168;1042;5946;1155;239;2874;3208;15041;22249
757;77;1938;1770;1318;6743;9038;4967;26690;33092
758;196;3914;1982;242;740;3799;19547;11565;20694
759;fail;3166;72;1098;1005;5792;7668;19063;27846
760;2836;3439;162;1337;739;7967;4968;132;15254
761;fail;1470;3836;67;708;2234;19622;19387;1572
762;619;10562;2522;1247;16656;614;995;21494;17276
763;fail;802;90;7498;1101;2782;5763;9712;14227
764;fail;2952;5072;1713;1766;1168;11039;23023;fail
765;470;2305;22651;892;889;3517;2913;36692;225
766;fail;5615;1326;10411;852;9258;2147;8853;42895
767;438;5076;460;586;466;15654;3724;640;45951
768;538;4352;901;208;10;2323;4711;326;6295
769;101;857;382;1630;381;1168;1180;2636;21464
770;fail;2835;3155;1889;2089;50;14158;14369;66265
771;3949;5001;162;2626;489;11769;13178;9755;192
772;859;11337;3867;301;466;5323;9392;1425;18348
773;1221;728;19341;2421;2181;285;3989;2108;26093
774;297;1645;412;15012;701;1789;5727;29197;7863
775;fail;3455;4567;3820;1868;1021;1678;1492;712
776;273;11003;3222;585;1867;3761;10787;7259;3561
777;fail;39;11761;1179;316;2773;416;12023;26609
778;541;2680;8715;5386;2185;3579;3890;11505;38967
779;fail;4533;2950;2420;300;2386;2681;80;49643
780;fail;1565;33136;3492;5652;1143;1961;223;19484
781;fail;10673;1744;9400;1374;1217;10866;9232;9112
782;669;63131;6219;3038;468;3046;1751;8119;20519
783;fail;4645;609;6491;1575;4359;4397;32;23949
784;fail;66985;3750;1530;7311;1104;6336;14953;6818
785;1606;9996;2390;150;7213;3770;30780;28686;742
786;fail;228;1679;4775;2015;4372;20254;9628;32734
787;fail;10502;470;1864;122;3328;12838;3568;14556
788;fail;17057;65;1235;6015;2173;4807;10823;38529
789;226;2892;6813;1023;6351;6924;10426;843;26213
790;223;fail;1415;6918;828;137;279;2855;5002
791;131;377;1534;17569;5943;9901;5221;8409;1336
792;1630;1365;3917;34405;909;12908;17721;2272;2894
793;fail;2422;6692;1323;4119;463;954;4299;14970
794;fail;8954;365;3110;1726;830;2834;19;4533
795;442;7738;4861;11363;29;2754;14496;7523;25928
796;984;765;1627;4016;10179;78;2727;4052;521
797;fail;3355;5848;7109;9455;198;17293;10134;25713
798;200;3;4316;15271;641;1212;544;6688;2239
799;fail;5738;1886;2650;246;1328;9544;2574;1382
800;fail;41983;109;1647;6243;11741;2228;20443;5439
801;1502;930;9132;3831;2019;5421;874;2774;2181
802;fail;1354;713;274;7066;1310;350;9730;18586
803;2246;804;227;444;609;11073;627;3295;7003
804;298;1866;89;3777;792;2981;7309;18940;1404
805;fail;240;1334;1058;735;807;16;5651;1353
806;1173;fail;192;2821;158;900;1480;1976;838
807;1007;4385;727;4592;472;611;1803;3724;10511
808;fail;5512;15153;335;2244;818;13123;3120;3579
809;fail;4572;2467;3554;754;2673;12825;31769;3996
810;fail;1520;147;2275;1711;2465;3070;9916;15141
811;33;29521;465;682;957;6692;6586;4308;10073
812;127;1954;715;19;304;4866;313;1081;12940
813;2210;26;769;9591;325;3903;283;151;5691
814;917;15718;4487;2585;12740;147;653;2447;3703
815;3666;5464;5947;1690;1563;1232;4051;5316;9134
816;1714;17993;1460;12250;263;2054;5192;7810;24862
817;fail;160;4850;479;1607;185;9972;1461;17764
818;851;286;500;4373;587;525;986;11504;29997
819;1462;10946;635;13812;1129;933;10062;13652;8449
820;577;3379;1850;15925;2275;2314;177;15724;45532
821;118;5088;243;28789;9970;4675;6989;32494;12639
822;fail;868;441;1540;801;1029;707;3747;31610
823;fail;989;11940;1098;67;14853;6997;3963;6740
824;474;21428;1425;12328;364;742;8449;14463;9076
825;385;1421;14312;753;6657;5610;144;8833;8792
826;fail;1594;410;725;892;622;7483;12098;7065
827;294;12749;1386;19831;20391;15100;906;2452;1307
828;fail;1517;1427;2791;254;3997;798;5265;31527
829;fail;4771;6204;1238;205;2664;8212;5229;4499
830;fail;3456;2425;14862;6705;13745;862;29321;2078
831;fail;2929;3107;2234;1374;2966;6849;8255;7297
832;549;4043;2033;91;2622;360;1011;2267;15083
833;252;12371;17995;10287;7696;6706;10794;5879;7503
834;439;11609;2335;8586;2728;11272;8138;3540;5222
835;166;221;7749;247;982;245;694;2614;2436
836;558;2021;3250;4774;6066;2670;2032;21355;35965
837;811;34319;369;6126;3341;644;9444;10524;10343
838;fail;8922;2824;3182;1398;2210;8924;573;5042
839;fail;2982;4405;37;2382;5742;6011;35441;1969
840;356;244;26603;13255;1316;678;12835;7334;19171
841;1401;1012;1247;1043;4902;3349;6219;8744;14944
842;744;16240;718;47787;971;471;286;7862;1415
843;8;4934;3228;6993;3054;2637;208;7570;9158
844;1266;3013;1009;1833;813;381;2684;2076;5243
845;fail;1265;8010;7946;4458;789;4727;182;7463
846;838;635;465;158;1765;2868;5512;5619;5124
847;fail;4531;187;1923;78;493;641;469;27680
848;1151;fail;29303;1010;2544;416;79;12001;11360
849;fail;1657;4140;963;866;181;5209;8695;5523
850;fail;2250;3208;1125;465;11578;3349;8548;4592
851;fail;7520;8130;1610;338;2536;3246;7769;3522
852;242;5161;4095;5186;1146;3436;15391;30364;14734
853;fail;4644;1633;2332;42;72;2678;42158;20086
854;fail;475;214;28766;5284;34;3135;8755;25291
855;454;186;202;13760;2339;1232;140;12782;3395
856;312;2161;658;4702;1438;2672;536;24039;3293
857;451;440;61;1251;11938;261;800;6827;940
858;812;1846;563;2484;491;7517;2719;36021;24213
859;2331;8033;752;1452;13497;13658;3253;1517;650
860;165;913;761;71;3620;229;15;879;6405
861;1723;3805;8045;1986;5744;1855;154;4882;10857
862;fail;2456;1051;5835;573;1848;1451;27200;24271
863;fail;901;75;148;3155;1941;1093;9554;9958
864;1556;8362;16160;7410;1153;1852;2517;2623;632
865;fail;2449;150;10757;687;2766;8884;4639;13593
866;fail;1420;2971;6377;1761;887;5003;8390;1840
867;fail;52845;30274;719;685;1931;3399;28280;2062
868;fail;14764;611;2435;1516;831;5029;26489;1028
869;337;18741;1436;1316;2038;10242;2526;1739;2430
870;1419;604;1095;1652;1503;910;1936;1027;2402
871;fail;31381;775;2053;892;490;1309;14802;4826
872;fail;252;403;99;3903;1511;6202;4186;128
873;fail;1011;3762;2332;1151;1920;5768;8759;18320
874;fail;1532;787;11565;7753;182;1160;1181;10099
875;fail;2814;3216;1208;2427;3595;4026;6654;11989
876;146;26447;3270;4846;1964;2704;20071;33687;13145
877;990;640;89;764;1755;368;1719;1081;13845
878;fail;11968;15670;8374;1214;11938;111;23505;11502
879;fail;748;1435;29281;763;5908;5124;6145;1113
880;fail;1124;429;3746;4305;535;10771;1882;18357
881;fail;357;1798;908;1499;102;2405;6123;6662
882;fail;39695;3148;3394;15767;7036;8314;21182;37895
883;fail;7911;1526;2942;5224;411;228;4003;9470
884;324;6808;6545;2208;4771;3280;10973;2726;33090
885;2175;6354;3859;2291;10419;1035;364;4267;11
886;24;2663;46;3540;226;5553;675;7906;3630
887;598;2411;2173;1072;3168;863;1121;15639;4671
888;3712;2185;1562;573;999;3110;14934;27605;901
889;116;569;2181;752;3275;2000;5270;109;2968
890;fail;1633;898;568;4442;1059;668;8030;21700
891;1710;38008;5287;601;600;1126;1702;10676;21898
892;133;2944;4418;3556;254;25722;1372;1419;1828
893;fail;17369;3303;9058;16149;365;7180;8169;11385
894;fail;2342;7784;7704;6057;625;6720;2693;8271
895;129;9506;5073;1425;2589;444;14695;2032;18497
896;fail;4342;4286;4843;37;258;4004;12422;17869
897;fail;31715;531;2209;987;3526;3215;760;6989
898;148;9172;3081;6774;11087;4585;202;15096;4640
899;2872;1146;2135;182;1693;1729;3978;30273;6503
900;420;1377;3231;1192;1581;242;1040;3160;4824
901;2290;2449;2529;2928;2879;11675;6075;43260;17956
902;597;24738;1019;11678;3351;191;7591;71;7809
903;fail;2524;128;2379;17006;122;4844;21664;6658
904;fail;16385;9717;11169;635;1849;7732;4371;8617
905;2204;4101;2171;14554;433;5426;1304;10933;509
906;885;31875;20153;331;119;827;957;621;12704
907;fail;53830;10838;478;713;1143;4514;1268;11394
908;1389;789;1076;187;37;661;186;5904;47621
909;fail;472;173;277;673;3709;584;7435;839
910;fail;12241;1175;27775;7318;1275;18777;5602;11733
911;fail;803;5493;363;1318;8516;7214;270;2824
912;167;1305;357;387;88;252;1157;2602;6594
913;fail;7545;2172;7964;434;3130;7586;38328;46357
914;1102;56705;834;5616;978;1896;4890;2936;4395
915;165;302;585;2975;210;3370;3457;7492;10016
916;fail;722;4846;13199;8185;149;1369;1910;7196
917;fail;59470;8172;11255;1656;92;89;6072;18285
918;fail;862;151;1810;2839;1363;2009;22961;5758
919;222;1753;34;1538;2526;10609;1959;1169;3091
920;253;36220;8206;46104;1709;8756;6263;4124;2972
921;156;13559;11519;6870;470;6239;3185;18255;14194
922;fail;9560;3159;381;4024;7257;1686;7977;29624
923;fail;8402;1270;2086;172;655;1072;441;12832
924;1415;569;132;364;217;969;259;3208;8283
925;2627;1035;2546;881;910;2693;5162;16888;3276
926;fail;20653;4043;22741;347;3184;8057;5141;132
927;349;2324;718;1581;1474;113;1087;6897;1560
928;fail;6857;5866;3930;889;3811;10995;7554;4196
929;492;47;1811;919;2619;4164;3480;13973;19689
930;fail;595;2685;92;1083;4238;1252;3288;8533
931;356;2138;1307;1112;497;1438;11919;75;6893
932;fail;5753;361;1173;9;3699;2274;3404;57
933;906;3137;6712;2288;8603;1797;435;12769;1914
934;fail;183;480;11438;3583;2679;13586;1198;5794
935;336;1027;22229;4420;1643;4385;4708;1061;31217
936;496;252;9403;27315;2409;5167;10544;18408;8247
937;1341;21882;3049;21878;3962;3016;8803;14330;4495
938;599;2881;218;1206;471;2100;1530;5772;1146
939;240;1204;25445;3776;3741;723;10947;10926;9690
940;357;29546;1649;2370;1926;812;1865;187;4923
941;fail;8036;2500;7183;29013;190;2461;1251;3606
942;fail;13803;12213;11516;3431;3160;7772;49585;768
943;fail;6355;7311;1110;646;1642;5122;2947;4798
944;fail;4143;4832;5331;2032;1398;10196;14598;146
945;2547;1708;5825;342;707;5458;3322;20093;5928
946;277;2099;113;540;126;868;2301;22724;10046
947;293;954;571;1856;11241;12513;9125;2242;15423
948;471;8979;3262;972;4687;1031;1487;21664;6873
949;1916;1108;3408;47;2225;1024;4450;256;5967
950;fail;554;7188;1461;1444;2676;1756;589;36705
951;2113;27220;19121;2954;1549;4990;11066;1393;36440
952;fail;62559;6750;344;12686;8613;25384;34285;14188
953;fail;39408;1980;15075;500;1541;342;1319;23658
954;260;552;1593;727;3127;300;475;424;28967
955;fail;11551;511;669;898;1520;1514;26636;2313
956;319;844;469;1661;4170;903;14727;565;4841
957;fail;7339;891;7119;2766;13399;5061;13548;12589
958;fail;52694;38449;60596;6922;6640;23047;2498;11829
959;1040;11736;8791;6433;407;1767;2611;15586;15556
960;fail;8574;9747;2239;347;478;4127;11024;12042
961;783;381;4151;1422;184;1986;293;3883;3650
962;245;2242;2574;698;3072;244;951;7203;11373
963;202;1341;10545;1235;864;220;659;2868;13685
964;fail;491;171;872;1044;580;565;9622;5852
965;90;1975;30785;4048;339;704;635;3487;1702
966;2546;5796;6120;2613;2928;2362;8475;1806;39525
967;fail;52545;1455;1247;6202;43;4688;2655;1540
968;3627;264;2538;5046;374;8825;1588;19576;1456
969;fail;992;7873;780;1966;9661;9071;3367;2443
970;1855;9032;330;106;1452;6332;2554;446;1382
971;498;3300;864;697;20478;374;873;10014;2547
972;fail;7284;4786;218;1698;3973;15546;9214;3071
973;3395;370;1818;2648;110;810;784;14587;11451
974;fail;30347;6564;6753;16933;4257;1628;8652;105
975;fail;775;344;440;335;6742;1714;40171;47522
976;1896;10807;3598;2766;5852;2431;3562;1050;23562
977;fail;22076;8172;26814;2164;1207;2702;15345;23799
978;fail;605;1893;989;94;1851;2160;3329;25305
979;fail;14978;1046;669;81;3479;4675;4775;9825
980;59;44088;6338;7775;8391;6722;3829;2902;9026
981;fail;14503;1640;9622;770;449;2028;1745;49986
982;fail;1012;183;4211;4718;1431;1821;24090;17550
983;fail;870;30809;3094;10884;372;6403;3242;3799
984;fail;2119;2017;635;2190;1567;6604;4265;8807
985;1846;3409;2393;5472;853;1144;526;2024;10728
986;1989;7135;2447;23;3132;2540;8604;19;3406
987;1323;538;243;127;667;270;2395;1432;8549
988;fail;1128;1671;5033;97;778;1835;13597;15527
989;fail;1343;5502;514;7534;6500;8402;9743;22175
990;152;1915;27824;3664;532;502;3679;3787;4688
991;633;2330;721;1819;9731;3594;6200;905;731
992;1258;24421;8494;12912;4123;1303;4221;6768;7826
993;fail;1132;72;7752;132;8779;9423;5553;2762
994;1525;825;3737;4514;175;1153;2981;2287;10776
995;fail;50675;8146;981;1575;2464;1196;5857;9579
996;252;291;814;3109;323;11047;1985;21077;8281
997;728;1058;5197;7925;3212;7262;1411;11278;24152
998;1273;3112;1830;5011;780;791;566;25665;1875
999;2138;19637;891;16923;3791;2732;6370;9789;31455
